at,epoch,scope,classification,level_approved_m,raw_level_cm,raw_level_qc,raw_flow,raw_flow_qc,source_path,record_start_line,approved_q_in_other_preserved_xml
2026-07-02T04:45:00-03:00,1782978300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T05:00:00-03:00,1782979200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T05:15:00-03:00,1782980100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T05:30:00-03:00,1782981000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T05:45:00-03:00,1782981900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T06:00:00-03:00,1782982800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T06:15:00-03:00,1782983700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T06:30:00-03:00,1782984600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T06:45:00-03:00,1782985500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T07:15:00-03:00,1782987300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T07:30:00-03:00,1782988200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T07:45:00-03:00,1782989100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T08:00:00-03:00,1782990000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T08:15:00-03:00,1782990900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T08:30:00-03:00,1782991800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T08:45:00-03:00,1782992700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T09:00:00-03:00,1782993600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T09:15:00-03:00,1782994500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T09:30:00-03:00,1782995400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T09:45:00-03:00,1782996300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T10:00:00-03:00,1782997200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T10:15:00-03:00,1782998100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T10:30:00-03:00,1782999000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T10:45:00-03:00,1782999900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T11:00:00-03:00,1783000800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T11:15:00-03:00,1783001700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T11:30:00-03:00,1783002600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T11:45:00-03:00,1783003500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T12:00:00-03:00,1783004400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T12:15:00-03:00,1783005300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T12:30:00-03:00,1783006200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T12:45:00-03:00,1783007100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T13:00:00-03:00,1783008000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T13:15:00-03:00,1783008900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T13:30:00-03:00,1783009800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T13:45:00-03:00,1783010700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T14:00:00-03:00,1783011600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T14:15:00-03:00,1783012500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T14:30:00-03:00,1783013400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T14:45:00-03:00,1783014300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T15:00:00-03:00,1783015200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T15:15:00-03:00,1783016100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T15:30:00-03:00,1783017000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T15:45:00-03:00,1783017900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T16:00:00-03:00,1783018800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T16:15:00-03:00,1783019700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T16:30:00-03:00,1783020600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T16:45:00-03:00,1783021500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T17:15:00-03:00,1783023300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T17:30:00-03:00,1783024200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T17:45:00-03:00,1783025100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T18:00:00-03:00,1783026000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T18:15:00-03:00,1783026900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T18:30:00-03:00,1783027800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T18:45:00-03:00,1783028700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T19:00:00-03:00,1783029600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T19:15:00-03:00,1783030500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T19:30:00-03:00,1783031400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T19:45:00-03:00,1783032300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T20:00:00-03:00,1783033200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T20:15:00-03:00,1783034100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T20:30:00-03:00,1783035000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T20:45:00-03:00,1783035900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T21:00:00-03:00,1783036800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T21:15:00-03:00,1783037700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T21:30:00-03:00,1783038600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T21:45:00-03:00,1783039500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T22:00:00-03:00,1783040400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T22:15:00-03:00,1783041300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T22:30:00-03:00,1783042200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T22:45:00-03:00,1783043100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T23:00:00-03:00,1783044000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T23:15:00-03:00,1783044900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T23:30:00-03:00,1783045800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T23:45:00-03:00,1783046700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T00:00:00-03:00,1783047600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T00:15:00-03:00,1783048500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T00:30:00-03:00,1783049400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T00:45:00-03:00,1783050300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T01:00:00-03:00,1783051200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T01:15:00-03:00,1783052100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T01:30:00-03:00,1783053000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T01:45:00-03:00,1783053900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T02:00:00-03:00,1783054800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T02:15:00-03:00,1783055700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T02:30:00-03:00,1783056600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T02:45:00-03:00,1783057500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T03:00:00-03:00,1783058400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T03:15:00-03:00,1783059300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T03:30:00-03:00,1783060200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T03:45:00-03:00,1783061100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T04:00:00-03:00,1783062000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T04:15:00-03:00,1783062900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T04:30:00-03:00,1783063800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T04:45:00-03:00,1783064700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T05:00:00-03:00,1783065600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T05:15:00-03:00,1783066500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T05:30:00-03:00,1783067400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T05:45:00-03:00,1783068300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T06:00:00-03:00,1783069200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T06:15:00-03:00,1783070100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T06:30:00-03:00,1783071000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T06:45:00-03:00,1783071900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T07:15:00-03:00,1783073700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T07:30:00-03:00,1783074600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T07:45:00-03:00,1783075500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T08:00:00-03:00,1783076400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T08:15:00-03:00,1783077300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T08:30:00-03:00,1783078200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T08:45:00-03:00,1783079100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T09:00:00-03:00,1783080000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T09:15:00-03:00,1783080900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T09:30:00-03:00,1783081800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T09:45:00-03:00,1783082700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T10:00:00-03:00,1783083600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T10:15:00-03:00,1783084500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T10:30:00-03:00,1783085400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T10:45:00-03:00,1783086300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T11:00:00-03:00,1783087200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T11:15:00-03:00,1783088100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T11:30:00-03:00,1783089000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T11:45:00-03:00,1783089900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T12:00:00-03:00,1783090800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T12:15:00-03:00,1783091700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T12:30:00-03:00,1783092600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T12:45:00-03:00,1783093500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T13:00:00-03:00,1783094400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T13:15:00-03:00,1783095300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T13:30:00-03:00,1783096200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T13:45:00-03:00,1783097100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T14:00:00-03:00,1783098000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T14:15:00-03:00,1783098900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T14:30:00-03:00,1783099800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T14:45:00-03:00,1783100700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T15:00:00-03:00,1783101600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T15:15:00-03:00,1783102500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T15:30:00-03:00,1783103400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T15:45:00-03:00,1783104300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T16:00:00-03:00,1783105200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T16:15:00-03:00,1783106100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T16:30:00-03:00,1783107000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T16:45:00-03:00,1783107900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T17:15:00-03:00,1783109700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T17:30:00-03:00,1783110600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T17:45:00-03:00,1783111500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T18:00:00-03:00,1783112400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T18:15:00-03:00,1783113300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T18:30:00-03:00,1783114200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T18:45:00-03:00,1783115100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T19:00:00-03:00,1783116000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T19:15:00-03:00,1783116900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T19:30:00-03:00,1783117800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T19:45:00-03:00,1783118700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T20:00:00-03:00,1783119600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T20:15:00-03:00,1783120500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T20:30:00-03:00,1783121400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T20:45:00-03:00,1783122300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T21:00:00-03:00,1783123200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T21:15:00-03:00,1783124100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T21:30:00-03:00,1783125000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T21:45:00-03:00,1783125900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T22:00:00-03:00,1783126800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T22:15:00-03:00,1783127700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T22:30:00-03:00,1783128600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T22:45:00-03:00,1783129500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T23:00:00-03:00,1783130400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T23:15:00-03:00,1783131300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T23:30:00-03:00,1783132200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-03T23:45:00-03:00,1783133100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T00:00:00-03:00,1783134000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T00:15:00-03:00,1783134900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T00:30:00-03:00,1783135800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T00:45:00-03:00,1783136700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T01:00:00-03:00,1783137600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T01:15:00-03:00,1783138500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T01:30:00-03:00,1783139400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T01:45:00-03:00,1783140300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T02:00:00-03:00,1783141200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T02:15:00-03:00,1783142100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T02:30:00-03:00,1783143000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T02:45:00-03:00,1783143900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T03:00:00-03:00,1783144800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T03:15:00-03:00,1783145700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T03:30:00-03:00,1783146600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T03:45:00-03:00,1783147500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T04:00:00-03:00,1783148400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T04:15:00-03:00,1783149300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T04:30:00-03:00,1783150200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T04:45:00-03:00,1783151100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T05:00:00-03:00,1783152000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T05:15:00-03:00,1783152900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T05:30:00-03:00,1783153800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T05:45:00-03:00,1783154700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T06:00:00-03:00,1783155600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T06:15:00-03:00,1783156500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T06:30:00-03:00,1783157400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T06:45:00-03:00,1783158300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T07:15:00-03:00,1783160100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T07:30:00-03:00,1783161000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T07:45:00-03:00,1783161900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T08:00:00-03:00,1783162800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T08:15:00-03:00,1783163700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T08:30:00-03:00,1783164600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T08:45:00-03:00,1783165500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T09:00:00-03:00,1783166400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T09:15:00-03:00,1783167300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T09:30:00-03:00,1783168200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T09:45:00-03:00,1783169100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T10:00:00-03:00,1783170000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T10:15:00-03:00,1783170900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T10:30:00-03:00,1783171800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T10:45:00-03:00,1783172700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T11:00:00-03:00,1783173600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T11:15:00-03:00,1783174500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T11:30:00-03:00,1783175400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T11:45:00-03:00,1783176300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T12:00:00-03:00,1783177200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T12:15:00-03:00,1783178100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T12:30:00-03:00,1783179000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T12:45:00-03:00,1783179900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T13:00:00-03:00,1783180800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T13:15:00-03:00,1783181700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T13:30:00-03:00,1783182600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T13:45:00-03:00,1783183500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T14:00:00-03:00,1783184400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T14:15:00-03:00,1783185300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T14:30:00-03:00,1783186200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T14:45:00-03:00,1783187100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T15:00:00-03:00,1783188000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T15:15:00-03:00,1783188900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T15:30:00-03:00,1783189800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T15:45:00-03:00,1783190700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T16:00:00-03:00,1783191600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T16:15:00-03:00,1783192500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T16:30:00-03:00,1783193400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T16:45:00-03:00,1783194300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T17:15:00-03:00,1783196100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T17:30:00-03:00,1783197000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T17:45:00-03:00,1783197900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T18:00:00-03:00,1783198800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T18:15:00-03:00,1783199700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T18:30:00-03:00,1783200600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T18:45:00-03:00,1783201500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T19:00:00-03:00,1783202400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T19:15:00-03:00,1783203300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T19:30:00-03:00,1783204200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T19:45:00-03:00,1783205100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T20:00:00-03:00,1783206000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T20:15:00-03:00,1783206900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T20:30:00-03:00,1783207800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T20:45:00-03:00,1783208700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T21:00:00-03:00,1783209600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T21:15:00-03:00,1783210500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T21:30:00-03:00,1783211400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T21:45:00-03:00,1783212300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T22:00:00-03:00,1783213200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T22:15:00-03:00,1783214100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T22:30:00-03:00,1783215000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T22:45:00-03:00,1783215900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T23:00:00-03:00,1783216800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T23:15:00-03:00,1783217700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T23:30:00-03:00,1783218600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-04T23:45:00-03:00,1783219500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T00:00:00-03:00,1783220400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T00:15:00-03:00,1783221300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T00:30:00-03:00,1783222200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T00:45:00-03:00,1783223100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T01:00:00-03:00,1783224000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T01:15:00-03:00,1783224900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T01:30:00-03:00,1783225800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T01:45:00-03:00,1783226700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T02:00:00-03:00,1783227600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T02:15:00-03:00,1783228500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T02:30:00-03:00,1783229400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T02:45:00-03:00,1783230300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T03:00:00-03:00,1783231200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T03:15:00-03:00,1783232100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T03:30:00-03:00,1783233000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T03:45:00-03:00,1783233900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T04:00:00-03:00,1783234800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T04:15:00-03:00,1783235700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T04:30:00-03:00,1783236600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T04:45:00-03:00,1783237500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T05:00:00-03:00,1783238400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T05:15:00-03:00,1783239300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T05:30:00-03:00,1783240200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T05:45:00-03:00,1783241100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T06:00:00-03:00,1783242000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T06:15:00-03:00,1783242900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T06:30:00-03:00,1783243800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T06:45:00-03:00,1783244700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T07:15:00-03:00,1783246500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T07:30:00-03:00,1783247400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T07:45:00-03:00,1783248300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T08:00:00-03:00,1783249200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T08:15:00-03:00,1783250100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T08:30:00-03:00,1783251000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T08:45:00-03:00,1783251900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T09:00:00-03:00,1783252800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T09:15:00-03:00,1783253700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T09:30:00-03:00,1783254600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T09:45:00-03:00,1783255500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T10:00:00-03:00,1783256400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T10:15:00-03:00,1783257300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T10:30:00-03:00,1783258200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T10:45:00-03:00,1783259100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T11:00:00-03:00,1783260000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T11:15:00-03:00,1783260900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T11:30:00-03:00,1783261800.0,evaluation,no_exact_record,,,,,,,,0
