tau_hours,family,horizon_h,group_kind,group,subset,scheduled_rows,observed_n,paired_n,failures,hits,hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
2,julho_levels,7,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,15,0.30612244897959184,0.6869745975658563,0.5598914020857559,1.3159541596889728,1.3331811847624984
2,julho_levels,7,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.3103204774775853,-0.2375861332999777,0.930152744137916,0.9760323093297085
2,julho_levels,7,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,7,trend,falling,all,846,838,837,1,607,0.7252090800477897,0.41588694275391797,0.06306263063553724,1.9299346164080748,3.1689645436510006
2,julho_levels,7,trend,falling,level_ge_7m,94,94,93,1,34,0.3655913978494624,1.0221908354612883,0.8244519890247587,2.5540960892847644,3.1689645436510006
2,julho_levels,7,trend,rising,all,456,455,455,0,351,0.7714285714285715,0.4604104921437136,-0.10818547596286292,2.4376203903673637,5.064270287086755
2,julho_levels,7,trend,rising,level_ge_7m,109,109,109,0,40,0.3669724770642202,1.0309829640249264,0.13078552261205606,3.5197099941602565,5.064270287086755
2,julho_levels,7,trend,stable,all,627,623,623,0,493,0.7913322632423756,0.3743516104602772,0.08933029478040178,1.525620054619545,2.692827032441885
2,julho_levels,7,trend,stable,level_ge_7m,32,32,32,0,13,0.40625,0.8764656306743037,0.6426111862141806,2.5426752443963245,2.692827032441885
2,julho_levels,7,trend,unknown,all,32,22,9,13,5,0.5555555555555556,0.5156838524878902,-0.1485745963337857,1.2426809202904932,1.3380977549396356
2,julho_levels,7,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.3380977549396356,1.3380977549396356,1.3380977549396356,1.3380977549396356
2,julho_levels,8,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,28,0.8,0.2989436298615866,-0.08149381004996378,0.6578251862448669,0.6661089164889553
2,julho_levels,8,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,25,0.18796992481203006,1.5086657180996217,0.6545681277434809,4.295135336514656,5.321920693664499
2,julho_levels,8,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,16,0.32653061224489793,0.698131361395398,0.5697410951430021,1.3457779551817912,1.372365857919661
2,julho_levels,8,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.2883048259394732,-0.20078578340509912,0.9230675146831133,0.9400155214757131
2,julho_levels,8,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,8,trend,falling,all,845,837,836,1,576,0.6889952153110048,0.4504566516423321,0.0433912407683648,1.8257591372814175,3.8689722619411118
2,julho_levels,8,trend,falling,level_ge_7m,89,89,88,1,30,0.3409090909090909,1.0827024057484547,0.8319812332428843,3.2933281744549596,3.8689722619411118
2,julho_levels,8,trend,rising,all,456,455,455,0,345,0.7582417582417582,0.4803373398946068,-0.08604602761297285,2.534223079921724,5.321920693664499
2,julho_levels,8,trend,rising,level_ge_7m,112,112,112,0,39,0.3482142857142857,1.0934533537650908,0.135833143671964,4.305832214542005,5.321920693664499
2,julho_levels,8,trend,stable,all,627,622,622,0,468,0.752411575562701,0.4120128473465902,0.128770550626807,1.6867730210274408,2.7511920394893465
2,julho_levels,8,trend,stable,level_ge_7m,34,34,34,0,15,0.4411764705882353,0.9212959761673288,0.548116057993202,2.591242583298919,2.7511920394893465
2,julho_levels,8,trend,unknown,all,32,23,9,14,4,0.4444444444444444,0.5600457642646004,-0.10713331032445914,1.3322227061249863,1.4448406104468834
2,julho_levels,8,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.4448406104468834,1.4448406104468834,1.4448406104468834,1.4448406104468834
2,julho_levels,9,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,27,0.7714285714285715,0.32637255327246034,-0.10627207459083772,0.7930466236960417,1.0190723658840524
2,julho_levels,9,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,21,0.15789473684210525,1.658687058824076,0.5480253325599835,5.4167459069517445,6.400917573813567
2,julho_levels,9,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,18,0.3673469387755102,0.6918895939015937,0.5615638624311168,1.374365964504796,1.4032736983501035
2,julho_levels,9,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.31318937558095944,-0.15576400800174742,0.9893002687551519,1.0171407653336857
2,julho_levels,9,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,9,trend,falling,all,844,836,835,1,525,0.6287425149700598,0.48650733140013475,0.031398300879263395,1.7849713607056572,4.420710321632656
2,julho_levels,9,trend,falling,level_ge_7m,85,85,84,1,24,0.2857142857142857,1.126798597425176,0.8383475694963952,3.696865121916514,4.420710321632656
2,julho_levels,9,trend,rising,all,456,454,454,0,341,0.751101321585903,0.520343421752834,-0.07727892676773386,2.680126360269233,6.400917573813567
2,julho_levels,9,trend,rising,level_ge_7m,115,115,115,0,42,0.3652173913043478,1.2066383932655416,0.06628351968707247,5.759941328093063,6.400917573813567
2,julho_levels,9,trend,stable,all,627,622,622,0,436,0.7009646302250804,0.4455348305673815,0.15253632349403018,1.7557380369656188,3.545223192157235
2,julho_levels,9,trend,stable,level_ge_7m,35,35,35,0,14,0.4,1.043908787869042,0.4062803162307474,3.022852743517202,3.545223192157235
2,julho_levels,9,trend,unknown,all,32,24,9,15,4,0.4444444444444444,0.6108473340993991,-0.035350352723418736,1.4805767899132256,1.617112065105072
2,julho_levels,9,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.617112065105072,1.617112065105072,1.617112065105072,1.617112065105072
2,julho_levels,10,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,26,0.7428571428571429,0.33970161737269333,-0.14075514005111622,1.0486288927974845,1.092384000002398
2,julho_levels,10,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,17,0.12781954887218044,1.7816441379541956,0.4732364520132898,6.190155484115329,7.306052525412042
2,julho_levels,10,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,17,0.3469387755102041,0.7035859173550938,0.5409831905876502,1.3973593236315982,1.4351046252261241
2,julho_levels,10,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.37363085536445756,-0.13751622144404912,1.1150638124776604,1.1533213971690603
2,julho_levels,10,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,10,trend,falling,all,843,835,834,1,487,0.5839328537170264,0.5199167687001273,0.027165632315498765,1.8625875542861334,4.951162328495462
2,julho_levels,10,trend,falling,level_ge_7m,83,83,82,1,19,0.23170731707317074,1.1482078515476366,0.8157830395160377,3.9483954037419577,4.951162328495462
2,julho_levels,10,trend,rising,all,456,453,453,0,327,0.7218543046357616,0.5542455003964664,-0.050007755397530156,2.818265436296873,7.306052525412042
2,julho_levels,10,trend,rising,level_ge_7m,117,117,117,0,41,0.3504273504273504,1.2889430397129273,0.05197520118339884,6.668918101620375,7.306052525412042
2,julho_levels,10,trend,stable,all,627,622,622,0,426,0.684887459807074,0.47065999246999735,0.156393394416083,1.7278541748257616,4.352769802392881
2,julho_levels,10,trend,stable,level_ge_7m,35,35,35,0,13,0.37142857142857144,1.2369758763957315,0.20788107526471097,3.9672216170594976,4.352769802392881
2,julho_levels,10,trend,unknown,all,32,25,9,16,4,0.4444444444444444,0.6495305591686085,0.05106872382128537,1.6681255534137067,1.795757155742809
2,julho_levels,10,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.795757155742809,1.795757155742809,1.795757155742809,1.795757155742809
2,julho_levels,11,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,27,0.7714285714285715,0.3509478377983264,-0.17571834270370018,1.0495994218842601,1.128797417480781
2,julho_levels,11,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,18,0.13533834586466165,1.9212850787404456,0.38780597551697643,6.754758544778474,8.191642357933398
2,julho_levels,11,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,16,0.32653061224489793,0.7212872958949899,0.5077369355823591,1.3932116984139926,1.4336068720559094
2,julho_levels,11,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.44806697300515413,-0.1436563197001327,1.360968350710568,1.3895589321864614
2,julho_levels,11,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,11,trend,falling,all,843,834,833,1,474,0.5690276110444178,0.5434728558784954,0.025678585645900625,1.9244107814161353,5.323414276533427
2,julho_levels,11,trend,falling,level_ge_7m,82,82,81,1,18,0.2222222222222222,1.1892551068115071,0.7544798056569241,4.171055762494009,5.323414276533427
2,julho_levels,11,trend,rising,all,456,452,452,0,324,0.7168141592920354,0.593970576281231,-0.010552121074928367,3.1727837119345614,8.191642357933398
2,julho_levels,11,trend,rising,level_ge_7m,118,118,118,0,46,0.3898305084745763,1.3742853254968885,0.05202765061866081,7.254893381737267,8.191642357933398
2,julho_levels,11,trend,stable,all,626,622,622,0,410,0.6591639871382636,0.4965942559539852,0.14374686946681337,1.9584633033087655,4.9110857909989
2,julho_levels,11,trend,stable,level_ge_7m,35,35,35,0,11,0.3142857142857143,1.4516113396573456,-0.04146920151849106,4.721000956250032,4.9110857909989
2,julho_levels,11,trend,unknown,all,32,26,9,17,3,0.3333333333333333,0.7104264858623627,0.12952553579917522,1.8056355664791048,1.9206438599959128
2,julho_levels,11,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.9206438599959128,1.9206438599959128,1.9206438599959128,1.9206438599959128
2,julho_levels,12,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,24,0.6857142857142857,0.3597746285877796,-0.21616469811697409,1.0638168085386988,1.128824133472242
2,julho_levels,12,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,17,0.12781954887218044,2.100409399574297,0.28839587465927596,7.4554903019277585,9.1387501330785
2,julho_levels,12,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,13,0.2653061224489796,0.7490628609201353,0.4661982838701986,1.36330474565186,1.379470050004798
2,julho_levels,12,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,11,0.6111111111111112,0.5381030187789678,-0.15838729423213158,1.5080693718833729,1.577731677358834
2,julho_levels,12,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
2,julho_levels,12,trend,falling,all,843,834,833,1,463,0.5558223289315727,0.5574145722445345,0.021459057190438884,1.9929819744099575,5.637861561352915
2,julho_levels,12,trend,falling,level_ge_7m,83,83,82,1,20,0.24390243902439024,1.2556962711968345,0.643932467388839,4.37331954226133,5.637861561352915
2,julho_levels,12,trend,rising,all,456,451,451,0,302,0.6696230598669624,0.6463535749081465,0.04649985980777433,3.3557513009604936,9.1387501330785
2,julho_levels,12,trend,rising,level_ge_7m,119,119,119,0,37,0.31092436974789917,1.4823867866357376,0.0594265651315381,7.8995306029980785,9.1387501330785
2,julho_levels,12,trend,stable,all,625,621,621,0,392,0.6312399355877617,0.5198248762460054,0.12018683622278985,2.391939530551833,5.314406218830339
2,julho_levels,12,trend,stable,level_ge_7m,33,33,33,0,8,0.24242424242424243,1.7399219550600296,-0.3223800718113508,5.260903007713636,5.314406218830339
2,julho_levels,12,trend,unknown,all,32,27,9,18,3,0.3333333333333333,0.7149153660989239,0.14094113480736453,1.5164606631106892,1.5479503022877115
2,julho_levels,12,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.5479503022877115,1.5479503022877115,1.5479503022877115,1.5479503022877115
12,reference,1,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.07716164078604851,0.005327427233469274,0.17011752581622694,0.17054927177993395
12,reference,1,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,122,0.9172932330827067,0.21339670212128534,0.04927166755741515,1.0975406406262316,1.3458884373571722
12,reference,1,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,49,1.0,0.11973325057659356,0.04685901707728398,0.33831050892701003,0.4438829093885017
12,reference,1,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.10561978045206372,-0.02942258878295201,0.2960698556981363,0.3241345270844098
12,reference,1,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,1,trend,falling,all,850,846,845,1,841,0.9952662721893492,0.12366073516452625,0.07809924793624683,0.3909369324884895,0.6967643595319197
12,reference,1,trend,falling,level_ge_7m,114,114,113,1,111,0.9823008849557522,0.12378705068924575,0.06748527613364057,0.4013962584199988,0.5946441406462686
12,reference,1,trend,rising,all,458,457,457,0,431,0.9431072210065645,0.16990687036695487,-0.1016735962947098,0.6159856367160764,1.3458884373571722
12,reference,1,trend,rising,level_ge_7m,87,87,87,0,79,0.9080459770114943,0.23559897108981007,-0.020861532284744105,1.2585777788933827,1.3458884373571722
12,reference,1,trend,stable,all,627,627,627,0,620,0.988835725677831,0.08349137461652917,-0.02438610893542076,0.39880724249183463,0.7967740659460554
12,reference,1,trend,stable,level_ge_7m,34,34,34,0,34,1.0,0.10786284873466213,0.058737471068136704,0.2788444805955552,0.2793238021122999
12,reference,1,trend,unknown,all,32,14,9,5,8,0.8888888888888888,0.2642342713222379,0.1346453478919648,0.6468797494649713,0.6981200663561218
12,reference,1,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.6981200663561218,0.6981200663561218,0.6981200663561218,0.6981200663561218
12,reference,2,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.10556096670176933,-0.00043899749286323086,0.26341058530436523,0.2658182289675821
12,reference,2,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,103,0.7744360902255639,0.3601059524044265,0.07678738002088913,1.4313872191926358,2.3628209226494157
12,reference,2,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,48,0.9795918367346939,0.20102457704622698,0.08208127138892743,0.48815667428664594,0.7036191143932449
12,reference,2,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.17921185459362088,-0.05702849793590614,0.45021402062302185,0.46118880530753437
12,reference,2,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,2,trend,falling,all,850,844,843,1,788,0.9347568208778173,0.19679457811065462,0.10109045207302744,0.6440497868688521,0.9266229757645283
12,reference,2,trend,falling,level_ge_7m,110,110,109,1,105,0.963302752293578,0.19860694817812255,0.11974778482452862,0.7039819243051929,0.86916771534435
12,reference,2,trend,rising,all,457,456,456,0,384,0.8421052631578947,0.24977992510473282,-0.1297535770030719,0.9641284186443599,2.3628209226494157
12,reference,2,trend,rising,level_ge_7m,92,92,92,0,66,0.717391304347826,0.3988172802566165,-0.044396584517959026,1.9912439736739742,2.3628209226494157
12,reference,2,trend,stable,all,627,627,627,0,595,0.94896331738437,0.14224666863987417,-0.03347632690796966,0.7473957044205511,1.1478632413037473
12,reference,2,trend,stable,level_ge_7m,33,33,33,0,33,1.0,0.17205712203917062,0.10840279380404692,0.48954139017443404,0.49051321357230826
12,reference,2,trend,unknown,all,32,16,9,7,7,0.7777777777777778,0.3505301038129872,0.17081423427078934,0.6353928949562981,0.6475109999842381
12,reference,2,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.6475109999842381,0.6475109999842381,0.6475109999842381,0.6475109999842381
12,reference,3,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.12858153632017263,-0.013305071696185321,0.3684071123278467,0.4892051625425582
12,reference,3,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,75,0.5639097744360902,0.4977354483113293,0.09305215408858068,2.2168663474816324,3.212712531115547
12,reference,3,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,44,0.8979591836734694,0.2722966706182784,0.12182693144301311,0.5915432628840619,0.8366275347306704
12,reference,3,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,17,0.9444444444444444,0.23855258631221737,-0.06191105555082041,0.4870644882433879,0.5350840596423971
12,reference,3,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,3,trend,falling,all,850,843,842,1,714,0.8479809976247031,0.2513988318506882,0.09097558513862668,0.808588656785272,1.0907827262821352
12,reference,3,trend,falling,level_ge_7m,106,106,105,1,84,0.8,0.25449737856040366,0.16329663151374346,0.7115375825065434,0.994656211746646
12,reference,3,trend,rising,all,456,455,455,0,369,0.810989010989011,0.29835029844315913,-0.12556191068931757,1.2526461307577463,3.212712531115547
12,reference,3,trend,rising,level_ge_7m,96,96,96,0,60,0.625,0.548404927850037,-0.053112026603335784,2.3319094859418157,3.212712531115547
12,reference,3,trend,stable,all,627,626,626,0,566,0.9041533546325878,0.18885271098150655,-0.026244364717284623,0.9068935097416251,1.221091188009034
12,reference,3,trend,stable,level_ge_7m,33,33,33,0,27,0.8181818181818182,0.2565098360550029,0.12776540823992172,0.7821641840210319,0.9458612034721323
12,reference,3,trend,unknown,all,32,18,9,9,7,0.7777777777777778,0.3658628952542386,0.1677257605159037,0.7221831389814002,0.7641743276888342
12,reference,3,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.5017293982673721,0.5017293982673721,0.5017293982673721,0.5017293982673721
12,reference,4,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.15525455380033545,-0.027081392036485522,0.45693183972030815,0.4848734253711804
12,reference,4,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,71,0.5338345864661654,0.631193312691133,0.10036062462643866,2.7311479369821066,3.671050545611749
12,reference,4,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,37,0.7551020408163265,0.33710488255939314,0.1644950251936746,0.6840426677584938,0.9000053220821975
12,reference,4,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.27597542122405705,-0.06932413004415751,0.4666512537289487,0.47637234604002376
12,reference,4,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,4,trend,falling,all,849,840,839,1,682,0.8128724672228844,0.2902863113022609,0.058714464657827446,0.925949272327917,1.310016406576957
12,reference,4,trend,falling,level_ge_7m,103,103,102,1,78,0.7647058823529411,0.30699488099686895,0.19324514091358944,0.7853719612500485,1.2469052392569093
12,reference,4,trend,rising,all,456,455,455,0,364,0.8,0.33250181725083827,-0.10941805683697817,1.5905854244172812,3.671050545611749
12,reference,4,trend,rising,level_ge_7m,99,99,99,0,55,0.5555555555555556,0.6824248601836989,-0.0594860777707109,2.9461969465306828,3.671050545611749
12,reference,4,trend,stable,all,627,627,627,0,549,0.8755980861244019,0.23217381228501513,-0.0014899164037090987,0.9961304291075475,2.1653239501211505
12,reference,4,trend,stable,level_ge_7m,33,33,33,0,27,0.8181818181818182,0.3506420047933296,0.1505170288945391,1.3475157007393557,2.1653239501211505
12,reference,4,trend,unknown,all,32,19,9,10,8,0.8888888888888888,0.27923828797523814,0.07757168787181246,0.7290531576791722,0.7822102036930065
12,reference,4,trend,unknown,level_ge_7m,2,2,1,1,1,1.0,0.42359162032903797,0.42359162032903797,0.42359162032903797,0.42359162032903797
12,reference,5,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.1802583386211928,-0.04811270848451694,0.47328666703354816,0.4954140222409942
12,reference,5,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,66,0.49624060150375937,0.7702410036351144,0.08205862221155623,3.3427250361618692,3.9145393005861226
12,reference,5,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,34,0.6938775510204082,0.38969783647914125,0.21083011461945003,0.8203625585474652,0.8878338728138049
12,reference,5,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,16,0.8888888888888888,0.27985525058654925,-0.054462683623719026,0.5318922142154258,0.53960423141885
12,reference,5,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,5,trend,falling,all,848,839,838,1,646,0.7708830548926014,0.3254267574866417,0.012413927631075239,0.9935796679257923,2.1132505444046368
12,reference,5,trend,falling,level_ge_7m,101,101,100,1,73,0.73,0.3726478724514963,0.19406712042405108,1.3349858276821278,2.1132505444046368
12,reference,5,trend,rising,all,456,455,455,0,367,0.8065934065934066,0.3605672188028891,-0.0921723303176389,1.930266945592705,3.9145393005861226
12,reference,5,trend,rising,level_ge_7m,102,102,102,0,54,0.5294117647058824,0.7927299250947518,-0.07265801532156678,3.6654458285821194,3.9145393005861226
12,reference,5,trend,stable,all,627,626,626,0,529,0.8450479233226837,0.27233737805626096,0.034602843023042604,1.0143443434421493,3.091782156458689
12,reference,5,trend,stable,level_ge_7m,32,32,32,0,23,0.71875,0.4474380433930506,0.19194306090137045,1.8186702123879184,3.091782156458689
12,reference,5,trend,unknown,all,32,20,9,11,8,0.8888888888888888,0.31388812807468874,-0.07860173285212874,0.5492187492634613,0.562897121870916
12,reference,5,trend,unknown,level_ge_7m,2,2,1,1,1,1.0,0.4424268398558411,0.4424268398558411,0.4424268398558411,0.4424268398558411
12,reference,6,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.20441968950408565,-0.07729160194588973,0.46905388441218604,0.47610540465352447
12,reference,6,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,59,0.44360902255639095,0.9126091066982575,0.1234240407028042,3.8925247394494935,4.682998924381193
12,reference,6,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,30,0.6122448979591837,0.44062559913087784,0.25764593154204773,0.882666020563337,0.9031566438650849
12,reference,6,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.2888403713577873,-0.0386131856720965,0.5934677882947192,0.6020244809052953
12,reference,6,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,6,trend,falling,all,847,838,837,1,611,0.7299880525686977,0.3679637755318602,-0.03835705366119579,1.0363463520151353,3.1880180364816475
12,reference,6,trend,falling,level_ge_7m,98,98,97,1,68,0.7010309278350515,0.4555336286269217,0.18025665039084932,2.1485127263437,3.1880180364816475
12,reference,6,trend,rising,all,456,455,455,0,362,0.7956043956043956,0.38860898777160324,-0.05621237907349281,2.174131418731011,4.682998924381193
12,reference,6,trend,rising,level_ge_7m,105,105,105,0,51,0.4857142857142857,0.894015662234403,-0.0018985152792830343,3.986413241755321,4.682998924381193
12,reference,6,trend,stable,all,627,625,625,0,490,0.784,0.3085588245359092,0.0737140960191167,1.0391092108880458,3.612315515678514
12,reference,6,trend,stable,level_ge_7m,32,32,32,0,20,0.625,0.5214601867658712,0.2430595246190282,2.124399784208133,3.612315515678514
12,reference,6,trend,unknown,all,32,21,9,12,6,0.6666666666666666,0.3737884421265522,-0.20551229365270116,0.7592470710789341,0.7836583023324106
12,reference,6,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.5763488774328529,0.5763488774328529,0.5763488774328529,0.5763488774328529
12,reference,7,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,32,0.9142857142857143,0.24103693437591614,-0.11612804277846754,0.5713682448608212,0.5835880842131411
12,reference,7,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,52,0.39097744360902253,1.0528308536230824,0.11419954422461888,4.3365181956596235,5.550073726831386
12,reference,7,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,28,0.5714285714285714,0.47287344104246326,0.3013689241482321,0.9255975962661608,0.9396780057759315
12,reference,7,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.28910275354750103,-0.012715059186473976,0.6264140844022232,0.6334115261467614
12,reference,7,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,7,trend,falling,all,846,838,837,1,557,0.6654719235364397,0.4162932730825099,-0.08616526738916813,1.155122811166609,4.241587326770981
12,reference,7,trend,falling,level_ge_7m,94,94,93,1,62,0.6666666666666666,0.5296263052282804,0.17959453114549706,3.540620932235724,4.241587326770981
12,reference,7,trend,rising,all,456,455,455,0,344,0.756043956043956,0.4209264186211819,-0.03427560226765413,2.457670386976981,5.550073726831386
12,reference,7,trend,rising,level_ge_7m,109,109,109,0,44,0.4036697247706422,0.976462597625153,0.005434184832023405,4.39845328195973,5.550073726831386
12,reference,7,trend,stable,all,627,623,623,0,466,0.7479935794542536,0.34866479402185385,0.10641821241241531,1.2078614526233662,3.806547928912014
12,reference,7,trend,stable,level_ge_7m,32,32,32,0,19,0.59375,0.6372598639781635,0.23788085387572683,2.5605806272937714,3.806547928912014
12,reference,7,trend,unknown,all,32,22,9,13,5,0.5555555555555556,0.5004178053751235,-0.2586964318504228,0.8834267213240637,0.8849193193721026
12,reference,7,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.755459235289754,0.755459235289754,0.755459235289754,0.755459235289754
12,reference,8,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,28,0.8,0.27406961672996116,-0.1624092076112784,0.7002961235672842,0.7064772411261258
12,reference,8,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,44,0.3308270676691729,1.1896245176800582,0.09614247186850741,5.118392664788345,5.968691882733831
12,reference,8,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,26,0.5306122448979592,0.491691047629412,0.3346501675975564,0.9721297411730833,0.9812443496375121
12,reference,8,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.3054805182463053,0.0019348359208648525,0.7564936315470955,0.8096713965156139
12,reference,8,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,8,trend,falling,all,845,837,836,1,499,0.59688995215311,0.47288920092714315,-0.12706411437745618,1.2783824915491304,4.94514652098629
12,reference,8,trend,falling,level_ge_7m,89,89,88,1,54,0.6136363636363636,0.6059002545095628,0.19131613945147755,4.260888837033944,4.94514652098629
12,reference,8,trend,rising,all,456,455,455,0,325,0.7142857142857143,0.4548658744246107,-0.012397411131275952,2.722963779174888,5.968691882733831
12,reference,8,trend,rising,level_ge_7m,112,112,112,0,38,0.3392857142857143,1.0544811358490656,0.0028784603777088596,5.074786558517624,5.968691882733831
12,reference,8,trend,stable,all,627,622,622,0,446,0.7170418006430869,0.3881791217747673,0.12552066856520133,1.385138997607846,3.840085043335499
12,reference,8,trend,stable,level_ge_7m,34,34,34,0,19,0.5588235294117647,0.7392085242854008,0.16256750750907556,3.4423774605114907,3.840085043335499
12,reference,8,trend,unknown,all,32,23,9,14,5,0.5555555555555556,0.5677693994734072,-0.25917745528135355,1.1044868606116174,1.1412171263868442
12,reference,8,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.8498086616305773,0.8498086616305773,0.8498086616305773,0.8498086616305773
12,reference,9,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,26,0.7428571428571429,0.3139164709038499,-0.22225754819552468,0.9366234977556698,1.2801970568085652
12,reference,9,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,40,0.3007518796992481,1.3828587932164185,0.008449053719368663,6.284628055500839,7.203141808085833
12,reference,9,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,24,0.4897959183673469,0.5089542079060548,0.341964515865629,1.0317442947307705,1.0586480432719423
12,reference,9,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.3708534871181626,0.012380275348028165,0.9950768999387863,1.031260544955214
12,reference,9,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
