id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_sha256
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 13:00:00,148.98,108.67,208.54,820.0,828.0,0.0,822.0,6.0,0.0,377.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 14:00:00,148.96,108.66,206.23,810.0,818.0,0.0,813.0,6.0,0.0,377.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 15:00:00,149.05,108.62,216.63,772.0,735.0,0.0,729.0,6.0,0.0,376.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 16:00:00,149.11,108.54,223.59,791.0,766.0,0.0,761.0,6.0,0.0,375.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 17:00:00,149.12,108.5,224.76,776.0,772.0,0.0,766.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 18:00:00,149.12,108.52,224.76,772.0,772.0,0.0,766.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 19:00:00,149.11,108.52,223.59,762.0,766.0,0.0,761.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 20:00:00,149.09,108.51,221.27,747.0,756.0,0.0,750.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 21:00:00,149.07,108.48,218.94,737.0,745.0,0.0,740.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 22:00:00,149.05,108.47,216.63,726.0,735.0,0.0,729.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 23:00:00,149.04,108.46,215.47,725.0,730.0,0.0,724.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-29 23:59:00,149.02,108.41,213.16,711.0,719.0,0.0,714.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 01:00:00,149.0,108.4,210.84,701.0,709.0,0.0,704.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 02:00:00,148.99,108.38,209.69,700.0,704.0,0.0,699.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 03:00:00,148.98,108.37,208.54,695.0,699.0,0.0,694.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 04:00:00,148.96,108.33,206.23,681.0,689.0,0.0,684.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 05:00:00,148.94,108.31,203.93,671.0,680.0,0.0,674.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 06:00:00,148.93,108.3,202.78,671.0,675.0,0.0,669.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 07:00:00,148.91,108.3,200.48,657.0,665.0,0.0,660.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 08:00:00,148.9,108.26,199.33,657.0,661.0,0.0,655.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 09:00:00,148.67,108.25,173.2,464.0,559.0,0.0,554.0,6.0,0.0,376.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 10:00:00,148.58,108.15,163.1,487.0,525.0,0.0,519.0,6.0,0.0,376.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 11:00:00,148.78,107.93,185.64,690.0,607.0,0.0,602.0,6.0,0.0,372.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 12:00:00,148.9,107.92,199.33,711.0,661.0,0.0,655.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 13:00:00,148.95,108.11,205.08,705.0,685.0,0.0,679.0,6.0,0.0,372.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 14:00:00,148.92,108.24,201.63,658.0,670.0,0.0,665.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 15:00:00,148.89,108.28,198.19,644.0,656.0,0.0,651.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 16:00:00,148.86,108.25,194.76,630.0,642.0,0.0,637.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 17:00:00,148.83,108.2,191.33,616.0,629.0,0.0,623.0,6.0,0.0,374.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 18:00:00,148.96,108.11,206.23,612.0,558.0,0.0,552.0,6.0,0.0,372.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 19:00:00,148.99,107.98,209.69,585.0,572.0,0.0,567.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 20:00:00,148.97,107.99,207.38,554.0,563.0,0.0,557.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 21:00:00,148.95,107.99,205.08,545.0,553.0,0.0,547.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 22:00:00,148.93,107.99,202.78,535.0,543.0,0.0,538.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 23:00:00,148.92,107.96,201.63,534.0,539.0,0.0,533.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-30 23:59:00,148.93,107.92,202.78,548.0,543.0,0.0,538.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 01:00:00,148.93,107.92,202.78,543.0,543.0,0.0,538.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 02:00:00,148.96,107.92,206.23,570.0,558.0,0.0,552.0,6.0,0.0,370.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 03:00:00,148.97,107.92,207.38,567.0,563.0,0.0,557.0,6.0,0.0,370.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 04:00:00,148.97,107.96,207.38,563.0,563.0,0.0,557.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 05:00:00,148.96,107.96,206.23,554.0,558.0,0.0,552.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 06:00:00,148.95,108.0,205.08,549.0,553.0,0.0,547.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 07:00:00,148.93,107.98,202.78,535.0,543.0,0.0,538.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 08:00:00,148.92,107.95,201.63,534.0,539.0,0.0,533.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 09:00:00,148.89,107.92,198.19,512.0,525.0,0.0,519.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 10:00:00,148.88,107.89,197.04,516.0,520.0,0.0,515.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 11:00:00,148.87,107.88,195.9,511.0,516.0,0.0,510.0,6.0,0.0,371.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 12:00:00,148.92,107.84,201.63,425.0,404.0,0.0,399.0,6.0,0.0,370.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 13:00:00,149.02,107.77,213.16,494.0,452.0,0.0,447.0,6.0,0.0,369.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 14:00:00,149.05,107.63,216.63,480.0,468.0,0.0,462.0,6.0,0.0,367.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 15:00:00,149.06,107.69,217.78,477.0,473.0,0.0,467.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 16:00:00,149.06,107.72,217.78,473.0,473.0,0.0,467.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 17:00:00,149.05,107.72,216.63,463.0,468.0,0.0,462.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 18:00:00,149.05,107.74,216.63,468.0,468.0,0.0,462.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 19:00:00,149.03,107.72,214.31,449.0,457.0,0.0,452.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 20:00:00,149.02,107.71,213.16,448.0,452.0,0.0,447.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 21:00:00,149.02,107.7,213.16,452.0,452.0,0.0,447.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 22:00:00,149.01,107.67,211.99,443.0,448.0,0.0,442.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 23:00:00,149.0,107.66,210.84,438.0,443.0,0.0,437.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-31 23:59:00,149.01,107.66,211.99,452.0,448.0,0.0,442.0,6.0,0.0,368.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 01:00:00,107.04,78.84,470.49,3673.0,3915.0,0.0,3880.0,34.0,0.0,392.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 02:00:00,106.9,78.7,451.91,3485.0,3710.0,0.0,3676.0,34.0,0.0,392.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 03:00:00,106.81,78.48,439.97,3437.0,3582.0,0.0,3548.0,34.0,0.0,391.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 04:00:00,106.84,78.32,443.95,3673.0,3625.0,0.0,3591.0,34.0,0.0,388.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 05:00:00,106.97,78.45,461.2,4022.0,3813.0,0.0,3778.0,34.0,0.0,388.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 06:00:00,107.12,78.82,481.1,4273.0,4032.0,0.0,3997.0,35.0,0.0,391.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 07:00:00,107.41,79.69,519.59,4938.0,4471.0,0.0,4436.0,35.0,0.0,399.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 08:00:00,107.62,80.28,547.45,5147.0,4808.0,0.0,4773.0,35.0,0.0,405.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-01 09:00:00,107.9,80.53,584.61,5732.0,5280.0,0.0,5245.0,36.0,0.0,404.0,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 02:00:00,,82.02,,,5853.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 03:00:00,,83.15,,,5778.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 04:00:00,,83.28,,,5603.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 05:00:00,,83.2,,,5479.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 06:00:00,,83.02,,,5259.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 07:00:00,,82.86,,,5043.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 08:00:00,,82.6,,,4831.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-05 09:00:00,,82.19,,,4691.0,,,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-06 01:00:00,,78.24,,2584.0,2584.0,0.0,2584.0,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-06 02:00:00,,77.85,,2512.0,2512.0,0.0,2512.0,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-06 03:00:00,,77.67,,2371.0,2371.0,0.0,2371.0,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-06 04:00:00,96.88,77.8,,2302.0,2302.0,0.0,2302.0,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-06 05:00:00,,77.21,,2333.0,2333.0,0.0,2333.0,,,,outputs/historico-vazoes-ceran/raw/ons-2024-05.parquet,0bee1eb4f83825e4dd8ed6d2f47ee21dc27c800a4e821c027b36f8e994dda34a
