window,origin_literal,horizon_h,target_literal,base_m,actual_m,complete_hourly_features,current_contract_base_m
2018-08-30,2018-08-31T01:00:00,4,2018-08-31T05:00:00,3.01,2.89,True,
2018-08-30,2018-08-31T01:00:00,5,2018-08-31T06:00:00,3.01,2.77,True,
2018-08-30,2018-08-31T01:00:00,6,2018-08-31T07:00:00,3.01,2.61,True,
2018-08-30,2018-08-31T01:00:00,7,2018-08-31T08:00:00,3.01,2.45,True,
2018-08-30,2018-08-31T01:00:00,8,2018-08-31T09:00:00,3.01,2.34,True,
2018-08-30,2018-08-31T01:00:00,9,2018-08-31T10:00:00,3.01,2.27,True,
2018-08-30,2018-08-31T01:00:00,10,2018-08-31T11:00:00,3.01,2.23,True,
2018-08-30,2018-08-31T01:00:00,11,2018-08-31T12:00:00,3.01,2.22,True,
2018-08-30,2018-08-31T01:00:00,12,2018-08-31T13:00:00,3.01,2.22,True,
2018-08-30,2018-08-31T02:00:00,1,2018-08-31T03:00:00,3.01,2.98,True,
2018-08-30,2018-08-31T02:00:00,2,2018-08-31T04:00:00,3.01,2.94,True,
2018-08-30,2018-08-31T02:00:00,3,2018-08-31T05:00:00,3.01,2.89,True,
2018-08-30,2018-08-31T02:00:00,4,2018-08-31T06:00:00,3.01,2.77,True,
2018-08-30,2018-08-31T02:00:00,5,2018-08-31T07:00:00,3.01,2.61,True,
2018-08-30,2018-08-31T02:00:00,6,2018-08-31T08:00:00,3.01,2.45,True,
2018-08-30,2018-08-31T02:00:00,7,2018-08-31T09:00:00,3.01,2.34,True,
2018-08-30,2018-08-31T02:00:00,8,2018-08-31T10:00:00,3.01,2.27,True,
2018-08-30,2018-08-31T02:00:00,9,2018-08-31T11:00:00,3.01,2.23,True,
2018-08-30,2018-08-31T02:00:00,10,2018-08-31T12:00:00,3.01,2.22,True,
2018-08-30,2018-08-31T02:00:00,11,2018-08-31T13:00:00,3.01,2.22,True,
2018-08-30,2018-08-31T02:00:00,12,2018-08-31T14:00:00,3.01,2.24,True,
2018-08-30,2018-08-31T03:00:00,1,2018-08-31T04:00:00,3.0,2.94,True,
2018-08-30,2018-08-31T03:00:00,2,2018-08-31T05:00:00,3.0,2.89,True,
2018-08-30,2018-08-31T03:00:00,3,2018-08-31T06:00:00,3.0,2.77,True,
2018-08-30,2018-08-31T03:00:00,4,2018-08-31T07:00:00,3.0,2.61,True,
2018-08-30,2018-08-31T03:00:00,5,2018-08-31T08:00:00,3.0,2.45,True,
2018-08-30,2018-08-31T03:00:00,6,2018-08-31T09:00:00,3.0,2.34,True,
2018-08-30,2018-08-31T03:00:00,7,2018-08-31T10:00:00,3.0,2.27,True,
2018-08-30,2018-08-31T03:00:00,8,2018-08-31T11:00:00,3.0,2.23,True,
2018-08-30,2018-08-31T03:00:00,9,2018-08-31T12:00:00,3.0,2.22,True,
2018-08-30,2018-08-31T03:00:00,10,2018-08-31T13:00:00,3.0,2.22,True,
2018-08-30,2018-08-31T03:00:00,11,2018-08-31T14:00:00,3.0,2.24,True,
2018-08-30,2018-08-31T03:00:00,12,2018-08-31T15:00:00,3.0,2.3,True,
2018-08-30,2018-08-31T04:00:00,1,2018-08-31T05:00:00,2.98,2.89,True,
2018-08-30,2018-08-31T04:00:00,2,2018-08-31T06:00:00,2.98,2.77,True,
2018-08-30,2018-08-31T04:00:00,3,2018-08-31T07:00:00,2.98,2.61,True,
2018-08-30,2018-08-31T04:00:00,4,2018-08-31T08:00:00,2.98,2.45,True,
2018-08-30,2018-08-31T04:00:00,5,2018-08-31T09:00:00,2.98,2.34,True,
2018-08-30,2018-08-31T04:00:00,6,2018-08-31T10:00:00,2.98,2.27,True,
2018-08-30,2018-08-31T04:00:00,7,2018-08-31T11:00:00,2.98,2.23,True,
2018-08-30,2018-08-31T04:00:00,8,2018-08-31T12:00:00,2.98,2.22,True,
2018-08-30,2018-08-31T04:00:00,9,2018-08-31T13:00:00,2.98,2.22,True,
2018-08-30,2018-08-31T04:00:00,10,2018-08-31T14:00:00,2.98,2.24,True,
2018-08-30,2018-08-31T04:00:00,11,2018-08-31T15:00:00,2.98,2.3,True,
2018-08-30,2018-08-31T04:00:00,12,2018-08-31T16:00:00,2.98,2.39,True,
2018-08-30,2018-08-31T05:00:00,1,2018-08-31T06:00:00,2.94,2.77,True,
2018-08-30,2018-08-31T05:00:00,2,2018-08-31T07:00:00,2.94,2.61,True,
2018-08-30,2018-08-31T05:00:00,3,2018-08-31T08:00:00,2.94,2.45,True,
2018-08-30,2018-08-31T05:00:00,4,2018-08-31T09:00:00,2.94,2.34,True,
2018-08-30,2018-08-31T05:00:00,5,2018-08-31T10:00:00,2.94,2.27,True,
2018-08-30,2018-08-31T05:00:00,6,2018-08-31T11:00:00,2.94,2.23,True,
2018-08-30,2018-08-31T05:00:00,7,2018-08-31T12:00:00,2.94,2.22,True,
2018-08-30,2018-08-31T05:00:00,8,2018-08-31T13:00:00,2.94,2.22,True,
2018-08-30,2018-08-31T05:00:00,9,2018-08-31T14:00:00,2.94,2.24,True,
2018-08-30,2018-08-31T05:00:00,10,2018-08-31T15:00:00,2.94,2.3,True,
2018-08-30,2018-08-31T05:00:00,11,2018-08-31T16:00:00,2.94,2.39,True,
2018-08-30,2018-08-31T05:00:00,12,2018-08-31T17:00:00,2.94,2.47,True,
2018-08-30,2018-08-31T06:00:00,1,2018-08-31T07:00:00,2.89,2.61,True,
2018-08-30,2018-08-31T06:00:00,2,2018-08-31T08:00:00,2.89,2.45,True,
2018-08-30,2018-08-31T06:00:00,3,2018-08-31T09:00:00,2.89,2.34,True,
2018-08-30,2018-08-31T06:00:00,4,2018-08-31T10:00:00,2.89,2.27,True,
2018-08-30,2018-08-31T06:00:00,5,2018-08-31T11:00:00,2.89,2.23,True,
2018-08-30,2018-08-31T06:00:00,6,2018-08-31T12:00:00,2.89,2.22,True,
2018-08-30,2018-08-31T06:00:00,7,2018-08-31T13:00:00,2.89,2.22,True,
2018-08-30,2018-08-31T06:00:00,8,2018-08-31T14:00:00,2.89,2.24,True,
2018-08-30,2018-08-31T06:00:00,9,2018-08-31T15:00:00,2.89,2.3,True,
2018-08-30,2018-08-31T06:00:00,10,2018-08-31T16:00:00,2.89,2.39,True,
2018-08-30,2018-08-31T06:00:00,11,2018-08-31T17:00:00,2.89,2.47,True,
2018-08-30,2018-08-31T06:00:00,12,2018-08-31T18:00:00,2.89,2.54,True,
2018-08-30,2018-08-31T07:00:00,1,2018-08-31T08:00:00,2.77,2.45,True,
2018-08-30,2018-08-31T07:00:00,2,2018-08-31T09:00:00,2.77,2.34,True,
2018-08-30,2018-08-31T07:00:00,3,2018-08-31T10:00:00,2.77,2.27,True,
2018-08-30,2018-08-31T07:00:00,4,2018-08-31T11:00:00,2.77,2.23,True,
2018-08-30,2018-08-31T07:00:00,5,2018-08-31T12:00:00,2.77,2.22,True,
2018-08-30,2018-08-31T07:00:00,6,2018-08-31T13:00:00,2.77,2.22,True,
2018-08-30,2018-08-31T07:00:00,7,2018-08-31T14:00:00,2.77,2.24,True,
2018-08-30,2018-08-31T07:00:00,8,2018-08-31T15:00:00,2.77,2.3,True,
2018-08-30,2018-08-31T07:00:00,9,2018-08-31T16:00:00,2.77,2.39,True,
2018-08-30,2018-08-31T07:00:00,10,2018-08-31T17:00:00,2.77,2.47,True,
2018-08-30,2018-08-31T07:00:00,11,2018-08-31T18:00:00,2.77,2.54,True,
2018-08-30,2018-08-31T07:00:00,12,2018-08-31T19:00:00,2.77,2.68,True,
2018-08-30,2018-08-31T08:00:00,1,2018-08-31T09:00:00,2.61,2.34,True,
2018-08-30,2018-08-31T08:00:00,2,2018-08-31T10:00:00,2.61,2.27,True,
2018-08-30,2018-08-31T08:00:00,3,2018-08-31T11:00:00,2.61,2.23,True,
2018-08-30,2018-08-31T08:00:00,4,2018-08-31T12:00:00,2.61,2.22,True,
2018-08-30,2018-08-31T08:00:00,5,2018-08-31T13:00:00,2.61,2.22,True,
2018-08-30,2018-08-31T08:00:00,6,2018-08-31T14:00:00,2.61,2.24,True,
2018-08-30,2018-08-31T08:00:00,7,2018-08-31T15:00:00,2.61,2.3,True,
2018-08-30,2018-08-31T08:00:00,8,2018-08-31T16:00:00,2.61,2.39,True,
2018-08-30,2018-08-31T08:00:00,9,2018-08-31T17:00:00,2.61,2.47,True,
2018-08-30,2018-08-31T08:00:00,10,2018-08-31T18:00:00,2.61,2.54,True,
2018-08-30,2018-08-31T08:00:00,11,2018-08-31T19:00:00,2.61,2.68,True,
2018-08-30,2018-08-31T08:00:00,12,2018-08-31T20:00:00,2.61,2.82,True,
2018-08-30,2018-08-31T09:00:00,1,2018-08-31T10:00:00,2.45,2.27,True,
2018-08-30,2018-08-31T09:00:00,2,2018-08-31T11:00:00,2.45,2.23,True,
2018-08-30,2018-08-31T09:00:00,3,2018-08-31T12:00:00,2.45,2.22,True,
2018-08-30,2018-08-31T09:00:00,4,2018-08-31T13:00:00,2.45,2.22,True,
2018-08-30,2018-08-31T09:00:00,5,2018-08-31T14:00:00,2.45,2.24,True,
2018-08-30,2018-08-31T09:00:00,6,2018-08-31T15:00:00,2.45,2.3,True,
2018-08-30,2018-08-31T09:00:00,7,2018-08-31T16:00:00,2.45,2.39,True,
2018-08-30,2018-08-31T09:00:00,8,2018-08-31T17:00:00,2.45,2.47,True,
2018-08-30,2018-08-31T09:00:00,9,2018-08-31T18:00:00,2.45,2.54,True,
2018-08-30,2018-08-31T09:00:00,10,2018-08-31T19:00:00,2.45,2.68,True,
2018-08-30,2018-08-31T09:00:00,11,2018-08-31T20:00:00,2.45,2.82,True,
2018-08-30,2018-08-31T09:00:00,12,2018-08-31T21:00:00,2.45,2.94,True,
2018-08-30,2018-08-31T10:00:00,1,2018-08-31T11:00:00,2.34,2.23,True,
2018-08-30,2018-08-31T10:00:00,2,2018-08-31T12:00:00,2.34,2.22,True,
2018-08-30,2018-08-31T10:00:00,3,2018-08-31T13:00:00,2.34,2.22,True,
2018-08-30,2018-08-31T10:00:00,4,2018-08-31T14:00:00,2.34,2.24,True,
2018-08-30,2018-08-31T10:00:00,5,2018-08-31T15:00:00,2.34,2.3,True,
2018-08-30,2018-08-31T10:00:00,6,2018-08-31T16:00:00,2.34,2.39,True,
2018-08-30,2018-08-31T10:00:00,7,2018-08-31T17:00:00,2.34,2.47,True,
2018-08-30,2018-08-31T10:00:00,8,2018-08-31T18:00:00,2.34,2.54,True,
2018-08-30,2018-08-31T10:00:00,9,2018-08-31T19:00:00,2.34,2.68,True,
2018-08-30,2018-08-31T10:00:00,10,2018-08-31T20:00:00,2.34,2.82,True,
2018-08-30,2018-08-31T10:00:00,11,2018-08-31T21:00:00,2.34,2.94,True,
2018-08-30,2018-08-31T10:00:00,12,2018-08-31T22:00:00,2.34,3.03,True,
2018-08-30,2018-08-31T11:00:00,1,2018-08-31T12:00:00,2.27,2.22,True,
2018-08-30,2018-08-31T11:00:00,2,2018-08-31T13:00:00,2.27,2.22,True,
2018-08-30,2018-08-31T11:00:00,3,2018-08-31T14:00:00,2.27,2.24,True,
2018-08-30,2018-08-31T11:00:00,4,2018-08-31T15:00:00,2.27,2.3,True,
2018-08-30,2018-08-31T11:00:00,5,2018-08-31T16:00:00,2.27,2.39,True,
2018-08-30,2018-08-31T11:00:00,6,2018-08-31T17:00:00,2.27,2.47,True,
2018-08-30,2018-08-31T11:00:00,7,2018-08-31T18:00:00,2.27,2.54,True,
2018-08-30,2018-08-31T11:00:00,8,2018-08-31T19:00:00,2.27,2.68,True,
2018-08-30,2018-08-31T11:00:00,9,2018-08-31T20:00:00,2.27,2.82,True,
2018-08-30,2018-08-31T11:00:00,10,2018-08-31T21:00:00,2.27,2.94,True,
2018-08-30,2018-08-31T11:00:00,11,2018-08-31T22:00:00,2.27,3.03,True,
2018-08-30,2018-08-31T11:00:00,12,2018-08-31T23:00:00,2.27,3.09,True,
2018-08-30,2018-08-31T12:00:00,1,2018-08-31T13:00:00,2.23,2.22,True,
2018-08-30,2018-08-31T12:00:00,2,2018-08-31T14:00:00,2.23,2.24,True,
2018-08-30,2018-08-31T12:00:00,3,2018-08-31T15:00:00,2.23,2.3,True,
2018-08-30,2018-08-31T12:00:00,4,2018-08-31T16:00:00,2.23,2.39,True,
2018-08-30,2018-08-31T12:00:00,5,2018-08-31T17:00:00,2.23,2.47,True,
2018-08-30,2018-08-31T12:00:00,6,2018-08-31T18:00:00,2.23,2.54,True,
2018-08-30,2018-08-31T12:00:00,7,2018-08-31T19:00:00,2.23,2.68,True,
2018-08-30,2018-08-31T12:00:00,8,2018-08-31T20:00:00,2.23,2.82,True,
2018-08-30,2018-08-31T12:00:00,9,2018-08-31T21:00:00,2.23,2.94,True,
2018-08-30,2018-08-31T12:00:00,10,2018-08-31T22:00:00,2.23,3.03,True,
2018-08-30,2018-08-31T12:00:00,11,2018-08-31T23:00:00,2.23,3.09,True,
2018-08-30,2018-08-31T12:00:00,12,2018-09-01T00:00:00,2.23,3.13,True,
2018-08-30,2018-08-31T13:00:00,1,2018-08-31T14:00:00,2.22,2.24,True,
2018-08-30,2018-08-31T13:00:00,2,2018-08-31T15:00:00,2.22,2.3,True,
2018-08-30,2018-08-31T13:00:00,3,2018-08-31T16:00:00,2.22,2.39,True,
2018-08-30,2018-08-31T13:00:00,4,2018-08-31T17:00:00,2.22,2.47,True,
2018-08-30,2018-08-31T13:00:00,5,2018-08-31T18:00:00,2.22,2.54,True,
2018-08-30,2018-08-31T13:00:00,6,2018-08-31T19:00:00,2.22,2.68,True,
2018-08-30,2018-08-31T13:00:00,7,2018-08-31T20:00:00,2.22,2.82,True,
2018-08-30,2018-08-31T13:00:00,8,2018-08-31T21:00:00,2.22,2.94,True,
2018-08-30,2018-08-31T13:00:00,9,2018-08-31T22:00:00,2.22,3.03,True,
2018-08-30,2018-08-31T13:00:00,10,2018-08-31T23:00:00,2.22,3.09,True,
2018-08-30,2018-08-31T13:00:00,11,2018-09-01T00:00:00,2.22,3.13,True,
2018-08-30,2018-08-31T13:00:00,12,2018-09-01T01:00:00,2.22,3.15,True,
2018-08-30,2018-08-31T14:00:00,1,2018-08-31T15:00:00,2.22,2.3,True,
2018-08-30,2018-08-31T14:00:00,2,2018-08-31T16:00:00,2.22,2.39,True,
2018-08-30,2018-08-31T14:00:00,3,2018-08-31T17:00:00,2.22,2.47,True,
2018-08-30,2018-08-31T14:00:00,4,2018-08-31T18:00:00,2.22,2.54,True,
2018-08-30,2018-08-31T14:00:00,5,2018-08-31T19:00:00,2.22,2.68,True,
2018-08-30,2018-08-31T14:00:00,6,2018-08-31T20:00:00,2.22,2.82,True,
2018-08-30,2018-08-31T14:00:00,7,2018-08-31T21:00:00,2.22,2.94,True,
2018-08-30,2018-08-31T14:00:00,8,2018-08-31T22:00:00,2.22,3.03,True,
2018-08-30,2018-08-31T14:00:00,9,2018-08-31T23:00:00,2.22,3.09,True,
2018-08-30,2018-08-31T14:00:00,10,2018-09-01T00:00:00,2.22,3.13,True,
2018-08-30,2018-08-31T14:00:00,11,2018-09-01T01:00:00,2.22,3.15,True,
2018-08-30,2018-08-31T14:00:00,12,2018-09-01T02:00:00,2.22,3.19,True,
2018-08-30,2018-08-31T15:00:00,1,2018-08-31T16:00:00,2.24,2.39,True,
2018-08-30,2018-08-31T15:00:00,2,2018-08-31T17:00:00,2.24,2.47,True,
2018-08-30,2018-08-31T15:00:00,3,2018-08-31T18:00:00,2.24,2.54,True,
2018-08-30,2018-08-31T15:00:00,4,2018-08-31T19:00:00,2.24,2.68,True,
2018-08-30,2018-08-31T15:00:00,5,2018-08-31T20:00:00,2.24,2.82,True,
2018-08-30,2018-08-31T15:00:00,6,2018-08-31T21:00:00,2.24,2.94,True,
2018-08-30,2018-08-31T15:00:00,7,2018-08-31T22:00:00,2.24,3.03,True,
2018-08-30,2018-08-31T15:00:00,8,2018-08-31T23:00:00,2.24,3.09,True,
2018-08-30,2018-08-31T15:00:00,9,2018-09-01T00:00:00,2.24,3.13,True,
2018-08-30,2018-08-31T15:00:00,10,2018-09-01T01:00:00,2.24,3.15,True,
2018-08-30,2018-08-31T15:00:00,11,2018-09-01T02:00:00,2.24,3.19,True,
2018-08-30,2018-08-31T15:00:00,12,2018-09-01T03:00:00,2.24,3.25,True,
2018-08-30,2018-08-31T16:00:00,1,2018-08-31T17:00:00,2.3,2.47,True,
2018-08-30,2018-08-31T16:00:00,2,2018-08-31T18:00:00,2.3,2.54,True,
2018-08-30,2018-08-31T16:00:00,3,2018-08-31T19:00:00,2.3,2.68,True,
2018-08-30,2018-08-31T16:00:00,4,2018-08-31T20:00:00,2.3,2.82,True,
2018-08-30,2018-08-31T16:00:00,5,2018-08-31T21:00:00,2.3,2.94,True,
2018-08-30,2018-08-31T16:00:00,6,2018-08-31T22:00:00,2.3,3.03,True,
2018-08-30,2018-08-31T16:00:00,7,2018-08-31T23:00:00,2.3,3.09,True,
2018-08-30,2018-08-31T16:00:00,8,2018-09-01T00:00:00,2.3,3.13,True,
2018-08-30,2018-08-31T16:00:00,9,2018-09-01T01:00:00,2.3,3.15,True,
2018-08-30,2018-08-31T16:00:00,10,2018-09-01T02:00:00,2.3,3.19,True,
2018-08-30,2018-08-31T16:00:00,11,2018-09-01T03:00:00,2.3,3.25,True,
2018-08-30,2018-08-31T16:00:00,12,2018-09-01T04:00:00,2.3,3.31,True,
2018-08-30,2018-08-31T17:00:00,1,2018-08-31T18:00:00,2.39,2.54,True,
2018-08-30,2018-08-31T17:00:00,2,2018-08-31T19:00:00,2.39,2.68,True,
2018-08-30,2018-08-31T17:00:00,3,2018-08-31T20:00:00,2.39,2.82,True,
2018-08-30,2018-08-31T17:00:00,4,2018-08-31T21:00:00,2.39,2.94,True,
2018-08-30,2018-08-31T17:00:00,5,2018-08-31T22:00:00,2.39,3.03,True,
2018-08-30,2018-08-31T17:00:00,6,2018-08-31T23:00:00,2.39,3.09,True,
2018-08-30,2018-08-31T17:00:00,7,2018-09-01T00:00:00,2.39,3.13,True,
2018-08-30,2018-08-31T17:00:00,8,2018-09-01T01:00:00,2.39,3.15,True,
2018-08-30,2018-08-31T17:00:00,9,2018-09-01T02:00:00,2.39,3.19,True,
2018-08-30,2018-08-31T17:00:00,10,2018-09-01T03:00:00,2.39,3.25,True,
2018-08-30,2018-08-31T17:00:00,11,2018-09-01T04:00:00,2.39,3.31,True,
2018-08-30,2018-08-31T17:00:00,12,2018-09-01T05:00:00,2.39,3.37,True,
2018-08-30,2018-08-31T18:00:00,1,2018-08-31T19:00:00,2.47,2.68,True,
2018-08-30,2018-08-31T18:00:00,2,2018-08-31T20:00:00,2.47,2.82,True,
2018-08-30,2018-08-31T18:00:00,3,2018-08-31T21:00:00,2.47,2.94,True,
2018-08-30,2018-08-31T18:00:00,4,2018-08-31T22:00:00,2.47,3.03,True,
2018-08-30,2018-08-31T18:00:00,5,2018-08-31T23:00:00,2.47,3.09,True,
2018-08-30,2018-08-31T18:00:00,6,2018-09-01T00:00:00,2.47,3.13,True,
2018-08-30,2018-08-31T18:00:00,7,2018-09-01T01:00:00,2.47,3.15,True,
2018-08-30,2018-08-31T18:00:00,8,2018-09-01T02:00:00,2.47,3.19,True,
2018-08-30,2018-08-31T18:00:00,9,2018-09-01T03:00:00,2.47,3.25,True,
2018-08-30,2018-08-31T18:00:00,10,2018-09-01T04:00:00,2.47,3.31,True,
2018-08-30,2018-08-31T18:00:00,11,2018-09-01T05:00:00,2.47,3.37,True,
2018-08-30,2018-08-31T18:00:00,12,2018-09-01T06:00:00,2.47,3.4,True,
2018-08-30,2018-08-31T19:00:00,1,2018-08-31T20:00:00,2.54,2.82,True,
2018-08-30,2018-08-31T19:00:00,2,2018-08-31T21:00:00,2.54,2.94,True,
2018-08-30,2018-08-31T19:00:00,3,2018-08-31T22:00:00,2.54,3.03,True,
2018-08-30,2018-08-31T19:00:00,4,2018-08-31T23:00:00,2.54,3.09,True,
2018-08-30,2018-08-31T19:00:00,5,2018-09-01T00:00:00,2.54,3.13,True,
2018-08-30,2018-08-31T19:00:00,6,2018-09-01T01:00:00,2.54,3.15,True,
2018-08-30,2018-08-31T19:00:00,7,2018-09-01T02:00:00,2.54,3.19,True,
2018-08-30,2018-08-31T19:00:00,8,2018-09-01T03:00:00,2.54,3.25,True,
2018-08-30,2018-08-31T19:00:00,9,2018-09-01T04:00:00,2.54,3.31,True,
2018-08-30,2018-08-31T19:00:00,10,2018-09-01T05:00:00,2.54,3.37,True,
2018-08-30,2018-08-31T19:00:00,11,2018-09-01T06:00:00,2.54,3.4,True,
2018-08-30,2018-08-31T19:00:00,12,2018-09-01T07:00:00,2.54,3.42,True,
2018-08-30,2018-08-31T20:00:00,1,2018-08-31T21:00:00,2.68,2.94,True,
2018-08-30,2018-08-31T20:00:00,2,2018-08-31T22:00:00,2.68,3.03,True,
2018-08-30,2018-08-31T20:00:00,3,2018-08-31T23:00:00,2.68,3.09,True,
2018-08-30,2018-08-31T20:00:00,4,2018-09-01T00:00:00,2.68,3.13,True,
2018-08-30,2018-08-31T20:00:00,5,2018-09-01T01:00:00,2.68,3.15,True,
2018-08-30,2018-08-31T20:00:00,6,2018-09-01T02:00:00,2.68,3.19,True,
2018-08-30,2018-08-31T20:00:00,7,2018-09-01T03:00:00,2.68,3.25,True,
2018-08-30,2018-08-31T20:00:00,8,2018-09-01T04:00:00,2.68,3.31,True,
2018-08-30,2018-08-31T20:00:00,9,2018-09-01T05:00:00,2.68,3.37,True,
2018-08-30,2018-08-31T20:00:00,10,2018-09-01T06:00:00,2.68,3.4,True,
2018-08-30,2018-08-31T20:00:00,11,2018-09-01T07:00:00,2.68,3.42,True,
2018-08-30,2018-08-31T20:00:00,12,2018-09-01T08:00:00,2.68,3.41,True,
2018-08-30,2018-08-31T21:00:00,1,2018-08-31T22:00:00,2.82,3.03,True,
2018-08-30,2018-08-31T21:00:00,2,2018-08-31T23:00:00,2.82,3.09,True,
2018-08-30,2018-08-31T21:00:00,3,2018-09-01T00:00:00,2.82,3.13,True,
2018-08-30,2018-08-31T21:00:00,4,2018-09-01T01:00:00,2.82,3.15,True,
2018-08-30,2018-08-31T21:00:00,5,2018-09-01T02:00:00,2.82,3.19,True,
2018-08-30,2018-08-31T21:00:00,6,2018-09-01T03:00:00,2.82,3.25,True,
2018-08-30,2018-08-31T21:00:00,7,2018-09-01T04:00:00,2.82,3.31,True,
2018-08-30,2018-08-31T21:00:00,8,2018-09-01T05:00:00,2.82,3.37,True,
2018-08-30,2018-08-31T21:00:00,9,2018-09-01T06:00:00,2.82,3.4,True,
2018-08-30,2018-08-31T21:00:00,10,2018-09-01T07:00:00,2.82,3.42,True,
2018-08-30,2018-08-31T21:00:00,11,2018-09-01T08:00:00,2.82,3.41,True,
2018-08-30,2018-08-31T21:00:00,12,2018-09-01T09:00:00,2.82,3.42,True,
2018-08-30,2018-08-31T22:00:00,1,2018-08-31T23:00:00,2.94,3.09,True,
2018-08-30,2018-08-31T22:00:00,2,2018-09-01T00:00:00,2.94,3.13,True,
2018-08-30,2018-08-31T22:00:00,3,2018-09-01T01:00:00,2.94,3.15,True,
2018-08-30,2018-08-31T22:00:00,4,2018-09-01T02:00:00,2.94,3.19,True,
2018-08-30,2018-08-31T22:00:00,5,2018-09-01T03:00:00,2.94,3.25,True,
2018-08-30,2018-08-31T22:00:00,6,2018-09-01T04:00:00,2.94,3.31,True,
2018-08-30,2018-08-31T22:00:00,7,2018-09-01T05:00:00,2.94,3.37,True,
2018-08-30,2018-08-31T22:00:00,8,2018-09-01T06:00:00,2.94,3.4,True,
2018-08-30,2018-08-31T22:00:00,9,2018-09-01T07:00:00,2.94,3.42,True,
2018-08-30,2018-08-31T22:00:00,10,2018-09-01T08:00:00,2.94,3.41,True,
2018-08-30,2018-08-31T22:00:00,11,2018-09-01T09:00:00,2.94,3.42,True,
2018-08-30,2018-08-31T22:00:00,12,2018-09-01T10:00:00,2.94,3.41,True,
2018-08-30,2018-08-31T23:00:00,1,2018-09-01T00:00:00,3.03,3.13,True,
2018-08-30,2018-08-31T23:00:00,2,2018-09-01T01:00:00,3.03,3.15,True,
2018-08-30,2018-08-31T23:00:00,3,2018-09-01T02:00:00,3.03,3.19,True,
2018-08-30,2018-08-31T23:00:00,4,2018-09-01T03:00:00,3.03,3.25,True,
2018-08-30,2018-08-31T23:00:00,5,2018-09-01T04:00:00,3.03,3.31,True,
2018-08-30,2018-08-31T23:00:00,6,2018-09-01T05:00:00,3.03,3.37,True,
2018-08-30,2018-08-31T23:00:00,7,2018-09-01T06:00:00,3.03,3.4,True,
2018-08-30,2018-08-31T23:00:00,8,2018-09-01T07:00:00,3.03,3.42,True,
2018-08-30,2018-08-31T23:00:00,9,2018-09-01T08:00:00,3.03,3.41,True,
2018-08-30,2018-08-31T23:00:00,10,2018-09-01T09:00:00,3.03,3.42,True,
2018-08-30,2018-08-31T23:00:00,11,2018-09-01T10:00:00,3.03,3.41,True,
2018-08-30,2018-08-31T23:00:00,12,2018-09-01T11:00:00,3.03,3.41,True,
2018-08-30,2018-09-01T00:00:00,1,2018-09-01T01:00:00,3.09,3.15,True,
2018-08-30,2018-09-01T00:00:00,2,2018-09-01T02:00:00,3.09,3.19,True,
2018-08-30,2018-09-01T00:00:00,3,2018-09-01T03:00:00,3.09,3.25,True,
2018-08-30,2018-09-01T00:00:00,4,2018-09-01T04:00:00,3.09,3.31,True,
2018-08-30,2018-09-01T00:00:00,5,2018-09-01T05:00:00,3.09,3.37,True,
2018-08-30,2018-09-01T00:00:00,6,2018-09-01T06:00:00,3.09,3.4,True,
2018-08-30,2018-09-01T00:00:00,7,2018-09-01T07:00:00,3.09,3.42,True,
2018-08-30,2018-09-01T00:00:00,8,2018-09-01T08:00:00,3.09,3.41,True,
2018-08-30,2018-09-01T00:00:00,9,2018-09-01T09:00:00,3.09,3.42,True,
2018-08-30,2018-09-01T00:00:00,10,2018-09-01T10:00:00,3.09,3.41,True,
2018-08-30,2018-09-01T00:00:00,11,2018-09-01T11:00:00,3.09,3.41,True,
2018-08-30,2018-09-01T00:00:00,12,2018-09-01T12:00:00,3.09,3.43,True,
2018-08-30,2018-09-01T01:00:00,1,2018-09-01T02:00:00,3.13,3.19,True,
2018-08-30,2018-09-01T01:00:00,2,2018-09-01T03:00:00,3.13,3.25,True,
2018-08-30,2018-09-01T01:00:00,3,2018-09-01T04:00:00,3.13,3.31,True,
2018-08-30,2018-09-01T01:00:00,4,2018-09-01T05:00:00,3.13,3.37,True,
2018-08-30,2018-09-01T01:00:00,5,2018-09-01T06:00:00,3.13,3.4,True,
2018-08-30,2018-09-01T01:00:00,6,2018-09-01T07:00:00,3.13,3.42,True,
2018-08-30,2018-09-01T01:00:00,7,2018-09-01T08:00:00,3.13,3.41,True,
2018-08-30,2018-09-01T01:00:00,8,2018-09-01T09:00:00,3.13,3.42,True,
2018-08-30,2018-09-01T01:00:00,9,2018-09-01T10:00:00,3.13,3.41,True,
2018-08-30,2018-09-01T01:00:00,10,2018-09-01T11:00:00,3.13,3.41,True,
2018-08-30,2018-09-01T01:00:00,11,2018-09-01T12:00:00,3.13,3.43,True,
2018-08-30,2018-09-01T01:00:00,12,2018-09-01T13:00:00,3.13,3.44,True,
2018-08-30,2018-09-01T02:00:00,1,2018-09-01T03:00:00,3.15,3.25,True,
2018-08-30,2018-09-01T02:00:00,2,2018-09-01T04:00:00,3.15,3.31,True,
2018-08-30,2018-09-01T02:00:00,3,2018-09-01T05:00:00,3.15,3.37,True,
2018-08-30,2018-09-01T02:00:00,4,2018-09-01T06:00:00,3.15,3.4,True,
2018-08-30,2018-09-01T02:00:00,5,2018-09-01T07:00:00,3.15,3.42,True,
2018-08-30,2018-09-01T02:00:00,6,2018-09-01T08:00:00,3.15,3.41,True,
