window,origin_literal,anchor_literal,lag_h,past_literal,anchor_m,past_m,value_m_per_h
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,1,2018-10-02T04:00:00,3.2,3.2,0.0
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,2,2018-10-02T03:00:00,3.2,3.21,-0.004999999999999893
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,4,2018-10-02T01:00:00,3.2,3.2,0.0
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,8,2018-10-01T21:00:00,3.2,3.08,0.015000000000000013
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,0.5,2018-10-02T05:30:00,3.23,,
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,1,2018-10-02T05:00:00,3.23,3.2,0.029999999999999805
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,2,2018-10-02T04:00:00,3.23,3.2,0.014999999999999902
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,4,2018-10-02T02:00:00,3.23,3.2,0.007499999999999951
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,8,2018-10-01T22:00:00,3.23,3.11,0.015000000000000013
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,0.5,2018-10-02T06:30:00,3.24,,
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,1,2018-10-02T06:00:00,3.24,3.23,0.010000000000000231
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,2,2018-10-02T05:00:00,3.24,3.2,0.020000000000000018
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,4,2018-10-02T03:00:00,3.24,3.21,0.007500000000000062
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,8,2018-10-01T23:00:00,3.24,3.16,0.010000000000000009
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,0.5,2018-10-02T07:30:00,3.25,,
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,1,2018-10-02T07:00:00,3.25,3.24,0.009999999999999787
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,2,2018-10-02T06:00:00,3.25,3.23,0.010000000000000009
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,4,2018-10-02T04:00:00,3.25,3.2,0.012499999999999956
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,8,2018-10-02T00:00:00,3.25,3.18,0.00874999999999998
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,0.5,2018-10-02T08:30:00,3.28,,
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,1,2018-10-02T08:00:00,3.28,3.25,0.029999999999999805
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,2,2018-10-02T07:00:00,3.28,3.24,0.019999999999999796
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,4,2018-10-02T05:00:00,3.28,3.2,0.019999999999999907
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,8,2018-10-02T01:00:00,3.28,3.2,0.009999999999999953
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,0.5,2018-10-02T09:30:00,3.28,,
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,1,2018-10-02T09:00:00,3.28,3.28,0.0
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,2,2018-10-02T08:00:00,3.28,3.25,0.014999999999999902
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,4,2018-10-02T06:00:00,3.28,3.23,0.012499999999999956
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,8,2018-10-02T02:00:00,3.28,3.2,0.009999999999999953
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,0.5,2018-10-02T10:30:00,3.31,,
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,1,2018-10-02T10:00:00,3.31,3.28,0.03000000000000025
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,2,2018-10-02T09:00:00,3.31,3.28,0.015000000000000124
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,4,2018-10-02T07:00:00,3.31,3.24,0.01749999999999996
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,8,2018-10-02T03:00:00,3.31,3.21,0.012500000000000011
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,0.5,2018-10-02T11:30:00,3.3,,
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,1,2018-10-02T11:00:00,3.3,3.31,-0.010000000000000231
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,2,2018-10-02T10:00:00,3.3,3.28,0.010000000000000009
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,4,2018-10-02T08:00:00,3.3,3.25,0.012499999999999956
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,8,2018-10-02T04:00:00,3.3,3.2,0.012499999999999956
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,0.5,2018-10-02T12:30:00,3.33,,
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,1,2018-10-02T12:00:00,3.33,3.3,0.03000000000000025
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,2,2018-10-02T11:00:00,3.33,3.31,0.010000000000000009
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,4,2018-10-02T09:00:00,3.33,3.28,0.012500000000000067
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,8,2018-10-02T05:00:00,3.33,3.2,0.016249999999999987
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,0.5,2018-10-02T13:30:00,3.35,,
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,1,2018-10-02T13:00:00,3.35,3.33,0.020000000000000018
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,2,2018-10-02T12:00:00,3.35,3.3,0.025000000000000133
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,4,2018-10-02T10:00:00,3.35,3.28,0.01750000000000007
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,8,2018-10-02T06:00:00,3.35,3.23,0.015000000000000013
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,0.5,2018-10-02T14:30:00,3.34,,
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,1,2018-10-02T14:00:00,3.34,3.35,-0.010000000000000231
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,2,2018-10-02T13:00:00,3.34,3.33,0.004999999999999893
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,4,2018-10-02T11:00:00,3.34,3.31,0.007499999999999951
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,8,2018-10-02T07:00:00,3.34,3.24,0.012499999999999956
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,0.5,2018-10-02T15:30:00,3.4,,
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,1,2018-10-02T15:00:00,3.4,3.34,0.06000000000000005
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,2,2018-10-02T14:00:00,3.4,3.35,0.02499999999999991
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,4,2018-10-02T12:00:00,3.4,3.3,0.025000000000000022
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,8,2018-10-02T08:00:00,3.4,3.25,0.01874999999999999
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,0.5,2018-10-02T16:30:00,3.49,,
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,1,2018-10-02T16:00:00,3.49,3.4,0.0900000000000003
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,2,2018-10-02T15:00:00,3.49,3.34,0.07500000000000018
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,4,2018-10-02T13:00:00,3.49,3.33,0.040000000000000036
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,8,2018-10-02T09:00:00,3.49,3.28,0.02625000000000005
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,0.5,2018-10-02T17:30:00,3.81,,
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,1,2018-10-02T17:00:00,3.81,3.49,0.31999999999999984
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,2,2018-10-02T16:00:00,3.81,3.4,0.20500000000000007
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,4,2018-10-02T14:00:00,3.81,3.35,0.11499999999999999
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,8,2018-10-02T10:00:00,3.81,3.28,0.06625000000000003
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,0.5,2018-10-02T18:30:00,,,
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,1,2018-10-02T18:00:00,,3.81,
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,2,2018-10-02T17:00:00,,3.49,
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,4,2018-10-02T15:00:00,,3.34,
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,8,2018-10-02T11:00:00,,3.31,
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,0.5,2018-10-02T19:30:00,4.83,,
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,1,2018-10-02T19:00:00,4.83,,
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,2,2018-10-02T18:00:00,4.83,3.81,0.51
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,4,2018-10-02T16:00:00,4.83,3.4,0.35750000000000004
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,8,2018-10-02T12:00:00,4.83,3.3,0.19125000000000003
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,0.5,2018-10-02T20:30:00,4.93,,
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,1,2018-10-02T20:00:00,4.93,4.83,0.09999999999999964
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,2,2018-10-02T19:00:00,4.93,,
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,4,2018-10-02T17:00:00,4.93,3.49,0.3599999999999999
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,8,2018-10-02T13:00:00,4.93,3.33,0.19999999999999996
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,0.5,2018-10-02T21:30:00,5.04,,
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,1,2018-10-02T21:00:00,5.04,4.93,0.11000000000000032
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,2,2018-10-02T20:00:00,5.04,4.83,0.10499999999999998
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,4,2018-10-02T18:00:00,5.04,3.81,0.3075
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,8,2018-10-02T14:00:00,5.04,3.35,0.21125
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,0.5,2018-10-02T22:30:00,5.22,,
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,1,2018-10-02T22:00:00,5.22,5.04,0.17999999999999972
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,2,2018-10-02T21:00:00,5.22,4.93,0.14500000000000002
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,4,2018-10-02T19:00:00,5.22,,
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,8,2018-10-02T15:00:00,5.22,3.34,0.235
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,0.5,2018-10-02T23:30:00,5.42,,
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,1,2018-10-02T23:00:00,5.42,5.22,0.20000000000000018
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,2,2018-10-02T22:00:00,5.42,5.04,0.18999999999999995
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,4,2018-10-02T20:00:00,5.42,4.83,0.14749999999999996
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,8,2018-10-02T16:00:00,5.42,3.4,0.2525
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,0.5,2018-10-03T00:30:00,5.55,,
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,1,2018-10-03T00:00:00,5.55,5.42,0.1299999999999999
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,2,2018-10-02T23:00:00,5.55,5.22,0.16500000000000004
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,4,2018-10-02T21:00:00,5.55,4.93,0.15500000000000003
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,8,2018-10-02T17:00:00,5.55,3.49,0.25749999999999995
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,0.5,2018-10-03T01:30:00,5.71,,
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,1,2018-10-03T01:00:00,5.71,5.55,0.16000000000000014
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,2,2018-10-03T00:00:00,5.71,5.42,0.14500000000000002
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,4,2018-10-02T22:00:00,5.71,5.04,0.16749999999999998
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,8,2018-10-02T18:00:00,5.71,3.81,0.2375
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,0.5,2018-10-03T02:30:00,5.9,,
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,1,2018-10-03T02:00:00,5.9,5.71,0.1900000000000004
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,2,2018-10-03T01:00:00,5.9,5.55,0.17500000000000027
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,4,2018-10-02T23:00:00,5.9,5.22,0.17000000000000015
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,8,2018-10-02T19:00:00,5.9,,
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,0.5,2018-10-03T03:30:00,6.08,,
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,1,2018-10-03T03:00:00,6.08,5.9,0.17999999999999972
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,2,2018-10-03T02:00:00,6.08,5.71,0.18500000000000005
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,4,2018-10-03T00:00:00,6.08,5.42,0.16500000000000004
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,8,2018-10-02T20:00:00,6.08,4.83,0.15625
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,0.5,2018-10-03T04:30:00,6.28,,
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,1,2018-10-03T04:00:00,6.28,6.08,0.20000000000000018
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,2,2018-10-03T03:00:00,6.28,5.9,0.18999999999999995
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,4,2018-10-03T01:00:00,6.28,5.55,0.1825000000000001
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,8,2018-10-02T21:00:00,6.28,4.93,0.16875000000000007
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,0.5,2018-10-03T05:30:00,6.53,,
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,1,2018-10-03T05:00:00,6.53,6.28,0.25
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,2,2018-10-03T04:00:00,6.53,6.08,0.2250000000000001
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,4,2018-10-03T02:00:00,6.53,5.71,0.20500000000000007
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,8,2018-10-02T22:00:00,6.53,5.04,0.18625000000000003
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,0.5,2018-10-03T06:30:00,6.79,,
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,1,2018-10-03T06:00:00,6.79,6.53,0.2599999999999998
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,2,2018-10-03T05:00:00,6.79,6.28,0.2549999999999999
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,4,2018-10-03T03:00:00,6.79,5.9,0.22249999999999992
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,8,2018-10-02T23:00:00,6.79,5.22,0.19625000000000004
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,0.5,2018-10-03T07:30:00,7.09,,
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,1,2018-10-03T07:00:00,7.09,6.79,0.2999999999999998
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,2,2018-10-03T06:00:00,7.09,6.53,0.2799999999999998
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,4,2018-10-03T04:00:00,7.09,6.08,0.25249999999999995
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,8,2018-10-03T00:00:00,7.09,5.42,0.20875
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,0.5,2018-10-03T08:30:00,7.33,,
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,1,2018-10-03T08:00:00,7.33,7.09,0.2400000000000002
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,2,2018-10-03T07:00:00,7.33,6.79,0.27
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,4,2018-10-03T05:00:00,7.33,6.28,0.26249999999999996
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,8,2018-10-03T01:00:00,7.33,5.55,0.22250000000000003
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,0.5,2018-10-03T09:30:00,7.64,,
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,1,2018-10-03T09:00:00,7.64,7.33,0.3099999999999996
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,2,2018-10-03T08:00:00,7.64,7.09,0.2749999999999999
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,4,2018-10-03T06:00:00,7.64,6.53,0.27749999999999986
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,8,2018-10-03T02:00:00,7.64,5.71,0.24124999999999996
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,0.5,2018-10-03T10:30:00,8.02,,
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,1,2018-10-03T10:00:00,8.02,7.64,0.3799999999999999
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,2,2018-10-03T09:00:00,8.02,7.33,0.34499999999999975
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,4,2018-10-03T07:00:00,8.02,6.79,0.3074999999999999
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,8,2018-10-03T03:00:00,8.02,5.9,0.2649999999999999
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,0.5,2018-10-03T11:30:00,8.47,,
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,1,2018-10-03T11:00:00,8.47,8.02,0.45000000000000107
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,2,2018-10-03T10:00:00,8.47,7.64,0.4150000000000005
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,4,2018-10-03T08:00:00,8.47,7.09,0.3450000000000002
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,8,2018-10-03T04:00:00,8.47,6.08,0.29875000000000007
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,0.5,2018-10-03T12:30:00,,,
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,1,2018-10-03T12:00:00,,8.47,
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,2,2018-10-03T11:00:00,,8.02,
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,4,2018-10-03T09:00:00,,7.33,
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,8,2018-10-03T05:00:00,,6.28,
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,0.5,2018-10-03T13:30:00,9.39,,
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,1,2018-10-03T13:00:00,9.39,,
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,2,2018-10-03T12:00:00,9.39,8.47,0.45999999999999996
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,4,2018-10-03T10:00:00,9.39,7.64,0.4375000000000002
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,8,2018-10-03T06:00:00,9.39,6.53,0.35750000000000004
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,0.5,2018-10-03T14:30:00,9.68,,
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,1,2018-10-03T14:00:00,9.68,9.39,0.28999999999999915
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,2,2018-10-03T13:00:00,9.68,,
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,4,2018-10-03T11:00:00,9.68,8.02,0.41500000000000004
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,8,2018-10-03T07:00:00,9.68,6.79,0.36124999999999996
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,0.5,2018-10-03T15:30:00,9.87,,
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,1,2018-10-03T15:00:00,9.87,9.68,0.1899999999999995
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,2,2018-10-03T14:00:00,9.87,9.39,0.23999999999999932
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,4,2018-10-03T12:00:00,9.87,8.47,0.34999999999999964
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,8,2018-10-03T08:00:00,9.87,7.09,0.3474999999999999
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,0.5,2018-10-03T16:30:00,10.1,,
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,1,2018-10-03T16:00:00,10.1,9.87,0.23000000000000043
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,2,2018-10-03T15:00:00,10.1,9.68,0.20999999999999996
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,4,2018-10-03T13:00:00,10.1,,
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,8,2018-10-03T09:00:00,10.1,7.33,0.34624999999999995
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,0.5,2018-10-03T17:30:00,10.34,,
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,1,2018-10-03T17:00:00,10.34,10.1,0.2400000000000002
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,2,2018-10-03T16:00:00,10.34,9.87,0.23500000000000032
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,4,2018-10-03T14:00:00,10.34,9.39,0.23749999999999982
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,8,2018-10-03T10:00:00,10.34,7.64,0.3375
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,0.5,2018-10-03T18:30:00,10.59,,
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,1,2018-10-03T18:00:00,10.59,10.34,0.25
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,2,2018-10-03T17:00:00,10.59,10.1,0.2450000000000001
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,4,2018-10-03T15:00:00,10.59,9.68,0.22750000000000004
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,8,2018-10-03T11:00:00,10.59,8.02,0.32125000000000004
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,0.5,2018-10-03T19:30:00,10.83,,
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,1,2018-10-03T19:00:00,10.83,10.59,0.2400000000000002
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,2,2018-10-03T18:00:00,10.83,10.34,0.2450000000000001
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,4,2018-10-03T16:00:00,10.83,9.87,0.2400000000000002
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,8,2018-10-03T12:00:00,10.83,8.47,0.29499999999999993
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,0.5,2018-10-03T20:30:00,11.03,,
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,1,2018-10-03T20:00:00,11.03,10.83,0.1999999999999993
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,2,2018-10-03T19:00:00,11.03,10.59,0.21999999999999975
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,4,2018-10-03T17:00:00,11.03,10.1,0.23249999999999993
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,8,2018-10-03T13:00:00,11.03,,
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,0.5,2018-10-03T21:30:00,11.26,,
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,1,2018-10-03T21:00:00,11.26,11.03,0.23000000000000043
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,2,2018-10-03T20:00:00,11.26,10.83,0.21499999999999986
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,4,2018-10-03T18:00:00,11.26,10.34,0.22999999999999998
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,8,2018-10-03T14:00:00,11.26,9.39,0.2337499999999999
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,0.5,2018-10-03T22:30:00,11.41,,
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,1,2018-10-03T22:00:00,11.41,11.26,0.15000000000000036
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,2,2018-10-03T21:00:00,11.41,11.03,0.1900000000000004
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,4,2018-10-03T19:00:00,11.41,10.59,0.20500000000000007
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,8,2018-10-03T15:00:00,11.41,9.68,0.21625000000000005
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,0.5,2018-10-03T23:30:00,11.59,,
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,1,2018-10-03T23:00:00,11.59,11.41,0.17999999999999972
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,2,2018-10-03T22:00:00,11.59,11.26,0.16500000000000004
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,4,2018-10-03T20:00:00,11.59,10.83,0.18999999999999995
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,8,2018-10-03T16:00:00,11.59,9.87,0.21500000000000008
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,0.5,2018-10-04T00:30:00,11.65,,
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,1,2018-10-04T00:00:00,11.65,11.59,0.0600000000000005
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,2,2018-10-03T23:00:00,11.65,11.41,0.1200000000000001
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,4,2018-10-03T21:00:00,11.65,11.03,0.15500000000000025
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,8,2018-10-03T17:00:00,11.65,10.1,0.1937500000000001
