origin,base_query,base_source,base_age_after_query_seconds,base_raw_cm,base_qc,base_finite,truth_source,truth_raw_cm,truth_qc,truth_finite,base_source_file,base_record_index,truth_source_file,truth_record_index
2020-07-10T01:00:00-03:00,2020-07-10T00:45:00-03:00,2020-07-10T00:45:00-03:00,0.0,1067.00,Dado aprovado,True,2020-07-10T01:00:00-03:00,1059.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1053,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1052
2020-07-10T02:00:00-03:00,2020-07-10T01:45:00-03:00,2020-07-10T01:45:00-03:00,0.0,1039.00,Dado aprovado,True,2020-07-10T02:00:00-03:00,1028.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1049,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1048
2020-07-10T03:00:00-03:00,2020-07-10T02:45:00-03:00,2020-07-10T02:45:00-03:00,0.0,1012.00,Dado aprovado,True,2020-07-10T03:00:00-03:00,998.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1045,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1044
2020-07-10T04:00:00-03:00,2020-07-10T03:45:00-03:00,2020-07-10T03:45:00-03:00,0.0,986.00,Dado aprovado,True,2020-07-10T04:00:00-03:00,980.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1041,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1040
2020-07-10T05:00:00-03:00,2020-07-10T04:45:00-03:00,2020-07-10T04:45:00-03:00,0.0,964.00,Dado aprovado,True,2020-07-10T05:00:00-03:00,960.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1037,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1036
2020-07-10T06:00:00-03:00,2020-07-10T05:45:00-03:00,2020-07-10T05:45:00-03:00,0.0,944.00,Dado aprovado,True,2020-07-10T06:00:00-03:00,944.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1033,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1032
2020-07-10T07:00:00-03:00,2020-07-10T06:45:00-03:00,2020-07-10T06:45:00-03:00,0.0,924.00,Dado aprovado,True,2020-07-10T07:00:00-03:00,915.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1029,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1028
2020-07-10T08:00:00-03:00,2020-07-10T07:45:00-03:00,2020-07-10T07:45:00-03:00,0.0,896.00,Dado aprovado,True,2020-07-10T08:00:00-03:00,886.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1025,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1024
2020-07-10T09:00:00-03:00,2020-07-10T08:45:00-03:00,2020-07-10T08:45:00-03:00,0.0,867.00,Dado aprovado,True,2020-07-10T09:00:00-03:00,861.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1021,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1020
2020-07-10T10:00:00-03:00,2020-07-10T09:45:00-03:00,2020-07-10T09:45:00-03:00,0.0,842.00,Dado aprovado,True,2020-07-10T10:00:00-03:00,837.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1017,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1016
2020-07-10T11:00:00-03:00,2020-07-10T10:45:00-03:00,2020-07-10T10:45:00-03:00,0.0,821.00,Dado aprovado,True,2020-07-10T11:00:00-03:00,820.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1013,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1012
2020-07-10T12:00:00-03:00,2020-07-10T11:45:00-03:00,2020-07-10T11:45:00-03:00,0.0,811.00,Dado aprovado,True,2020-07-10T12:00:00-03:00,811.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1009,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1008
2020-07-10T13:00:00-03:00,2020-07-10T12:45:00-03:00,2020-07-10T12:45:00-03:00,0.0,805.00,Dado aprovado,True,2020-07-10T13:00:00-03:00,804.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1005,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1004
2020-07-10T14:00:00-03:00,2020-07-10T13:45:00-03:00,2020-07-10T13:45:00-03:00,0.0,799.00,Dado aprovado,True,2020-07-10T14:00:00-03:00,800.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1001,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,1000
2020-07-10T15:00:00-03:00,2020-07-10T14:45:00-03:00,2020-07-10T14:45:00-03:00,0.0,797.00,Dado aprovado,True,2020-07-10T15:00:00-03:00,793.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,997,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,996
2020-07-10T16:00:00-03:00,2020-07-10T15:45:00-03:00,2020-07-10T15:45:00-03:00,0.0,786.00,Dado aprovado,True,2020-07-10T16:00:00-03:00,786.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,993,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,992
2020-07-10T17:00:00-03:00,2020-07-10T16:45:00-03:00,2020-07-10T16:45:00-03:00,0.0,781.00,Dado aprovado,True,2020-07-10T17:00:00-03:00,776.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,989,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,988
2020-07-10T18:00:00-03:00,2020-07-10T17:45:00-03:00,2020-07-10T17:45:00-03:00,0.0,767.00,Dado aprovado,True,2020-07-10T18:00:00-03:00,764.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,985,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,984
2020-07-10T19:00:00-03:00,2020-07-10T18:45:00-03:00,2020-07-10T18:45:00-03:00,0.0,757.00,Dado aprovado,True,2020-07-10T19:00:00-03:00,755.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,981,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,980
2020-07-10T20:00:00-03:00,2020-07-10T19:45:00-03:00,2020-07-10T19:45:00-03:00,0.0,746.00,Dado aprovado,True,2020-07-10T20:00:00-03:00,742.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,977,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,976
2020-07-10T21:00:00-03:00,2020-07-10T20:45:00-03:00,2020-07-10T20:45:00-03:00,0.0,735.00,Dado aprovado,True,2020-07-10T21:00:00-03:00,733.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,973,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,972
2020-07-10T22:00:00-03:00,2020-07-10T21:45:00-03:00,2020-07-10T21:45:00-03:00,0.0,727.00,Dado aprovado,True,2020-07-10T22:00:00-03:00,724.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,969,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,968
2020-07-10T23:00:00-03:00,2020-07-10T22:45:00-03:00,2020-07-10T22:45:00-03:00,0.0,718.00,Dado aprovado,True,2020-07-10T23:00:00-03:00,716.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,965,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,964
2020-07-11T00:00:00-03:00,2020-07-10T23:45:00-03:00,2020-07-10T23:45:00-03:00,0.0,712.00,Dado aprovado,True,2020-07-11T00:00:00-03:00,707.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,961,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,960
2020-07-11T01:00:00-03:00,2020-07-11T00:45:00-03:00,2020-07-11T00:45:00-03:00,0.0,701.00,Dado aprovado,True,2020-07-11T01:00:00-03:00,700.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,957,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,956
2020-07-11T02:00:00-03:00,2020-07-11T01:45:00-03:00,2020-07-11T01:45:00-03:00,0.0,692.00,Dado aprovado,True,2020-07-11T02:00:00-03:00,690.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,953,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,952
2020-07-11T03:00:00-03:00,2020-07-11T02:45:00-03:00,2020-07-11T02:45:00-03:00,0.0,684.00,Dado aprovado,True,2020-07-11T03:00:00-03:00,684.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,949,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,948
2020-07-11T04:00:00-03:00,2020-07-11T03:45:00-03:00,2020-07-11T03:45:00-03:00,0.0,678.00,Dado aprovado,True,2020-07-11T04:00:00-03:00,677.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,945,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,944
2020-07-11T05:00:00-03:00,2020-07-11T04:45:00-03:00,2020-07-11T04:45:00-03:00,0.0,670.00,Dado aprovado,True,2020-07-11T05:00:00-03:00,668.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,941,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,940
2020-07-11T06:00:00-03:00,2020-07-11T05:45:00-03:00,2020-07-11T05:45:00-03:00,0.0,662.00,Dado aprovado,True,2020-07-11T06:00:00-03:00,661.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,937,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,936
2020-07-11T07:00:00-03:00,2020-07-11T06:45:00-03:00,2020-07-11T06:45:00-03:00,0.0,653.00,Dado aprovado,True,2020-07-11T07:00:00-03:00,651.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,933,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,932
2020-07-11T08:00:00-03:00,2020-07-11T07:45:00-03:00,2020-07-11T07:45:00-03:00,0.0,644.00,Dado aprovado,True,2020-07-11T08:00:00-03:00,645.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,929,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,928
2020-07-11T09:00:00-03:00,2020-07-11T08:45:00-03:00,2020-07-11T08:45:00-03:00,0.0,639.00,Dado aprovado,True,2020-07-11T09:00:00-03:00,639.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,925,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,924
2020-07-11T10:00:00-03:00,2020-07-11T09:45:00-03:00,2020-07-11T09:45:00-03:00,0.0,634.00,Dado aprovado,True,2020-07-11T10:00:00-03:00,632.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,921,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,920
2020-07-11T11:00:00-03:00,2020-07-11T10:45:00-03:00,2020-07-11T10:45:00-03:00,0.0,628.00,Dado aprovado,True,2020-07-11T11:00:00-03:00,625.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,917,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,916
2020-07-11T12:00:00-03:00,2020-07-11T11:45:00-03:00,2020-07-11T11:45:00-03:00,0.0,622.00,Dado aprovado,True,2020-07-11T12:00:00-03:00,620.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,913,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,912
2020-07-11T13:00:00-03:00,2020-07-11T12:45:00-03:00,2020-07-11T12:45:00-03:00,0.0,615.00,Dado aprovado,True,2020-07-11T13:00:00-03:00,614.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,909,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,908
2020-07-11T14:00:00-03:00,2020-07-11T13:45:00-03:00,2020-07-11T13:45:00-03:00,0.0,611.00,Dado aprovado,True,2020-07-11T14:00:00-03:00,610.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,905,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,904
2020-07-11T15:00:00-03:00,2020-07-11T14:45:00-03:00,2020-07-11T14:45:00-03:00,0.0,607.00,Dado aprovado,True,2020-07-11T15:00:00-03:00,606.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,901,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,900
2020-07-11T16:00:00-03:00,2020-07-11T15:45:00-03:00,2020-07-11T15:45:00-03:00,0.0,603.00,Dado aprovado,True,2020-07-11T16:00:00-03:00,601.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,897,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,896
2020-07-11T17:00:00-03:00,2020-07-11T16:45:00-03:00,2020-07-11T16:45:00-03:00,0.0,598.00,Dado aprovado,True,2020-07-11T17:00:00-03:00,596.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,893,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,892
2020-07-11T18:00:00-03:00,2020-07-11T17:45:00-03:00,2020-07-11T17:45:00-03:00,0.0,593.00,Dado aprovado,True,2020-07-11T18:00:00-03:00,591.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,889,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,888
2020-07-11T19:00:00-03:00,2020-07-11T18:45:00-03:00,2020-07-11T18:45:00-03:00,0.0,587.00,Dado aprovado,True,2020-07-11T19:00:00-03:00,587.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,885,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,884
2020-07-11T20:00:00-03:00,2020-07-11T19:45:00-03:00,2020-07-11T19:45:00-03:00,0.0,583.00,Dado aprovado,True,2020-07-11T20:00:00-03:00,581.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,881,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,880
2020-07-11T21:00:00-03:00,2020-07-11T20:45:00-03:00,2020-07-11T20:45:00-03:00,0.0,580.00,Dado aprovado,True,2020-07-11T21:00:00-03:00,579.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,877,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,876
2020-07-11T22:00:00-03:00,2020-07-11T21:45:00-03:00,2020-07-11T21:45:00-03:00,0.0,575.00,Dado aprovado,True,2020-07-11T22:00:00-03:00,575.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,873,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,872
2020-07-11T23:00:00-03:00,2020-07-11T22:45:00-03:00,2020-07-11T22:45:00-03:00,0.0,573.00,Dado aprovado,True,2020-07-11T23:00:00-03:00,575.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,869,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,868
2020-07-12T00:00:00-03:00,2020-07-11T23:45:00-03:00,2020-07-11T23:45:00-03:00,0.0,574.00,Dado aprovado,True,2020-07-12T00:00:00-03:00,575.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,865,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,864
2020-07-12T01:00:00-03:00,2020-07-12T00:45:00-03:00,2020-07-12T00:45:00-03:00,0.0,577.00,Dado aprovado,True,2020-07-12T01:00:00-03:00,577.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,861,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,860
2020-07-12T02:00:00-03:00,2020-07-12T01:45:00-03:00,2020-07-12T01:45:00-03:00,0.0,576.00,Dado aprovado,True,2020-07-12T02:00:00-03:00,578.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,857,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,856
2020-07-12T03:00:00-03:00,2020-07-12T02:45:00-03:00,2020-07-12T02:45:00-03:00,0.0,578.00,Dado aprovado,True,2020-07-12T03:00:00-03:00,576.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,853,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,852
2020-07-12T04:00:00-03:00,2020-07-12T03:45:00-03:00,2020-07-12T03:45:00-03:00,0.0,577.00,Dado aprovado,True,2020-07-12T04:00:00-03:00,578.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,849,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,848
2020-07-12T05:00:00-03:00,2020-07-12T04:45:00-03:00,2020-07-12T04:45:00-03:00,0.0,582.00,Dado aprovado,True,2020-07-12T05:00:00-03:00,585.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,845,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,844
2020-07-12T06:00:00-03:00,2020-07-12T05:45:00-03:00,2020-07-12T05:45:00-03:00,0.0,594.00,Dado aprovado,True,2020-07-12T06:00:00-03:00,600.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,841,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,840
2020-07-12T07:00:00-03:00,2020-07-12T06:45:00-03:00,2020-07-12T06:45:00-03:00,0.0,639.00,Dado aprovado,True,2020-07-12T07:00:00-03:00,666.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,837,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,836
2020-07-12T08:00:00-03:00,2020-07-12T07:45:00-03:00,2020-07-12T07:45:00-03:00,0.0,759.00,Dado aprovado,True,2020-07-12T08:00:00-03:00,790.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,833,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,832
2020-07-12T09:00:00-03:00,2020-07-12T08:45:00-03:00,2020-07-12T08:45:00-03:00,0.0,880.00,Dado aprovado,True,2020-07-12T09:00:00-03:00,915.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,829,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,828
2020-07-12T10:00:00-03:00,2020-07-12T09:45:00-03:00,2020-07-12T09:45:00-03:00,0.0,1020.00,Dado aprovado,True,2020-07-12T10:00:00-03:00,1052.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,825,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,824
2020-07-12T11:00:00-03:00,2020-07-12T10:45:00-03:00,2020-07-12T10:45:00-03:00,0.0,1142.00,Dado aprovado,True,2020-07-12T11:00:00-03:00,1168.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,821,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,820
2020-07-12T12:00:00-03:00,2020-07-12T11:45:00-03:00,2020-07-12T11:45:00-03:00,0.0,1232.00,Dado aprovado,True,2020-07-12T12:00:00-03:00,1247.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,817,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,816
2020-07-12T13:00:00-03:00,2020-07-12T12:45:00-03:00,2020-07-12T12:45:00-03:00,0.0,1287.00,Dado aprovado,True,2020-07-12T13:00:00-03:00,1299.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,813,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,812
2020-07-12T14:00:00-03:00,2020-07-12T13:45:00-03:00,2020-07-12T13:45:00-03:00,0.0,1330.00,Dado aprovado,True,2020-07-12T14:00:00-03:00,1335.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,809,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,808
2020-07-12T15:00:00-03:00,2020-07-12T14:45:00-03:00,2020-07-12T14:45:00-03:00,0.0,1367.00,Dado aprovado,True,2020-07-12T15:00:00-03:00,1373.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,805,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,804
2020-07-12T16:00:00-03:00,2020-07-12T15:45:00-03:00,2020-07-12T15:45:00-03:00,0.0,1395.00,Dado aprovado,True,2020-07-12T16:00:00-03:00,1410.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,801,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,800
2020-07-12T17:00:00-03:00,2020-07-12T16:45:00-03:00,2020-07-12T16:45:00-03:00,0.0,1427.00,Dado aprovado,True,2020-07-12T17:00:00-03:00,1438.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,797,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,796
2020-07-12T18:00:00-03:00,2020-07-12T17:45:00-03:00,2020-07-12T17:45:00-03:00,0.0,1454.00,Dado aprovado,True,2020-07-12T18:00:00-03:00,1454.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,793,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,792
2020-07-12T19:00:00-03:00,2020-07-12T18:45:00-03:00,2020-07-12T18:45:00-03:00,0.0,1481.00,Dado aprovado,True,2020-07-12T19:00:00-03:00,1484.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,789,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,788
2020-07-12T20:00:00-03:00,2020-07-12T19:45:00-03:00,2020-07-12T19:45:00-03:00,0.0,1504.00,Dado aprovado,True,2020-07-12T20:00:00-03:00,1517.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,785,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,784
2020-07-12T21:00:00-03:00,2020-07-12T20:45:00-03:00,2020-07-12T20:45:00-03:00,0.0,1527.00,Dado aprovado,True,2020-07-12T21:00:00-03:00,1536.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,781,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,780
2020-07-12T22:00:00-03:00,2020-07-12T21:45:00-03:00,2020-07-12T21:45:00-03:00,0.0,1546.00,Dado aprovado,True,2020-07-12T22:00:00-03:00,1550.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,777,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,776
2020-07-12T23:00:00-03:00,2020-07-12T22:45:00-03:00,2020-07-12T22:45:00-03:00,0.0,1560.00,Dado aprovado,True,2020-07-12T23:00:00-03:00,1571.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,773,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,772
2020-07-13T00:00:00-03:00,2020-07-12T23:45:00-03:00,2020-07-12T23:45:00-03:00,0.0,1581.00,Dado aprovado,True,2020-07-13T00:00:00-03:00,1578.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,769,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,768
2020-07-13T01:00:00-03:00,2020-07-13T00:45:00-03:00,2020-07-13T00:45:00-03:00,0.0,1599.00,Dado aprovado,True,2020-07-13T01:00:00-03:00,1598.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,765,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,764
