id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_line
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 15:00:00,103.22,69.01,22.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40373
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 16:00:00,103.21,69.01,21.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40374
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 17:00:00,103.2,69.01,20.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40375
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 18:00:00,103.19,69.01,19.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40376
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 19:00:00,103.13,69.64,13.0,17.0,113.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40377
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 20:00:00,103.12,69.74,12.0,98.0,114.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40378
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 21:00:00,103.12,69.82,12.0,114.0,114.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40379
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 22:00:00,103.13,69.83,13.0,130.0,114.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40380
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 23:00:00,103.15,69.86,15.0,146.0,114.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40381
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-05 23:59:00,103.15,69.85,15.0,114.0,114.0,86.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40382
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 01:00:00,103.22,69.46,22.0,165.0,52.0,25.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40383
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 02:00:00,103.23,69.24,23.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40384
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 03:00:00,103.22,69.12,22.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40385
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 04:00:00,103.21,69.04,21.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40386
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 05:00:00,103.21,69.01,21.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40387
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 06:00:00,103.2,69.01,20.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40388
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 07:00:00,103.2,68.98,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40389
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 08:00:00,103.19,69.01,19.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40390
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 09:00:00,103.18,69.01,18.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40391
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 10:00:00,103.18,69.0,18.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40392
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 11:00:00,103.17,69.0,17.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40393
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 12:00:00,103.16,69.0,16.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40394
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 13:00:00,103.15,69.0,15.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40395
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 14:00:00,103.1,69.47,10.0,3.0,83.0,56.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40396
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 15:00:00,103.11,69.58,11.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40397
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 16:00:00,103.12,69.63,12.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40398
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 17:00:00,103.12,69.66,12.0,89.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40399
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 18:00:00,103.13,69.68,13.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40400
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 19:00:00,103.12,69.67,12.0,73.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40401
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 20:00:00,103.13,69.64,13.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40402
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 21:00:00,103.13,69.64,13.0,89.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40403
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 22:00:00,103.13,69.64,13.0,89.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40404
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 23:00:00,103.14,69.66,14.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40405
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-06 23:59:00,103.15,69.66,15.0,105.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40406
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 01:00:00,103.15,69.41,15.0,60.0,60.0,33.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40407
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 02:00:00,103.21,69.18,21.0,125.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40408
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 03:00:00,103.2,69.08,20.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40409
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 04:00:00,103.2,69.04,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40410
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 05:00:00,103.2,69.01,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40411
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 06:00:00,103.19,69.01,19.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40412
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 07:00:00,103.18,69.01,18.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40413
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 08:00:00,103.17,69.0,17.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40414
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 09:00:00,103.16,69.0,16.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40415
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 10:00:00,103.15,69.0,15.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40416
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 11:00:00,103.14,69.0,14.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40417
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 12:00:00,103.13,69.0,13.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40418
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 13:00:00,103.12,69.0,12.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40419
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 14:00:00,103.11,69.0,11.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40420
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 15:00:00,103.14,69.0,14.0,113.0,65.0,37.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40421
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 16:00:00,103.15,69.68,15.0,125.0,109.0,82.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40422
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 17:00:00,103.18,69.79,18.0,158.0,110.0,82.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40423
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 18:00:00,103.18,69.82,18.0,110.0,110.0,82.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40424
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 19:00:00,103.19,69.73,19.0,108.0,92.0,64.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40425
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 20:00:00,103.2,69.67,20.0,103.0,87.0,59.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40426
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 21:00:00,103.2,69.63,20.0,87.0,87.0,59.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40427
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 22:00:00,103.24,69.29,24.0,105.0,41.0,13.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40428
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 23:00:00,103.24,69.14,24.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40429
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-07 23:59:00,103.23,69.08,23.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40430
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 01:00:00,103.23,69.03,23.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40431
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 02:00:00,103.22,69.01,22.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40432
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 03:00:00,103.21,69.01,21.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40433
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 04:00:00,103.2,68.99,20.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40434
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 05:00:00,103.19,68.98,19.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40435
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 06:00:00,103.18,68.98,18.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40436
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 07:00:00,103.18,68.99,18.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40437
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 08:00:00,103.17,68.01,17.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40438
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 09:00:00,103.17,68.98,17.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40439
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 10:00:00,103.16,69.0,16.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40440
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 11:00:00,103.15,69.0,15.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40441
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 12:00:00,103.14,69.0,14.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40442
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 13:00:00,103.16,69.0,16.0,60.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40443
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 14:00:00,103.19,69.0,19.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40444
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 15:00:00,103.22,69.0,22.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40445
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 16:00:00,103.26,69.01,26.0,92.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40446
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 17:00:00,103.29,69.04,29.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40447
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 18:00:00,103.32,69.01,32.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40448
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 19:00:00,103.36,69.01,36.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40449
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 20:00:00,103.4,68.98,40.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40450
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 21:00:00,103.44,68.98,44.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40451
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 22:00:00,103.47,68.99,47.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40452
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 23:00:00,103.5,68.99,50.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40453
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-08 23:59:00,103.54,68.99,54.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40454
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 01:00:00,103.53,68.98,53.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40455
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 02:00:00,103.52,68.98,52.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40456
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 03:00:00,103.52,68.99,52.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40457
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 04:00:00,103.51,68.99,51.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40458
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 05:00:00,103.51,68.99,51.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40459
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 06:00:00,103.5,68.99,50.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40460
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 07:00:00,103.49,68.99,49.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40461
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 08:00:00,103.48,68.99,48.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40462
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 09:00:00,103.47,69.01,47.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40463
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 10:00:00,103.46,69.01,46.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40464
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 11:00:00,103.45,69.0,45.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40465
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 12:00:00,103.44,69.02,44.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40466
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 13:00:00,103.43,69.0,43.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40467
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 14:00:00,103.42,69.0,42.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40468
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 15:00:00,103.41,69.02,41.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40469
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 16:00:00,103.4,69.02,40.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40470
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 17:00:00,103.39,69.02,39.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40471
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 18:00:00,103.38,69.02,38.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40472
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 19:00:00,103.36,69.01,36.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40473
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 20:00:00,103.32,69.42,32.0,17.0,82.0,54.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40474
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 21:00:00,103.32,69.57,32.0,89.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40475
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 22:00:00,103.32,69.71,32.0,89.0,89.0,61.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40476
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 23:00:00,103.32,69.63,32.0,90.0,90.0,62.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40477
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-09 23:59:00,103.32,69.63,32.0,91.0,91.0,62.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40478
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-10 01:00:00,103.35,69.29,35.0,85.0,37.0,9.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40479
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-10 02:00:00,103.35,69.14,35.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40480
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-10 03:00:00,103.34,69.08,34.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40481
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-01-10 04:00:00,103.34,69.02,34.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,40482
