phase,profile,horizon_h,population,subset,compared_family,matching_control,observed_targets,pairs,failures,baseline_hits,compared_hits,hits_delta,baseline_mae_m,compared_mae_m,mae_m_delta,baseline_bias_m,compared_bias_m,bias_m_delta,baseline_p98_abs_m,compared_p98_abs_m,p98_abs_m_delta,baseline_max_abs_m,compared_max_abs_m,max_abs_m_delta
test,B,7,missing24,all,profile_A_control,profile_B_control,588,576,12,484,474,-10,0.3426439036622902,0.34843937309402173,0.005795469431731537,-0.008810559099229124,0.00016751716098733124,0.008978076260216456,2.0419272864807647,2.040532613575021,-0.00139467290574391,5.1786634640814455,5.30831226551574,0.12964880143429447
test,B,7,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,97,96,1,45,45,0,1.0290312409107363,1.0417059821345787,0.012674741223842378,-0.1250397758649979,-0.1730003849455558,-0.04796060908055791,4.925523052954696,5.073639723454904,0.14811667050020816,5.1786634640814455,5.3313065707358245,0.15264310665437897
test,B,7,missing24,level_ge_7m,profile_A_control,profile_B_control,97,96,1,45,45,0,1.0290312409107363,1.0384128336606493,0.009381592749913015,-0.1250397758649979,-0.12972503364756058,-0.0046852577825626796,4.925523052954696,5.006422813679508,0.08089976072481253,5.1786634640814455,5.30831226551574,0.12964880143429447
test,B,8,full_schedule,all,mixed_profile_candidate,profile_B_control,1937,1924,13,1614,1613,-1,0.3227151591562414,0.3194714389533474,-0.003243720202893985,-0.03489454391615263,-0.02897294961206028,0.005921594304092354,1.6189953042510643,1.525861116791016,-0.0931341874600482,5.691275122778958,5.612418970754012,-0.07885615202494556
test,B,8,full_schedule,all,profile_A_control,profile_B_control,1937,1924,13,1614,1606,-8,0.3227151591562414,0.31417248731296793,-0.008542671843273453,-0.03489454391615263,-0.006245021433346854,0.028649522482805778,1.6189953042510643,1.4956832919394938,-0.12331201231157052,5.691275122778958,6.108498209808042,0.4172230870290843
test,B,8,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,237,236,1,124,124,0,0.8198516874678297,0.8131928986298017,-0.006658788838027951,-0.14053822387219778,-0.12086683711516959,0.01967138675702819,4.590067667830602,4.814715162614351,0.22464749478374912,5.691275122778958,5.612418970754012,-0.07885615202494556
test,B,8,full_schedule,level_ge_7m,profile_A_control,profile_B_control,237,236,1,124,132,8,0.8198516874678297,0.8033787070406435,-0.016472980427186146,-0.14053822387219778,-0.11287610736535626,0.027662116506841514,4.590067667830602,5.240894282169645,0.6508266143390431,5.691275122778958,6.108498209808042,0.4172230870290843
test,B,8,complete24,all,mixed_profile_candidate,profile_B_control,1349,1349,0,1170,1162,-8,0.27542523642405764,0.27465901835014156,-0.0007662180739160807,-0.042060449913412096,-0.03225700341547418,0.009803446497937914,1.0352595410758738,1.05925519323892,0.02399565216304622,3.434157899390738,3.269709786630571,-0.1644481127601667
test,B,8,complete24,all,profile_A_control,profile_B_control,1349,1349,0,1170,1156,-14,0.27542523642405764,0.26731052195346794,-0.008114714470589701,-0.042060449913412096,-0.0034844636088753387,0.03857598630453676,1.0352595410758738,1.0594216137892205,0.024162072713346694,3.434157899390738,2.985724214697452,-0.4484336846932857
test,B,8,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,140,140,0,89,88,-1,0.5308786822962605,0.5378442353116863,0.006965553015425896,-0.09078909436088378,-0.07432775548543744,0.016461338875446346,2.199499488840489,2.208451596234645,0.008952107394156084,3.434157899390738,3.269709786630571,-0.1644481127601667
test,B,8,complete24,level_ge_7m,profile_A_control,profile_B_control,140,140,0,89,93,4,0.5308786822962605,0.5187646186869005,-0.01211406360935996,-0.09078909436088378,-0.025819410646494494,0.06496968371438928,2.199499488840489,2.013705243723695,-0.185794245116794,3.434157899390738,2.985724214697452,-0.4484336846932857
test,B,8,missing24,all,mixed_profile_candidate,profile_B_control,588,575,13,444,451,7,0.43366143005313856,0.42460527442069473,-0.00905615563244383,-0.018082705324321307,-0.021268273819355307,-0.0031855684950339996,2.4431445071411315,2.4460246825179057,0.0028801753767742078,5.691275122778958,5.612418970754012,-0.07885615202494556
test,B,8,missing24,all,profile_A_control,profile_B_control,588,575,13,444,450,6,0.43366143005313856,0.42411473299986463,-0.009546697053273934,-0.018082705324321307,-0.012721530138063507,0.0053611751862578,2.4431445071411315,2.283395499477809,-0.15974900766332256,5.691275122778958,6.108498209808042,0.4172230870290843
test,B,8,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,97,96,1,35,36,1,1.241270653343035,1.2147430326353867,-0.02652762070764836,-0.21308903774286403,-0.18873633115852897,0.024352706584335054,5.3927671143055695,5.397945624838493,0.005178510532923397,5.691275122778958,5.612418970754012,-0.07885615202494556
test,B,8,missing24,level_ge_7m,profile_A_control,profile_B_control,97,96,1,35,39,4,1.241270653343035,1.2184409192231855,-0.022829734119849565,-0.21308903774286403,-0.23983379008036307,-0.02674475233749904,5.3927671143055695,5.5586857471990605,0.16591863289349096,5.691275122778958,6.108498209808042,0.4172230870290843
test,B,9,full_schedule,all,mixed_profile_candidate,profile_B_control,1936,1922,14,1497,1529,32,0.39008256765275684,0.38699866530660454,-0.0030839023461523007,-0.03420504220040871,-0.019736579968167297,0.014468462232241412,1.885345255999451,1.879492932085186,-0.005852323914264934,6.1664049021704095,6.137372342022433,-0.029032560147976838
test,B,9,full_schedule,all,profile_A_control,profile_B_control,1936,1922,14,1497,1504,7,0.39008256765275684,0.38239565048665647,-0.007686917166100371,-0.03420504220040871,-0.010838700032317237,0.02336634216809147,1.885345255999451,1.8006937872222113,-0.08465146877723972,6.1664049021704095,6.691812989980156,0.5254080878097467
test,B,9,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,237,236,1,113,115,2,0.9670168119763842,0.9819884786576049,0.01497166668122063,-0.16523363312903858,-0.16100193355788864,0.004231699571149938,5.244199514584984,5.667822836866163,0.4236233222811796,6.1664049021704095,6.137372342022433,-0.029032560147976838
test,B,9,full_schedule,level_ge_7m,profile_A_control,profile_B_control,237,236,1,113,106,-7,0.9670168119763842,0.966629197889974,-0.0003876140864101929,-0.16523363312903858,-0.16177300266217218,0.003460630466866399,5.244199514584984,5.628661261977301,0.38446174739231775,6.1664049021704095,6.691812989980156,0.5254080878097467
test,B,9,complete24,all,mixed_profile_candidate,profile_B_control,1348,1348,0,1092,1115,23,0.33381216888618953,0.3319510384134511,-0.0018611304727384481,-0.0387341089702135,-0.022084964904313945,0.016649144065899558,1.3664443061757248,1.3556392529855215,-0.010805053190203306,3.2159595578660927,3.5229019780877087,0.306942420221616
test,B,9,complete24,all,profile_A_control,profile_B_control,1348,1348,0,1092,1090,-2,0.33381216888618953,0.3253012585740644,-0.008510910312125142,-0.0387341089702135,-0.013406910073675641,0.02532719889653786,1.3664443061757248,1.3404041031664182,-0.02604020300930654,3.2159595578660927,3.475932737491842,0.2599731796257494
test,B,9,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,140,140,0,80,83,3,0.6476947592061679,0.6648348425935333,0.01714008338736539,-0.11548753394983033,-0.08943368973883689,0.026053844210993438,2.202212782475472,2.46669547848681,0.264482696011338,3.2159595578660927,3.5229019780877087,0.306942420221616
test,B,9,complete24,level_ge_7m,profile_A_control,profile_B_control,140,140,0,80,75,-5,0.6476947592061679,0.6426673633503621,-0.005027395855805805,-0.11548753394983033,-0.0894729343577975,0.026014599592032825,2.202212782475472,2.669288762025643,0.4670759795501711,3.2159595578660927,3.475932737491842,0.2599731796257494
test,B,9,missing24,all,mixed_profile_candidate,profile_B_control,588,574,14,405,414,9,0.5222297759059499,0.5162742768954041,-0.005955499010545817,-0.023568836615570972,-0.01422155750488215,0.009347279110688823,2.827500162522673,2.8248579692114624,-0.0026421933112108498,6.1664049021704095,6.137372342022433,-0.029032560147976838
test,B,9,missing24,all,profile_A_control,profile_B_control,588,574,14,405,414,9,0.5222297759059499,0.5164779506576914,-0.0057518252482584575,-0.023568836615570972,-0.004807433245294366,0.018761403370276604,2.827500162522673,2.7913283648446163,-0.036171797678056894,6.1664049021704095,6.691812989980156,0.5254080878097467
test,B,9,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,97,96,1,33,32,-1,1.4326948055996163,1.4445041979177091,0.01180939231809286,-0.23778002776538396,-0.26537228912733907,-0.02759226136195511,5.78093323613765,5.931023777812362,0.1500905416747118,6.1664049021704095,6.137372342022433,-0.029032560147976838
test,B,9,missing24,level_ge_7m,profile_A_control,profile_B_control,97,96,1,33,31,-2,1.4326948055996163,1.439073539926908,0.006378734327291635,-0.23778002776538396,-0.2672106022727186,-0.029430574507334634,5.78093323613765,5.950162061935556,0.169228825797906,6.1664049021704095,6.691812989980156,0.5254080878097467
test,B,10,full_schedule,all,mixed_profile_candidate,profile_B_control,1935,1920,15,1419,1427,8,0.4413798816356144,0.4278943953424952,-0.013485486293119242,-0.0664853216014653,-0.051507064766029474,0.01497825683543582,2.0148667275941663,1.9698634033520939,-0.04500332424207243,6.4336778764475095,6.73028988534079,0.29661200889328043
test,B,10,full_schedule,all,profile_A_control,profile_B_control,1935,1920,15,1419,1431,12,0.4413798816356144,0.42721463837439777,-0.014165243261216653,-0.0664853216014653,-0.03424261200039959,0.032242709601065705,2.0148667275941663,1.8918103416738081,-0.12305638592035817,6.4336778764475095,6.718194118132436,0.2845162416849263
test,B,10,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,237,236,1,90,89,-1,1.1444952382355695,1.1134412628023913,-0.031053975433178227,-0.259019376088127,-0.23882457459161263,0.020194801496514342,6.000120908138806,5.97871543154922,-0.021405476589586137,6.4336778764475095,6.73028988534079,0.29661200889328043
test,B,10,full_schedule,level_ge_7m,profile_A_control,profile_B_control,237,236,1,90,94,4,1.1444952382355695,1.0824808079093406,-0.062014430326228887,-0.259019376088127,-0.22376627095321772,0.03525310513490926,6.000120908138806,5.855512157399497,-0.1446087507393088,6.4336778764475095,6.718194118132436,0.2845162416849263
test,B,10,complete24,all,mixed_profile_candidate,profile_B_control,1347,1347,0,1021,1029,8,0.3927129091562192,0.37998994811222225,-0.01272296104399695,-0.06989841949262585,-0.046590470112300435,0.02330794938032541,1.6306661591109577,1.546766422574005,-0.08389973653695271,4.257445769540544,3.9402424459816245,-0.31720332355891934
test,B,10,complete24,all,profile_A_control,profile_B_control,1347,1347,0,1021,1035,14,0.3927129091562192,0.3769453943120284,-0.01576751484419081,-0.06989841949262585,-0.02414357790495565,0.045754841587670195,1.6306661591109577,1.517242128569271,-0.1134240305416867,4.257445769540544,3.8543352552095484,-0.40311051433099543
test,B,10,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,140,140,0,61,61,0,0.8680970282533137,0.8331598838467924,-0.03493714440652129,-0.16809331407836248,-0.12525960607233044,0.042833708006032034,3.243593485638569,3.106727395440238,-0.13686609019833096,4.257445769540544,3.9402424459816245,-0.31720332355891934
test,B,10,complete24,level_ge_7m,profile_A_control,profile_B_control,140,140,0,61,65,4,0.8680970282533137,0.809316052147313,-0.05878097610600075,-0.16809331407836248,-0.08788131034469683,0.08021200373366565,3.243593485638569,2.926867096566719,-0.3167263890718499,4.257445769540544,3.8543352552095484,-0.40311051433099543
test,B,10,missing24,all,mixed_profile_candidate,profile_B_control,588,573,15,398,398,0,0.5557854870976482,0.5405074676272732,-0.015278019470374993,-0.05846186111386797,-0.06306492340228255,-0.004603062288414582,3.1270869006932376,3.1005854771290675,-0.026501423564170068,6.4336778764475095,6.73028988534079,0.29661200889328043
test,B,10,missing24,all,profile_A_control,profile_B_control,588,573,15,398,396,-2,0.5557854870976482,0.5453868403848889,-0.010398646712759252,-0.05846186111386797,-0.057983273303301844,0.0004785878105661237,3.1270869006932376,3.094839578280707,-0.032247322412530366,6.4336778764475095,6.718194118132436,0.2845162416849263
test,B,10,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,97,96,1,29,28,-1,1.547575961126359,1.5221849404459729,-0.025391020680386234,-0.3916198831857001,-0.4044401536822324,-0.012820270496532282,6.152027479635341,6.3512640078479,0.199236528212559,6.4336778764475095,6.73028988534079,0.29661200889328043
test,B,10,missing24,level_ge_7m,profile_A_control,profile_B_control,97,96,1,29,29,0,1.547575961126359,1.4808460767289642,-0.06672988439739491,-0.3916198831857001,-0.4219318385073107,-0.030311955321610573,6.152027479635341,6.281439327576683,0.1294118479413422,6.4336778764475095,6.718194118132436,0.2845162416849263
test,B,11,full_schedule,all,mixed_profile_candidate,profile_B_control,1934,1918,16,1350,1358,8,0.47596519867577963,0.47240799035110187,-0.003557208324677763,-0.08747312592674371,-0.07670229401397878,0.010770831912764928,2.3908352764404155,2.3071265582541742,-0.08370871818624126,6.640039800767847,7.161586727890171,0.5215469271223236
test,B,11,full_schedule,all,profile_A_control,profile_B_control,1934,1918,16,1350,1348,-2,0.47596519867577963,0.46987332435474416,-0.006091874321035473,-0.08747312592674371,-0.06359692515630107,0.02387620077044264,2.3908352764404155,2.3376723828942736,-0.0531628935461419,6.640039800767847,7.187127007564964,0.5470872067971166
test,B,11,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,237,236,1,82,79,-3,1.2579884028317074,1.2707682625140837,0.012779859682376271,-0.3416876098096318,-0.3393215929709611,0.0023660168386707148,6.254610035218896,6.759184923098083,0.5045748878791869,6.640039800767847,7.161586727890171,0.5215469271223236
test,B,11,full_schedule,level_ge_7m,profile_A_control,profile_B_control,237,236,1,82,88,6,1.2579884028317074,1.2224186798904633,-0.035569722941244164,-0.3416876098096318,-0.29917586157261994,0.04251174823701187,6.254610035218896,6.357092164710731,0.10248212949183522,6.640039800767847,7.187127007564964,0.5470872067971166
test,B,11,complete24,all,mixed_profile_candidate,profile_B_control,1346,1346,0,988,988,0,0.4176817360537707,0.41723746244852356,-0.0004442736052471252,-0.09665456663135304,-0.07524886335510529,0.021405703276247745,1.6355385639460827,1.707754725514476,0.07221616156839339,4.4527283808328,4.469961383530583,0.017233002697782496
test,B,11,complete24,all,profile_A_control,profile_B_control,1346,1346,0,988,977,-11,0.4176817360537707,0.41731230447983836,-0.00036943157393232173,-0.09665456663135304,-0.06379988909955402,0.03285467753179902,1.6355385639460827,1.6425752471459107,0.0070366831998280865,4.4527283808328,4.297377019309359,-0.15535136152344187
test,B,11,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,140,140,0,59,56,-3,0.9221251993462598,0.9540901113151601,0.03196491196890028,-0.274109175637621,-0.20268884137995688,0.07142033425766411,4.180403760286038,4.072958669953913,-0.10744509033212513,4.4527283808328,4.469961383530583,0.017233002697782496
test,B,11,complete24,level_ge_7m,profile_A_control,profile_B_control,140,140,0,59,60,1,0.9221251993462598,0.9036274841519466,-0.018497715194313202,-0.274109175637621,-0.17534268880146558,0.09876648683615541,4.180403760286038,3.8711229550761836,-0.3092808052098541,4.4527283808328,4.297377019309359,-0.15535136152344187
test,B,11,missing24,all,mixed_profile_candidate,profile_B_control,588,572,16,362,370,8,0.6131147453352623,0.6022323444715046,-0.01088240086375769,-0.0658678476253378,-0.08012242979517412,-0.014254582169836313,3.81480400649613,3.8558460458688053,0.041042039372675365,6.640039800767847,7.161586727890171,0.5215469271223236
test,B,11,missing24,all,profile_A_control,profile_B_control,588,572,16,362,371,9,0.6131147453352623,0.593557122871568,-0.019557622463694302,-0.0658678476253378,-0.0631193211919331,0.002748526433404702,3.81480400649613,3.5719820202471837,-0.24282198624894624,6.640039800767847,7.187127007564964,0.5470872067971166
