dataset,period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
original,test,9,complete24,level_ge_7m,raw_original,1345,5,140,140,0,81,0.5785714285714286,0.5785714285714286,0.6168905982663688,-0.0978193552799467,2.1333088784143555,2.624021365195725
original,test,9,complete24,level_ge_7m,raw_plus2020,1345,5,140,140,0,80,0.5714285714285714,0.5714285714285714,0.6147050076692072,-0.034797958294185236,2.7720887460385377,3.5201425118817706
original,test,9,complete24,level_ge_7m,normalized_original,1345,5,140,140,0,79,0.5642857142857143,0.5642857142857143,0.6239776274985667,-0.10408970528391212,2.1226452181868787,2.600001068781067
original,test,9,complete24,level_ge_7m,normalized_plus2020,1345,5,140,140,0,78,0.5571428571428572,0.5571428571428572,0.6218371621064743,-0.04398841902071688,2.8027490113954627,3.5786927887426696
original,test,9,missing24,all,raw_original,614,18,596,581,15,438,0.7538726333907056,0.7348993288590604,0.5093852343796006,-0.03556736012949155,3.0396446717160623,6.0003742492804815
original,test,9,missing24,all,raw_plus2020,614,18,596,581,15,467,0.8037865748709122,0.7835570469798657,0.4198085386309499,-0.12093749146075539,2.236098866048588,6.169177317055857
original,test,9,missing24,all,normalized_original,614,18,596,581,15,441,0.7590361445783133,0.7399328859060402,0.5050758153686336,-0.03354836940259704,2.965334212594666,5.9108641024508355
original,test,9,missing24,all,normalized_plus2020,614,18,596,581,15,459,0.7900172117039587,0.7701342281879194,0.4201364814534729,-0.1232459919669078,2.2352264227655376,6.3036563289208845
original,test,9,missing24,level_ge_7m,raw_original,614,18,97,96,1,32,0.3333333333333333,0.32989690721649484,1.4831892143247263,-0.3789095182503303,5.956247354578663,6.0003742492804815
original,test,9,missing24,level_ge_7m,raw_plus2020,614,18,97,96,1,44,0.4583333333333333,0.4536082474226804,1.093448071189934,-0.518324836874354,5.4390671759877405,6.169177317055857
original,test,9,missing24,level_ge_7m,normalized_original,614,18,97,96,1,34,0.3541666666666667,0.35051546391752575,1.4686020536269941,-0.36442879777673287,5.894860932082827,5.9108641024508355
original,test,9,missing24,level_ge_7m,normalized_plus2020,614,18,97,96,1,44,0.4583333333333333,0.4536082474226804,1.0950872701639807,-0.5269255566170296,5.525266081305558,6.3036563289208845
original,test,10,full_schedule,all,raw_original,1958,23,1935,1919,16,1447,0.7540385617509119,0.7478036175710594,0.42009415328289834,-0.05030017283826072,1.9336593909353288,6.464545216847842
original,test,10,full_schedule,all,raw_plus2020,1958,23,1935,1919,16,1427,0.7436164669098488,0.7374677002583979,0.40733359757313575,-0.05936382296390994,1.8123655371716896,6.448103913221744
original,test,10,full_schedule,all,normalized_original,1958,23,1935,1919,16,1447,0.7540385617509119,0.7478036175710594,0.4197439130438954,-0.04853088400394547,1.9472189537402835,6.430049517042873
original,test,10,full_schedule,all,normalized_plus2020,1958,23,1935,1919,16,1425,0.7425742574257426,0.7364341085271318,0.4077615217075361,-0.059497239398513674,1.8073878559818726,6.4581986365553155
original,test,10,full_schedule,level_ge_7m,raw_original,1958,23,237,236,1,93,0.3940677966101695,0.3924050632911392,1.0678142840693023,-0.29065485947811165,5.986627894174404,6.464545216847842
original,test,10,full_schedule,level_ge_7m,raw_plus2020,1958,23,237,236,1,109,0.461864406779661,0.459915611814346,0.9459917650300765,-0.27057125632441914,5.252062157984813,6.448103913221744
original,test,10,full_schedule,level_ge_7m,normalized_original,1958,23,237,236,1,94,0.3983050847457627,0.39662447257383965,1.0678556542913025,-0.2896013711251739,5.936652187200094,6.430049517042873
original,test,10,full_schedule,level_ge_7m,normalized_plus2020,1958,23,237,236,1,108,0.4576271186440678,0.45569620253164556,0.9447732230605537,-0.2744489884702782,5.261503193144768,6.4581986365553155
original,test,10,complete24,all,raw_original,1344,5,1339,1339,0,1030,0.7692307692307693,0.7692307692307693,0.366599222193221,-0.04279182440065845,1.5134687325977447,3.0163267685216333
original,test,10,complete24,all,raw_plus2020,1344,5,1339,1339,0,1007,0.7520537714712472,0.7520537714712472,0.37478967811721386,-0.043530142173024415,1.4179389578082173,3.131518577572445
original,test,10,complete24,all,normalized_original,1344,5,1339,1339,0,1032,0.7707244212098581,0.7707244212098581,0.3667017177081981,-0.038993200060378534,1.497831415736423,3.018651251220934
original,test,10,complete24,all,normalized_plus2020,1344,5,1339,1339,0,1004,0.7498132935026139,0.7498132935026139,0.37495774766162304,-0.04366134282066944,1.4158035643957207,3.1104901779666374
original,test,10,complete24,level_ge_7m,raw_original,1344,5,140,140,0,63,0.45,0.45,0.7366380787975849,-0.14673094493686847,2.3497611956484707,3.0163267685216333
original,test,10,complete24,level_ge_7m,raw_plus2020,1344,5,140,140,0,63,0.45,0.45,0.7586382845665304,-0.06322227709132065,2.7054814978993877,3.131518577572445
original,test,10,complete24,level_ge_7m,normalized_original,1344,5,140,140,0,64,0.45714285714285713,0.45714285714285713,0.7370399019038185,-0.1472482292019878,2.3504216997106786,3.018651251220934
original,test,10,complete24,level_ge_7m,normalized_plus2020,1344,5,140,140,0,62,0.44285714285714284,0.44285714285714284,0.7548713965729594,-0.06718406081951205,2.7008393658467096,3.1104901779666374
original,test,10,missing24,all,raw_original,614,18,596,580,16,417,0.7189655172413794,0.6996644295302014,0.5435936579882052,-0.06763410138644944,3.1307186635285453,6.464545216847842
original,test,10,missing24,all,raw_plus2020,614,18,596,580,16,420,0.7241379310344828,0.7046979865771812,0.48246516335154865,-0.09591778603114394,3.1709430320602,6.448103913221744
original,test,10,missing24,all,normalized_original,614,18,596,580,16,415,0.7155172413793104,0.6963087248322147,0.5421982226206171,-0.07054977848745606,3.122146583271025,6.430049517042873
original,test,10,missing24,all,normalized_plus2020,614,18,596,580,16,421,0.7258620689655172,0.7063758389261745,0.48349299316870437,-0.09605631787736442,3.1982890612759776,6.4581986365553155
original,test,10,missing24,level_ge_7m,raw_original,614,18,97,96,1,30,0.3125,0.30927835051546393,1.5507795834238898,-0.5005439015174247,6.345287673824832,6.464545216847842
original,test,10,missing24,level_ge_7m,raw_plus2020,614,18,97,96,1,46,0.4791666666666667,0.4742268041237113,1.2192155907060813,-0.5729551843726878,5.463090602490449,6.448103913221744
original,test,10,missing24,level_ge_7m,normalized_original,614,18,97,96,1,30,0.3125,0.30927835051546393,1.550295293189717,-0.4971997030964869,6.294951273139483,6.430049517042873
original,test,10,missing24,level_ge_7m,normalized_plus2020,614,18,97,96,1,46,0.4791666666666667,0.4742268041237113,1.221713386688295,-0.5767103412943122,5.468549098810776,6.4581986365553155
original,test,11,full_schedule,all,raw_original,1957,23,1934,1917,17,1395,0.7276995305164319,0.7213029989658738,0.44744592955284307,-0.06664032699182809,2.2157861404322308,6.566430652044184
original,test,11,full_schedule,all,raw_plus2020,1957,23,1934,1917,17,1387,0.7235263432446531,0.7171664943123061,0.4444657583436154,-0.07941473882145109,1.9981259799525586,7.526430836325472
original,test,11,full_schedule,all,normalized_original,1957,23,1934,1917,17,1397,0.7287428273343767,0.7223371251292657,0.4470973495704034,-0.06582580983104991,2.2203011010059583,6.563938512228388
original,test,11,full_schedule,all,normalized_plus2020,1957,23,1934,1917,17,1375,0.7172665623369848,0.7109617373319544,0.4446880897170021,-0.08298268880840097,2.0625194401265423,7.581365245726475
original,test,11,full_schedule,level_ge_7m,raw_original,1957,23,237,236,1,85,0.3601694915254237,0.35864978902953587,1.1782923476697535,-0.3919115260975247,6.145453272947169,6.566430652044184
original,test,11,full_schedule,level_ge_7m,raw_plus2020,1957,23,237,236,1,101,0.4279661016949153,0.42616033755274263,1.0918713368645792,-0.3724069578022857,5.971823327490132,7.526430836325472
original,test,11,full_schedule,level_ge_7m,normalized_original,1957,23,237,236,1,84,0.3559322033898305,0.35443037974683544,1.1792417158860335,-0.39197237385568456,6.143414388418595,6.563938512228388
original,test,11,full_schedule,level_ge_7m,normalized_plus2020,1957,23,237,236,1,100,0.423728813559322,0.4219409282700422,1.0946359637341014,-0.37513680715825554,6.012441048725,7.581365245726475
original,test,11,complete24,all,raw_original,1343,5,1338,1338,0,992,0.7414050822122571,0.7414050822122571,0.3973596033989489,-0.04309666276439455,1.7078802369210861,3.1051966727802007
original,test,11,complete24,all,raw_plus2020,1343,5,1338,1338,0,983,0.7346786248131539,0.7346786248131539,0.40382444508059534,-0.051689534772094196,1.6407460052917677,3.177706363826408
original,test,11,complete24,all,normalized_original,1343,5,1338,1338,0,995,0.7436472346786248,0.7436472346786248,0.39687074505087294,-0.042639342693048386,1.6964986322014382,3.1157711956477794
original,test,11,complete24,all,normalized_plus2020,1343,5,1338,1338,0,973,0.727204783258595,0.727204783258595,0.4040193167071288,-0.05672962142486631,1.580205111645778,3.0985986990875816
original,test,11,complete24,level_ge_7m,raw_original,1343,5,140,140,0,60,0.42857142857142855,0.42857142857142855,0.83693934928782,-0.2024579818036551,2.7911446958483634,3.1051966727802007
original,test,11,complete24,level_ge_7m,raw_plus2020,1343,5,140,140,0,61,0.4357142857142857,0.4357142857142857,0.8521662565268697,-0.09455608795196328,2.9812223656864405,3.177706363826408
original,test,11,complete24,level_ge_7m,normalized_original,1343,5,140,140,0,60,0.42857142857142855,0.42857142857142855,0.8381899924939619,-0.2012725918499543,2.789854497952364,3.1157711956477794
original,test,11,complete24,level_ge_7m,normalized_plus2020,1343,5,140,140,0,59,0.42142857142857143,0.42142857142857143,0.8538291955166437,-0.08147132990449724,2.910236088630984,3.0985986990875816
original,test,11,missing24,all,raw_original,614,18,596,579,17,403,0.696027633851468,0.6761744966442953,0.563189460457697,-0.12104692929978335,3.8838062494501173,6.566430652044184
original,test,11,missing24,all,raw_plus2020,614,18,596,579,17,404,0.697754749568221,0.6778523489932886,0.5383829900291437,-0.14348438133965402,4.238456808168239,7.526430836325472
original,test,11,missing24,all,normalized_original,614,18,596,579,17,402,0.694300518134715,0.674496644295302,0.5631650470611318,-0.11940697223285653,3.8912544472660064,6.563938512228388
original,test,11,missing24,all,normalized_plus2020,614,18,596,579,17,402,0.694300518134715,0.674496644295302,0.538668777605103,-0.1436503989278645,4.307212476222794,7.581365245726475
original,test,11,missing24,level_ge_7m,raw_original,614,18,97,96,1,25,0.2604166666666667,0.25773195876288657,1.6760988036434066,-0.6681979448594179,6.3678389136843165,6.566430652044184
original,test,11,missing24,level_ge_7m,raw_plus2020,614,18,97,96,1,40,0.4166666666666667,0.41237113402061853,1.4414412456904053,-0.7776061430006725,6.380608458353786,7.526430836325472
original,test,11,missing24,level_ge_7m,normalized_original,614,18,97,96,1,24,0.25,0.24742268041237114,1.6766088124994714,-0.6700762226140412,6.366367707871636,6.563938512228388
original,test,11,missing24,level_ge_7m,normalized_plus2020,614,18,97,96,1,41,0.4270833333333333,0.422680412371134,1.4458125007178937,-0.8033989614866531,6.335733529263216,7.581365245726475
original,test,12,full_schedule,all,raw_original,1956,23,1933,1915,18,1359,0.7096605744125326,0.7030522503879979,0.48871710136222485,-0.08514942632870051,2.4602772388695,7.5899965838495795
original,test,12,full_schedule,all,raw_plus2020,1956,23,1933,1915,18,1347,0.7033942558746736,0.6968442834971547,0.4745247131482198,-0.10005773626226167,2.1869609141940534,7.974639368367226
original,test,12,full_schedule,all,normalized_original,1956,23,1933,1915,18,1358,0.7091383812010443,0.702534919813761,0.4868747967527352,-0.08651964275862527,2.42972370689962,7.547984435499524
original,test,12,full_schedule,all,normalized_plus2020,1956,23,1933,1915,18,1334,0.6966057441253264,0.6901189860320744,0.4746555689207321,-0.1018805442429933,2.151478157242684,8.067396884334205
original,test,12,full_schedule,level_ge_7m,raw_original,1956,23,237,236,1,83,0.3516949152542373,0.350210970464135,1.3618131697950429,-0.49404041208717636,7.352671221251543,7.5899965838495795
original,test,12,full_schedule,level_ge_7m,raw_plus2020,1956,23,237,236,1,87,0.3686440677966102,0.3670886075949367,1.2303379463822062,-0.5466143494221529,6.811449894233653,7.974639368367226
original,test,12,full_schedule,level_ge_7m,normalized_original,1956,23,237,236,1,82,0.3474576271186441,0.3459915611814346,1.3587880186977104,-0.4942610811370031,7.339993099452548,7.547984435499524
original,test,12,full_schedule,level_ge_7m,normalized_plus2020,1956,23,237,236,1,89,0.3771186440677966,0.3755274261603376,1.2211999162451388,-0.5106169695594341,6.736050861987019,8.067396884334205
original,test,12,complete24,all,raw_original,1342,5,1337,1337,0,966,0.7225130890052356,0.7225130890052356,0.4276848348254855,-0.07060074771764521,1.9193187075231,3.3117110911197765
original,test,12,complete24,all,raw_plus2020,1342,5,1337,1337,0,962,0.7195213163799551,0.7195213163799551,0.430819946570549,-0.0773713022923976,1.7720116030223723,3.917588366545182
original,test,12,complete24,all,normalized_original,1342,5,1337,1337,0,965,0.7217651458489155,0.7217651458489155,0.42758344906162415,-0.07064336854603823,1.9237572882551321,3.3422455464661747
original,test,12,complete24,all,normalized_plus2020,1342,5,1337,1337,0,953,0.712789827973074,0.712789827973074,0.4309962630662014,-0.0794926188195049,1.8173145287902452,3.902568937578293
original,test,12,complete24,level_ge_7m,raw_original,1342,5,140,140,0,57,0.40714285714285714,0.40714285714285714,0.9287979863487319,-0.28704127589163336,3.2443492221416896,3.3117110911197765
original,test,12,complete24,level_ge_7m,raw_plus2020,1342,5,140,140,0,52,0.37142857142857144,0.37142857142857144,0.952282099462319,-0.23280090176352702,3.276428824525169,3.917588366545182
original,test,12,complete24,level_ge_7m,normalized_original,1342,5,140,140,0,56,0.4,0.4,0.9365085565806944,-0.2878410998523599,3.2704878658963827,3.3422455464661747
original,test,12,complete24,level_ge_7m,normalized_plus2020,1342,5,140,140,0,54,0.38571428571428573,0.38571428571428573,0.9461094965195069,-0.2081112682244519,3.271404203949315,3.902568937578293
original,test,12,missing24,all,raw_original,614,18,596,578,18,393,0.6799307958477508,0.6593959731543624,0.6298938147871741,-0.11880268463835607,4.87501312631336,7.5899965838495795
original,test,12,missing24,all,raw_plus2020,614,18,596,578,18,385,0.6660899653979239,0.6459731543624161,0.5756203410277108,-0.1525348335247327,5.125406727405441,7.974639368367226
original,test,12,missing24,all,normalized_original,614,18,596,578,18,393,0.6799307958477508,0.6593959731543624,0.6240245058582984,-0.12324382722614924,4.877185661296865,7.547984435499524
original,test,12,missing24,all,normalized_plus2020,614,18,596,578,18,381,0.6591695501730104,0.639261744966443,0.5756460393835477,-0.15366714682293095,5.027198277827664,8.067396884334205
original,test,12,missing24,level_ge_7m,raw_original,614,18,97,96,1,26,0.2708333333333333,0.26804123711340205,1.9932936456542467,-0.7959141523723433,7.4762508993920465,7.5899965838495795
original,test,12,missing24,level_ge_7m,raw_plus2020,614,18,97,96,1,35,0.3645833333333333,0.36082474226804123,1.635836056473708,-1.0042589605909822,7.153379196921339,7.974639368367226
original,test,12,missing24,level_ge_7m,normalized_original,614,18,97,96,1,26,0.2708333333333333,0.26804123711340205,1.974612234285025,-0.7952902205104412,7.475087455427013,7.547984435499524
original,test,12,missing24,level_ge_7m,normalized_plus2020,614,18,97,96,1,35,0.3645833333333333,0.36082474226804123,1.6223734450116858,-0.9517711173396165,7.1524374345001425,8.067396884334205
