phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,weighted_hits,hits_delta,reference_mae_m,weighted_mae_m,mae_m_delta,reference_bias_m,weighted_bias_m,bias_m_delta,reference_p98_abs_m,weighted_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,weighted_max_abs_m,max_abs_m_delta
validation,B,7,complete24,all,profile_A_control,cross_profile,5906,5906,0,5753,5739,-14,0.12126339557671363,0.12608229102360366,0.004818895446890029,0.033635631678583806,0.034629721812195466,0.0009940901336116595,0.5458602910310884,0.5810449013134199,0.03518461028233155,1.8047254700258974,1.5777251419910818,-0.22700032803481562
validation,B,7,complete24,all,profile_B_control,matching_profile,5906,5906,0,5734,5739,5,0.12463481590816046,0.12608229102360366,0.0014474751154432003,0.03234118959859131,0.034629721812195466,0.002288532213604158,0.5721765835623436,0.5810449013134199,0.008868317751076327,1.9469233922814213,1.5777251419910818,-0.3691982502903395
validation,B,7,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,18,17,-1,0.4560700649693484,0.4387530906333366,-0.01731697433601176,0.20504340381553315,0.23264423809520682,0.027600834279673664,1.3872288447657353,1.3315597971854192,-0.0556690475803161,1.4090351708705535,1.4177064055013142,0.008671234630760694
validation,B,7,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,15,17,2,0.5020032912264474,0.4387530906333366,-0.06325020059311076,0.3184670394002619,0.23264423809520682,-0.08582280130505507,1.3692127537798813,1.3315597971854192,-0.037652956594462106,1.5851252091346923,1.4177064055013142,-0.16741880363337813
validation,B,7,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,21,17,-4,0.4016508110801708,0.4387530906333366,0.03710227955316581,0.2531650575835825,0.23264423809520682,-0.02052081948837567,1.3506980642690456,1.3315597971854192,-0.019138267083626426,1.5547784950117238,1.4177064055013142,-0.1370720895104096
validation,B,7,missing24,all,mixed_profile_candidate,primary_weight_9m,605,575,30,499,500,1,0.22751025935068409,0.22947977669487732,0.0019695173441932334,0.028054079396885145,0.042184935590813925,0.01413085619392878,1.0302133538929847,1.011159549598117,-0.019053804294867804,1.6907956791257162,1.691654082826549,0.0008584037008327883
validation,B,7,missing24,all,profile_A_control,cross_profile,605,575,30,498,500,2,0.22692907494975859,0.22947977669487732,0.002550701745118733,0.02608539296916132,0.042184935590813925,0.016099542621652606,1.04645157281533,1.011159549598117,-0.03529202321721314,1.6831361993841578,1.691654082826549,0.008517883442391128
validation,B,7,missing24,all,profile_B_control,matching_profile,605,575,30,502,500,-2,0.22234349988865007,0.22947977669487732,0.007136276806227249,0.022263167260408168,0.042184935590813925,0.019921768330405758,1.0819491869434157,1.011159549598117,-0.07078963734529875,1.5924472063852901,1.691654082826549,0.0992068764412588
validation,B,7,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6510,6480,30,6059,6022,-37,0.1704148861123432,0.17315630117390218,0.002741415061558977,0.05208981196061281,0.06060572707810699,0.00851591511749418,0.7659440332206413,0.7509531395022092,-0.014990893718432097,2.3646913665301716,2.45019859197081,0.08550722544063838
validation,B,8,full_schedule,all,profile_A_control,cross_profile,6510,6480,30,6054,6022,-32,0.16415992828328047,0.17315630117390218,0.008996372890621718,0.056230243049921046,0.06060572707810699,0.0043754840281859456,0.7469618414570227,0.7509531395022092,0.003991298045186498,1.9956744310280672,2.45019859197081,0.45452416094274284
validation,B,8,full_schedule,all,profile_B_control,matching_profile,6510,6480,30,6053,6022,-31,0.1724419207308681,0.17315630117390218,0.0007143804430340961,0.04797729841331937,0.06060572707810699,0.012628428664787618,0.7579236647437484,0.7509531395022092,-0.006970525241539183,2.4148113737986923,2.45019859197081,0.03538721817211776
validation,B,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,10,-2,0.5476979996492372,0.5824810563567956,0.034783056707558435,0.44919244382268136,0.4714476540691927,0.022255210246511337,1.0821748765155306,1.0671316912967181,-0.015043185218812427,1.1407016548166258,1.1966992862404373,0.055997631423811534
validation,B,8,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,11,10,-1,0.6081830981842798,0.5824810563567956,-0.025702041827484257,0.5208705308551785,0.4714476540691927,-0.049422876785985836,1.2520218101792746,1.0671316912967181,-0.18489011888255646,1.308635443619158,1.1966992862404373,-0.11193615737872076
validation,B,8,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,11,10,-1,0.5716336864815942,0.5824810563567956,0.010847369875201407,0.5499011953171875,0.4714476540691927,-0.0784535412479948,1.2420466506151442,1.0671316912967181,-0.17491495931842604,1.335266769823745,1.1966992862404373,-0.13856748358330773
validation,B,8,complete24,all,mixed_profile_candidate,primary_weight_9m,5906,5906,0,5587,5551,-36,0.1612729538269154,0.16448410986269588,0.0032111560357804825,0.05330973210643545,0.061820843617111904,0.008511111510676454,0.6972109557422758,0.7067147167070185,0.009503760964742702,2.3646913665301716,2.45019859197081,0.08550722544063838
validation,B,8,complete24,all,profile_A_control,cross_profile,5906,5906,0,5583,5551,-32,0.15453666193332652,0.16448410986269588,0.009947447929369357,0.057417201727291034,0.061820843617111904,0.00440364188982087,0.7012487680504966,0.7067147167070185,0.005465948656521835,1.9956744310280672,2.45019859197081,0.45452416094274284
validation,B,8,complete24,all,profile_B_control,matching_profile,5906,5906,0,5576,5551,-25,0.1636089688666101,0.16448410986269588,0.0008751409960857659,0.04861511611650244,0.061820843617111904,0.013205727500609464,0.7175347742912122,0.7067147167070185,-0.010820057584193687,2.4148113737986923,2.45019859197081,0.03538721817211776
validation,B,8,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,10,-2,0.5476979996492372,0.5824810563567956,0.034783056707558435,0.44919244382268136,0.4714476540691927,0.022255210246511337,1.0821748765155306,1.0671316912967181,-0.015043185218812427,1.1407016548166258,1.1966992862404373,0.055997631423811534
validation,B,8,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,11,10,-1,0.6081830981842798,0.5824810563567956,-0.025702041827484257,0.5208705308551785,0.4714476540691927,-0.049422876785985836,1.2520218101792746,1.0671316912967181,-0.18489011888255646,1.308635443619158,1.1966992862404373,-0.11193615737872076
validation,B,8,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,11,10,-1,0.5716336864815942,0.5824810563567956,0.010847369875201407,0.5499011953171875,0.4714476540691927,-0.0784535412479948,1.2420466506151442,1.0671316912967181,-0.17491495931842604,1.335266769823745,1.1966992862404373,-0.13856748358330773
validation,B,8,missing24,all,mixed_profile_candidate,primary_weight_9m,604,574,30,472,471,-1,0.26447804304219835,0.2623861999264881,-0.002091843115710257,0.03953781129645166,0.04810315167851977,0.008565340382068111,1.1769977061520907,1.0770021843217623,-0.09999552183032834,1.572265819315882,1.893254844175704,0.32098902485982195
validation,B,8,missing24,all,profile_A_control,cross_profile,604,574,30,471,471,0,0.2631756269990087,0.2623861999264881,-0.0007894270725206098,0.04401738948102368,0.04810315167851977,0.004085762197496089,1.0961171438898338,1.0770021843217623,-0.01911495956807152,1.6201468458674195,1.893254844175704,0.27310799830828447
validation,B,8,missing24,all,profile_B_control,matching_profile,604,574,30,477,471,-6,0.2633259167418575,0.2623861999264881,-0.000939716815369418,0.041414665390672775,0.04810315167851977,0.006688486287846997,1.1193366215070673,1.0770021843217623,-0.04233443718530494,1.665645998861214,1.893254844175704,0.22760884531449
validation,B,8,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6509,6479,30,5880,5877,-3,0.2038300182607304,0.20523763792149402,0.0014076196607636093,0.0467111580621017,0.06116164455422503,0.014450486492123327,0.8489187843874666,0.8674558629249531,0.01853707853748654,2.473954225633736,2.2871571125167116,-0.18679711311702452
validation,B,9,full_schedule,all,profile_A_control,cross_profile,6509,6479,30,5855,5877,22,0.19949128851024708,0.20523763792149402,0.005746349411246937,0.06427561657037947,0.06116164455422503,-0.0031139720161544454,0.8807560132990404,0.8674558629249531,-0.013300150374087272,2.374972005512881,2.2871571125167116,-0.08781489299616929
validation,B,9,full_schedule,all,profile_B_control,matching_profile,6509,6479,30,5855,5877,22,0.2076660813656506,0.20523763792149402,-0.002428443444156575,0.056687697170921564,0.06116164455422503,0.004473947383303464,0.8657514241555004,0.8674558629249531,0.0017044387694526986,2.7098908516267364,2.2871571125167116,-0.42273373911002476
validation,B,9,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,13,10,-3,0.6278429398808643,0.624312769405705,-0.0035301704751592444,0.6278429398808643,0.5945584409160231,-0.0332844989648412,1.2684971639044988,1.1691223860050268,-0.09937477789947202,1.2897325780055553,1.2365512906103557,-0.05318128739519956
validation,B,9,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,9,10,1,0.6894269479126728,0.624312769405705,-0.06511417850696777,0.6894269479126728,0.5945584409160231,-0.09486850699664973,1.5030822203468277,1.1691223860050268,-0.3339598343418009,1.5674758478046051,1.2365512906103557,-0.3309245571942494
validation,B,9,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,13,10,-3,0.550863307530523,0.624312769405705,0.07344946187518198,0.550863307530523,0.5945584409160231,0.04369513338550002,1.0177092394350462,1.1691223860050268,0.15141314656998062,1.0197194289142804,1.2365512906103557,0.21683186169607538
validation,B,9,complete24,all,mixed_profile_candidate,primary_weight_9m,5905,5905,0,5424,5410,-14,0.19443130929657948,0.19608368974336854,0.001652380446789059,0.04668806884115695,0.06267401664696502,0.015985947805808073,0.7831051812220637,0.8033259589353979,0.020220777713334193,2.473954225633736,2.2871571125167116,-0.18679711311702452
validation,B,9,complete24,all,profile_A_control,cross_profile,5905,5905,0,5391,5410,19,0.19051725362512298,0.19608368974336854,0.00556643611824556,0.06646020590690103,0.06267401664696502,-0.0037861892599360125,0.8377157094555361,0.8033259589353979,-0.03438975052013815,2.374972005512881,2.2871571125167116,-0.08781489299616929
validation,B,9,complete24,all,profile_B_control,matching_profile,5905,5905,0,5388,5410,22,0.19831843664644225,0.19608368974336854,-0.002234746903073709,0.056670135279054505,0.06267401664696502,0.006003881367910517,0.8028268730521213,0.8033259589353979,0.0004990858832766287,2.7098908516267364,2.2871571125167116,-0.42273373911002476
validation,B,9,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,13,10,-3,0.6278429398808643,0.624312769405705,-0.0035301704751592444,0.6278429398808643,0.5945584409160231,-0.0332844989648412,1.2684971639044988,1.1691223860050268,-0.09937477789947202,1.2897325780055553,1.2365512906103557,-0.05318128739519956
validation,B,9,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,9,10,1,0.6894269479126728,0.624312769405705,-0.06511417850696777,0.6894269479126728,0.5945584409160231,-0.09486850699664973,1.5030822203468277,1.1691223860050268,-0.3339598343418009,1.5674758478046051,1.2365512906103557,-0.3309245571942494
validation,B,9,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,13,10,-3,0.550863307530523,0.624312769405705,0.07344946187518198,0.550863307530523,0.5945584409160231,0.04369513338550002,1.0177092394350462,1.1691223860050268,0.15141314656998062,1.0197194289142804,1.2365512906103557,0.21683186169607538
validation,B,9,missing24,all,mixed_profile_candidate,primary_weight_9m,604,574,30,456,467,11,0.3005188273779976,0.2994084811128371,-0.0011103462651605445,0.0469486874169427,0.04560318252002712,-0.0013455048969155808,1.1881254820548257,1.1638026114536775,-0.02432287060114824,1.9165150276761385,1.9522384777167934,0.035723450040654914
validation,B,9,missing24,all,profile_A_control,cross_profile,604,574,30,464,467,3,0.29181128153578356,0.2994084811128371,0.007597199577053515,0.041801748918532916,0.04560318252002712,0.0038014336014942016,1.1458319779398922,1.1638026114536775,0.01797063351378525,1.7844843954678862,1.9522384777167934,0.1677540822489072
validation,B,9,missing24,all,profile_B_control,matching_profile,604,574,30,467,467,0,0.30382956928712396,0.2994084811128371,-0.00442108817428688,0.05686836436861311,0.04560318252002712,-0.011265181848585992,1.188706613847198,1.1638026114536775,-0.02490400239352053,1.9276072739604702,1.9522384777167934,0.024631203756323217
validation,B,9,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6508,6478,30,5678,5644,-34,0.2562090169205722,0.2605571365554574,0.004348119634885239,0.05047235297355572,0.04660663740074945,-0.0038657155728062734,0.9543544172607237,0.9856459286856323,0.0312915114249086,2.7000360258143568,2.786396169317018,0.0863601435026613
validation,B,10,full_schedule,all,profile_A_control,cross_profile,6508,6478,30,5657,5644,-13,0.2570977597175168,0.2605571365554574,0.00345937683794062,0.035926492373902,0.04660663740074945,0.01068014502684745,0.981022462428828,0.9856459286856323,0.0046234662568043206,2.624134466753614,2.786396169317018,0.1622617025634039
validation,B,10,full_schedule,all,profile_B_control,matching_profile,6508,6478,30,5623,5644,21,0.25720643215891753,0.2605571365554574,0.003350704396539894,0.04330206200301102,0.04660663740074945,0.0033045753977384296,0.9588537968103799,0.9856459286856323,0.026792131875252423,2.4804765974214895,2.786396169317018,0.30591957189552854
validation,B,10,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,8,-4,0.699211740774898,0.7314244978559687,0.03221275708107074,0.6639147089911482,0.7211315316075577,0.05721682261640948,1.3724819943361046,1.4494949098979628,0.07701291556185819,1.3834610834055372,1.5327063915388113,0.14924530813327408
validation,B,10,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,12,8,-4,0.6474731358188356,0.7314244978559687,0.08395136203713316,0.6373726165813832,0.7211315316075577,0.0837589150261745,1.4814600621429086,1.4494949098979628,-0.03196515224494578,1.521657415714131,1.5327063915388113,0.01104897582468034
validation,B,10,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,8,-1,0.6643735020102935,0.7314244978559687,0.0670509958456752,0.5983031412602122,0.7211315316075577,0.1228283903473455,1.2990080108075406,1.4494949098979628,0.15048689909042223,1.3401800821740704,1.5327063915388113,0.1925263093647409
validation,B,10,complete24,all,mixed_profile_candidate,primary_weight_9m,5905,5905,0,5231,5199,-32,0.24902198408073026,0.2537296597335254,0.004707675652795146,0.05283330064204273,0.04776760849021395,-0.005065692151828782,0.8943954292650891,0.9407863042663146,0.04639087500122552,2.7000360258143568,2.786396169317018,0.0863601435026613
validation,B,10,complete24,all,profile_A_control,cross_profile,5905,5905,0,5214,5199,-15,0.25022026907796413,0.2537296597335254,0.003509390655561273,0.03835414244976635,0.04776760849021395,0.009413466040447599,0.9146315451692003,0.9407863042663146,0.02615475909711429,2.624134466753614,2.786396169317018,0.1622617025634039
validation,B,10,complete24,all,profile_B_control,matching_profile,5905,5905,0,5174,5199,25,0.25068995882053036,0.2537296597335254,0.003039700912995047,0.045470093963470744,0.04776760849021395,0.002297514526743205,0.8906605284853858,0.9407863042663146,0.050125775780928805,2.4804765974214895,2.786396169317018,0.30591957189552854
validation,B,10,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,8,-4,0.699211740774898,0.7314244978559687,0.03221275708107074,0.6639147089911482,0.7211315316075577,0.05721682261640948,1.3724819943361046,1.4494949098979628,0.07701291556185819,1.3834610834055372,1.5327063915388113,0.14924530813327408
validation,B,10,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,12,8,-4,0.6474731358188356,0.7314244978559687,0.08395136203713316,0.6373726165813832,0.7211315316075577,0.0837589150261745,1.4814600621429086,1.4494949098979628,-0.03196515224494578,1.521657415714131,1.5327063915388113,0.01104897582468034
validation,B,10,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,8,-1,0.6643735020102935,0.7314244978559687,0.0670509958456752,0.5983031412602122,0.7211315316075577,0.1228283903473455,1.2990080108075406,1.4494949098979628,0.15048689909042223,1.3401800821740704,1.5327063915388113,0.1925263093647409
validation,B,10,missing24,all,mixed_profile_candidate,primary_weight_9m,603,573,30,447,445,-2,0.3302743378966041,0.330917085305036,0.0006427474084318985,0.026141818972830185,0.034642354183842164,0.008500535211011979,1.1708534784394726,1.2246790766615203,0.05382559822204769,1.952980023834556,2.090975385835211,0.1379953620006551
validation,B,10,missing24,all,profile_A_control,cross_profile,603,573,30,443,445,2,0.32797312136945184,0.330917085305036,0.0029439639355841596,0.010908562709017182,0.034642354183842164,0.023733791474824982,1.1889051945305702,1.2246790766615203,0.03577388213095012,1.8607405803574408,2.090975385835211,0.2302348054777703
validation,B,10,missing24,all,profile_B_control,matching_profile,603,573,30,449,445,-4,0.32436136246114483,0.330917085305036,0.006555722843891165,0.020959603492514224,0.034642354183842164,0.01368275069132794,1.185208429793927,1.2246790766615203,0.039470646867593384,1.8145297132038685,2.090975385835211,0.2764456726313427
validation,B,10,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6507,6477,30,5441,5392,-49,0.29278351383364437,0.2891167075527475,-0.0036668062808968838,0.03839665328430916,0.05187569163485097,0.01347903835054181,1.086687755083196,1.0646542760735078,-0.022033479009688106,2.782852193718697,2.659268362758347,-0.1235838309603503
validation,B,11,full_schedule,all,profile_A_control,cross_profile,6507,6477,30,5370,5392,22,0.3023754599496137,0.2891167075527475,-0.013258752396866191,0.044346448424313456,0.05187569163485097,0.007529243210537516,1.156694453320833,1.0646542760735078,-0.09204017724732516,2.8238092497974576,2.659268362758347,-0.16454088703911074
validation,B,11,full_schedule,all,profile_B_control,matching_profile,6507,6477,30,5428,5392,-36,0.2905822176429305,0.2891167075527475,-0.001465510090183031,0.0631564401755902,0.05187569163485097,-0.011280748540739231,1.1217164535675037,1.0646542760735078,-0.05706217749399589,2.865019175287727,2.659268362758347,-0.20575081252938032
validation,B,11,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,10,-2,0.8638838143316304,0.7415832120339277,-0.12230060229770268,0.8112759428595091,0.6758396732492911,-0.13543626961021804,1.8118469720315826,1.414763051013938,-0.39708392101764467,1.8853676913696518,1.5208431467276249,-0.3645245446420269
validation,B,11,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,13,10,-3,0.7665417780724078,0.7415832120339277,-0.024958566038480012,0.7258703847792639,0.6758396732492911,-0.05003071152997285,1.6996847508866444,1.414763051013938,-0.28492169987270644,1.7737448128245763,1.5208431467276249,-0.2529016660969514
validation,B,11,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,10,1,0.8077808031857842,0.7415832120339277,-0.06619759115185642,0.701540094931911,0.6758396732492911,-0.02570042168261999,1.6423456059721586,1.414763051013938,-0.22758255495822066,1.7389829813270943,1.5208431467276249,-0.2181398345994694
validation,B,11,complete24,all,mixed_profile_candidate,primary_weight_9m,5904,5904,0,5017,4961,-56,0.2861297313835412,0.2833711396775232,-0.0027585917060179987,0.03922606899282825,0.053252108893622634,0.01402603990079438,1.0691430645936173,1.0485889232324297,-0.020554141361187606,2.782852193718697,2.659268362758347,-0.1235838309603503
validation,B,11,complete24,all,profile_A_control,cross_profile,5904,5904,0,4949,4961,12,0.296733892020385,0.2833711396775232,-0.013362752342861828,0.044731940379729045,0.053252108893622634,0.008520168513893589,1.129638462230958,1.0485889232324297,-0.0810495389985284,2.8238092497974576,2.659268362758347,-0.16454088703911074
validation,B,11,complete24,all,profile_B_control,matching_profile,5904,5904,0,4998,4961,-37,0.28349294730847346,0.2833711396775232,-0.00012180763095026581,0.06358398650610729,0.053252108893622634,-0.010331877612484656,1.1006572889249946,1.0485889232324297,-0.0520683656925649,2.865019175287727,2.659268362758347,-0.20575081252938032
validation,B,11,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,12,10,-2,0.8638838143316304,0.7415832120339277,-0.12230060229770268,0.8112759428595091,0.6758396732492911,-0.13543626961021804,1.8118469720315826,1.414763051013938,-0.39708392101764467,1.8853676913696518,1.5208431467276249,-0.3645245446420269
validation,B,11,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,13,10,-3,0.7665417780724078,0.7415832120339277,-0.024958566038480012,0.7258703847792639,0.6758396732492911,-0.05003071152997285,1.6996847508866444,1.414763051013938,-0.28492169987270644,1.7737448128245763,1.5208431467276249,-0.2529016660969514
validation,B,11,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,10,1,0.8077808031857842,0.7415832120339277,-0.06619759115185642,0.701540094931911,0.6758396732492911,-0.02570042168261999,1.6423456059721586,1.414763051013938,-0.22758255495822066,1.7389829813270943,1.5208431467276249,-0.2181398345994694
validation,B,11,missing24,all,mixed_profile_candidate,primary_weight_9m,603,573,30,424,431,7,0.3613418586598381,0.34831711372259777,-0.013024744937240318,0.02985063174312806,0.037693549408345,0.007842917665216942,1.2725695130761534,1.2683130624989583,-0.004256450577195148,2.5958455188818914,2.3297033910252676,-0.26614212785662383
validation,B,11,missing24,all,profile_A_control,cross_profile,603,573,30,421,431,10,0.3605042855240746,0.34831711372259777,-0.012187171801476826,0.04037446848579054,0.037693549408345,-0.00268091907744554,1.3753217535993347,1.2683130624989583,-0.10700869110037647,2.0083518856216034,2.3297033910252676,0.3213515054036642
validation,B,11,missing24,all,profile_B_control,matching_profile,603,573,30,430,431,1,0.36362768370686477,0.34831711372259777,-0.015310569984266997,0.058751146047540004,0.037693549408345,-0.021057596639195,1.3943312888201331,1.2683130624989583,-0.12601822632117488,1.925873103572592,2.3297033910252676,0.4038302874526756
validation,B,11,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,12,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6506,6476,30,5242,5326,84,0.3182545059844979,0.30787371516876255,-0.010380790815735341,0.06490924674734377,0.05670612689401243,-0.008203119853331345,1.152820694606829,1.1249440012145042,-0.02787669339232468,2.7198626388655986,2.7961082432887956,0.07624560442319694
validation,B,12,full_schedule,all,profile_A_control,cross_profile,6506,6476,30,5282,5326,44,0.31925642481254773,0.30787371516876255,-0.011382709643785183,0.05320719863584075,0.05670612689401243,0.003498928258171677,1.2139834392717985,1.1249440012145042,-0.0890394380572943,2.9552626799182553,2.7961082432887956,-0.15915443662945972
validation,B,12,full_schedule,all,profile_B_control,matching_profile,6506,6476,30,5314,5326,12,0.3099396793421758,0.30787371516876255,-0.0020659641734132594,0.06048880655356921,0.05670612689401243,-0.0037826796595567813,1.1661472401202608,1.1249440012145042,-0.04120323890575661,2.7918124693982707,2.7961082432887956,0.004295773890524934
