pet_mm_day,weather,correction_tau_h,lead_h,time,forecast_m,flow_m3_s,incremental_flow_m3_s,routed_upstream_flow_m3_s,rain_mm,soil_fraction,flow_correction_m3_s
5.0,gfs,12.0,8,2026-09-21T23:00:00-03:00,16.413476234955148,7423.678139440103,1694.002313702349,6037.391858702624,0.1,0.9358970717059685,-307.71603296486995
5.0,gfs,12.0,9,2026-09-22T00:00:00-03:00,16.833038851773047,7735.624541839101,1585.7153491995211,6433.0216100608,0.0,0.9198138251547014,-283.1124174212213
5.0,gfs,12.0,10,2026-09-22T01:00:00-03:00,17.148508999036213,7973.333981925074,1473.1964733332472,6760.613506952426,0.1,0.9065198880137793,-260.4759983606002
5.0,gfs,12.0,11,2026-09-22T02:00:00-03:00,17.34605311943608,8123.554258718252,1359.8106318155822,7003.393114339337,0.1,0.8934683018774324,-239.649487436667
5.0,gfs,12.0,12,2026-09-22T03:00:00-03:00,17.574047304790245,8298.233011682054,1248.1608993890143,7270.560284677924,0.0,0.8781141871790683,-220.48817238488564
5.0,ecmwf,2.0,1,2026-09-21T16:00:00-03:00,11.022814018713307,3866.3163411792916,1892.8237356138773,2301.0546175767035,0.4,0.9756099055545565,-327.5620120112895
5.0,ecmwf,2.0,2,2026-09-21T17:00:00-03:00,12.253760241595494,4601.616310817426,1968.8448252731803,2831.447888786251,0.4,0.9684082524330729,-198.67640324200497
5.0,ecmwf,2.0,3,2026-09-21T18:00:00-03:00,13.404700298962457,5331.64245710037,1998.1398116582586,3454.005975369818,0.4,0.961437935648144,-120.50332992770645
5.0,ecmwf,2.0,4,2026-09-21T19:00:00-03:00,14.407083202844206,5999.720572652018,1991.8701393241743,4080.9393975264643,3.4,0.9834778376487663,-73.08896419862091
5.0,ecmwf,2.0,5,2026-09-21T20:00:00-03:00,15.223689404013808,6565.55028612581,1961.286005231661,4648.594978567252,3.4,0.9830990853387547,-44.330697673102584
5.0,ecmwf,2.0,6,2026-09-21T21:00:00-03:00,15.903278366245097,7050.8671327164575,1914.7000392182324,5163.055020803413,3.4,0.9831055941386728,-26.887927305188217
5.0,ecmwf,2.0,7,2026-09-21T22:00:00-03:00,16.444117111503893,7446.296611446032,1852.1941806508348,5610.410783081918,0.5,0.9779076999247682,-16.30835228672114
5.0,ecmwf,2.0,8,2026-09-21T23:00:00-03:00,16.923009816108543,7803.143415919417,1775.6430728880844,6037.391858702624,0.5,0.9729700394608052,-9.891515671291005
5.0,ecmwf,2.0,9,2026-09-22T00:00:00-03:00,17.334662596094073,8114.863927347521,1687.8418248123858,6433.0216100608,0.5,0.9682329775916277,-5.999507525665986
5.0,ecmwf,2.0,10,2026-09-22T01:00:00-03:00,17.639613271480602,8348.724187198983,1591.74956550405,6760.613506952426,0.0,0.9515940434946463,-3.6388852574930994
5.0,ecmwf,2.0,11,2026-09-22T02:00:00-03:00,17.82419698584381,8491.484291720975,1490.2982728574832,7003.393114339337,0.0,0.9352410469088744,-2.2070954758458656
5.0,ecmwf,2.0,12,2026-09-22T03:00:00-03:00,18.034784548967135,8655.461603007827,1386.2399894049154,7270.560284677924,0.0,0.9191690740423686,-1.3386710750135615
5.0,ecmwf,6.0,1,2026-09-21T16:00:00-03:00,10.727285796982477,3697.0005865521784,1892.8237356138773,2301.0546175767035,0.4,0.9756099055545565,-496.8777666384024
5.0,ecmwf,6.0,2,2026-09-21T17:00:00-03:00,11.890570461905575,4379.69476509556,1968.8448252731803,2831.447888786251,0.4,0.9684082524330729,-420.597948963871
5.0,ecmwf,6.0,3,2026-09-21T18:00:00-03:00,13.040231443499657,5096.117309703684,1998.1398116582586,3454.005975369818,0.4,0.961437935648144,-356.028477324392
5.0,ecmwf,6.0,4,2026-09-21T19:00:00-03:00,14.069512185018173,5771.437937254908,1991.8701393241743,4080.9393975264643,3.4,0.9834778376487663,-301.3715995957302
5.0,ecmwf,6.0,5,2026-09-21T20:00:00-03:00,14.922704934183434,6354.775432340076,1961.286005231661,4648.594978567252,3.4,0.9830990853387547,-255.10555145883717
5.0,ecmwf,6.0,6,2026-09-21T21:00:00-03:00,15.640697457060432,6861.812872793597,1914.7000392182324,5163.055020803413,3.4,0.9831055941386728,-215.9421872280478
5.0,ecmwf,6.0,7,2026-09-21T22:00:00-03:00,16.217759858193713,7279.813848611303,1852.1941806508348,5610.410783081918,0.5,0.9779076999247682,-182.79111512144985
5.0,ecmwf,6.0,8,2026-09-21T23:00:00-03:00,16.729646655273285,7658.305593168025,1775.6430728880844,6037.391858702624,0.5,0.9729700394608052,-154.72933842268364
5.0,ecmwf,6.0,9,2026-09-22T00:00:00-03:00,17.170345844700655,7989.88787759397,1687.8418248123858,6433.0216100608,0.5,0.9682329775916277,-130.97555727921682
5.0,ecmwf,6.0,10,2026-09-22T01:00:00-03:00,17.500190290890572,8241.494656812254,1591.74956550405,6760.613506952426,0.0,0.9515940434946463,-110.86841564422089
5.0,ecmwf,6.0,11,2026-09-22T02:00:00-03:00,17.705843420231187,8399.84329948641,1490.2982728574832,7003.393114339337,0.0,0.9352410469088744,-93.84808771040964
5.0,ecmwf,6.0,12,2026-09-22T03:00:00-03:00,17.93467041874862,8577.359582920046,1386.2399894049154,7270.560284677924,0.0,0.9191690740423686,-79.4406911627932
5.0,ecmwf,12.0,1,2026-09-21T16:00:00-03:00,10.630998281488777,3642.4506603339873,1892.8237356138773,2301.0546175767035,0.4,0.9756099055545565,-551.4276928565937
5.0,ecmwf,12.0,2,2026-09-21T17:00:00-03:00,11.746747808160276,4292.9547451747885,1968.8448252731803,2831.447888786251,0.4,0.9684082524330729,-507.337968884643
5.0,ecmwf,12.0,3,2026-09-21T18:00:00-03:00,12.866679354153883,4985.372322426375,1998.1398116582586,3454.005975369818,0.4,0.961437935648144,-466.77346460170116
5.0,ecmwf,12.0,4,2026-09-21T19:00:00-03:00,13.87792304239287,5643.357217846665,1991.8701393241743,4080.9393975264643,3.4,0.9834778376487663,-429.45231900397323
5.0,ecmwf,12.0,5,2026-09-21T20:00:00-03:00,14.720701599802425,6214.765776349697,1961.286005231661,4648.594978567252,3.4,0.9830990853387547,-395.115207449216
5.0,ecmwf,12.0,6,2026-09-21T21:00:00-03:00,15.433829700831142,6714.231520272888,1914.7000392182324,5163.055020803413,3.4,0.9831055941386728,-363.52353974875746
5.0,ecmwf,12.0,7,2026-09-21T22:00:00-03:00,16.009852418149944,7128.147161400628,1852.1941806508348,5610.410783081918,0.5,0.9779076999247682,-334.45780233212514
5.0,ecmwf,12.0,8,2026-09-21T23:00:00-03:00,16.52390981545929,7505.318898625838,1775.6430728880844,6037.391858702624,0.5,0.9729700394608052,-307.71603296486995
5.0,ecmwf,12.0,9,2026-09-22T00:00:00-03:00,16.969012356204402,7837.751017451966,1687.8418248123858,6433.0216100608,0.5,0.9682329775916277,-283.1124174212213
5.0,ecmwf,12.0,10,2026-09-22T01:00:00-03:00,17.304524507124963,8091.8870740958755,1591.74956550405,6760.613506952426,0.0,0.9515940434946463,-260.4759983606002
5.0,ecmwf,12.0,11,2026-09-22T02:00:00-03:00,17.516539562035096,8254.041899760154,1490.2982728574832,7003.393114339337,0.0,0.9352410469088744,-239.649487436667
5.0,ecmwf,12.0,12,2026-09-22T03:00:00-03:00,17.753000260775757,8436.312101697955,1386.2399894049154,7270.560284677924,0.0,0.9191690740423686,-220.48817238488564
5.0,icon,2.0,1,2026-09-21T16:00:00-03:00,11.0336307363285,3872.5673194879596,1899.0747139225457,2301.0546175767035,3.4,0.9831054841756497,-327.5620120112895
5.0,icon,2.0,2,2026-09-21T17:00:00-03:00,12.283480079934472,4619.957703183494,1987.1862176392478,2831.447888786251,2.0,0.9831054841756497,-198.67640324200497
5.0,icon,2.0,3,2026-09-21T18:00:00-03:00,13.459004360619524,5367.07509663898,2033.572451196868,3454.005975369818,2.0,0.9831054841756497,-120.50332992770645
5.0,icon,2.0,4,2026-09-21T19:00:00-03:00,14.482353113026807,6051.073388663314,2043.2229553354707,4080.9393975264643,1.7,0.9831054841756497,-73.08896419862091
5.0,icon,2.0,5,2026-09-21T20:00:00-03:00,15.310536680103905,6626.846295585546,2022.5820146913964,4648.594978567252,1.9,0.9831054841756497,-44.330697673102584
5.0,icon,2.0,6,2026-09-21T21:00:00-03:00,15.98658353423983,7111.24726199558,1975.0801684973546,5163.055020803413,0.0,0.9662109683512994,-26.887927305188217
5.0,icon,2.0,7,2026-09-21T22:00:00-03:00,16.51587846889961,7499.370246240663,1905.2678154454657,5610.410783081918,0.0,0.949606782170648,-16.30835228672114
5.0,icon,2.0,8,2026-09-21T23:00:00-03:00,16.97946563033663,7845.6229923901765,1818.122649358844,6037.391858702624,0.0,0.9332879363636338,-9.891515671291005
5.0,icon,2.0,9,2026-09-22T00:00:00-03:00,17.3747919371159,8145.495857823756,1718.4737552886206,6433.0216100608,0.0,0.9172495274000302,-5.999507525665986
5.0,icon,2.0,10,2026-09-22T01:00:00-03:00,17.664196085899054,8367.684549067,1610.7099273720667,6760.613506952426,0.0,0.9014867360160194,-3.6388852574930994
5.0,icon,2.0,11,2026-09-22T02:00:00-03:00,17.834939180067156,8499.820396340878,1498.6343774773857,7003.393114339337,0.0,0.8859948257660878,-2.2070954758458656
5.0,icon,2.0,12,2026-09-22T03:00:00-03:00,18.033729249410626,8654.636949071999,1385.415335469088,7270.560284677924,0.0,0.8707691415998062,-1.3386710750135615
5.0,icon,6.0,1,2026-09-21T16:00:00-03:00,10.7382854461681,3703.2515648608464,1899.0747139225457,2301.0546175767035,3.4,0.9831054841756497,-496.8777666384024
5.0,icon,6.0,2,2026-09-21T17:00:00-03:00,11.92084489733623,4398.036157461628,1987.1862176392478,2831.447888786251,2.0,0.9831054841756497,-420.597948963871
5.0,icon,6.0,3,2026-09-21T18:00:00-03:00,13.09545977448889,5131.549949242294,2033.572451196868,3454.005975369818,2.0,0.9831054841756497,-356.028477324392
5.0,icon,6.0,4,2026-09-21T19:00:00-03:00,14.145879677728155,5822.790753266205,2043.2229553354707,4080.9393975264643,1.7,0.9831054841756497,-301.3715995957302
5.0,icon,6.0,5,2026-09-21T20:00:00-03:00,15.010615819534518,6416.0714417998115,2022.5820146913964,4648.594978567252,1.9,0.9831054841756497,-255.10555145883717
5.0,icon,6.0,6,2026-09-21T21:00:00-03:00,15.72485190148286,6922.1930020727195,1975.0801684973546,5163.055020803413,0.0,0.9662109683512994,-215.9421872280478
5.0,icon,6.0,7,2026-09-21T22:00:00-03:00,16.29012978902746,7332.887483405933,1905.2678154454657,5610.410783081918,0.0,0.949606782170648,-182.79111512144985
5.0,icon,6.0,8,2026-09-21T23:00:00-03:00,16.786499233458017,7700.785169638784,1818.122649358844,6037.391858702624,0.0,0.9332879363636338,-154.72933842268364
5.0,icon,6.0,9,2026-09-22T00:00:00-03:00,17.210708869153187,8020.519808070205,1718.4737552886206,6433.0216100608,0.0,0.9172495274000302,-130.97555727921682
5.0,icon,6.0,10,2026-09-22T01:00:00-03:00,17.524892367568263,8260.455018680272,1610.7099273720667,6760.613506952426,0.0,0.9014867360160194,-110.86841564422089
5.0,icon,6.0,11,2026-09-22T02:00:00-03:00,17.71662937065293,8408.179404106313,1498.6343774773857,7003.393114339337,0.0,0.8859948257660878,-93.84808771040964
5.0,icon,6.0,12,2026-09-22T03:00:00-03:00,17.933611527567464,8576.534928984218,1385.415335469088,7270.560284677924,0.0,0.8707691415998062,-79.4406911627932
5.0,icon,12.0,1,2026-09-21T16:00:00-03:00,10.642059335819875,3648.7016386426553,1899.0747139225457,2301.0546175767035,3.4,0.9831054841756497,-551.4276928565937
5.0,icon,12.0,2,2026-09-21T17:00:00-03:00,11.777249603989318,4311.296137540857,1987.1862176392478,2831.447888786251,2.0,0.9831054841756497,-507.337968884643
5.0,icon,12.0,3,2026-09-21T18:00:00-03:00,12.9223627655067,5020.804961964985,2033.572451196868,3454.005975369818,2.0,0.9831054841756497,-466.77346460170116
5.0,icon,12.0,4,2026-09-21T19:00:00-03:00,13.954932725822642,5694.710033857961,2043.2229553354707,4080.9393975264643,1.7,0.9831054841756497,-429.45231900397323
5.0,icon,12.0,5,2026-09-21T20:00:00-03:00,14.809346059694395,6276.061785809433,2022.5820146913964,4648.594978567252,1.9,0.9831054841756497,-395.115207449216
5.0,icon,12.0,6,2026-09-21T21:00:00-03:00,15.518669695699012,6774.61164955201,1975.0801684973546,5163.055020803413,0.0,0.9662109683512994,-363.52353974875746
5.0,icon,12.0,7,2026-09-21T22:00:00-03:00,16.082793595506907,7181.220796195258,1905.2678154454657,5610.410783081918,0.0,0.949606782170648,-334.45780233212514
5.0,icon,12.0,8,2026-09-21T23:00:00-03:00,16.58119280966163,7547.798475096598,1818.122649358844,6037.391858702624,0.0,0.9332879363636338,-307.71603296486995
5.0,icon,12.0,9,2026-09-22T00:00:00-03:00,17.009666711562716,7868.3829479282,1718.4737552886206,6433.0216100608,0.0,0.9172495274000302,-283.1124174212213
5.0,icon,12.0,10,2026-09-22T01:00:00-03:00,17.329396587047746,8110.847435963893,1610.7099273720667,6760.613506952426,0.0,0.9014867360160194,-260.4759983606002
5.0,icon,12.0,11,2026-09-22T02:00:00-03:00,17.52739649819589,8262.378004380056,1498.6343774773857,7003.393114339337,0.0,0.8859948257660878,-239.649487436667
5.0,icon,12.0,12,2026-09-22T03:00:00-03:00,17.751934768021265,8435.487447762127,1385.415335469088,7270.560284677924,0.0,0.8707691415998062,-220.48817238488564
5.0,mean,2.0,1,2026-09-21T16:00:00-03:00,11.025567244718438,3867.907070667828,1894.414465102414,2301.0546175767035,1.3666666666666665,0.9831054841756497,-327.5620120112895
5.0,mean,2.0,2,2026-09-21T17:00:00-03:00,12.261835260647416,4606.597046970207,1973.8255614259608,2831.447888786251,1.1333333333333333,0.9831054841756497,-198.67640324200497
5.0,mean,2.0,3,2026-09-21T18:00:00-03:00,13.420178911126495,5341.733070142376,2008.2304247002646,3454.005975369818,1.1333333333333333,0.9831054841756497,-120.50332992770645
5.0,mean,2.0,4,2026-09-21T19:00:00-03:00,14.427821071123352,6013.8525864343055,2006.002153106462,4080.9393975264643,1.9666666666666668,0.9831054841756497,-73.08896419862091
5.0,mean,2.0,5,2026-09-21T20:00:00-03:00,15.242844441119228,6579.051379895879,1974.7870990017302,4648.594978567252,1.8666666666666665,0.9831054841756497,-44.330697673102584
5.0,mean,2.0,6,2026-09-21T21:00:00-03:00,15.910644053546463,7056.198051572317,1920.0309580740923,5163.055020803413,1.2,0.9831054841756497,-26.887927305188217
5.0,mean,2.0,7,2026-09-21T22:00:00-03:00,16.435608102408573,7440.01284750605,1845.9104167108528,5610.410783081918,0.2333333333333333,0.9717264240711392,-16.30835228672114
5.0,mean,2.0,8,2026-09-21T23:00:00-03:00,16.898019700569744,7784.36748191309,1756.8671388817572,6037.391858702624,0.19999999999999998,0.9598581409354288,-9.891515671291005
5.0,mean,2.0,9,2026-09-22T00:00:00-03:00,17.294520470495392,8084.265537142609,1657.2434346074742,6433.0216100608,0.16666666666666666,0.9474445322489656,-5.999507525665986
5.0,mean,2.0,10,2026-09-22T01:00:00-03:00,17.586652233825752,8307.930926539624,1550.9563048446907,6760.613506952426,0.03333333333333333,0.9319882674287966,-3.6388852574930994
5.0,mean,2.0,11,2026-09-22T02:00:00-03:00,17.761108903518778,8442.58889601272,1441.402877149228,7003.393114339337,0.03333333333333333,0.9168052447865804,-2.2070954758458656
5.0,mean,2.0,12,2026-09-22T03:00:00-03:00,17.96455174330242,8600.643111236906,1331.4214976339954,7270.560284677924,0.0,0.9010500883306259,-1.3386710750135615
5.0,mean,6.0,1,2026-09-21T16:00:00-03:00,10.730085614274216,3698.591316040715,1894.414465102414,2301.0546175767035,1.3666666666666665,0.9831054841756497,-496.8777666384024
5.0,mean,6.0,2,2026-09-21T17:00:00-03:00,11.898796393522613,4384.675501248341,1973.8255614259608,2831.447888786251,1.1333333333333333,0.9831054841756497,-420.597948963871
5.0,mean,6.0,3,2026-09-21T18:00:00-03:00,13.055974149678589,5106.207922745691,2008.2304247002646,3454.005975369818,1.1333333333333333,0.9831054841756497,-356.028477324392
5.0,mean,6.0,4,2026-09-21T19:00:00-03:00,14.090553411780604,5785.569951037196,2006.002153106462,4080.9393975264643,1.9666666666666668,0.9831054841756497,-301.3715995957302
5.0,mean,6.0,5,2026-09-21T20:00:00-03:00,14.942095431017158,6368.276526110145,1974.7870990017302,4648.594978567252,1.8666666666666665,0.9831054841756497,-255.10555145883717
5.0,mean,6.0,6,2026-09-21T21:00:00-03:00,15.648138533710032,6867.143791649457,1920.0309580740923,5163.055020803413,1.2,0.9831054841756497,-215.9421872280478
5.0,mean,6.0,7,2026-09-21T22:00:00-03:00,16.209178396475785,7273.530084671321,1845.9104167108528,5610.410783081918,0.2333333333333333,0.9717264240711392,-182.79111512144985
5.0,mean,6.0,8,2026-09-21T23:00:00-03:00,16.7044802138712,7639.529659161698,1756.8671388817572,6037.391858702624,0.19999999999999998,0.9598581409354288,-154.72933842268364
5.0,mean,6.0,9,2026-09-22T00:00:00-03:00,17.129969068147844,7959.289487389058,1657.2434346074742,6433.0216100608,0.16666666666666666,0.9474445322489656,-130.97555727921682
5.0,mean,6.0,10,2026-09-22T01:00:00-03:00,17.446971384936816,8200.701396152896,1550.9563048446907,6760.613506952426,0.03333333333333333,0.9319882674287966,-110.86841564422089
5.0,mean,6.0,11,2026-09-22T02:00:00-03:00,17.64249748512114,8350.947903778155,1441.402877149228,7003.393114339337,0.03333333333333333,0.9168052447865804,-93.84808771040964
5.0,mean,6.0,12,2026-09-22T03:00:00-03:00,17.86419782781089,8522.541091149125,1331.4214976339954,7270.560284677924,0.0,0.9010500883306259,-79.4406911627932
5.0,mean,12.0,1,2026-09-21T16:00:00-03:00,10.633813738605063,3644.041389822524,1894.414465102414,2301.0546175767035,1.3666666666666665,0.9831054841756497,-551.4276928565937
5.0,mean,12.0,2,2026-09-21T17:00:00-03:00,11.755035611718652,4297.9354813275695,1973.8255614259608,2831.447888786251,1.1333333333333333,0.9831054841756497,-507.337968884643
5.0,mean,12.0,3,2026-09-21T18:00:00-03:00,12.882552106368962,4995.462935468381,2008.2304247002646,3454.005975369818,1.1333333333333333,0.9831054841756497,-466.77346460170116
5.0,mean,12.0,4,2026-09-21T19:00:00-03:00,13.899141786572903,5657.489231628952,2006.002153106462,4080.9393975264643,1.9666666666666668,0.9831054841756497,-429.45231900397323
5.0,mean,12.0,5,2026-09-21T20:00:00-03:00,14.74025451664768,6228.266870119766,1974.7870990017302,4648.594978567252,1.8666666666666665,0.9831054841756497,-395.115207449216
5.0,mean,12.0,6,2026-09-21T21:00:00-03:00,15.441331641173917,6719.562439128747,1920.0309580740923,5163.055020803413,1.2,0.9831054841756497,-363.52353974875746
5.0,mean,12.0,7,2026-09-21T22:00:00-03:00,16.001202939427955,7121.8633974606455,1845.9104167108528,5610.410783081918,0.2333333333333333,0.9717264240711392,-334.45780233212514
5.0,mean,12.0,8,2026-09-21T23:00:00-03:00,16.498552072461177,7486.542964619512,1756.8671388817572,6037.391858702624,0.19999999999999998,0.9598581409354288,-307.71603296486995
5.0,mean,12.0,9,2026-09-22T00:00:00-03:00,16.928343015729343,7807.152627247054,1657.2434346074742,6433.0216100608,0.16666666666666666,0.9474445322489656,-283.1124174212213
5.0,mean,12.0,10,2026-09-22T01:00:00-03:00,17.250937992196352,8051.093813436517,1550.9563048446907,6760.613506952426,0.03333333333333333,0.9319882674287966,-260.4759983606002
5.0,mean,12.0,11,2026-09-22T02:00:00-03:00,17.452775284029006,8205.146504051898,1441.402877149228,7003.393114339337,0.03333333333333333,0.9168052447865804,-239.649487436667
5.0,mean,12.0,12,2026-09-22T03:00:00-03:00,17.68208690866863,8381.493609927034,1331.4214976339954,7270.560284677924,0.0,0.9010500883306259,-220.48817238488564
