origin,station,query_time,source_time,age_after_delay_seconds,value_m,usable
2024-04-13T11:00:00-03:00,86510000,2024-04-13T10:45:00-03:00,2024-04-13T10:45:00-03:00,0.0,1.72,True
2024-04-13T12:00:00-03:00,86510000,2024-04-13T11:45:00-03:00,2024-04-13T11:45:00-03:00,0.0,1.69,True
2024-04-13T13:00:00-03:00,86510000,2024-04-13T12:45:00-03:00,2024-04-13T12:45:00-03:00,0.0,1.61,True
2024-04-13T14:00:00-03:00,86510000,2024-04-13T13:45:00-03:00,2024-04-13T13:45:00-03:00,0.0,1.54,True
2024-04-13T15:00:00-03:00,86510000,2024-04-13T14:45:00-03:00,2024-04-13T14:45:00-03:00,0.0,1.49,True
2024-04-13T16:00:00-03:00,86510000,2024-04-13T15:45:00-03:00,2024-04-13T15:45:00-03:00,0.0,1.39,True
2024-04-13T17:00:00-03:00,86510000,2024-04-13T16:45:00-03:00,2024-04-13T16:45:00-03:00,0.0,1.35,True
2024-04-13T18:00:00-03:00,86510000,2024-04-13T17:45:00-03:00,2024-04-13T17:45:00-03:00,0.0,1.31,True
2024-04-13T19:00:00-03:00,86510000,2024-04-13T18:45:00-03:00,2024-04-13T18:45:00-03:00,0.0,1.27,True
2024-04-13T20:00:00-03:00,86510000,2024-04-13T19:45:00-03:00,2024-04-13T19:45:00-03:00,0.0,1.23,True
2024-04-13T21:00:00-03:00,86510000,2024-04-13T20:45:00-03:00,2024-04-13T20:45:00-03:00,0.0,1.24,True
2024-04-13T22:00:00-03:00,86510000,2024-04-13T21:45:00-03:00,2024-04-13T21:45:00-03:00,0.0,1.22,True
2024-04-13T23:00:00-03:00,86510000,2024-04-13T22:45:00-03:00,2024-04-13T22:45:00-03:00,0.0,1.2,True
2024-04-14T00:00:00-03:00,86510000,2024-04-13T23:45:00-03:00,2024-04-13T23:45:00-03:00,0.0,1.2,True
2024-04-14T01:00:00-03:00,86510000,2024-04-14T00:45:00-03:00,2024-04-14T00:45:00-03:00,0.0,1.21,True
2024-04-14T02:00:00-03:00,86510000,2024-04-14T01:45:00-03:00,2024-04-14T01:45:00-03:00,0.0,1.23,True
2024-04-14T03:00:00-03:00,86510000,2024-04-14T02:45:00-03:00,2024-04-14T02:45:00-03:00,0.0,1.27,True
2024-04-14T04:00:00-03:00,86510000,2024-04-14T03:45:00-03:00,2024-04-14T03:45:00-03:00,0.0,1.31,True
2024-04-14T05:00:00-03:00,86510000,2024-04-14T04:45:00-03:00,2024-04-14T04:45:00-03:00,0.0,1.34,True
2024-04-14T06:00:00-03:00,86510000,2024-04-14T05:45:00-03:00,2024-04-14T05:45:00-03:00,0.0,1.36,True
2024-04-14T07:00:00-03:00,86510000,2024-04-14T06:45:00-03:00,2024-04-14T06:45:00-03:00,0.0,1.37,True
2024-04-14T08:00:00-03:00,86510000,2024-04-14T07:45:00-03:00,2024-04-14T07:45:00-03:00,0.0,1.38,True
2024-04-14T09:00:00-03:00,86510000,2024-04-14T08:45:00-03:00,2024-04-14T08:45:00-03:00,0.0,1.39,True
2024-04-14T10:00:00-03:00,86510000,2024-04-14T09:45:00-03:00,2024-04-14T09:45:00-03:00,0.0,1.59,True
2024-04-14T11:00:00-03:00,86510000,2024-04-14T10:45:00-03:00,2024-04-14T10:45:00-03:00,0.0,2.06,True
2024-04-14T12:00:00-03:00,86510000,2024-04-14T11:45:00-03:00,2024-04-14T11:45:00-03:00,0.0,2.81,True
2024-04-14T13:00:00-03:00,86510000,2024-04-14T12:45:00-03:00,2024-04-14T12:45:00-03:00,0.0,3.27,True
2024-04-14T14:00:00-03:00,86510000,2024-04-14T13:45:00-03:00,2024-04-14T13:45:00-03:00,0.0,3.5,True
2024-04-14T15:00:00-03:00,86510000,2024-04-14T14:45:00-03:00,2024-04-14T14:45:00-03:00,0.0,3.6,True
2024-04-14T16:00:00-03:00,86510000,2024-04-14T15:45:00-03:00,2024-04-14T15:45:00-03:00,0.0,3.73,True
2024-04-14T17:00:00-03:00,86510000,2024-04-14T16:45:00-03:00,2024-04-14T16:45:00-03:00,0.0,4.6,True
2024-04-14T18:00:00-03:00,86510000,2024-04-14T17:45:00-03:00,2024-04-14T17:45:00-03:00,0.0,5.57,True
2024-04-14T19:00:00-03:00,86510000,2024-04-14T18:45:00-03:00,2024-04-14T18:45:00-03:00,0.0,6.08,True
2024-04-14T20:00:00-03:00,86510000,2024-04-14T19:45:00-03:00,2024-04-14T19:45:00-03:00,0.0,6.26,True
2024-04-14T21:00:00-03:00,86510000,2024-04-14T20:45:00-03:00,2024-04-14T20:45:00-03:00,0.0,6.24,True
2024-04-14T22:00:00-03:00,86510000,2024-04-14T21:45:00-03:00,2024-04-14T21:45:00-03:00,0.0,6.14,True
2024-04-14T23:00:00-03:00,86510000,2024-04-14T22:45:00-03:00,2024-04-14T22:45:00-03:00,0.0,6.0,True
2024-04-15T00:00:00-03:00,86510000,2024-04-14T23:45:00-03:00,2024-04-14T23:45:00-03:00,0.0,5.89,True
2024-04-15T01:00:00-03:00,86510000,2024-04-15T00:45:00-03:00,2024-04-15T00:45:00-03:00,0.0,5.79,True
2024-04-15T02:00:00-03:00,86510000,2024-04-15T01:45:00-03:00,2024-04-15T01:45:00-03:00,0.0,5.72,True
2024-04-15T03:00:00-03:00,86510000,2024-04-15T02:45:00-03:00,2024-04-15T02:45:00-03:00,0.0,5.62,True
2024-04-15T04:00:00-03:00,86510000,2024-04-15T03:45:00-03:00,2024-04-15T03:45:00-03:00,0.0,5.49,True
2024-04-15T05:00:00-03:00,86510000,2024-04-15T04:45:00-03:00,2024-04-15T04:45:00-03:00,0.0,5.35,True
2024-04-15T06:00:00-03:00,86510000,2024-04-15T05:45:00-03:00,2024-04-15T05:45:00-03:00,0.0,5.19,True
2024-04-15T07:00:00-03:00,86510000,2024-04-15T06:45:00-03:00,2024-04-15T06:45:00-03:00,0.0,5.03,True
2024-04-15T08:00:00-03:00,86510000,2024-04-15T07:45:00-03:00,2024-04-15T07:45:00-03:00,0.0,4.84,True
2024-04-15T09:00:00-03:00,86510000,2024-04-15T08:45:00-03:00,2024-04-15T08:45:00-03:00,0.0,4.63,True
2024-04-15T10:00:00-03:00,86510000,2024-04-15T09:45:00-03:00,2024-04-15T09:45:00-03:00,0.0,4.44,True
2024-04-15T11:00:00-03:00,86510000,2024-04-15T10:45:00-03:00,2024-04-15T10:45:00-03:00,0.0,4.28,True
2024-04-15T12:00:00-03:00,86510000,2024-04-15T11:45:00-03:00,2024-04-15T11:45:00-03:00,0.0,4.16,True
2024-04-15T13:00:00-03:00,86510000,2024-04-15T12:45:00-03:00,2024-04-15T12:45:00-03:00,0.0,4.05,True
2024-04-15T14:00:00-03:00,86510000,2024-04-15T13:45:00-03:00,2024-04-15T13:45:00-03:00,0.0,4.0,True
2024-04-15T15:00:00-03:00,86510000,2024-04-15T14:45:00-03:00,2024-04-15T14:45:00-03:00,0.0,3.98,True
2024-04-15T16:00:00-03:00,86510000,2024-04-15T15:45:00-03:00,2024-04-15T15:45:00-03:00,0.0,3.98,True
2024-04-15T17:00:00-03:00,86510000,2024-04-15T16:45:00-03:00,2024-04-15T16:45:00-03:00,0.0,4.0,True
2024-04-15T18:00:00-03:00,86510000,2024-04-15T17:45:00-03:00,2024-04-15T17:45:00-03:00,0.0,4.0,True
2024-04-15T19:00:00-03:00,86510000,2024-04-15T18:45:00-03:00,2024-04-15T18:45:00-03:00,0.0,4.0,True
2024-04-15T20:00:00-03:00,86510000,2024-04-15T19:45:00-03:00,2024-04-15T19:45:00-03:00,0.0,3.97,True
2024-04-15T21:00:00-03:00,86510000,2024-04-15T20:45:00-03:00,2024-04-15T20:45:00-03:00,0.0,3.94,True
2024-04-15T22:00:00-03:00,86510000,2024-04-15T21:45:00-03:00,2024-04-15T21:45:00-03:00,0.0,3.92,True
2024-04-15T23:00:00-03:00,86510000,2024-04-15T22:45:00-03:00,2024-04-15T22:45:00-03:00,0.0,3.88,True
2024-04-16T00:00:00-03:00,86510000,2024-04-15T23:45:00-03:00,2024-04-15T23:45:00-03:00,0.0,3.85,True
2024-04-16T01:00:00-03:00,86510000,2024-04-16T00:45:00-03:00,2024-04-16T00:45:00-03:00,0.0,3.82,True
2024-04-16T02:00:00-03:00,86510000,2024-04-16T01:45:00-03:00,2024-04-16T01:45:00-03:00,0.0,3.8,True
2024-04-16T03:00:00-03:00,86510000,2024-04-16T02:45:00-03:00,2024-04-16T02:45:00-03:00,0.0,3.77,True
2024-04-16T04:00:00-03:00,86510000,2024-04-16T03:45:00-03:00,2024-04-16T03:45:00-03:00,0.0,3.75,True
2024-04-16T05:00:00-03:00,86510000,2024-04-16T04:45:00-03:00,2024-04-16T04:45:00-03:00,0.0,3.72,True
2024-04-16T06:00:00-03:00,86510000,2024-04-16T05:45:00-03:00,2024-04-16T05:45:00-03:00,0.0,3.68,True
2024-04-16T07:00:00-03:00,86510000,2024-04-16T06:45:00-03:00,2024-04-16T06:45:00-03:00,0.0,3.61,True
2024-04-16T08:00:00-03:00,86510000,2024-04-16T07:45:00-03:00,2024-04-16T07:45:00-03:00,0.0,3.51,True
2024-04-16T09:00:00-03:00,86510000,2024-04-16T08:45:00-03:00,2024-04-16T08:45:00-03:00,0.0,3.4,True
2024-04-16T10:00:00-03:00,86510000,2024-04-16T09:45:00-03:00,2024-04-16T09:45:00-03:00,0.0,3.29,True
2024-04-16T11:00:00-03:00,86510000,2024-04-16T10:45:00-03:00,2024-04-16T10:45:00-03:00,0.0,3.21,True
2024-04-16T12:00:00-03:00,86510000,2024-04-16T11:45:00-03:00,2024-04-16T11:45:00-03:00,0.0,3.15,True
2024-04-16T13:00:00-03:00,86510000,2024-04-16T12:45:00-03:00,2024-04-16T12:45:00-03:00,0.0,3.09,True
2024-04-16T14:00:00-03:00,86510000,2024-04-16T13:45:00-03:00,2024-04-16T13:45:00-03:00,0.0,3.11,True
2024-04-16T15:00:00-03:00,86510000,2024-04-16T14:45:00-03:00,2024-04-16T14:45:00-03:00,0.0,3.09,True
2024-04-16T16:00:00-03:00,86510000,2024-04-16T15:45:00-03:00,2024-04-16T15:45:00-03:00,0.0,3.09,True
2024-04-16T17:00:00-03:00,86510000,2024-04-16T16:45:00-03:00,2024-04-16T16:45:00-03:00,0.0,3.08,True
2024-04-16T18:00:00-03:00,86510000,2024-04-16T17:45:00-03:00,2024-04-16T17:45:00-03:00,0.0,3.08,True
2024-04-16T19:00:00-03:00,86510000,2024-04-16T18:45:00-03:00,2024-04-16T18:45:00-03:00,0.0,3.13,True
2024-04-16T20:00:00-03:00,86510000,2024-04-16T19:45:00-03:00,2024-04-16T19:45:00-03:00,0.0,3.19,True
2024-04-16T21:00:00-03:00,86510000,2024-04-16T20:45:00-03:00,2024-04-16T20:45:00-03:00,0.0,3.31,True
2024-04-16T22:00:00-03:00,86510000,2024-04-16T21:45:00-03:00,2024-04-16T21:45:00-03:00,0.0,3.57,True
2024-04-16T23:00:00-03:00,86510000,2024-04-16T22:45:00-03:00,2024-04-16T22:45:00-03:00,0.0,3.92,True
2024-04-17T00:00:00-03:00,86510000,2024-04-16T23:45:00-03:00,2024-04-16T23:45:00-03:00,0.0,4.2,True
2024-04-17T01:00:00-03:00,86510000,2024-04-17T00:45:00-03:00,2024-04-17T00:45:00-03:00,0.0,4.47,True
2024-04-17T02:00:00-03:00,86510000,2024-04-17T01:45:00-03:00,2024-04-17T01:45:00-03:00,0.0,4.8,True
2024-04-17T03:00:00-03:00,86510000,2024-04-17T02:45:00-03:00,2024-04-17T02:45:00-03:00,0.0,5.11,True
2024-04-17T04:00:00-03:00,86510000,2024-04-17T03:45:00-03:00,2024-04-17T03:45:00-03:00,0.0,5.35,True
2024-04-17T05:00:00-03:00,86510000,2024-04-17T04:45:00-03:00,2024-04-17T04:45:00-03:00,0.0,5.56,True
2024-04-17T06:00:00-03:00,86510000,2024-04-17T05:45:00-03:00,2024-04-17T05:45:00-03:00,0.0,5.73,True
2024-04-17T07:00:00-03:00,86510000,2024-04-17T06:45:00-03:00,2024-04-17T06:45:00-03:00,0.0,5.83,True
2024-04-17T08:00:00-03:00,86510000,2024-04-17T07:45:00-03:00,2024-04-17T07:45:00-03:00,0.0,5.85,True
2024-04-17T09:00:00-03:00,86510000,2024-04-17T08:45:00-03:00,2024-04-17T08:45:00-03:00,0.0,5.85,True
2024-04-17T10:00:00-03:00,86510000,2024-04-17T09:45:00-03:00,2024-04-17T09:45:00-03:00,0.0,5.83,True
2024-04-17T11:00:00-03:00,86510000,2024-04-17T10:45:00-03:00,2024-04-17T10:45:00-03:00,0.0,5.81,True
2024-04-17T12:00:00-03:00,86510000,2024-04-17T11:45:00-03:00,2024-04-17T11:45:00-03:00,0.0,5.78,True
2024-04-17T13:00:00-03:00,86510000,2024-04-17T12:45:00-03:00,2024-04-17T12:45:00-03:00,0.0,5.78,True
2024-04-17T14:00:00-03:00,86510000,2024-04-17T13:45:00-03:00,2024-04-17T13:45:00-03:00,0.0,5.74,True
2024-04-17T15:00:00-03:00,86510000,2024-04-17T14:45:00-03:00,2024-04-17T14:45:00-03:00,0.0,5.7,True
2024-04-17T16:00:00-03:00,86510000,2024-04-17T15:45:00-03:00,2024-04-17T15:45:00-03:00,0.0,5.6,True
2024-04-17T17:00:00-03:00,86510000,2024-04-17T16:45:00-03:00,2024-04-17T16:45:00-03:00,0.0,5.51,True
2024-04-17T18:00:00-03:00,86510000,2024-04-17T17:45:00-03:00,2024-04-17T17:45:00-03:00,0.0,5.43,True
2024-04-17T19:00:00-03:00,86510000,2024-04-17T18:45:00-03:00,2024-04-17T18:45:00-03:00,0.0,5.33,True
2024-04-17T20:00:00-03:00,86510000,2024-04-17T19:45:00-03:00,2024-04-17T19:45:00-03:00,0.0,5.26,True
2024-04-17T21:00:00-03:00,86510000,2024-04-17T20:45:00-03:00,2024-04-17T20:45:00-03:00,0.0,5.16,True
2024-04-17T22:00:00-03:00,86510000,2024-04-17T21:45:00-03:00,2024-04-17T21:45:00-03:00,0.0,5.07,True
2024-04-17T23:00:00-03:00,86510000,2024-04-17T22:45:00-03:00,2024-04-17T22:45:00-03:00,0.0,4.99,True
2024-04-18T00:00:00-03:00,86510000,2024-04-17T23:45:00-03:00,2024-04-17T23:45:00-03:00,0.0,4.9,True
2024-04-18T01:00:00-03:00,86510000,2024-04-18T00:45:00-03:00,2024-04-18T00:45:00-03:00,0.0,4.82,True
2024-04-18T02:00:00-03:00,86510000,2024-04-18T01:45:00-03:00,2024-04-18T01:45:00-03:00,0.0,4.74,True
2024-04-18T03:00:00-03:00,86510000,2024-04-18T02:45:00-03:00,2024-04-18T02:45:00-03:00,0.0,4.66,True
2024-04-18T04:00:00-03:00,86510000,2024-04-18T03:45:00-03:00,2024-04-18T03:45:00-03:00,0.0,4.56,True
2024-04-18T05:00:00-03:00,86510000,2024-04-18T04:45:00-03:00,2024-04-18T04:45:00-03:00,0.0,4.5,True
2024-04-18T06:00:00-03:00,86510000,2024-04-18T05:45:00-03:00,2024-04-18T05:45:00-03:00,0.0,4.45,True
2024-04-18T07:00:00-03:00,86510000,2024-04-18T06:45:00-03:00,2024-04-18T06:45:00-03:00,0.0,4.39,True
2024-04-18T08:00:00-03:00,86510000,2024-04-18T07:45:00-03:00,2024-04-18T07:45:00-03:00,0.0,4.33,True
2024-04-18T09:00:00-03:00,86510000,2024-04-18T08:45:00-03:00,2024-04-18T08:45:00-03:00,0.0,4.29,True
2024-04-18T10:00:00-03:00,86510000,2024-04-18T09:45:00-03:00,2024-04-18T09:45:00-03:00,0.0,4.27,True
2024-04-18T11:00:00-03:00,86510000,2024-04-18T10:45:00-03:00,2024-04-18T10:45:00-03:00,0.0,4.22,True
2024-04-18T12:00:00-03:00,86510000,2024-04-18T11:45:00-03:00,2024-04-18T11:45:00-03:00,0.0,4.18,True
2024-04-18T13:00:00-03:00,86510000,2024-04-18T12:45:00-03:00,2024-04-18T12:45:00-03:00,0.0,4.13,True
2024-04-18T14:00:00-03:00,86510000,2024-04-18T13:45:00-03:00,2024-04-18T13:45:00-03:00,0.0,4.08,True
2024-04-18T15:00:00-03:00,86510000,2024-04-18T14:45:00-03:00,2024-04-18T14:45:00-03:00,0.0,4.0,True
2024-04-18T16:00:00-03:00,86510000,2024-04-18T15:45:00-03:00,2024-04-18T15:45:00-03:00,0.0,3.99,True
2024-04-18T17:00:00-03:00,86510000,2024-04-18T16:45:00-03:00,2024-04-18T16:45:00-03:00,0.0,3.96,True
2024-04-18T18:00:00-03:00,86510000,2024-04-18T17:45:00-03:00,2024-04-18T17:45:00-03:00,0.0,3.91,True
2024-04-18T19:00:00-03:00,86510000,2024-04-18T18:45:00-03:00,2024-04-18T18:45:00-03:00,0.0,3.91,True
2024-04-18T20:00:00-03:00,86510000,2024-04-18T19:45:00-03:00,2024-04-18T19:45:00-03:00,0.0,3.9,True
2024-04-18T21:00:00-03:00,86510000,2024-04-18T20:45:00-03:00,2024-04-18T20:45:00-03:00,0.0,3.88,True
2024-04-18T22:00:00-03:00,86510000,2024-04-18T21:45:00-03:00,2024-04-18T21:45:00-03:00,0.0,3.87,True
2024-04-18T23:00:00-03:00,86510000,2024-04-18T22:45:00-03:00,2024-04-18T22:45:00-03:00,0.0,3.84,True
2024-04-19T00:00:00-03:00,86510000,2024-04-18T23:45:00-03:00,2024-04-18T23:45:00-03:00,0.0,3.83,True
2024-04-19T01:00:00-03:00,86510000,2024-04-19T00:45:00-03:00,2024-04-19T00:45:00-03:00,0.0,3.81,True
2024-04-19T02:00:00-03:00,86510000,2024-04-19T01:45:00-03:00,2024-04-19T01:45:00-03:00,0.0,3.79,True
2024-04-19T03:00:00-03:00,86510000,2024-04-19T02:45:00-03:00,2024-04-19T02:45:00-03:00,0.0,3.77,True
2024-04-19T04:00:00-03:00,86510000,2024-04-19T03:45:00-03:00,2024-04-19T03:45:00-03:00,0.0,3.73,True
2024-04-19T05:00:00-03:00,86510000,2024-04-19T04:45:00-03:00,2024-04-19T04:45:00-03:00,0.0,3.7,True
2024-04-19T06:00:00-03:00,86510000,2024-04-19T05:45:00-03:00,2024-04-19T05:45:00-03:00,0.0,3.65,True
2024-04-19T07:00:00-03:00,86510000,2024-04-19T06:45:00-03:00,2024-04-19T06:45:00-03:00,0.0,3.56,True
2024-04-19T08:00:00-03:00,86510000,2024-04-19T07:45:00-03:00,2024-04-19T07:45:00-03:00,0.0,3.43,True
2024-04-19T09:00:00-03:00,86510000,2024-04-19T08:45:00-03:00,2024-04-19T08:45:00-03:00,0.0,3.27,True
2024-04-19T10:00:00-03:00,86510000,2024-04-19T09:45:00-03:00,2024-04-19T09:45:00-03:00,0.0,3.11,True
2024-04-19T11:00:00-03:00,86510000,2024-04-19T10:45:00-03:00,2024-04-19T10:45:00-03:00,0.0,3.01,True
2024-04-19T12:00:00-03:00,86510000,2024-04-19T11:45:00-03:00,2024-04-19T11:45:00-03:00,0.0,2.92,True
2024-04-19T13:00:00-03:00,86510000,2024-04-19T12:45:00-03:00,2024-04-19T12:45:00-03:00,0.0,2.87,True
2024-04-19T14:00:00-03:00,86510000,2024-04-19T13:45:00-03:00,2024-04-19T13:45:00-03:00,0.0,2.84,True
2024-04-19T15:00:00-03:00,86510000,2024-04-19T14:45:00-03:00,2024-04-19T14:45:00-03:00,0.0,2.83,True
2024-04-19T16:00:00-03:00,86510000,2024-04-19T15:45:00-03:00,2024-04-19T15:45:00-03:00,0.0,2.82,True
2024-04-19T17:00:00-03:00,86510000,2024-04-19T16:45:00-03:00,2024-04-19T16:45:00-03:00,0.0,2.83,True
2024-04-19T18:00:00-03:00,86510000,2024-04-19T17:45:00-03:00,2024-04-19T17:45:00-03:00,0.0,2.83,True
2024-04-19T19:00:00-03:00,86510000,2024-04-19T18:45:00-03:00,2024-04-19T18:45:00-03:00,0.0,2.87,True
2024-04-19T20:00:00-03:00,86510000,2024-04-19T19:45:00-03:00,2024-04-19T19:45:00-03:00,0.0,2.92,True
2024-04-19T21:00:00-03:00,86510000,2024-04-19T20:45:00-03:00,2024-04-19T20:45:00-03:00,0.0,2.94,True
2024-04-19T22:00:00-03:00,86510000,2024-04-19T21:45:00-03:00,2024-04-19T21:45:00-03:00,0.0,2.94,True
2024-04-19T23:00:00-03:00,86510000,2024-04-19T22:45:00-03:00,2024-04-19T22:45:00-03:00,0.0,2.93,True
2024-04-20T00:00:00-03:00,86510000,2024-04-19T23:45:00-03:00,2024-04-19T23:45:00-03:00,0.0,2.91,True
2024-04-20T01:00:00-03:00,86510000,2024-04-20T00:45:00-03:00,2024-04-20T00:45:00-03:00,0.0,2.95,True
2024-04-20T02:00:00-03:00,86510000,2024-04-20T01:45:00-03:00,2024-04-20T01:45:00-03:00,0.0,2.99,True
2024-04-20T03:00:00-03:00,86510000,2024-04-20T02:45:00-03:00,2024-04-20T02:45:00-03:00,0.0,3.02,True
2024-04-20T04:00:00-03:00,86510000,2024-04-20T03:45:00-03:00,2024-04-20T03:45:00-03:00,0.0,3.07,True
2024-04-20T05:00:00-03:00,86510000,2024-04-20T04:45:00-03:00,2024-04-20T04:45:00-03:00,0.0,3.05,True
2024-04-20T06:00:00-03:00,86510000,2024-04-20T05:45:00-03:00,2024-04-20T05:45:00-03:00,0.0,3.04,True
2024-04-20T07:00:00-03:00,86510000,2024-04-20T06:45:00-03:00,2024-04-20T06:45:00-03:00,0.0,3.0,True
2024-04-20T08:00:00-03:00,86510000,2024-04-20T07:45:00-03:00,2024-04-20T07:45:00-03:00,0.0,2.92,True
2024-04-20T09:00:00-03:00,86510000,2024-04-20T08:45:00-03:00,2024-04-20T08:45:00-03:00,0.0,2.82,True
2024-04-20T10:00:00-03:00,86510000,2024-04-20T09:45:00-03:00,2024-04-20T09:45:00-03:00,0.0,2.75,True
2024-04-20T11:00:00-03:00,86510000,2024-04-20T10:45:00-03:00,2024-04-20T10:45:00-03:00,0.0,2.68,True
2024-04-20T12:00:00-03:00,86510000,2024-04-20T11:45:00-03:00,2024-04-20T11:45:00-03:00,0.0,2.63,True
2024-04-20T13:00:00-03:00,86510000,2024-04-20T12:45:00-03:00,2024-04-20T12:45:00-03:00,0.0,2.59,True
2024-04-20T14:00:00-03:00,86510000,2024-04-20T13:45:00-03:00,2024-04-20T13:45:00-03:00,0.0,2.56,True
2024-04-20T15:00:00-03:00,86510000,2024-04-20T14:45:00-03:00,2024-04-20T14:45:00-03:00,0.0,2.55,True
2024-04-20T16:00:00-03:00,86510000,2024-04-20T15:45:00-03:00,2024-04-20T15:45:00-03:00,0.0,2.56,True
2024-04-20T17:00:00-03:00,86510000,2024-04-20T16:45:00-03:00,2024-04-20T16:45:00-03:00,0.0,2.59,True
2024-04-20T18:00:00-03:00,86510000,2024-04-20T17:45:00-03:00,2024-04-20T17:45:00-03:00,0.0,2.65,True
2024-04-20T19:00:00-03:00,86510000,2024-04-20T18:45:00-03:00,2024-04-20T18:45:00-03:00,0.0,2.72,True
2024-04-20T20:00:00-03:00,86510000,2024-04-20T19:45:00-03:00,2024-04-20T19:45:00-03:00,0.0,2.78,True
2024-04-20T21:00:00-03:00,86510000,2024-04-20T20:45:00-03:00,2024-04-20T20:45:00-03:00,0.0,2.8,True
2024-04-20T22:00:00-03:00,86510000,2024-04-20T21:45:00-03:00,2024-04-20T21:45:00-03:00,0.0,2.8,True
2024-04-20T23:00:00-03:00,86510000,2024-04-20T22:45:00-03:00,2024-04-20T22:45:00-03:00,0.0,2.8,True
2024-04-21T00:00:00-03:00,86510000,2024-04-20T23:45:00-03:00,2024-04-20T23:45:00-03:00,0.0,2.8,True
2024-04-21T01:00:00-03:00,86510000,2024-04-21T00:45:00-03:00,2024-04-21T00:45:00-03:00,0.0,2.8,True
2024-04-21T02:00:00-03:00,86510000,2024-04-21T01:45:00-03:00,2024-04-21T01:45:00-03:00,0.0,2.78,True
2024-04-21T03:00:00-03:00,86510000,2024-04-21T02:45:00-03:00,2024-04-21T02:45:00-03:00,0.0,2.75,True
2024-04-21T04:00:00-03:00,86510000,2024-04-21T03:45:00-03:00,2024-04-21T03:45:00-03:00,0.0,2.75,True
2024-04-21T05:00:00-03:00,86510000,2024-04-21T04:45:00-03:00,2024-04-21T04:45:00-03:00,0.0,2.7,True
2024-04-21T06:00:00-03:00,86510000,2024-04-21T05:45:00-03:00,2024-04-21T05:45:00-03:00,0.0,2.7,True
2024-04-21T07:00:00-03:00,86510000,2024-04-21T06:45:00-03:00,2024-04-21T06:45:00-03:00,0.0,2.69,True
2024-04-21T08:00:00-03:00,86510000,2024-04-21T07:45:00-03:00,2024-04-21T07:45:00-03:00,0.0,2.66,True
2024-04-21T09:00:00-03:00,86510000,2024-04-21T08:45:00-03:00,2024-04-21T08:45:00-03:00,0.0,2.61,True
2024-04-21T10:00:00-03:00,86510000,2024-04-21T09:45:00-03:00,2024-04-21T09:45:00-03:00,0.0,2.52,True
2024-04-21T11:00:00-03:00,86510000,2024-04-21T10:45:00-03:00,2024-04-21T10:45:00-03:00,0.0,2.5,True
2024-04-21T12:00:00-03:00,86510000,2024-04-21T11:45:00-03:00,2024-04-21T11:45:00-03:00,0.0,2.47,True
2024-04-21T13:00:00-03:00,86510000,2024-04-21T12:45:00-03:00,2024-04-21T12:45:00-03:00,0.0,2.45,True
2024-04-21T14:00:00-03:00,86510000,2024-04-21T13:45:00-03:00,2024-04-21T13:45:00-03:00,0.0,2.44,True
2024-04-21T15:00:00-03:00,86510000,2024-04-21T14:45:00-03:00,2024-04-21T14:45:00-03:00,0.0,2.43,True
2024-04-21T16:00:00-03:00,86510000,2024-04-21T15:45:00-03:00,2024-04-21T15:45:00-03:00,0.0,2.41,True
2024-04-21T17:00:00-03:00,86510000,2024-04-21T16:45:00-03:00,2024-04-21T16:45:00-03:00,0.0,2.36,True
2024-04-21T18:00:00-03:00,86510000,2024-04-21T17:45:00-03:00,2024-04-21T17:45:00-03:00,0.0,2.29,True
2024-04-21T19:00:00-03:00,86510000,2024-04-21T18:45:00-03:00,2024-04-21T18:45:00-03:00,0.0,2.28,True
2024-04-21T20:00:00-03:00,86510000,2024-04-21T19:45:00-03:00,2024-04-21T19:45:00-03:00,0.0,2.24,True
2024-04-21T21:00:00-03:00,86510000,2024-04-21T20:45:00-03:00,2024-04-21T20:45:00-03:00,0.0,2.22,True
2024-04-21T22:00:00-03:00,86510000,2024-04-21T21:45:00-03:00,2024-04-21T21:45:00-03:00,0.0,2.24,True
2024-04-21T23:00:00-03:00,86510000,2024-04-21T22:45:00-03:00,2024-04-21T22:45:00-03:00,0.0,2.33,True
2024-04-22T00:00:00-03:00,86510000,2024-04-21T23:45:00-03:00,2024-04-21T23:45:00-03:00,0.0,2.44,True
2024-04-22T01:00:00-03:00,86510000,2024-04-22T00:45:00-03:00,2024-04-22T00:45:00-03:00,0.0,2.53,True
2024-04-22T02:00:00-03:00,86510000,2024-04-22T01:45:00-03:00,2024-04-22T01:45:00-03:00,0.0,2.57,True
2024-04-22T03:00:00-03:00,86510000,2024-04-22T02:45:00-03:00,2024-04-22T02:45:00-03:00,0.0,2.58,True
2024-04-22T04:00:00-03:00,86510000,2024-04-22T03:45:00-03:00,2024-04-22T03:45:00-03:00,0.0,2.61,True
2024-04-22T05:00:00-03:00,86510000,2024-04-22T04:45:00-03:00,2024-04-22T04:45:00-03:00,0.0,2.62,True
2024-04-22T06:00:00-03:00,86510000,2024-04-22T05:45:00-03:00,2024-04-22T05:45:00-03:00,0.0,2.62,True
2024-04-22T07:00:00-03:00,86510000,2024-04-22T06:45:00-03:00,2024-04-22T06:45:00-03:00,0.0,2.61,True
2024-04-22T08:00:00-03:00,86510000,2024-04-22T07:45:00-03:00,2024-04-22T07:45:00-03:00,0.0,2.59,True
