phase,horizon_h,subset,axis,stratum,scheduled_rows,observed,unknown_truth,pairs,failures,both_hit,hit_to_miss,miss_to_hit,both_miss,control_hits,augmented_hits,control_mae,augmented_mae,sum_absolute_error_change,control_under_halfmeter,augmented_under_halfmeter,control_over_halfmeter,augmented_over_halfmeter
validation,8,all,upstream,complete,6052,6021,31,6004,17,5521,56,137,290,5577,5658,0.17328927546547981,0.16748698563996858,-34.83694811236947,71,62,356,284
validation,8,all,upstream,missing,492,489,3,472,17,350,14,29,79,364,379,0.3384419102023528,0.2749502469831378,-29.968065039469472,30,36,78,57
validation,8,all,transition,both_hit,5871,5871,0,5871,0,5871,0,0,0,5871,5871,0.12554667781272782,0.12344002135216126,-12.368180079986345,0,0,0,0
validation,8,all,transition,miss_to_hit,166,166,0,166,0,0,0,166,0,0,166,0.664449299078798,0.39107521209478685,-45.38009843934584,18,0,148,0
validation,8,all,transition,both_miss,369,369,0,369,0,0,0,0,369,0,0,0.8818777623512097,0.8231117131952125,-21.684672138562924,83,83,286,286
validation,8,all,transition,hit_to_miss,70,70,0,70,0,0,70,0,0,70,0,0.39110525881499153,0.6000757946157941,14.62793750605618,0,15,0,55
validation,8,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,level_ge_7m,total,all,28,28,0,28,0,15,2,1,10,17,16,0.5086703318662178,0.6408143136294168,3.7000314893695725,0,0,11,12
validation,8,level_ge_7m,target_level,7to9,25,25,0,25,0,12,2,1,10,14,13,0.5533274003612485,0.6996508671016151,3.658086668509161,0,0,11,12
validation,8,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.136528094407628,0.15050970136109854,0.041944820860411625,0,0,0,0
validation,8,level_ge_7m,known_trend,rising,13,13,0,13,0,6,1,0,6,7,6,0.608640710755466,0.7740666512005654,2.150537225786291,0,0,6,7
validation,8,level_ge_7m,known_trend,stable,14,14,0,14,0,9,1,1,3,10,10,0.3988089750385079,0.4868867062637913,1.2330882371539689,0,0,4,4
validation,8,level_ge_7m,known_trend,falling,1,1,0,1,0,0,0,0,1,0,0,0.7471144018939295,1.0635204283232422,0.3164060264293127,0,0,1,1
validation,8,level_ge_7m,upstream,complete,28,28,0,28,0,15,2,1,10,17,16,0.5086703318662178,0.6408143136294168,3.7000314893695725,0,0,11,12
validation,8,level_ge_7m,transition,both_miss,10,10,0,10,0,0,0,0,10,0,0,1.0229521765461693,1.288718249981687,2.6576607343551757,0,0,10,10
validation,8,level_ge_7m,transition,both_hit,15,15,0,15,0,15,0,0,0,15,15,0.19366052115792354,0.21234050864659976,0.28019981233014324,0,0,0,0
validation,8,level_ge_7m,transition,hit_to_miss,2,2,0,2,0,0,2,0,0,2,0,0.288799092246113,0.7927259514364904,1.0078537183807548,0,0,0,2
validation,8,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.5307415249313232,0.285058749234822,-0.2456827756965012,0,0,1,0
validation,9,all,total,all,6543,6509,34,6475,34,5650,136,204,485,5786,5854,0.21878441884440672,0.20812100785559834,-69.04558615253441,111,120,578,501
validation,9,all,target_level,below7,6481,6481,0,6447,34,5639,134,202,472,5773,5841,0.21662244769377567,0.2056211546024613,-70.92533655970354,111,120,563,486
validation,9,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,all,target_level,7to9,25,25,0,25,0,8,2,2,13,10,10,0.769777972622819,0.8541662828986902,2.1097077568967775,0,0,15,15
validation,9,all,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.27324747339721434,0.19659502348800176,-0.2299573497276377,0,0,0,0
validation,9,all,known_trend,rising,683,683,0,683,0,589,15,14,65,604,603,0.22247847884763794,0.2240833924198707,1.0961559698349652,12,13,67,67
validation,9,all,known_trend,stable,5292,5264,28,5264,0,4670,92,164,338,4762,4834,0.20793320816894947,0.1948140747081859,-69.05911853745937,55,63,447,367
validation,9,all,known_trend,falling,504,498,6,498,0,364,29,26,79,393,390,0.32686768002631994,0.32469792767865824,-1.0805366691355507,44,44,61,64
validation,9,all,known_trend,unknown,64,64,0,30,34,27,0,0,3,27,27,0.2445266170046551,0.24445705314550692,-0.0020869157744466404,0,0,3,3
validation,9,all,upstream,complete,6052,6021,31,6004,17,5316,110,177,401,5426,5493,0.2089278865715522,0.19981426586179107,-54.71817874140573,78,82,500,429
validation,9,all,upstream,missing,491,488,3,471,17,334,26,27,84,360,361,0.3444290467981621,0.31400992278302686,-14.327407411128688,33,38,78,72
validation,9,all,transition,hit_to_miss,136,136,0,136,0,0,136,0,0,136,0,0.38580190183728363,0.5943255918376693,28.35922184005247,0,30,0,106
validation,9,all,transition,both_hit,5650,5650,0,5650,0,5650,0,0,0,5650,5650,0.14023130822260788,0.1378215369375198,-13.615207760747596,0,0,0,0
validation,9,all,transition,miss_to_hit,204,204,0,204,0,0,0,204,0,0,204,0.6495509111706441,0.3258725254012682,-66.03039069695268,21,0,183,0
validation,9,all,transition,both_miss,485,485,0,485,0,0,0,0,485,0,0,0.9058655175899323,0.8692485907138775,-17.759209534886594,90,90,395,395
validation,9,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,level_ge_7m,total,all,28,28,0,28,0,11,2,2,13,13,13,0.7165782762772184,0.7837122193904021,1.8797504071691398,0,0,15,15
validation,9,level_ge_7m,target_level,7to9,25,25,0,25,0,8,2,2,13,10,10,0.769777972622819,0.8541662828986902,2.1097077568967775,0,0,15,15
validation,9,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.27324747339721434,0.19659502348800176,-0.2299573497276377,0,0,0,0
validation,9,level_ge_7m,known_trend,rising,14,14,0,14,0,4,0,1,9,4,5,0.9384048527874719,0.995362562122434,0.7974079306894701,0,0,10,9
validation,9,level_ge_7m,known_trend,stable,13,13,0,13,0,7,2,1,3,9,8,0.4847184055820878,0.5489423776956482,0.8349116374762859,0,0,4,5
validation,9,level_ge_7m,known_trend,falling,1,1,0,1,0,0,0,0,1,0,0,0.6251845241703737,0.8726153631737574,0.2474308390033837,0,0,1,1
validation,9,level_ge_7m,upstream,complete,28,28,0,28,0,11,2,2,13,13,13,0.7165782762772184,0.7837122193904021,1.8797504071691398,0,0,15,15
validation,9,level_ge_7m,transition,both_miss,13,13,0,13,0,0,0,0,13,0,0,1.1991577362941277,1.3743453128343082,2.2774384950223467,0,0,13,13
validation,9,level_ge_7m,transition,both_hit,11,11,0,11,0,11,0,0,0,11,11,0.22394080523385781,0.2105066521730098,-0.14777568366932847,0,0,0,0
validation,9,level_ge_7m,transition,miss_to_hit,2,2,0,2,0,0,0,2,0,0,2,0.5792366355732175,0.28606502045554105,-0.5863432302353528,0,0,2,0
validation,9,level_ge_7m,transition,hit_to_miss,2,2,0,2,0,0,2,0,0,2,0,0.4266595176097945,0.5948749306355317,0.33643082605147434,0,0,0,2
validation,10,all,total,all,6542,6508,34,6474,34,5372,166,283,653,5538,5655,0.2738224589819417,0.2530941949520817,-134.19478132931334,158,172,778,647
validation,10,all,target_level,below7,6480,6480,0,6446,34,5362,166,280,638,5528,5642,0.2713551423771326,0.25092887034147365,-131.66774954185718,157,172,761,632
validation,10,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,all,target_level,7to9,25,25,0,25,0,8,0,2,15,8,10,0.8851904751963101,0.8168486345204273,-1.7085460168970696,0,0,17,15
validation,10,all,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.480529935395347,0.20770134520897976,-0.8184857705591018,1,0,0,0
validation,10,all,known_trend,rising,683,683,0,683,0,573,12,35,63,585,608,0.2713154557355401,0.2452510070582715,-17.802018446574493,13,13,85,62
validation,10,all,known_trend,stable,5291,5264,27,5264,0,4431,126,216,491,4557,4647,0.2654998002411367,0.24433471441317772,-111.41301179837603,90,100,617,517
validation,10,all,known_trend,falling,504,497,7,497,0,344,28,28,97,372,372,0.36168182817913824,0.35730428078940135,-2.1756410526992354,54,59,71,66
validation,10,all,known_trend,unknown,64,64,0,30,34,24,0,4,2,24,28,0.3357108702447055,0.24224053585591918,-2.8041100316635883,1,0,5,2
validation,10,all,upstream,complete,6052,6020,32,6003,17,5050,149,247,557,5199,5297,0.262405112999366,0.24522437794639035,-103.13595252301286,126,131,678,575
validation,10,all,upstream,missing,490,488,2,471,17,322,17,36,96,339,358,0.41933907879808135,0.3533967671074222,-31.0588288063005,32,41,100,72
validation,10,all,transition,both_miss,653,653,0,653,0,0,0,0,653,0,0,0.9210722846301104,0.842621416371128,-51.22841697311547,121,122,532,531
validation,10,all,transition,miss_to_hit,283,283,0,283,0,0,0,283,0,0,283,0.6430263997335368,0.35696848099103035,-80.95439100412933,37,0,246,0
validation,10,all,transition,hit_to_miss,166,166,0,166,0,0,166,0,0,166,0,0.37838007565879234,0.5887040075046649,34.91377268641482,0,50,0,116
validation,10,all,transition,both_hit,5372,5372,0,5372,0,5372,0,0,0,5372,5372,0.17246441435250892,0.1655906716052112,-36.92574603848337,0,0,0,0
validation,10,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,level_ge_7m,total,all,28,28,0,28,0,10,0,3,15,10,13,0.8418339887890641,0.7515828535227723,-2.5270317874561714,1,0,17,15
validation,10,level_ge_7m,target_level,7to9,25,25,0,25,0,8,0,2,15,8,10,0.8851904751963101,0.8168486345204273,-1.7085460168970696,0,0,17,15
validation,10,level_ge_7m,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.480529935395347,0.20770134520897976,-0.8184857705591018,1,0,0,0
validation,10,level_ge_7m,known_trend,rising,15,15,0,15,0,5,0,1,9,5,6,1.0063661901798733,0.8606286537031553,-2.186063047150773,0,0,10,9
validation,10,level_ge_7m,known_trend,stable,12,12,0,12,0,5,0,2,5,5,7,0.6324936543125719,0.5994207985260945,-0.3968742694377285,1,0,6,5
validation,10,level_ge_7m,known_trend,falling,1,1,0,1,0,0,0,0,1,0,0,0.8859349816448319,0.9418405107771619,0.055905529132330045,0,0,1,1
validation,10,level_ge_7m,upstream,complete,28,28,0,28,0,10,0,3,15,10,13,0.8418339887890641,0.7515828535227723,-2.5270317874561714,1,0,17,15
validation,10,level_ge_7m,transition,both_miss,15,15,0,15,0,0,0,0,15,0,0,1.2089392457223105,1.1870620795937274,-0.32815749192874755,0,0,15,15
validation,10,level_ge_7m,transition,miss_to_hit,3,3,0,3,0,0,0,3,0,0,3,0.7188547005301013,0.32171929803103555,-1.191406207497197,1,0,2,0
validation,10,level_ge_7m,transition,both_hit,10,10,0,10,0,10,0,0,0,10,10,0.32806988986688346,0.22732308106386076,-1.007468088030227,0,0,0,0
validation,11,all,total,all,6541,6507,34,6473,34,5194,214,245,820,5408,5439,0.2992631393422329,0.2823132697537959,-109.71650584595292,221,210,844,824
validation,11,all,target_level,below7,6479,6479,0,6445,34,5188,213,241,803,5401,5429,0.29656215764525706,0.2794106896211539,-110.54121141534517,217,210,827,806
validation,11,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,all,target_level,7to9,25,25,0,25,0,6,1,1,17,7,7,0.9514260856846245,1.0398578097007596,2.2107931004033725,1,0,17,18
validation,11,all,target_level,atleast9,3,3,0,3,0,0,0,3,0,0,3,0.6671809321587503,0.20515175515504977,-1.3860875310111016,3,0,0,0
validation,11,all,known_trend,rising,683,683,0,683,0,550,18,39,76,568,589,0.30085649555744276,0.2631361400686312,-25.763002798858352,27,19,88,75
validation,11,all,known_trend,stable,5290,5261,29,5261,0,4276,175,174,636,4451,4450,0.2920180754631859,0.27735209382518855,-77.15772939750451,137,136,673,675
validation,11,all,known_trend,falling,504,499,5,499,0,345,21,29,104,366,374,0.37056160394233206,0.36030428376626633,-5.118402767856835,56,55,77,70
validation,11,all,known_trend,unknown,64,64,0,30,34,23,0,3,4,23,26,0.34759930391651,0.2916869411920692,-1.6773708817332238,1,0,6,4
validation,11,all,upstream,complete,6052,6020,32,6003,17,4893,191,215,704,5084,5108,0.28914165284354865,0.27421997816842936,-89.57481307474129,176,159,743,736
validation,11,all,upstream,missing,489,487,2,470,17,301,23,30,116,324,331,0.4285382105158533,0.3856835450451902,-20.141692771211634,45,51,101,88
validation,11,all,transition,both_miss,820,820,0,820,0,0,0,0,820,0,0,0.9227553173703499,0.8593209472892829,-52.01618346647497,153,153,667,667
validation,11,all,transition,miss_to_hit,245,245,0,245,0,0,0,245,0,0,245,0.6355318807179814,0.37005507020198053,-65.04181857642018,68,0,177,0
validation,11,all,transition,both_hit,5194,5194,0,5194,0,5194,0,0,0,5194,5194,0.18170951040754058,0.17393342632939135,-40.388980701907144,0,0,0,0
validation,11,all,transition,hit_to_miss,214,214,0,214,0,0,214,0,0,214,0,0.3783478172239053,0.6013874289007716,47.73047689884939,0,57,0,157
validation,11,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,level_ge_7m,total,all,28,28,0,28,0,6,1,4,17,7,10,0.9209712478068522,0.9504250181422906,0.8247055693922709,4,0,17,18
validation,11,level_ge_7m,target_level,7to9,25,25,0,25,0,6,1,1,17,7,7,0.9514260856846245,1.0398578097007596,2.2107931004033725,1,0,17,18
validation,11,level_ge_7m,target_level,atleast9,3,3,0,3,0,0,0,3,0,0,3,0.6671809321587503,0.20515175515504977,-1.3860875310111016,3,0,0,0
validation,11,level_ge_7m,known_trend,rising,16,16,0,16,0,3,1,2,10,4,5,1.0872911384926256,1.1103983440024483,0.36971528815716237,2,0,10,11
validation,11,level_ge_7m,known_trend,stable,11,11,0,11,0,3,0,2,6,3,5,0.698551855514242,0.7155459829455033,0.1869354017438738,2,0,6,6
validation,11,level_ge_7m,known_trend,falling,1,1,0,1,0,0,0,0,1,0,0,0.7064663120531929,0.9745211915444276,0.26805487949123474,0,0,1,1
validation,11,level_ge_7m,upstream,complete,28,28,0,28,0,6,1,4,17,7,10,0.9209712478068522,0.9504250181422906,0.8247055693922709,4,0,17,18
validation,11,level_ge_7m,transition,both_miss,17,17,0,17,0,0,0,0,17,0,0,1.2505228840765008,1.3431891452481057,1.5753264399172862,0,0,17,17
validation,11,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.09540738512580127,0.7400930409671123,0.644685655841311,0,0,0,1
validation,11,level_ge_7m,transition,both_hit,6,6,0,6,0,6,0,0,0,6,6,0.2607729993181902,0.3218262797241766,0.3663196824359183,0,0,0,0
validation,11,level_ge_7m,transition,miss_to_hit,4,4,0,4,0,0,0,4,0,0,4,0.7170651320641026,0.2766585798635415,-1.7616262088022445,4,0,0,0
validation,12,all,total,all,6540,6506,34,6472,34,5100,216,299,857,5316,5399,0.31507131086568224,0.2929927450683551,-142.89247784030138,281,249,875,824
validation,12,all,target_level,below7,6478,6478,0,6444,34,5094,213,297,840,5307,5391,0.3127465662598583,0.28991323021575915,-147.1380174681749,277,248,860,805
validation,12,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,all,target_level,7to9,25,25,0,25,0,5,3,1,16,8,6,0.862911690310863,1.0887960361064055,5.6471086448885615,2,0,15,19
validation,12,all,target_level,atleast9,3,3,0,3,0,1,0,1,1,1,2,0.7432862287991059,0.2760965564607609,-1.401569017015035,2,1,0,0
validation,12,all,known_trend,rising,683,681,2,681,0,543,12,39,87,555,582,0.30632568332909266,0.2868544905834704,-13.259882259768741,43,26,83,73
validation,12,all,known_trend,stable,5289,5262,27,5262,0,4198,179,229,656,4377,4427,0.30782376079681456,0.2865862983130225,-111.75152758971392,175,162,710,673
validation,12,all,known_trend,falling,504,499,5,499,0,336,25,28,110,361,364,0.40090272392401327,0.3674910197749055,-16.672440370404807,62,60,76,75
validation,12,all,known_trend,unknown,64,64,0,30,34,23,0,3,4,23,26,0.35715483415541477,0.31686724680828526,-1.2086276204138877,1,1,6,3
validation,12,all,upstream,complete,6052,6019,33,6002,17,4798,195,270,739,4993,5068,0.30532070073064727,0.2860664312220691,-115.56412559048631,226,199,783,735
validation,12,all,upstream,missing,488,487,1,470,17,302,21,29,118,323,331,0.4395886768879799,0.3814432465692245,-27.32835224981503,55,50,92,89
validation,12,all,transition,both_miss,857,857,0,857,0,0,0,0,857,0,0,0.911724237883707,0.8518866521049623,-51.280811012384255,208,207,649,650
validation,12,all,transition,miss_to_hit,299,299,0,299,0,0,0,299,0,0,299,0.6932863656568292,0.35215125015025733,-101.99939953646498,73,0,226,0
validation,12,all,transition,both_hit,5100,5100,0,5100,0,5100,0,0,0,5100,5100,0.18984062820995704,0.18237857409834676,-38.05647596921253,0,0,0,0
validation,12,all,transition,hit_to_miss,216,216,0,216,0,0,216,0,0,216,0,0.38108344839900893,0.6053621922775294,48.44420867776041,0,42,0,174
validation,12,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,all,transition,missing_forecast,34,34,0,0,34,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,level_ge_7m,total,all,28,28,0,28,0,6,3,2,17,9,8,0.8500946765774603,1.0017210918586577,4.2455396278735265,4,1,15,19
validation,12,level_ge_7m,target_level,7to9,25,25,0,25,0,5,3,1,16,8,6,0.862911690310863,1.0887960361064055,5.6471086448885615,2,0,15,19
validation,12,level_ge_7m,target_level,atleast9,3,3,0,3,0,1,0,1,1,1,2,0.7432862287991059,0.2760965564607609,-1.401569017015035,2,1,0,0
validation,12,level_ge_7m,known_trend,rising,17,17,0,17,0,3,1,2,11,4,5,0.9409029313592172,1.0905150025872166,2.543405210875992,4,1,9,11
validation,12,level_ge_7m,known_trend,stable,10,10,0,10,0,3,2,0,5,5,3,0.7063110779630868,0.8753885902242212,1.6907751226113437,0,0,5,7
validation,12,level_ge_7m,known_trend,falling,1,1,0,1,0,0,0,0,1,0,0,0.7441903314313301,0.7555496258175207,0.011359294386190655,0,0,1,1
validation,12,level_ge_7m,upstream,complete,28,28,0,28,0,6,3,2,17,9,8,0.8500946765774603,1.0017210918586577,4.2455396278735265,4,1,15,19
validation,12,level_ge_7m,transition,both_miss,17,17,0,17,0,0,0,0,17,0,0,1.1596015003628475,1.3615426084957463,3.4329988382592838,2,1,15,16
validation,12,level_ge_7m,transition,hit_to_miss,3,3,0,3,0,0,3,0,0,3,0,0.33524155500126024,1.0292081165220501,2.0818996845623694,0,0,0,3
validation,12,level_ge_7m,transition,miss_to_hit,2,2,0,2,0,0,0,2,0,0,2,0.6834886751372427,0.3719612560868084,-0.6230548381008685,2,0,0,0
validation,12,level_ge_7m,transition,both_hit,6,6,0,6,0,6,0,0,0,6,6,0.2861205704537033,0.17840322764582695,-0.6463040568472582,0,0,0,0
