year,family,horizon_h,origin,saved_m,independent_m,difference_m,original_reproduces,target_time,actual_m,truth_finite,level_ge7,original_abs_error_m,reconstructed_abs_error_m,original_hit,reconstructed_hit,classification_changed
2021,control120,8,2021-05-13T08:00:00-03:00,2.0882934512681635,2.087114210763099,-0.0011792405050643495,True,2021-05-13T16:00:00-03:00,1.06,True,False,1.0282934512681634,1.027114210763099,False,False,False
2021,control120,8,2021-05-15T16:00:00-03:00,1.8009246723673356,1.799745431862271,-0.0011792405050645716,True,2021-05-16T00:00:00-03:00,0.82,True,False,0.9809246723673356,0.979745431862271,False,False,False
2021,control120,8,2021-05-15T17:00:00-03:00,1.8009246723673356,1.799745431862271,-0.0011792405050645716,True,2021-05-16T01:00:00-03:00,0.82,True,False,0.9809246723673356,0.979745431862271,False,False,False
2021,control120,8,2021-05-15T18:00:00-03:00,1.8009246723673356,1.799745431862271,-0.0011792405050645716,True,2021-05-16T02:00:00-03:00,0.82,True,False,0.9809246723673356,0.979745431862271,False,False,False
2021,control120,8,2021-05-18T06:00:00-03:00,1.864758400218554,1.8635791597134896,-0.0011792405050643495,True,2021-05-18T14:00:00-03:00,0.83,True,False,1.034758400218554,1.0335791597134896,False,False,False
2021,control120,8,2021-05-18T07:00:00-03:00,1.6681012658933212,1.6669220253882568,-0.0011792405050643495,True,2021-05-18T15:00:00-03:00,0.83,True,False,0.8381012658933212,0.8369220253882569,False,False,False
2021,control120,8,2021-05-18T08:00:00-03:00,1.6581012658933214,1.6569220253882566,-0.0011792405050647936,True,2021-05-18T16:00:00-03:00,0.83,True,False,0.8281012658933214,0.8269220253882567,False,False,False
2021,control120,8,2021-05-20T11:00:00-03:00,1.6455776216684166,1.6443983811633518,-0.0011792405050647936,True,2021-05-20T19:00:00-03:00,0.83,True,False,0.8155776216684166,0.8143983811633518,False,False,False
2021,control120,8,2021-05-20T12:00:00-03:00,1.6455776216684166,1.6443983811633518,-0.0011792405050647936,True,2021-05-20T20:00:00-03:00,0.83,True,False,0.8155776216684166,0.8143983811633518,False,False,False
2021,control120,8,2021-05-20T13:00:00-03:00,1.6445067301438552,1.6433274896387908,-0.0011792405050643495,True,2021-05-20T21:00:00-03:00,0.84,True,False,0.8045067301438552,0.8033274896387909,False,False,False
2021,control120,8,2021-05-25T14:00:00-03:00,2.6989513244373615,2.6940151050768497,-0.0049362193605118065,True,2021-05-25T22:00:00-03:00,1.67,True,False,1.0289513244373616,1.0240151050768498,False,False,False
2021,control120,8,2021-05-25T15:00:00-03:00,2.673266340124239,2.6720870996191746,-0.0011792405050643495,True,2021-05-25T23:00:00-03:00,1.6,True,False,1.0732663401242388,1.0720870996191745,False,False,False
2021,control120,8,2021-05-25T16:00:00-03:00,2.661754245349897,2.6568180259893857,-0.0049362193605113625,True,2021-05-26T00:00:00-03:00,1.67,True,False,0.9917542453498971,0.9868180259893857,False,False,False
2021,control120,8,2021-05-26T09:00:00-03:00,2.869811377391586,2.8686321368865215,-0.0011792405050643495,True,2021-05-26T17:00:00-03:00,2.0,True,False,0.8698113773915859,0.8686321368865215,False,False,False
2021,control120,8,2021-05-26T10:00:00-03:00,2.865117207947212,2.8639379674421477,-0.0011792405050643495,True,2021-05-26T18:00:00-03:00,1.99,True,False,0.875117207947212,0.8739379674421477,False,False,False
2021,control120,8,2021-05-26T11:00:00-03:00,2.8264005810012556,2.8252213404961912,-0.0011792405050643495,True,2021-05-26T19:00:00-03:00,1.98,True,False,0.8464005810012556,0.8452213404961912,False,False,False
2021,control120,8,2021-05-28T05:00:00-03:00,2.6830750556635095,2.681895815158445,-0.0011792405050643495,True,2021-05-28T13:00:00-03:00,1.78,True,False,0.9030750556635094,0.9018958151584451,False,False,False
2021,control120,8,2021-05-28T06:00:00-03:00,2.724402137230276,2.7232228967252112,-0.0011792405050647936,True,2021-05-28T14:00:00-03:00,1.73,True,False,0.994402137230276,0.9932228967252112,False,False,False
2021,control120,8,2021-05-28T07:00:00-03:00,2.819393600651526,2.8182143601464618,-0.0011792405050643495,True,2021-05-28T15:00:00-03:00,1.69,True,False,1.1293936006515262,1.1282143601464618,False,False,False
2021,candidate120_plus2020,9,2021-05-30T10:00:00-03:00,6.696723819979503,6.697739187289485,0.0010153673099813076,True,2021-05-30T19:00:00-03:00,6.07,True,False,0.6267238199795031,0.6277391872894844,False,False,False
2022,candidate120_plus2020,1,2022-06-02T23:00:00-03:00,4.208412233615284,4.209870662888143,0.0014584292728594406,True,2022-06-03T00:00:00-03:00,4.26,True,False,0.05158776638471618,0.05012933711185674,True,True,False
2022,control120,2,2022-06-08T20:00:00-03:00,6.746236327465659,6.750570605983969,0.004334278518310697,True,2022-06-08T22:00:00-03:00,6.73,True,False,0.016236327465658285,0.02057060598396898,True,True,False
2022,control120,2,2022-06-08T21:00:00-03:00,6.61200219254336,6.616336471061671,0.004334278518310697,True,2022-06-08T23:00:00-03:00,6.67,True,False,0.05799780745663963,0.05366352893832893,True,True,False
2022,control120,2,2022-06-08T22:00:00-03:00,6.468482654921296,6.472816933439606,0.004334278518310697,True,2022-06-09T00:00:00-03:00,6.62,True,False,0.1515173450787044,0.1471830665603937,True,True,False
2022,control120,2,2022-06-08T23:00:00-03:00,6.502013662453124,6.506347940971435,0.004334278518310697,True,2022-06-09T01:00:00-03:00,6.53,True,False,0.027986337546876072,0.023652059028565375,True,True,False
2022,control120,2,2022-06-09T00:00:00-03:00,6.556867746350226,6.561202024868536,0.004334278518310697,True,2022-06-09T02:00:00-03:00,6.46,True,False,0.09686774635022566,0.10120202486853636,True,True,False
2022,candidate120_plus2020,3,2022-05-06T02:00:00-03:00,7.1433451389745795,7.14484733298624,0.0015021940116604071,True,2022-05-06T05:00:00-03:00,7.18,True,True,0.03665486102542026,0.03515266701375985,True,True,False
2022,candidate120_plus2020,3,2022-05-14T18:00:00-03:00,2.8148974414262993,2.8163996354379597,0.0015021940116604071,True,2022-05-14T21:00:00-03:00,2.94,True,False,0.12510255857370067,0.12360036456204027,True,True,False
2022,candidate120_plus2020,4,2022-05-29T23:00:00-03:00,11.945531397437842,11.9162217457247,-0.029309651713141704,True,2022-05-30T03:00:00-03:00,12.03,True,True,0.08446860256215771,0.11377825427529942,True,True,False
2022,candidate120_plus2020,5,2022-05-16T05:00:00-03:00,2.928021912574897,2.933650818442904,0.005628905868007017,True,2022-05-16T10:00:00-03:00,2.96,True,False,0.031978087425102775,0.026349181557095758,True,True,False
2022,candidate120_plus2020,5,2022-05-29T23:00:00-03:00,11.63677446168266,11.609306933488696,-0.02746752819396292,True,2022-05-30T04:00:00-03:00,12.25,True,True,0.6132255383173408,0.6406930665113038,False,False,False
2022,candidate120_plus2020,5,2022-06-03T12:00:00-03:00,3.9593150519642792,3.962084457362619,0.002769405398339586,True,2022-06-03T17:00:00-03:00,3.95,True,False,0.009315051964279064,0.01208445736261865,True,True,False
2022,candidate120_plus2020,5,2022-06-03T13:00:00-03:00,3.8422731881820202,3.84504259358036,0.002769405398339586,True,2022-06-03T18:00:00-03:00,3.93,True,False,0.08772681181797992,0.08495740641964034,True,True,False
2022,candidate120_plus2020,5,2022-06-08T20:00:00-03:00,6.665724365945735,6.668493771344075,0.002769405398339586,True,2022-06-09T01:00:00-03:00,6.53,True,False,0.13572436594573478,0.13849377134407437,True,True,False
2022,candidate120_plus2020,5,2022-06-08T21:00:00-03:00,6.593165522543171,6.595934927941512,0.0027694053983404743,True,2022-06-09T02:00:00-03:00,6.46,True,False,0.13316552254317138,0.13593492794151185,True,True,False
2022,candidate120_plus2020,5,2022-06-08T22:00:00-03:00,6.520624801411253,6.523394206809592,0.002769405398339586,True,2022-06-09T03:00:00-03:00,6.39,True,False,0.130624801411253,0.13339420680959257,True,True,False
2022,candidate120_plus2020,5,2022-06-09T18:00:00-03:00,5.382390772556203,5.385160177954543,0.002769405398339586,True,2022-06-09T23:00:00-03:00,5.3,True,False,0.0823907725562032,0.08516017795454278,True,True,False
2022,candidate120_plus2020,5,2022-06-09T21:00:00-03:00,5.209665906897678,5.212435312296018,0.002769405398339586,True,2022-06-10T02:00:00-03:00,5.16,True,False,0.049665906897677914,0.0524353122960175,True,True,False
2022,candidate120_plus2020,5,2022-06-09T22:00:00-03:00,5.132171579067503,5.1349409844658425,0.002769405398339586,True,2022-06-10T03:00:00-03:00,5.11,True,False,0.022171579067502556,0.024940984465842142,True,True,False
2022,candidate120_plus2020,5,2022-06-19T16:00:00-03:00,5.953180015184027,5.955949420582367,0.002769405398339586,True,2022-06-19T21:00:00-03:00,5.76,True,False,0.19318001518402728,0.19594942058236686,True,True,False
2022,candidate120_plus2020,5,2022-06-19T21:00:00-03:00,5.574725542367251,5.57749494776559,0.002769405398339586,True,2022-06-20T02:00:00-03:00,5.42,True,False,0.15472554236725067,0.15749494776559025,True,True,False
