phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,aged_hits,hits_delta,reference_mae_m,aged_mae_m,mae_m_delta,reference_bias_m,aged_bias_m,bias_m_delta,reference_p98_abs_m,aged_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,aged_max_abs_m,max_abs_m_delta
validation,A,11,complete24,all,profile_B_control,cross_profile,5882,5882,0,5017,5043,26,0.28171432156358533,0.28073284763819284,-0.0009814739253924953,0.0610838182431396,0.03683064428407454,-0.02425317395906506,1.0884144997318748,1.0537314706084584,-0.034683029123416365,2.6053893011669236,2.437361910136891,-0.16802739103003272
validation,A,11,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,10,10,0,0.799526081495143,0.799526081495143,0.0,0.7823174760361563,0.7823174760361563,0.0,1.7727292466167222,1.7727292466167222,0.0,1.7962699564444353,1.7962699564444353,0.0
validation,A,11,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,12,10,-2,0.6589836615908437,0.799526081495143,0.1405424199042994,0.6390507926210605,0.7823174760361563,0.14326668341509585,1.467883927029101,1.7727292466167222,0.30484531958762107,1.504668573683551,1.7962699564444353,0.2916013827608843
validation,A,11,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,11,10,-1,0.7555000787869056,0.799526081495143,0.04402600270823742,0.6897570562014103,0.7823174760361563,0.09256041983474605,1.3930790512622209,1.7727292466167222,0.3796501953545013,1.4203689217817352,1.7962699564444353,0.3759010346627001
validation,A,11,missing24,all,mixed_profile_candidate,primary_unaged,625,586,39,430,430,0,0.3700739498276085,0.3700739498276085,0.0,0.04401522751321736,0.04401522751321736,0.0,1.3237733646513854,1.3237733646513854,0.0,2.5161778003176107,2.5161778003176107,0.0
validation,A,11,missing24,all,profile_A_control,matching_profile,625,586,39,438,430,-8,0.3647902726119258,0.3700739498276085,0.0052836772156826806,0.05512801672129833,0.04401522751321736,-0.011112789208080967,1.3717821761284357,1.3237733646513854,-0.04800881147705027,1.9487762447896277,2.5161778003176107,0.567401555527983
validation,A,11,missing24,all,profile_B_control,cross_profile,625,586,39,431,430,-1,0.3721712396177286,0.3700739498276085,-0.0020972897901200827,0.06932921254188408,0.04401522751321736,-0.02531398502866672,1.4420555862594897,1.3237733646513854,-0.11828222160810431,2.1297506649608677,2.5161778003176107,0.386427135356743
validation,A,11,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,11,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,11,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,12,full_schedule,all,mixed_profile_candidate,primary_unaged,6506,6466,40,5272,5272,0,0.3140497804809289,0.3140497804809289,0.0,0.06132419012941934,0.06132419012941934,0.0,1.1708665108761904,1.1708665108761904,0.0,2.826852208974106,2.826852208974106,0.0
validation,A,12,full_schedule,all,profile_A_control,matching_profile,6506,6466,40,5318,5272,-46,0.31405070329276036,0.3140497804809289,-9.228118314497102e-07,0.05244407326463731,0.06132419012941934,0.008880116864782024,1.2363725741326697,1.1708665108761904,-0.06550606325647923,2.8900663229209105,2.826852208974106,-0.06321411394680432
validation,A,12,full_schedule,all,profile_B_control,cross_profile,6506,6466,40,5327,5272,-55,0.307985359739217,0.3140497804809289,0.006064420741711929,0.05544864715240982,0.06132419012941934,0.005875542977009519,1.167418049948818,1.1708665108761904,0.0034484609273723876,2.8147785248832493,2.826852208974106,0.012073684090856851
validation,A,12,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,8,8,0,0.8211702493864921,0.8211702493864921,0.0,0.7845782491670297,0.7845782491670297,0.0,1.537159574937644,1.537159574937644,0.0,1.5441790419072614,1.5441790419072614,0.0
validation,A,12,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,8,8,0,0.8483723136272935,0.8211702493864921,-0.027202064240801405,0.7991965893521663,0.7845782491670297,-0.014618340185136636,1.920871629145395,1.537159574937644,-0.383712054207751,2.026203152954574,1.5441790419072614,-0.4820241110473127
validation,A,12,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,12,8,-4,0.817848083030537,0.8211702493864921,0.0033221663559550585,0.7527906904393874,0.7845782491670297,0.03178755872764227,1.8851482864904525,1.537159574937644,-0.3479887115528084,2.014439885015898,1.5441790419072614,-0.4702608431086368
validation,A,12,complete24,all,mixed_profile_candidate,primary_unaged,5879,5879,0,4859,4859,0,0.3051579717470514,0.3051579717470514,0.0,0.06292137380109417,0.06292137380109417,0.0,1.1157095476703112,1.1157095476703112,0.0,2.826852208974106,2.826852208974106,0.0
validation,A,12,complete24,all,profile_A_control,matching_profile,5879,5879,0,4894,4859,-35,0.3051626716080219,0.3051579717470514,-4.699860970514003e-06,0.05051902076153154,0.06292137380109417,0.012402353039562629,1.2111060302745218,1.1157095476703112,-0.09539648260421063,2.8900663229209105,2.826852208974106,-0.06321411394680432
validation,A,12,complete24,all,profile_B_control,cross_profile,5879,5879,0,4909,4859,-50,0.29904681055986265,0.3051579717470514,0.006111161187188741,0.054945467381501925,0.06292137380109417,0.00797590641959224,1.1204670621470405,1.1157095476703112,-0.004757514476729341,2.8147785248832493,2.826852208974106,0.012073684090856851
validation,A,12,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,8,8,0,0.8211702493864921,0.8211702493864921,0.0,0.7845782491670297,0.7845782491670297,0.0,1.537159574937644,1.537159574937644,0.0,1.5441790419072614,1.5441790419072614,0.0
validation,A,12,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,8,8,0,0.8483723136272935,0.8211702493864921,-0.027202064240801405,0.7991965893521663,0.7845782491670297,-0.014618340185136636,1.920871629145395,1.537159574937644,-0.383712054207751,2.026203152954574,1.5441790419072614,-0.4820241110473127
validation,A,12,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,12,8,-4,0.817848083030537,0.8211702493864921,0.0033221663559550585,0.7527906904393874,0.7845782491670297,0.03178755872764227,1.8851482864904525,1.537159574937644,-0.3479887115528084,2.014439885015898,1.5441790419072614,-0.4702608431086368
validation,A,12,missing24,all,mixed_profile_candidate,primary_unaged,627,587,40,413,413,0,0.4031041987883665,0.4031041987883665,0.0,0.0453278650769895,0.0453278650769895,0.0,1.4115146130430662,1.4115146130430662,0.0,2.5403846295590244,2.5403846295590244,0.0
validation,A,12,missing24,all,profile_A_control,matching_profile,627,587,40,424,413,-11,0.4030672931983428,0.4031041987883665,3.690559002372806e-05,0.07172411358109197,0.0453278650769895,-0.026396248504102472,1.4902845166582865,1.4115146130430662,-0.0787699036152203,2.190192160996316,2.5403846295590244,0.35019246856270847
validation,A,12,missing24,all,profile_B_control,cross_profile,627,587,40,418,413,-5,0.39750789913516926,0.4031041987883665,0.005596299653197245,0.060488159713172174,0.0453278650769895,-0.015160294636182674,1.3817331729315072,1.4115146130430662,0.029781440111559032,2.6692262571876246,2.5403846295590244,-0.12884162762860019
validation,A,12,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,12,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,12,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,1,full_schedule,all,mixed_profile_candidate,primary_unaged,6517,6488,29,6486,6486,0,0.024304167517363726,0.023736020153156404,-0.000568147364207322,-0.0007745964019376593,-0.0015879202557070435,-0.0008133238537693842,0.1334275466941677,0.13515193024465136,0.0017243835504836547,0.6751386202226772,0.6666059635288066,-0.0085326566938706
validation,B,1,full_schedule,all,profile_A_control,cross_profile,6517,6488,29,6483,6486,3,0.029750095043359362,0.023736020153156404,-0.006014074890202958,0.0014907218723549818,-0.0015879202557070435,-0.0030786421280620253,0.17786256534069267,0.13515193024465136,-0.04271063509604131,0.7271043822240193,0.6666059635288066,-0.06049841869521266
validation,B,1,full_schedule,all,profile_B_control,matching_profile,6517,6488,29,6485,6486,1,0.02269398096152259,0.023736020153156404,0.0010420391916338145,-0.0015926865264393587,-0.0015879202557070435,4.7662707323152705e-06,0.11777068115229414,0.13515193024465136,0.01738124909235722,0.6604182002351888,0.6666059635288066,0.0061877632936178095
validation,B,1,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,28,28,0,0.10049258377658805,0.09819813797611134,-0.0022944458004767188,0.015549353169327531,0.016530806593189347,0.0009814534238618156,0.3103961991837351,0.30794578972577763,-0.002450409457957492,0.3233328497722727,0.33109186095545073,0.007759011183178011
validation,B,1,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,28,28,0,0.12986069013916696,0.09819813797611134,-0.03166255216305562,0.036123507752115244,0.016530806593189347,-0.019592701158925897,0.44250857395584364,0.30794578972577763,-0.134562784230066,0.45071616509014945,0.33109186095545073,-0.11962430413469871
validation,B,1,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,28,28,0,0.08723246070700563,0.09819813797611134,0.010965677269105703,0.02569277249043424,0.016530806593189347,-0.009161965897244894,0.27145633864834856,0.30794578972577763,0.03648945107742907,0.2763001588280076,0.33109186095545073,0.05479170212744311
validation,B,1,complete24,all,mixed_profile_candidate,primary_unaged,5912,5912,0,5911,5911,0,0.022416264649349794,0.02192844140695027,-0.0004878232423995259,-0.0003600162581232642,-0.0012181407263341,-0.0008581244682108358,0.12023706692544209,0.11535219118819266,-0.004884875737249425,0.6751386202226772,0.6666059635288066,-0.0085326566938706
validation,B,1,complete24,all,profile_A_control,cross_profile,5912,5912,0,5909,5911,2,0.027358413413000136,0.02192844140695027,-0.005429972006049867,0.001839872696242135,-0.0012181407263341,-0.003058013422576235,0.15281548182389504,0.11535219118819266,-0.037463290635702376,0.7271043822240193,0.6666059635288066,-0.06049841869521266
validation,B,1,complete24,all,profile_B_control,matching_profile,5912,5912,0,5911,5911,0,0.021269385122955377,0.02192844140695027,0.0006590562839948917,-0.0012200109274018843,-0.0012181407263341,1.8702010677843373e-06,0.10671735997061346,0.11535219118819266,0.0086348312175792,0.55804415951933,0.6666059635288066,0.10856180400947668
validation,B,1,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,28,28,0,0.10049258377658805,0.09819813797611134,-0.0022944458004767188,0.015549353169327531,0.016530806593189347,0.0009814534238618156,0.3103961991837351,0.30794578972577763,-0.002450409457957492,0.3233328497722727,0.33109186095545073,0.007759011183178011
validation,B,1,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,28,28,0,0.12986069013916696,0.09819813797611134,-0.03166255216305562,0.036123507752115244,0.016530806593189347,-0.019592701158925897,0.44250857395584364,0.30794578972577763,-0.134562784230066,0.45071616509014945,0.33109186095545073,-0.11962430413469871
validation,B,1,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,28,28,0,0.08723246070700563,0.09819813797611134,0.010965677269105703,0.02569277249043424,0.016530806593189347,-0.009161965897244894,0.27145633864834856,0.30794578972577763,0.03648945107742907,0.2763001588280076,0.33109186095545073,0.05479170212744311
validation,B,1,missing24,all,mixed_profile_candidate,primary_unaged,605,576,29,575,575,0,0.04368139278767341,0.04228880756213328,-0.00139258522554013,-0.005029800933588188,-0.005383296258576562,-0.00035349532498837443,0.27612659823610053,0.27586557878142326,-0.0002610194546772693,0.6605129673854038,0.6602692458861792,-0.00024372149922458064
validation,B,1,missing24,all,profile_A_control,cross_profile,605,576,29,574,575,1,0.05429804955496314,0.04228880756213328,-0.012009241992829857,-0.002092923389486772,-0.005383296258576562,-0.0032903728690897903,0.3689661994272033,0.27586557878142326,-0.09310062064578006,0.660363383332466,0.6602692458861792,-9.413744628683496e-05
validation,B,1,missing24,all,profile_B_control,matching_profile,605,576,29,574,575,1,0.03731587436014991,0.04228880756213328,0.004972933201983373,-0.005417787466560104,-0.005383296258576562,3.4491207983542056e-05,0.24262839584218088,0.27586557878142326,0.03323718293924238,0.6604182002351888,0.6602692458861792,-0.00014895434900963345
validation,B,1,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,1,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,1,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,full_schedule,all,mixed_profile_candidate,primary_unaged,6516,6487,29,6473,6475,2,0.03670517948947578,0.035552102050157644,-0.0011530774393181328,-0.0015817011117526883,-0.0010473072754320306,0.0005343938363206577,0.18796051685795157,0.18448819008460393,-0.0034723267733476337,1.0021520968315372,0.9883105689816025,-0.013841527849934643
validation,B,2,full_schedule,all,profile_A_control,cross_profile,6516,6487,29,6434,6475,41,0.05042517105381489,0.035552102050157644,-0.014873069003657244,0.00022407913717697195,-0.0010473072754320306,-0.0012713864126090025,0.3221929885446302,0.18448819008460393,-0.13770479846002626,1.1104937817972464,0.9883105689816025,-0.12218321281564393
validation,B,2,full_schedule,all,profile_B_control,matching_profile,6516,6487,29,6475,6475,0,0.035474564587545054,0.035552102050157644,7.753746261258965e-05,-0.0013812401932221813,-0.0010473072754320306,0.00033393291779015063,0.18067180805806773,0.18448819008460393,0.003816382026536197,0.915431615571995,0.9883105689816025,0.07287895340960748
validation,B,2,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,25,25,0,0.17058836413056058,0.1635254523662464,-0.0070629117643141726,-0.016713738065751636,0.0018662873950599592,0.018580025460811594,0.6124081306502651,0.5798495751679419,-0.032558555482323226,0.6654902213279517,0.611790744866445,-0.053699476461506634
validation,B,2,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,23,25,2,0.23670617905098099,0.1635254523662464,-0.07318072668473458,0.050296731926163796,0.0018662873950599592,-0.04843044453110384,0.740719393742842,0.5798495751679419,-0.16086981857490013,0.7727973300799835,0.611790744866445,-0.1610065852135385
validation,B,2,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,27,25,-2,0.14050710758353616,0.1635254523662464,0.023018344782710254,0.02892117048358021,0.0018662873950599592,-0.027054883088520252,0.4962144827610345,0.5798495751679419,0.08363509240690736,0.5038715751272758,0.611790744866445,0.10791916973916926
validation,B,2,complete24,all,mixed_profile_candidate,primary_unaged,5910,5910,0,5903,5903,0,0.03362758225758173,0.03251475610338324,-0.0011128261541984916,-0.0009475155286535885,-0.0004216182987816978,0.0005258972298718906,0.16506760132711415,0.1585412062628,-0.0065263950643141555,1.0021520968315372,0.9883105689816025,-0.013841527849934643
validation,B,2,complete24,all,profile_A_control,cross_profile,5910,5910,0,5877,5903,26,0.04613135634443512,0.03251475610338324,-0.01361660024105188,0.0007043105544659849,-0.0004216182987816978,-0.0011259288532476828,0.2804903961711887,0.1585412062628,-0.12194918990838871,1.1104937817972464,0.9883105689816025,-0.12218321281564393
validation,B,2,complete24,all,profile_B_control,matching_profile,5910,5910,0,5905,5903,-2,0.03263781236209486,0.03251475610338324,-0.0001230562587116249,-0.0008487965369911038,-0.0004216182987816978,0.000427178238209406,0.16064858668679274,0.1585412062628,-0.0021073804239927496,0.8599866382072543,0.9883105689816025,0.12832393077434823
validation,B,2,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,25,25,0,0.17058836413056058,0.1635254523662464,-0.0070629117643141726,-0.016713738065751636,0.0018662873950599592,0.018580025460811594,0.6124081306502651,0.5798495751679419,-0.032558555482323226,0.6654902213279517,0.611790744866445,-0.053699476461506634
validation,B,2,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,23,25,2,0.23670617905098099,0.1635254523662464,-0.07318072668473458,0.050296731926163796,0.0018662873950599592,-0.04843044453110384,0.740719393742842,0.5798495751679419,-0.16086981857490013,0.7727973300799835,0.611790744866445,-0.1610065852135385
validation,B,2,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,27,25,-2,0.14050710758353616,0.1635254523662464,0.023018344782710254,0.02892117048358021,0.0018662873950599592,-0.027054883088520252,0.4962144827610345,0.5798495751679419,0.08363509240690736,0.5038715751272758,0.611790744866445,0.10791916973916926
validation,B,2,missing24,all,mixed_profile_candidate,primary_unaged,606,577,29,570,572,2,0.0682278825059296,0.06666252587240505,-0.0015653566335245422,-0.008077432127551094,-0.007456010658453637,0.0006214214690974567,0.4282305074125262,0.438840640131549,0.01061013271902278,0.8510863881627841,0.8678790989402734,0.016792710777489228
validation,B,2,missing24,all,profile_A_control,cross_profile,606,577,29,557,572,15,0.09440514494018314,0.06666252587240505,-0.027742619067778085,-0.0046947556568924685,-0.007456010658453637,-0.0027612550015611685,0.5785403737718574,0.438840640131549,-0.1396997336403084,0.846386951298501,0.8678790989402734,0.02149214764177243
validation,B,2,missing24,all,profile_B_control,matching_profile,606,577,29,570,572,2,0.06453038027629839,0.06666252587240505,0.002132145596106666,-0.006834865857564765,-0.007456010658453637,-0.0006211448008888723,0.40609159151022794,0.438840640131549,0.03274904862132105,0.915431615571995,0.8678790989402734,-0.047552516631721664
validation,B,2,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,full_schedule,all,mixed_profile_candidate,primary_unaged,6515,6487,28,6433,6429,-4,0.05383864418686927,0.05366749620693265,-0.0001711479799366214,-0.007218421144296064,-0.00853438141568742,-0.001315960271391357,0.3174655251669138,0.3227662209285514,0.005300695761637608,1.408020403800724,1.3731136118048877,-0.03490679199583635
validation,B,3,full_schedule,all,profile_A_control,cross_profile,6515,6487,28,6387,6429,42,0.07354500217596562,0.05366749620693265,-0.01987750596903297,-0.006905041160732861,-0.00853438141568742,-0.00162934025495456,0.4392824995520474,0.3227662209285514,-0.116516278623496,1.316950523600525,1.3731136118048877,0.056163088204362666
validation,B,3,full_schedule,all,profile_B_control,matching_profile,6515,6487,28,6463,6429,-34,0.049820112142526386,0.05366749620693265,0.0038473840644062604,-0.004049377672362082,-0.00853438141568742,-0.004485003743325339,0.2679574576927479,0.3227662209285514,0.05480876323580347,1.1773227423019819,1.3731136118048877,0.1957908695029058
validation,B,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,23,23,0,0.27089180720741585,0.2794071267194557,0.008515319512039876,-0.07557396818254454,-0.03452221102011545,0.04105175716242909,0.9753818968867957,1.0003075529133394,0.02492565602654373,1.1558051085951035,1.2124629740573232,0.056657865462219625
validation,B,3,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,23,1,0.359101069609285,0.2794071267194557,-0.07969394288982928,-0.004511823148105006,-0.03452221102011545,-0.030010387872010443,1.2144630355129273,1.0003075529133394,-0.21415548259958794,1.316950523600525,1.2124629740573232,-0.10448754954320183
validation,B,3,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,25,23,-2,0.2189182435827352,0.2794071267194557,0.06048888313672052,-0.02446738052047007,-0.03452221102011545,-0.010054830499645378,0.7502084398720349,1.0003075529133394,0.2500991130413045,0.8606432989096868,1.2124629740573232,0.35181967514763635
validation,B,3,complete24,all,mixed_profile_candidate,primary_unaged,5908,5908,0,5875,5872,-3,0.049365781043721836,0.04912284846632152,-0.00024293257740031632,-0.006829281172755775,-0.007942183281890081,-0.0011129021091343056,0.2682240635501511,0.27184964376124704,0.0036255802110959356,1.408020403800724,1.3731136118048877,-0.03490679199583635
validation,B,3,complete24,all,profile_A_control,cross_profile,5908,5908,0,5838,5872,34,0.06789406216730332,0.04912284846632152,-0.018771213700981795,-0.006793761451332457,-0.007942183281890081,-0.0011484218305576237,0.3849469622073803,0.27184964376124704,-0.11309731844613324,1.316950523600525,1.3731136118048877,0.056163088204362666
validation,B,3,complete24,all,profile_B_control,matching_profile,5908,5908,0,5898,5872,-26,0.04594271589028592,0.04912284846632152,0.0031801325760355964,-0.0036637927506562268,-0.007942183281890081,-0.004278390531233854,0.23201936507345097,0.27184964376124704,0.03983027868779607,1.1773227423019819,1.3731136118048877,0.1957908695029058
validation,B,3,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,23,23,0,0.27089180720741585,0.2794071267194557,0.008515319512039876,-0.07557396818254454,-0.03452221102011545,0.04105175716242909,0.9753818968867957,1.0003075529133394,0.02492565602654373,1.1558051085951035,1.2124629740573232,0.056657865462219625
validation,B,3,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,23,1,0.359101069609285,0.2794071267194557,-0.07969394288982928,-0.004511823148105006,-0.03452221102011545,-0.030010387872010443,1.2144630355129273,1.0003075529133394,-0.21415548259958794,1.316950523600525,1.2124629740573232,-0.10448754954320183
validation,B,3,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,25,23,-2,0.2189182435827352,0.2794071267194557,0.06048888313672052,-0.02446738052047007,-0.03452221102011545,-0.010054830499645378,0.7502084398720349,1.0003075529133394,0.2500991130413045,0.8606432989096868,1.2124629740573232,0.35181967514763635
validation,B,3,missing24,all,mixed_profile_candidate,primary_unaged,607,579,28,558,557,-1,0.09947884358188648,0.100040171252754,0.0005613276708675147,-0.011189127451480898,-0.014577052528769757,-0.0033879250772888593,0.5992218630156413,0.5976738977396338,-0.0015479652760075346,1.0550665166953128,1.0269383761042516,-0.028128140591061168
validation,B,3,missing24,all,profile_A_control,cross_profile,607,579,28,549,557,8,0.13120606188438869,0.100040171252754,-0.03116589063163469,-0.008040517021074124,-0.014577052528769757,-0.006536535507695633,0.6927436616615238,0.5976738977396338,-0.09506976392189004,1.1896445041592765,1.0269383761042516,-0.16270612805502482
validation,B,3,missing24,all,profile_B_control,matching_profile,607,579,28,565,557,-8,0.08938428668179516,0.100040171252754,0.01065588457095884,-0.007983808963274334,-0.014577052528769757,-0.006593243565495423,0.5396384052497842,0.5976738977396338,0.058035492489849516,0.9149301076380412,1.0269383761042516,0.11200826846621048
validation,B,3,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,full_schedule,all,mixed_profile_candidate,primary_unaged,6514,6484,30,6424,6422,-2,0.07058492273375583,0.06848865974733226,-0.0020962629864235693,-0.007347919025123069,-0.006480941274602189,0.0008669777505208804,0.36930123314032104,0.36083300516330596,-0.008468227977015075,1.4569632485693784,1.487791917859587,0.030828669290208666
validation,B,4,full_schedule,all,profile_A_control,cross_profile,6514,6484,30,6365,6422,57,0.08368199827537127,0.06848865974733226,-0.015193338528039016,-0.006465809488728326,-0.006480941274602189,-1.5131785873862338e-05,0.4822710858002227,0.36083300516330596,-0.12143808063691675,1.5574574463242872,1.487791917859587,-0.06966552846470009
validation,B,4,full_schedule,all,profile_B_control,matching_profile,6514,6484,30,6440,6422,-18,0.0668996538143383,0.06848865974733226,0.0015890059329939643,-0.0035247681639963336,-0.006480941274602189,-0.002956173110605855,0.34573288591344836,0.36083300516330596,0.015100119249857602,1.3381390558773205,1.487791917859587,0.14965286198226657
validation,B,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,23,24,1,0.2855828888341062,0.276579873263379,-0.00900301557072719,-0.10408582531324782,-0.09581260319160492,0.0082732221216429,1.0242413075700136,1.0880391825585716,0.06379787498855793,1.0752953783696508,1.1694336419231437,0.09413826355349286
validation,B,4,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,24,2,0.3344261739277032,0.276579873263379,-0.05784630066432417,0.030872241622005907,-0.09581260319160492,-0.12668484481361084,1.1641493993439225,1.0880391825585716,-0.0761102167853509,1.1860421389960791,1.1694336419231437,-0.016608497072935435
validation,B,4,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,24,0,0.2108473378682307,0.276579873263379,0.06573253539514831,0.007205640478103602,-0.09581260319160492,-0.10301824366970852,0.8182306320823901,1.0880391825585716,0.26980855047618146,0.9459258404198012,1.1694336419231437,0.22350780150334248
validation,B,4,complete24,all,mixed_profile_candidate,primary_unaged,5907,5907,0,5874,5873,-1,0.06510009618024741,0.06280649200267084,-0.002293604177576569,-0.008393221667648752,-0.00735599187259471,0.0010372297950540415,0.32626354119685025,0.3083732719026352,-0.017890269294215055,1.4569632485693784,1.487791917859587,0.030828669290208666
validation,B,4,complete24,all,profile_A_control,cross_profile,5907,5907,0,5831,5873,42,0.07675596720274945,0.06280649200267084,-0.01394947520007861,-0.00631007462150385,-0.00735599187259471,-0.0010459172510908603,0.4274589339057991,0.3083732719026352,-0.1190856620031639,1.5574574463242872,1.487791917859587,-0.06966552846470009
validation,B,4,complete24,all,profile_B_control,matching_profile,5907,5907,0,5886,5873,-13,0.061921528256770386,0.06280649200267084,0.000884963745900455,-0.004915241477722001,-0.00735599187259471,-0.0024407503948727094,0.30150045615475424,0.3083732719026352,0.006872815747880956,1.3381390558773205,1.487791917859587,0.14965286198226657
validation,B,4,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,28,28,0,23,24,1,0.2855828888341062,0.276579873263379,-0.00900301557072719,-0.10408582531324782,-0.09581260319160492,0.0082732221216429,1.0242413075700136,1.0880391825585716,0.06379787498855793,1.0752953783696508,1.1694336419231437,0.09413826355349286
validation,B,4,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,24,2,0.3344261739277032,0.276579873263379,-0.05784630066432417,0.030872241622005907,-0.09581260319160492,-0.12668484481361084,1.1641493993439225,1.0880391825585716,-0.0761102167853509,1.1860421389960791,1.1694336419231437,-0.016608497072935435
validation,B,4,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,24,0,0.2108473378682307,0.276579873263379,0.06573253539514831,0.007205640478103602,-0.09581260319160492,-0.10301824366970852,0.8182306320823901,1.0880391825585716,0.26980855047618146,0.9459258404198012,1.1694336419231437,0.22350780150334248
validation,B,4,missing24,all,mixed_profile_candidate,primary_unaged,607,577,30,550,549,-1,0.1267354781091012,0.12665948274163902,-7.599536746219493e-05,0.003353298842119939,0.002477332351640144,-0.000875966490479795,0.6259610620693511,0.6408138685046648,0.014852806435313726,1.254090617011539,1.2472854331653414,-0.006805183846197549
validation,B,4,missing24,all,profile_A_control,cross_profile,607,577,30,534,549,15,0.1545867912493352,0.12665948274163902,-0.027927308507696175,-0.008060135070522039,0.002477332351640144,0.010537467422162184,0.761698504970196,0.6408138685046648,-0.12088463646553116,1.4632005069685976,1.2472854331653414,-0.21591507380325625
validation,B,4,missing24,all,profile_B_control,matching_profile,607,577,30,554,549,-5,0.11786289067491669,0.12665948274163902,0.008796592066722328,0.010710112016553962,0.002477332351640144,-0.008232779664913818,0.6789164807113123,0.6408138685046648,-0.03810261220664746,1.2437836581608406,1.2472854331653414,0.0035017750045007734
validation,B,4,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
