pet_mm_day,weather,correction_tau_h,lead_h,time,forecast_m,flow_m3_s,incremental_flow_m3_s,routed_upstream_flow_m3_s,rain_mm,soil_fraction,flow_correction_m3_s
1.0,ecmwf,2.0,2,2026-09-21T19:00:00-03:00,15.366640030348348,6427.89137665401,2089.6638684141244,4347.575536479162,2.6,0.9889378977538612,-9.348028239276495
1.0,ecmwf,2.0,3,2026-09-21T20:00:00-03:00,16.58437844210001,7299.971925679852,2070.920587587557,5234.7212038272755,2.6,0.9889378977538612,-5.669865734980699
1.0,ecmwf,2.0,4,2026-09-21T21:00:00-03:00,17.75837883620813,8179.498227328669,2031.9575877819007,6150.979586951488,2.6,0.9889378977538612,-3.4389474047198987
1.0,ecmwf,2.0,5,2026-09-21T22:00:00-03:00,18.950047853003696,9110.070904617443,1973.2242881622558,7138.932443493289,0.0,0.9778757955077223,-2.0858270381018085
1.0,ecmwf,2.0,6,2026-09-21T23:00:00-03:00,20.10670425305353,10048.775138251794,1897.1111617980946,8152.929094503166,0.0,0.9669374321802578,-1.2651180494663383
1.0,ecmwf,2.0,7,2026-09-22T00:00:00-03:00,21.252568934645403,11012.334804072821,1807.01494497135,9206.08719198663,0.0,0.9561214236475772,-0.767332885157178
1.0,ecmwf,2.0,8,2026-09-22T01:00:00-03:00,22.297727361520103,11919.739590411325,1706.628555506674,10213.576445825705,0.0,0.9454264012683806,-0.46541092105358156
1.0,ecmwf,2.0,9,2026-09-22T02:00:00-03:00,23.13014952651818,12661.54833437425,1599.5332929879794,11062.297327379256,0.0,0.9348510117107718,-0.2822859929840932
1.0,ecmwf,2.0,10,2026-09-22T03:00:00-03:00,23.890245436117276,13353.462174987424,1488.9662924556596,11864.667097641317,0.0,0.9243939167810105,-0.17121510955227787
1.0,ecmwf,2.0,11,2026-09-22T04:00:00-03:00,24.514328281853977,13931.818964988537,1377.7058047594114,12554.217007442476,0.0,0.9140537932541788,-0.1038472133495139
1.0,ecmwf,2.0,12,2026-09-22T05:00:00-03:00,25.06824481210306,14452.812105925443,1268.0333659255557,13184.841726518709,0.0,0.9038293327067426,-0.06298651882219926
1.0,ecmwf,6.0,1,2026-09-21T18:00:00-03:00,14.156435866439363,5603.072676263223,2082.110914888621,3544.340619247052,3.3,0.9889378977538612,-23.37885787245012
1.0,ecmwf,6.0,2,2026-09-21T19:00:00-03:00,15.351697090397648,6417.449628955443,2089.6638684141244,4347.575536479162,2.6,0.9889378977538612,-19.78977593784409
1.0,ecmwf,6.0,3,2026-09-21T20:00:00-03:00,16.56925830794976,7288.890107743768,2070.920587587557,5234.7212038272755,2.6,0.9889378977538612,-16.751683671065035
1.0,ecmwf,6.0,4,2026-09-21T21:00:00-03:00,17.744335942567346,8168.757180644684,2031.9575877819007,6150.979586951488,2.6,0.9889378977538612,-14.179994088705065
1.0,ecmwf,6.0,5,2026-09-21T22:00:00-03:00,18.9375956926285,9100.1536258004,1973.2242881622558,7138.932443493289,0.0,0.9778757955077223,-12.003105855145774
1.0,ecmwf,6.0,6,2026-09-21T23:00:00-03:00,20.09593881010308,10039.879846552953,1897.1111617980946,8152.929094503166,0.0,0.9669374321802578,-10.160409748308425
1.0,ecmwf,6.0,7,2026-09-22T00:00:00-03:00,21.24340893343051,11004.501535788635,1807.01494497135,9206.08719198663,0.0,0.9561214236475772,-8.600601169343525
1.0,ecmwf,6.0,8,2026-09-22T01:00:00-03:00,22.289991512915712,11912.924749619457,1706.628555506674,10213.576445825705,0.0,0.9454264012683806,-7.280251712922139
1.0,ecmwf,6.0,9,2026-09-22T02:00:00-03:00,23.123623988123946,12655.668020339643,1599.5332929879794,11062.297327379256,0.0,0.9348510117107718,-6.1626000275921795
1.0,ecmwf,6.0,10,2026-09-22T03:00:00-03:00,23.884757159099074,13348.41686179581,1488.9662924556596,11864.667097641317,0.0,0.9243939167810105,-5.216528301167175
1.0,ecmwf,6.0,11,2026-09-22T04:00:00-03:00,24.509711875724527,13927.507116327573,1377.7058047594114,12554.217007442476,0.0,0.9140537932541788,-4.415695874312695
1.0,ecmwf,6.0,12,2026-09-22T05:00:00-03:00,25.064364240171848,14449.137286583984,1268.0333659255557,13184.841726518709,0.0,0.9038293327067426,-3.7378058602805786
1.0,ecmwf,12.0,1,2026-09-21T18:00:00-03:00,14.152569610532886,5600.506018912793,2082.110914888621,3544.340619247052,3.3,0.9889378977538612,-25.94551522288019
1.0,ecmwf,12.0,2,2026-09-21T19:00:00-03:00,15.345854032045422,6413.368378527795,2089.6638684141244,4347.575536479162,2.6,0.9889378977538612,-23.871026365490998
1.0,ecmwf,12.0,3,2026-09-21T20:00:00-03:00,16.562145774658227,7283.679386935793,2070.920587587557,5234.7212038272755,2.6,0.9889378977538612,-21.96240447903931
1.0,ecmwf,12.0,4,2026-09-21T21:00:00-03:00,17.73645397731312,8162.730787160619,2031.9575877819007,6150.979586951488,2.6,0.9889378977538612,-20.206387572770144
1.0,ecmwf,12.0,5,2026-09-21T22:00:00-03:00,18.929321388209658,9093.565957629382,1973.2242881622558,7138.932443493289,0.0,0.9778757955077223,-18.590774026162542
1.0,ecmwf,12.0,6,2026-09-21T23:00:00-03:00,20.087532501741983,10032.935918494855,1897.1111617980946,8152.929094503166,0.0,0.9669374321802578,-17.10433780640674
1.0,ecmwf,12.0,7,2026-09-22T00:00:00-03:00,21.235061995770288,10997.365386493262,1807.01494497135,9206.08719198663,0.0,0.9561214236475772,-15.736750464717694
1.0,ecmwf,12.0,8,2026-09-22T01:00:00-03:00,22.281818628158575,11905.7264919629,1706.628555506674,10213.576445825705,0.0,0.9454264012683806,-14.47850936947892
1.0,ecmwf,12.0,9,2026-09-22T02:00:00-03:00,23.115678732751874,12648.509748689687,1599.5332929879794,11062.297327379256,0.0,0.9348510117107718,-13.320871677547405
1.0,ecmwf,12.0,10,2026-09-22T03:00:00-03:00,23.877098567446716,13341.377596512055,1488.9662924556596,11864.667097641317,0.0,0.9243939167810105,-12.255793584921435
1.0,ecmwf,12.0,11,2026-09-22T04:00:00-03:00,24.502366040009242,13920.64693776723,1377.7058047594114,12554.217007442476,0.0,0.9140537932541788,-11.275874434656856
1.0,ecmwf,12.0,12,2026-09-22T05:00:00-03:00,25.05735522673006,14442.500787150597,1268.0333659255557,13184.841726518709,0.0,0.9038293327067426,-10.37430529366762
1.0,icon,2.0,1,2026-09-21T18:00:00-03:00,14.162901543029378,5607.365973052333,2078.437646802482,3544.340619247052,1.7,0.9889378977538612,-15.412292997200623
1.0,icon,2.0,2,2026-09-21T19:00:00-03:00,15.3469101485926,6414.105981140231,2075.878472900345,4347.575536479162,0.5,0.9889378977538612,-9.348028239276495
1.0,icon,2.0,3,2026-09-21T20:00:00-03:00,16.541694013965397,7268.703983958607,2039.6526458663118,5234.7212038272755,0.1,0.9802072682648705,-5.669865734980699
1.0,icon,2.0,4,2026-09-21T21:00:00-03:00,17.685243485938493,8123.616884251718,1976.0762447049497,6150.979586951488,0.0,0.9692428254534645,-3.4389474047198987
1.0,icon,2.0,5,2026-09-21T22:00:00-03:00,18.847251234052955,9028.321889006758,1891.475272551571,7138.932443493289,0.0,0.9584010291578074,-2.0858270381018085
1.0,icon,2.0,6,2026-09-21T23:00:00-03:00,19.97894081711018,9943.397089735347,1791.7331132816464,8152.929094503166,0.0,0.947680507473455,-1.2651180494663383
1.0,icon,2.0,7,2026-09-22T00:00:00-03:00,21.106145297704373,10887.369592364648,1682.0497332631771,9206.08719198663,0.0,0.9370799038418676,-0.767332885157178
1.0,icon,2.0,8,2026-09-22T01:00:00-03:00,22.13872017169043,11779.957190978723,1566.8461560740714,10213.576445825705,0.0,0.9265978768787542,-0.46541092105358156
