horizon_h,population,column,feature,unit,n,finite,missing,minimum,median,p90,maximum
6,validation_high,28,julho:dQ2,(1000m3/s)^0.6/h,28,28,0,-0.05066815315960893,0.023739878247998558,0.1511670995172628,0.25457719660942624
6,validation_high,29,julho:dQ4,(1000m3/s)^0.6/h,28,28,0,-0.04033914297823976,0.033392626634254935,0.11855019391028519,0.21428906835905778
6,validation_high,30,julho:dQ8,(1000m3/s)^0.6/h,28,28,0,-0.03275602791071497,0.034332971363365876,0.10693787178780917,0.11844174804635377
6,validation_high,31,monte:Q06,(1000m3/s)^0.6,28,28,0,1.2105468972219857,1.3850023241854055,1.7054753719578308,1.7432385826518653
6,validation_high,32,monte:Q,1000m3/s,28,28,0,1.375,1.721,2.4345,2.525
6,validation_high,33,monte:I,1000m3/s,28,28,0,1.383,1.721,2.4265,2.525
6,validation_high,34,monte:dQ1,(1000m3/s)^0.6/h,28,28,0,-0.08021687668407029,0.00942027237540255,0.05078898566861399,0.13337811028366753
6,validation_high,35,monte:dQ2,(1000m3/s)^0.6/h,28,28,0,-0.06363244724554407,0.01485574242915777,0.08313225569520254,0.1469419881340736
6,validation_high,36,monte:dQ4,(1000m3/s)^0.6/h,28,28,0,-0.051909562164709766,0.016999885431525974,0.08723820293452324,0.12761036656550276
6,validation_high,37,monte:dQ8,(1000m3/s)^0.6/h,28,28,0,-0.04652606783319152,0.024770674303312396,0.09041405660556924,0.0963158949915108
6,validation_high,38,castro:Q06,(1000m3/s)^0.6,28,28,0,0.900673887199084,1.0984218916680646,1.4186411971549853,1.4651331085834602
6,validation_high,39,castro:Q,1000m3/s,28,28,0,0.84,1.1695,1.7912000000000001,1.89
6,validation_high,40,castro:I,1000m3/s,28,28,0,0.987,1.1440000000000001,1.8727,2.023
6,validation_high,41,castro:dQ1,(1000m3/s)^0.6/h,28,28,0,-0.0814639894613387,0.0,0.06853865162549533,0.12352018666405606
6,validation_high,42,castro:dQ2,(1000m3/s)^0.6/h,28,28,0,-0.06509943262997275,-0.004920414372000248,0.07140770151837474,0.11893492239884751
6,validation_high,43,castro:dQ4,(1000m3/s)^0.6/h,28,28,0,-0.05689231229264985,0.004574482211125053,0.07222913091152709,0.09776409050779211
6,validation_high,44,castro:dQ8,(1000m3/s)^0.6/h,28,28,0,-0.04067330271414715,0.02492373634472536,0.056210191204916965,0.058567518945279895
6,validation_high,45,Baixo Antas:P1,mm,28,28,0,0.0,0.023554913294819308,0.31174855491333103,0.446242774566538
6,validation_high,46,Baixo Antas:C1,fraction,28,28,0,0.7160404624277458,0.7160404624277458,0.7160404624277458,0.7160404624277458
6,validation_high,47,Baixo Antas:P3,mm,28,28,0,0.0,0.22976878612719753,0.9152601156070467,1.1994219653180511
6,validation_high,48,Baixo Antas:C3,fraction,28,28,0,0.9053468208092484,0.9053468208092484,0.9053468208092484,0.9053468208092484
6,validation_high,49,Baixo Antas:P6,mm,28,28,0,0.0184971098265938,0.37109826589601314,1.6033236994221844,1.8693641618499468
6,validation_high,50,Baixo Antas:C6,fraction,28,28,0,0.9526734104046243,0.9526734104046243,0.9526734104046243,0.9526734104046243
6,validation_high,51,Baixo Antas:P12,mm,28,28,0,0.13468208092486508,2.2144508670523084,18.037138728323804,40.5631502890174
6,validation_high,52,Baixo Antas:C12,fraction,28,28,0,0.9763367052023121,0.9763367052023121,0.9763367052023121,0.9763367052023121
6,validation_high,53,Baixo Antas:P24,mm,28,28,0,2.3462427745667522,29.29299132948013,73.40624277456654,74.08554913294815
6,validation_high,54,Baixo Antas:C24,fraction,28,28,0,0.9881683526011561,0.9881683526011561,0.9881683526011561,0.9881683526011561
6,validation_high,55,Baixo Antas:P48,mm,28,28,0,72.49653179190747,74.84450867052053,75.23236994219687,75.23236994219687
6,validation_high,56,Baixo Antas:C48,fraction,28,28,0,0.9885145712909441,0.9918563342967245,0.994084176300578,0.994084176300578
6,validation_high,57,Baixo Antas:P3lag3,mm,28,28,0,0.0,0.292774566474005,0.9152601156070467,1.1994219653180511
6,validation_high,58,Baixo Antas:P3lag6,mm,28,28,0,0.0,0.31098265895960175,1.4868497109827308,14.37109826589586
6,validation_high,59,Baixo Antas:P3lag12,mm,28,28,0,0.047976878612727675,0.7050578034683042,22.9800867052023,27.31979768786124
6,validation_high,60,Carreiro:P1,mm,28,28,0,0.0,0.017004680187211355,0.16620904836194392,0.49110764430571974
6,validation_high,61,Carreiro:C1,fraction,28,28,0,0.891185647425897,0.9301872074882995,0.9479719188767551,0.9894695787831513
6,validation_high,62,Carreiro:P3,mm,28,28,0,0.0,0.11840873634947868,0.6736973478938753,1.020436817472745
6,validation_high,63,Carreiro:C3,fraction,28,28,0,0.9242069682787311,0.937207488299532,0.9628965158606345,0.9964898595943839
6,validation_high,64,Carreiro:P6,mm,28,28,0,0.02496099843994327,0.3711388455538769,1.4565054602184562,2.7870514820593524
6,validation_high,65,Carreiro:C6,fraction,28,28,0,0.9324622984919397,0.9389625585023402,0.9686037441497661,0.9686037441497661
6,validation_high,66,Carreiro:P12,mm,28,28,0,0.4305772230889867,0.8936037441497628,21.00081123244935,44.6076443057722
6,validation_high,67,Carreiro:C12,fraction,28,28,0,0.936589963598544,0.9423101924076964,0.9546606864274572,0.9546606864274572
6,validation_high,68,Carreiro:P24,mm,28,28,0,1.1834633385335975,32.30031201248059,68.6371294851794,68.81653666146649
6,validation_high,69,Carreiro:C24,fraction,28,28,0,0.9386537961518462,0.9476891575663027,0.9583105824232969,0.9600396515860634
6,validation_high,70,Carreiro:P48,mm,28,28,0,68.25928237129482,68.92386895475823,69.77847113884557,69.77847113884557
6,validation_high,71,Carreiro:C48,fraction,28,28,0,0.9483310582423297,0.9645817082683308,0.9779202418096724,0.9787847763910558
6,validation_high,72,Carreiro:P3lag3,mm,28,28,0,0.011856474258973055,0.17784711388459362,1.0807644305772681,1.7666146645866079
6,validation_high,73,Carreiro:P3lag6,mm,28,28,0,0.011856474258973055,0.2797191887675891,2.6687675507020465,15.216224648985936
6,validation_high,74,Carreiro:P3lag12,mm,28,28,0,0.011856474258973055,0.625877535101424,21.64333853354132,26.604368174726922
6,validation_high,75,Prata-Turvo:P1,mm,28,28,0,0.0,0.004477611940299525,0.7858742004264593,1.4688166311300748
6,validation_high,76,Prata-Turvo:C1,fraction,28,28,0,0.9967128642501777,0.9967128642501777,0.9967128642501777,0.9967128642501777
6,validation_high,77,Prata-Turvo:P3,mm,28,28,0,0.0,0.016417910447761534,2.805732054015673,4.557711442786116
6,validation_high,78,Prata-Turvo:C3,fraction,28,28,0,0.9989042880833927,0.9989042880833927,0.9989042880833927,0.9989042880833927
6,validation_high,79,Prata-Turvo:P6,mm,28,28,0,0.0029850746268663504,0.12674129353236788,7.493057924662493,10.909470504619804
6,validation_high,80,Prata-Turvo:C6,fraction,28,28,0,0.9994521440416964,0.9994521440416964,0.9994521440416964,0.9994521440416964
6,validation_high,81,Prata-Turvo:P12,mm,28,28,0,0.025373134328360587,2.422476901208383,39.36503553660279,61.16448116560062
6,validation_high,82,Prata-Turvo:C12,fraction,28,28,0,0.9997260720208483,0.9997260720208483,0.9997260720208483,0.9997260720208483
6,validation_high,83,Prata-Turvo:P24,mm,28,28,0,1.2515813788203103,52.16357498223188,87.61946695095962,87.94264392324109
6,validation_high,84,Prata-Turvo:C24,fraction,28,28,0,0.9834273572613126,0.9998630360104241,0.9998630360104241,0.9998630360104241
6,validation_high,85,Prata-Turvo:P48,mm,28,28,0,84.353091684435,88.19744136460577,88.22281449893413,88.22281449893413
6,validation_high,86,Prata-Turvo:C48,fraction,28,28,0,0.9917136786306564,0.9917136786306564,0.9917136786306564,0.9917136786306564
6,validation_high,87,Prata-Turvo:P3lag3,mm,28,28,0,0.0,0.12375621890550152,4.498519900497533,6.325461975835114
6,validation_high,88,Prata-Turvo:P3lag6,mm,28,28,0,0.0,0.3385394456290505,7.9587935323383086,23.594971570717842
6,validation_high,89,Prata-Turvo:P3lag12,mm,28,28,0,0.0,3.6050195451315314,24.852565742714997,28.994296375266476
6,validation_high,90,Alto Antas:P1,mm,28,28,0,0.0,0.1587584737555855,0.6309428626767591,1.9898663567693196
6,validation_high,91,Alto Antas:C1,fraction,28,28,0,0.8370036800309897,0.9793627735812511,0.9793627735812511,0.9793627735812511
6,validation_high,92,Alto Antas:P3,mm,28,28,0,0.024753050552005322,0.5950610110401053,3.3529978694557814,7.058551229905124
6,validation_high,93,Alto Antas:C3,fraction,28,28,0,0.8829136806766091,0.9931209245270837,0.9931209245270837,0.9931209245270837
6,validation_high,94,Alto Antas:P6,mm,28,28,0,0.23834979662988184,1.353135773774985,10.943641293821502,18.596935889986522
6,validation_high,95,Alto Antas:C6,fraction,28,28,0,0.9414568403383046,0.9728339466718315,0.9965604622635418,0.9965604622635418
6,validation_high,96,Alto Antas:P12,mm,28,28,0,0.4849506101104514,3.4634437342631657,37.1214600038738,46.376407127639
6,validation_high,97,Alto Antas:C12,fraction,28,28,0,0.9550398670023889,0.9805821873587708,0.9876226676996578,0.9982802311317709
6,validation_high,98,Alto Antas:P24,mm,28,28,0,3.297970172380561,45.20857156691865,62.217954677513156,62.59023823358523
6,validation_high,99,Alto Antas:C24,fraction,28,28,0,0.971588304603267,0.9784762573439216,0.9912958389825037,0.9940074407644134
6,validation_high,100,Alto Antas:P48,mm,28,28,0,58.87274840209184,64.30552004648479,65.06750726321931,65.09134224288229
6,validation_high,101,Alto Antas:C48,fraction,28,28,0,0.9832278149008974,0.9861936293498611,0.9936699028342695,0.9970037203822066
6,validation_high,102,Alto Antas:P3lag3,mm,28,28,0,0.024753050552005322,0.6737361998837927,7.57783071857451,11.522328103815667
6,validation_high,103,Alto Antas:P3lag6,mm,28,28,0,0.024753050552005322,0.777005616889444,11.666290916134066,14.426453612240909
6,validation_high,104,Alto Antas:P3lag12,mm,28,28,0,0.4564110013558304,5.082147975982965,13.87450319581638,14.552361030408687
6,validation_high,105,Tainhas:P1,mm,28,28,0,0.0,0.15409836065574634,1.381366120218641,2.355737704918026
6,validation_high,106,Tainhas:C1,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,107,Tainhas:P3,mm,28,28,0,0.029508196721318183,0.7314207650273717,4.748907103825239,8.097814207650279
6,validation_high,108,Tainhas:C3,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,109,Tainhas:P6,mm,28,28,0,0.2639344262295418,2.0587431693989973,13.378852459016507,21.028415300546655
6,validation_high,110,Tainhas:C6,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,111,Tainhas:P12,mm,28,28,0,0.9393442622952428,4.683879781420968,47.56081967213118,59.3398907103824
6,validation_high,112,Tainhas:C12,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,113,Tainhas:P24,mm,28,28,0,4.892349726776181,58.74562841530067,78.89065573770512,80.43442622950847
6,validation_high,114,Tainhas:C24,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,115,Tainhas:P48,mm,28,28,0,74.33825136612028,81.76857923497295,83.3740437158474,83.4065573770496
6,validation_high,116,Tainhas:C48,fraction,28,28,0,1.0,1.0,1.0,1.0
6,validation_high,117,Tainhas:P3lag3,mm,28,28,0,0.029508196721318183,0.9677595628415716,8.629945355191266,12.930601092896376
6,validation_high,118,Tainhas:P3lag6,mm,28,28,0,0.029508196721318183,1.4428961748634719,13.593224043716003,20.862841530054368
6,validation_high,119,Tainhas:P3lag12,mm,28,28,0,0.526775956284171,6.867213114754103,19.352841530054487,20.862841530054368
6,original_validation_train,0,86510000:H,m,4354,4354,0,0.8,2.44,4.967000000000002,14.98
6,original_validation_train,1,86510000:dH0.5,m/h,4354,4344,10,-0.33999999999999986,-0.019999999999999574,0.11999999999999966,1.5600000000000005
6,original_validation_train,2,86510000:dH1,m/h,4354,4343,11,-0.33000000000000007,-0.010000000000000009,0.10999999999999988,1.0199999999999996
6,original_validation_train,3,86510000:dH2,m/h,4354,4340,14,-0.3200000000000003,-0.010000000000000009,0.11499999999999999,0.9399999999999995
6,original_validation_train,4,86510000:dH4,m/h,4354,4337,17,-0.2875000000000001,-0.010000000000000009,0.1175,0.9175000000000002
6,original_validation_train,5,86510000:dH8,m/h,4354,4333,21,-0.2749999999999999,-0.0062500000000000056,0.09250000000000003,0.8225
6,original_validation_train,6,86472000:H,m,4354,4352,2,2.49,3.83,6.16,15.75
6,original_validation_train,7,86472000:dH0.5,m/h,4354,4352,2,-0.6600000000000001,0.0,0.10000000000000142,1.1799999999999997
6,original_validation_train,8,86472000:dH1,m/h,4354,4350,4,-0.5999999999999996,0.0,0.1109999999999993,1.17
6,original_validation_train,9,86472000:dH2,m/h,4354,4350,4,-0.5200000000000002,0.0,0.125,1.0349999999999993
6,original_validation_train,10,86472000:dH4,m/h,4354,4350,4,-0.3800000000000001,-0.0024999999999999467,0.1299999999999999,0.875
6,original_validation_train,11,86472000:dH8,m/h,4354,4349,5,-0.26374999999999993,-0.0012500000000000289,0.10750000000000004,0.7512499999999999
6,original_validation_train,12,86472600:H,m,4354,3991,363,1.1,2.64,4.69,13.32
6,original_validation_train,13,86472600:dH0.5,m/h,4354,3990,364,-0.34000000000000075,0.0,0.11999999999999966,0.8600000000000012
6,original_validation_train,14,86472600:dH1,m/h,4354,3933,421,-0.35999999999999943,-0.009999999999999787,0.11000000000000032,0.8799999999999999
6,original_validation_train,15,86472600:dH2,m/h,4354,3892,462,-0.31500000000000017,-0.0050000000000000044,0.11950000000000037,0.8050000000000002
6,original_validation_train,16,86472600:dH4,m/h,4354,3856,498,-0.26749999999999996,-0.0050000000000000044,0.12,0.7300000000000002
6,original_validation_train,17,86472600:dH8,m/h,4354,3806,548,-0.23249999999999993,-0.0050000000000000044,0.09875,0.6699999999999999
6,original_validation_train,18,86500000:H,m,4354,4353,1,0.65,1.35,2.4,6.77
6,original_validation_train,19,86500000:dH0.5,m/h,4354,4352,2,-0.7800000000000002,0.0,0.020000000000000018,2.3599999999999994
6,original_validation_train,20,86500000:dH1,m/h,4354,4351,3,-0.8,0.0,0.020000000000000018,2.04
6,original_validation_train,21,86500000:dH2,m/h,4354,4350,4,-0.455,0.0,0.040000000000000036,1.5150000000000001
6,original_validation_train,22,86500000:dH4,m/h,4354,4350,4,-0.33749999999999997,0.0,0.09000000000000002,0.9075000000000001
6,original_validation_train,23,86500000:dH8,m/h,4354,4349,5,-0.18374999999999997,0.0,0.07875,0.555
6,original_validation_train,24,julho:Q06,(1000m3/s)^0.6,4354,4354,0,0.10933620739432783,0.37209864514733104,0.8064443870717091,2.958778484891999
6,original_validation_train,25,julho:Q,1000m3/s,4354,4354,0,0.025,0.1925,0.6987000000000002,6.098
6,original_validation_train,26,julho:I,1000m3/s,4354,4354,0,0.001,0.203,0.704,6.128
6,original_validation_train,27,julho:dQ1,(1000m3/s)^0.6/h,4354,4354,0,-0.408550444514477,0.0,0.0181449326640422,0.41879285426389345
6,original_validation_train,28,julho:dQ2,(1000m3/s)^0.6/h,4354,4354,0,-0.21325133678655214,0.0,0.02622840559485044,0.3313857933767153
6,original_validation_train,29,julho:dQ4,(1000m3/s)^0.6/h,4354,4354,0,-0.10938639078412082,0.0,0.0354062588787021,0.24165549832088368
6,original_validation_train,30,julho:dQ8,(1000m3/s)^0.6/h,4354,4352,2,-0.07363744336330275,0.0,0.027320904503549633,0.1719696243110594
6,original_validation_train,31,monte:Q06,(1000m3/s)^0.6,4354,4353,1,0.0956352499790037,0.37499093289487784,0.7742265636952191,2.803799300326969
6,original_validation_train,32,monte:Q,1000m3/s,4354,4353,1,0.02,0.195,0.6528000000000002,5.575
6,original_validation_train,33,monte:I,1000m3/s,4354,4353,1,0.0,0.179,0.6548000000000002,5.592
6,original_validation_train,34,monte:dQ1,(1000m3/s)^0.6/h,4354,4352,2,-0.48474221983946675,0.0,0.024452915927960877,0.4350665911087397
6,original_validation_train,35,monte:dQ2,(1000m3/s)^0.6/h,4354,4352,2,-0.24989492264228616,0.0,0.029743367049160144,0.29700494036190506
6,original_validation_train,36,monte:dQ4,(1000m3/s)^0.6/h,4354,4352,2,-0.09796979516396559,0.0,0.03425188577459849,0.20010307208143802
6,original_validation_train,37,monte:dQ8,(1000m3/s)^0.6/h,4354,4350,4,-0.055577643843235214,-0.00028083450522267336,0.024948626190022437,0.14966588913001427
6,original_validation_train,38,castro:Q06,(1000m3/s)^0.6,4354,4354,0,0.08977667218433069,0.28579393694881206,0.6091242235819115,2.3183542274418922
6,original_validation_train,39,castro:Q,1000m3/s,4354,4354,0,0.018,0.124,0.43770000000000026,4.061
6,original_validation_train,40,castro:I,1000m3/s,4354,4354,0,0.001,0.112,0.43940000000000057,4.105
6,original_validation_train,41,castro:dQ1,(1000m3/s)^0.6/h,4354,4354,0,-0.25747399961996087,0.0,0.01858425260544797,0.2191084924735245
6,original_validation_train,42,castro:dQ2,(1000m3/s)^0.6/h,4354,4354,0,-0.1305422384563114,0.0,0.021823342140889736,0.14313986561357062
6,original_validation_train,43,castro:dQ4,(1000m3/s)^0.6/h,4354,4354,0,-0.06571096584058289,0.0,0.021901665740243388,0.12840639671555637
6,original_validation_train,44,castro:dQ8,(1000m3/s)^0.6/h,4354,4352,2,-0.05991768005597145,0.0,0.015085353195457073,0.12050576459435042
6,original_validation_train,45,Baixo Antas:P1,mm,4354,4227,127,0.0,0.0,0.21997109826592293,9.374132947976875
6,original_validation_train,46,Baixo Antas:C1,fraction,4354,4354,0,0.33164739884393063,0.7160404624277458,0.7160404624277458,0.7255780346820809
6,original_validation_train,47,Baixo Antas:P3,mm,4354,4354,0,0.0,0.0,0.9427312138728466,24.40130057803467
6,original_validation_train,48,Baixo Antas:C3,fraction,4354,4354,0,0.5122832369942196,0.9053468208092484,0.9053468208092484,0.9085260115606936
6,original_validation_train,49,Baixo Antas:P6,mm,4354,4354,0,0.0,0.0,2.6335838150289046,36.91040462427752
6,original_validation_train,50,Baixo Antas:C6,fraction,4354,4354,0,0.5480491329479769,0.9526734104046243,0.9526734104046243,0.9542630057803468
6,original_validation_train,51,Baixo Antas:P12,mm,4354,4354,0,0.0,0.0,6.646242774566443,66.17586705202311
6,original_validation_train,52,Baixo Antas:C12,fraction,4354,4354,0,0.604949421965318,0.9686295761078998,0.9763367052023121,0.9771315028901734
6,original_validation_train,53,Baixo Antas:P24,mm,4354,4349,5,0.0,0.018497109826588542,18.131560693641635,90.89176300578043
6,original_validation_train,54,Baixo Antas:C24,fraction,4354,4354,0,0.302474710982659,0.967861873795761,0.9881683526011561,0.9885657514450868
6,original_validation_train,55,Baixo Antas:P48,mm,4354,4337,17,0.0,0.19768786127168478,36.749248554913265,163.66242774566476
6,original_validation_train,56,Baixo Antas:C48,fraction,4354,4354,0,0.1512373554913295,0.9628943882466281,0.994084176300578,0.994084176300578
6,original_validation_train,57,Baixo Antas:P3lag3,mm,4354,4354,0,0.0,0.0,0.9265028901734144,24.40130057803467
6,original_validation_train,58,Baixo Antas:P3lag6,mm,4354,4353,1,0.0,0.0,0.906156069364188,24.40130057803467
6,original_validation_train,59,Baixo Antas:P3lag12,mm,4354,4347,7,0.0,0.0,0.8924855491329664,24.40130057803467
6,original_validation_train,60,Carreiro:P1,mm,4354,4295,59,0.0,0.0,0.23717628705147678,18.328393135725438
6,original_validation_train,61,Carreiro:C1,fraction,4354,4354,0,0.07683307332293292,0.9859594383775352,0.9894695787831513,0.9894695787831513
6,original_validation_train,62,Carreiro:P3,mm,4354,4303,51,0.0,0.0,1.1246645865834548,35.304368174726996
6,original_validation_train,63,Carreiro:C3,fraction,4354,4354,0,0.10413416536661467,0.9637285491419656,0.9964898595943839,0.9964898595943839
6,original_validation_train,64,Carreiro:P6,mm,4354,4314,40,0.0,0.0,2.8669344773790955,55.468798751950104
6,original_validation_train,65,Carreiro:C6,fraction,4354,4354,0,0.10588923556942278,0.9721528861154447,0.998244929797192,0.998244929797192
6,original_validation_train,66,Carreiro:P12,mm,4354,4318,36,0.0,0.017472698907960292,6.338341653666211,73.03088923556943
6,original_validation_train,67,Carreiro:C12,fraction,4354,4354,0,0.10676677067082685,0.9714313572542903,0.9909321372854916,0.9991224648985961
6,original_validation_train,68,Carreiro:P24,mm,4354,4331,23,0.0,0.11638065522621002,19.292667706708293,77.30686427457101
6,original_validation_train,69,Carreiro:C24,fraction,4354,4354,0,0.2641868174726989,0.9667999219968799,0.9905258710348415,0.999561232449298
6,original_validation_train,70,Carreiro:P48,mm,4354,4336,18,0.0,0.6096723868954922,33.68031201248057,128.71232449297975
6,original_validation_train,71,Carreiro:C48,fraction,4354,4354,0,0.14432202288091528,0.9602915366614666,0.9883076573062923,0.9956854524180967
6,original_validation_train,72,Carreiro:P3lag3,mm,4354,4303,51,0.0,0.0,1.0816848673946893,35.304368174726996
6,original_validation_train,73,Carreiro:P3lag6,mm,4354,4302,52,0.0,0.0,1.0566255850234043,35.304368174726996
6,original_validation_train,74,Carreiro:P3lag12,mm,4354,4296,58,0.0,0.0,1.039352574102967,35.304368174726996
6,original_validation_train,75,Prata-Turvo:P1,mm,4354,4352,2,0.0,0.0,0.29964818763325807,15.32133972992182
6,original_validation_train,76,Prata-Turvo:C1,fraction,4354,4354,0,0.42093105899076044,0.9967128642501777,1.0,1.0
6,original_validation_train,77,Prata-Turvo:P3,mm,4354,4354,0,0.0,0.0,1.2666595593461296,37.462260127931785
6,original_validation_train,78,Prata-Turvo:C3,fraction,4354,4354,0,0.6161454631603887,0.9989042880833927,1.0,1.0
6,original_validation_train,79,Prata-Turvo:P6,mm,4354,4354,0,0.0,0.0,3.3401154939588458,66.6991471215352
6,original_validation_train,80,Prata-Turvo:C6,fraction,4354,4354,0,0.6396588486140726,0.9994521440416964,1.0,1.0
6,original_validation_train,81,Prata-Turvo:P12,mm,4354,4354,0,0.0,0.0029850746268663504,8.075053304904054,99.74456289978677
6,original_validation_train,82,Prata-Turvo:C12,fraction,4354,4354,0,0.5340262970859987,0.9997260720208483,1.0,1.0
6,original_validation_train,83,Prata-Turvo:P24,mm,4354,4348,6,0.0,0.0607675906183507,15.927288557213956,102.35309168443494
6,original_validation_train,84,Prata-Turvo:C24,fraction,4354,4354,0,0.26701314854299935,0.9984822909263209,1.0,1.0
6,original_validation_train,85,Prata-Turvo:P48,mm,4354,4336,18,0.0,0.7352878464818985,34.01684434968029,143.08699360341146
6,original_validation_train,86,Prata-Turvo:C48,fraction,4354,4354,0,0.13350657427149967,0.9977549010897893,0.9999315180052122,1.0
6,original_validation_train,87,Prata-Turvo:P3lag3,mm,4354,4354,0,0.0,0.0,1.2193354655294946,37.462260127931785
6,original_validation_train,88,Prata-Turvo:P3lag6,mm,4354,4353,1,0.0,0.0,1.2142075337597762,37.462260127931785
6,original_validation_train,89,Prata-Turvo:P3lag12,mm,4354,4347,7,0.0,0.0,1.2220255863539398,37.462260127931785
6,original_validation_train,90,Alto Antas:P1,mm,4354,4354,0,0.0,0.0,0.44261475886112567,6.3658047646716955
6,original_validation_train,91,Alto Antas:C1,fraction,4354,4354,0,0.6114177803602556,0.9783362386209568,0.9793627735812511,0.9803893085415456
6,original_validation_train,92,Alto Antas:P3,mm,4354,4354,0,0.0,0.0,1.4084427658338272,10.634195235328278
6,original_validation_train,93,Alto Antas:C3,fraction,4354,4354,0,0.6805119762412034,0.9460100716637614,0.9931209245270837,0.9934631028471819
6,original_validation_train,94,Alto Antas:P6,mm,4354,4354,0,0.0,0.0,3.2412930466782774,20.041499128413715
6,original_validation_train,95,Alto Antas:C6,fraction,4354,4354,0,0.6839515139776615,0.9519271741235715,0.9965604622635418,0.9967315514235909
6,original_validation_train,96,Alto Antas:P12,mm,4354,4352,2,0.0,0.01638582219639651,6.690505520046488,34.51789657176057
6,original_validation_train,97,Alto Antas:C12,fraction,4354,4354,0,0.3968986054619408,0.9561164374717541,0.9864169733359158,0.9983657757117954
6,original_validation_train,98,Alto Antas:P24,mm,4354,4346,8,0.0,0.08990315707921875,14.32457873329459,53.86717024985471
6,original_validation_train,99,Alto Antas:C24,fraction,4354,4354,0,0.1984493027309704,0.9576187132803926,0.9794325811866487,0.9991401155658854
6,original_validation_train,100,Alto Antas:P48,mm,4354,4333,21,0.0,1.1494479953515404,25.56446252178959,57.31086577571176
6,original_validation_train,101,Alto Antas:C48,fraction,4354,4354,0,0.0992246513654852,0.9562328507327781,0.9744058283297825,0.9956479194912519
6,original_validation_train,102,Alto Antas:P3lag3,mm,4354,4354,0,0.0,0.0,1.379918651946547,10.634195235328278
6,original_validation_train,103,Alto Antas:P3lag6,mm,4354,4352,2,0.0,0.0,1.367228355607202,10.634195235328278
6,original_validation_train,104,Alto Antas:P3lag12,mm,4354,4346,8,0.0,0.0,1.371380011621152,10.634195235328278
6,original_validation_train,105,Tainhas:P1,mm,4354,4351,3,0.0,0.0,0.4185792349727715,10.027868852458974
6,original_validation_train,106,Tainhas:C1,fraction,4354,4354,0,0.3907103825136612,1.0,1.0,1.0
6,original_validation_train,107,Tainhas:P3,mm,4354,4354,0,0.0,0.0,1.5644262295082059,17.8338797814208
6,original_validation_train,108,Tainhas:C3,fraction,4354,4354,0,0.7677595628415301,1.0,1.0,1.0
6,original_validation_train,109,Tainhas:P6,mm,4354,4354,0,0.0,0.0,3.510218579234906,28.58360655737708
6,original_validation_train,110,Tainhas:C6,fraction,4354,4354,0,0.732695810564663,1.0,1.0,1.0
6,original_validation_train,111,Tainhas:P12,mm,4354,4353,1,0.0,0.0,7.841748633879819,45.68306010928965
6,original_validation_train,112,Tainhas:C12,fraction,4354,4354,0,0.45611338797814205,1.0,1.0,1.0
6,original_validation_train,113,Tainhas:P24,mm,4354,4347,7,0.0,0.04644808743169135,16.646994535519198,73.7622950819671
6,original_validation_train,114,Tainhas:C24,fraction,4354,4354,0,0.22805669398907102,1.0,1.0,1.0
6,original_validation_train,115,Tainhas:P48,mm,4354,4335,19,0.0,0.849180327868843,31.02775956284171,76.5836065573769
6,original_validation_train,116,Tainhas:C48,fraction,4354,4354,0,0.11402834699453551,1.0,1.0,1.0
6,original_validation_train,117,Tainhas:P3lag3,mm,4354,4354,0,0.0,0.0,1.5448633879781488,17.8338797814208
6,original_validation_train,118,Tainhas:P3lag6,mm,4354,4353,1,0.0,0.0,1.5436065573770543,17.8338797814208
6,original_validation_train,119,Tainhas:P3lag12,mm,4354,4347,7,0.0,0.0,1.5433879781420705,17.8338797814208
6,added2023_all,0,86510000:H,m,493,493,0,0.84,5.03,7.0,8.21
6,added2023_all,1,86510000:dH0.5,m/h,493,493,0,-0.33999999999999986,0.0,0.11999999999999922,1.08
6,added2023_all,2,86510000:dH1,m/h,493,492,1,-0.21999999999999975,0.0,0.11999999999999962,0.8199999999999994
6,added2023_all,3,86510000:dH2,m/h,493,491,2,-0.20999999999999996,0.0,0.11499999999999988,0.8049999999999997
6,added2023_all,4,86510000:dH4,m/h,493,489,4,-0.18500000000000005,0.0,0.12250000000000005,0.665
6,added2023_all,5,86510000:dH8,m/h,493,485,8,-0.11625000000000008,0.0,0.11374999999999996,0.4387500000000001
6,added2023_all,6,86472000:H,m,493,493,0,2.27,6.03,7.788,9.16
6,added2023_all,7,86472000:dH0.5,m/h,493,493,0,-0.6999999999999993,-0.019999999999999574,0.14000000000000057,1.120000000000001
6,added2023_all,8,86472000:dH1,m/h,493,493,0,-0.5499999999999998,-0.019999999999999574,0.14000000000000004,0.9699999999999998
6,added2023_all,9,86472000:dH2,m/h,493,493,0,-0.48999999999999977,-0.020000000000000018,0.1299999999999999,0.7850000000000001
6,added2023_all,10,86472000:dH4,m/h,493,493,0,-0.3125,-0.020000000000000018,0.1345,0.7099999999999997
6,added2023_all,11,86472000:dH8,m/h,493,493,0,-0.18000000000000005,-0.02124999999999999,0.13200000000000003,0.49249999999999994
6,added2023_all,12,86472600:H,m,493,0,493,,,,
