phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,hybrid_hits,hits_delta,reference_mae_m,hybrid_mae_m,mae_m_delta,reference_bias_m,hybrid_bias_m,bias_m_delta,reference_p98_abs_m,hybrid_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,hybrid_max_abs_m,max_abs_m_delta
validation,B,2,missing24,all,profile_A_control,cross_profile,606,577,29,557,575,18,0.09440514494018314,0.06460998905907567,-0.02979515588110747,-0.0046947556568924685,-0.0032172634536541695,0.001477492203238299,0.5785403737718574,0.3595297715782577,-0.2190106021935997,0.846386951298501,0.8567965346525326,0.010409583354031637
validation,B,2,missing24,all,profile_B_control,matching_profile,606,577,29,570,575,5,0.06453038027629839,0.06460998905907567,7.960878277728234e-05,-0.006834865857564765,-0.0032172634536541695,0.0036176024039105952,0.40609159151022794,0.3595297715782577,-0.04656181993197023,0.915431615571995,0.8567965346525326,-0.05863508091946246
validation,B,2,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,2,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,full_schedule,all,mixed_profile_candidate,primary_tree_only,6515,6487,28,6433,6455,22,0.05383864418686927,0.05302066193200152,-0.0008179822548677468,-0.007218421144296064,-0.007832818123540412,-0.0006143969792443485,0.3174655251669138,0.28102386653296213,-0.03644165863395166,1.408020403800724,1.0849787912208422,-0.32304161257988184
validation,B,3,full_schedule,all,profile_A_control,cross_profile,6515,6487,28,6387,6455,68,0.07354500217596562,0.05302066193200152,-0.020524340243964094,-0.006905041160732861,-0.007832818123540412,-0.0009277769628075515,0.4392824995520474,0.28102386653296213,-0.15825863301908527,1.316950523600525,1.0849787912208422,-0.23197173237968283
validation,B,3,full_schedule,all,profile_B_control,matching_profile,6515,6487,28,6463,6455,-8,0.049820112142526386,0.05302066193200152,0.003200549789475135,-0.004049377672362082,-0.007832818123540412,-0.0037834404511783307,0.2679574576927479,0.28102386653296213,0.013066408840214205,1.1773227423019819,1.0849787912208422,-0.09234395108113969
validation,B,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,22,-1,0.27089180720741585,0.26423750375264654,-0.006654303454769306,-0.07557396818254454,0.05130279103820569,0.12687675922075023,0.9753818968867957,1.0271793464857886,0.051797449598992906,1.1558051085951035,1.066297633031561,-0.08950747556354255
validation,B,3,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,22,0,0.359101069609285,0.26423750375264654,-0.09486356585663847,-0.004511823148105006,0.05130279103820569,0.055814614186310695,1.2144630355129273,1.0271793464857886,-0.18728368902713877,1.316950523600525,1.066297633031561,-0.250652890568964
validation,B,3,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,25,22,-3,0.2189182435827352,0.26423750375264654,0.045319260169911335,-0.02446738052047007,0.05130279103820569,0.07577017155867576,0.7502084398720349,1.0271793464857886,0.2769709066137537,0.8606432989096868,1.066297633031561,0.20565433412187417
validation,B,3,complete24,all,mixed_profile_candidate,primary_tree_only,5908,5908,0,5875,5887,12,0.049365781043721836,0.049333488618011526,-3.229242571031049e-05,-0.006829281172755775,-0.008255864295046664,-0.0014265831222908887,0.2682240635501511,0.2541106545688403,-0.014113408981310804,1.408020403800724,1.0849787912208422,-0.32304161257988184
validation,B,3,complete24,all,profile_A_control,cross_profile,5908,5908,0,5838,5887,49,0.06789406216730332,0.049333488618011526,-0.01856057354929179,-0.006793761451332457,-0.008255864295046664,-0.0014621028437142069,0.3849469622073803,0.2541106545688403,-0.13083630763853998,1.316950523600525,1.0849787912208422,-0.23197173237968283
validation,B,3,complete24,all,profile_B_control,matching_profile,5908,5908,0,5898,5887,-11,0.04594271589028592,0.049333488618011526,0.0033907727277256022,-0.0036637927506562268,-0.008255864295046664,-0.004592071544390437,0.23201936507345097,0.2541106545688403,0.022091289495389327,1.1773227423019819,1.0849787912208422,-0.09234395108113969
validation,B,3,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,22,-1,0.27089180720741585,0.26423750375264654,-0.006654303454769306,-0.07557396818254454,0.05130279103820569,0.12687675922075023,0.9753818968867957,1.0271793464857886,0.051797449598992906,1.1558051085951035,1.066297633031561,-0.08950747556354255
validation,B,3,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,22,0,0.359101069609285,0.26423750375264654,-0.09486356585663847,-0.004511823148105006,0.05130279103820569,0.055814614186310695,1.2144630355129273,1.0271793464857886,-0.18728368902713877,1.316950523600525,1.066297633031561,-0.250652890568964
validation,B,3,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,25,22,-3,0.2189182435827352,0.26423750375264654,0.045319260169911335,-0.02446738052047007,0.05130279103820569,0.07577017155867576,0.7502084398720349,1.0271793464857886,0.2769709066137537,0.8606432989096868,1.066297633031561,0.20565433412187417
validation,B,3,missing24,all,mixed_profile_candidate,primary_tree_only,607,579,28,558,568,10,0.09947884358188648,0.0906438397196577,-0.008835003862228782,-0.011189127451480898,-0.003516139744854872,0.007672987706626026,0.5992218630156413,0.49540511794014525,-0.10381674507549604,1.0550665166953128,0.9633155823814348,-0.09175093431387804
validation,B,3,missing24,all,profile_A_control,cross_profile,607,579,28,549,568,19,0.13120606188438869,0.0906438397196577,-0.04056222216473099,-0.008040517021074124,-0.003516139744854872,0.004524377276219252,0.6927436616615238,0.49540511794014525,-0.19733854372137855,1.1896445041592765,0.9633155823814348,-0.2263289217778417
validation,B,3,missing24,all,profile_B_control,matching_profile,607,579,28,565,568,3,0.08938428668179516,0.0906438397196577,0.001259553037862543,-0.007983808963274334,-0.003516139744854872,0.004467669218419462,0.5396384052497842,0.49540511794014525,-0.04423328730963899,0.9149301076380412,0.9633155823814348,0.04838547474339361
validation,B,3,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,3,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,full_schedule,all,mixed_profile_candidate,primary_tree_only,6514,6484,30,6424,6441,17,0.07058492273375583,0.06450998226032054,-0.006074940473435292,-0.007347919025123069,-0.003599710129269198,0.003748208895853871,0.36930123314032104,0.3302382080185009,-0.03906302512182014,1.4569632485693784,1.4508591701106397,-0.0061040784587387265
validation,B,4,full_schedule,all,profile_A_control,cross_profile,6514,6484,30,6365,6441,76,0.08368199827537127,0.06450998226032054,-0.01917201601505074,-0.006465809488728326,-0.003599710129269198,0.0028660993594591283,0.4822710858002227,0.3302382080185009,-0.1520328777817218,1.5574574463242872,1.4508591701106397,-0.10659827621364748
validation,B,4,full_schedule,all,profile_B_control,matching_profile,6514,6484,30,6440,6441,1,0.0668996538143383,0.06450998226032054,-0.002389671554017758,-0.0035247681639963336,-0.003599710129269198,-7.494196527286449e-05,0.34573288591344836,0.3302382080185009,-0.015494677894947462,1.3381390558773205,1.4508591701106397,0.11272011423331918
validation,B,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,22,-1,0.2855828888341062,0.3487119798121743,0.06312909097806807,-0.10408582531324782,0.1283663960508362,0.232452221364084,1.0242413075700136,1.3114751233790418,0.2872338158090282,1.0752953783696508,1.4508591701106397,0.37556379174098886
validation,B,4,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,22,0,0.3344261739277032,0.3487119798121743,0.014285805884471092,0.030872241622005907,0.1283663960508362,0.09749415442883028,1.1641493993439225,1.3114751233790418,0.14732572403511934,1.1860421389960791,1.4508591701106397,0.26481703111456056
validation,B,4,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,22,-2,0.2108473378682307,0.3487119798121743,0.13786464194394357,0.007205640478103602,0.1283663960508362,0.12116075557273259,0.8182306320823901,1.3114751233790418,0.4932444912966517,0.9459258404198012,1.4508591701106397,0.5049333296908385
validation,B,4,complete24,all,mixed_profile_candidate,primary_tree_only,5907,5907,0,5874,5882,8,0.06510009618024741,0.05936026661244855,-0.005739829567798858,-0.008393221667648752,-0.004154117455035807,0.004239104212612944,0.32626354119685025,0.2886602721919118,-0.03760326900493843,1.4569632485693784,1.4508591701106397,-0.0061040784587387265
validation,B,4,complete24,all,profile_A_control,cross_profile,5907,5907,0,5831,5882,51,0.07675596720274945,0.05936026661244855,-0.0173957005903009,-0.00631007462150385,-0.004154117455035807,0.0021559571664680425,0.4274589339057991,0.2886602721919118,-0.13879866171388727,1.5574574463242872,1.4508591701106397,-0.10659827621364748
validation,B,4,complete24,all,profile_B_control,matching_profile,5907,5907,0,5886,5882,-4,0.061921528256770386,0.05936026661244855,-0.002561261644321834,-0.004915241477722001,-0.004154117455035807,0.0007611240226861934,0.30150045615475424,0.2886602721919118,-0.012840183962842422,1.3381390558773205,1.4508591701106397,0.11272011423331918
validation,B,4,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,22,-1,0.2855828888341062,0.3487119798121743,0.06312909097806807,-0.10408582531324782,0.1283663960508362,0.232452221364084,1.0242413075700136,1.3114751233790418,0.2872338158090282,1.0752953783696508,1.4508591701106397,0.37556379174098886
validation,B,4,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,22,0,0.3344261739277032,0.3487119798121743,0.014285805884471092,0.030872241622005907,0.1283663960508362,0.09749415442883028,1.1641493993439225,1.3114751233790418,0.14732572403511934,1.1860421389960791,1.4508591701106397,0.26481703111456056
validation,B,4,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,22,-2,0.2108473378682307,0.3487119798121743,0.13786464194394357,0.007205640478103602,0.1283663960508362,0.12116075557273259,0.8182306320823901,1.3114751233790418,0.4932444912966517,0.9459258404198012,1.4508591701106397,0.5049333296908385
validation,B,4,missing24,all,mixed_profile_candidate,primary_tree_only,607,577,30,550,559,9,0.1267354781091012,0.1172298615185177,-0.009505616590583507,0.003353298842119939,0.002075998836594511,-0.001277300005525428,0.6259610620693511,0.6452680641701534,0.019307002100802273,1.254090617011539,1.3749583933909468,0.12086777637940793
validation,B,4,missing24,all,profile_A_control,cross_profile,607,577,30,534,559,25,0.1545867912493352,0.1172298615185177,-0.03735692973081749,-0.008060135070522039,0.002075998836594511,0.01013613390711655,0.761698504970196,0.6452680641701534,-0.11643044080004261,1.4632005069685976,1.3749583933909468,-0.08824211357765077
validation,B,4,missing24,all,profile_B_control,matching_profile,607,577,30,554,559,5,0.11786289067491669,0.1172298615185177,-0.0006330291563989843,0.010710112016553962,0.002075998836594511,-0.00863411317995945,0.6789164807113123,0.6452680641701534,-0.03364841654115891,1.2437836581608406,1.3749583933909468,0.13117473523010625
validation,B,4,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,4,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,5,full_schedule,all,mixed_profile_candidate,primary_tree_only,6513,6483,30,6400,6418,18,0.0825442124085056,0.0784324920985274,-0.004111720309978195,-0.0030221529934439505,0.004399411796609044,0.007421564790052995,0.40666195379519454,0.3901466331967476,-0.01651532059844696,1.3662891017699481,1.6035485389799782,0.23725943721003007
validation,B,5,full_schedule,all,profile_A_control,cross_profile,6513,6483,30,6339,6418,79,0.09366179905120743,0.0784324920985274,-0.01522930695268003,-0.006606696648527816,0.004399411796609044,0.01100610844513686,0.5195779990423175,0.3901466331967476,-0.1294313658455699,1.5037302731448081,1.6035485389799782,0.09981826583517006
validation,B,5,full_schedule,all,profile_B_control,matching_profile,6513,6483,30,6397,6418,21,0.08327613012956056,0.0784324920985274,-0.0048436380310331595,0.0038214904432059176,0.004399411796609044,0.0005779213534031265,0.4270172194102993,0.3901466331967476,-0.036870586213551715,1.331690111386059,1.6035485389799782,0.2718584275939191
validation,B,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,21,-2,0.27542112344877456,0.36727064587008357,0.091849522421309,-0.022306526914723155,0.08984453920773891,0.11215106612246206,0.8378169564934776,1.2982050967618786,0.4603881402684009,1.060013319538986,1.5180592641056734,0.45804594456668735
validation,B,5,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,21,-1,0.3419504664935789,0.36727064587008357,0.02532017937650466,0.0025341354571101044,0.08984453920773891,0.0873104037506288,1.228176469462218,1.2982050967618786,0.07002862729966064,1.4034081261171867,1.5180592641056734,0.1146511379884867
validation,B,5,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,22,21,-1,0.27534792982512496,0.36727064587008357,0.09192271604495861,0.022703041383616833,0.08984453920773891,0.06714149782412207,0.6328351779910898,1.2982050967618786,0.6653699187707888,0.6619228134997979,1.5180592641056734,0.8561364506058755
validation,B,5,complete24,all,mixed_profile_candidate,primary_tree_only,5906,5906,0,5862,5867,5,0.07551278237230785,0.07265490011783894,-0.0028578822544689103,-0.005972026915919613,0.0038853491804343248,0.009857376096353938,0.3464735278281854,0.3304294281578913,-0.016044099670294132,1.3031433360143039,1.5180592641056734,0.2149159280913695
validation,B,5,complete24,all,profile_A_control,cross_profile,5906,5906,0,5818,5867,49,0.08610191061226906,0.07265490011783894,-0.013447010494430117,-0.00767973095080113,0.0038853491804343248,0.011565080131235455,0.44550345078575226,0.3304294281578913,-0.11507402262786098,1.5037302731448081,1.5180592641056734,0.014328990960865262
validation,B,5,complete24,all,profile_B_control,matching_profile,5906,5906,0,5865,5867,2,0.07609453389032082,0.07265490011783894,-0.0034396337724818815,0.0006089585726034781,0.0038853491804343248,0.0032763906078308465,0.3669889061921057,0.3304294281578913,-0.03655947803421444,1.2826742103863698,1.5180592641056734,0.23538505371930363
validation,B,5,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,21,-2,0.27542112344877456,0.36727064587008357,0.091849522421309,-0.022306526914723155,0.08984453920773891,0.11215106612246206,0.8378169564934776,1.2982050967618786,0.4603881402684009,1.060013319538986,1.5180592641056734,0.45804594456668735
validation,B,5,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,22,21,-1,0.3419504664935789,0.36727064587008357,0.02532017937650466,0.0025341354571101044,0.08984453920773891,0.0873104037506288,1.228176469462218,1.2982050967618786,0.07002862729966064,1.4034081261171867,1.5180592641056734,0.1146511379884867
validation,B,5,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,22,21,-1,0.27534792982512496,0.36727064587008357,0.09192271604495861,0.022703041383616833,0.08984453920773891,0.06714149782412207,0.6328351779910898,1.2982050967618786,0.6653699187707888,0.6619228134997979,1.5180592641056734,0.8561364506058755
validation,B,5,missing24,all,mixed_profile_candidate,primary_tree_only,607,577,30,538,551,13,0.15451583423482074,0.13757020134973375,-0.016945632885086992,0.027171877138516626,0.009661203497004,-0.017510673641512625,0.8294373826410439,0.7259980207717726,-0.10343936186927138,1.3662891017699481,1.6035485389799782,0.23725943721003007
validation,B,5,missing24,all,profile_A_control,cross_profile,607,577,30,521,551,30,0.17104256355791442,0.13757020134973375,-0.03347236220818067,0.004376562604897126,0.009661203497004,0.005284640892106875,0.8398563627766317,0.7259980207717726,-0.11385834200485911,1.4997226999977404,1.6035485389799782,0.10382583898223774
validation,B,5,missing24,all,profile_B_control,matching_profile,607,577,30,532,551,19,0.15678480844663167,0.13757020134973375,-0.01921460709689793,0.03670400903554214,0.009661203497004,-0.02704280553853814,0.8325013515893827,0.7259980207717726,-0.1065033308176101,1.331690111386059,1.6035485389799782,0.2718584275939191
validation,B,5,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,5,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,5,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,6,full_schedule,all,mixed_profile_candidate,primary_tree_only,6512,6482,30,6333,6357,24,0.10208987076245167,0.09874086998765902,-0.0033490007747926515,0.002078411526813479,0.009316698458826777,0.007238286932013298,0.5273358402207028,0.494009824256907,-0.03332601596379581,1.475247979291903,1.7510636384524387,0.27581565916053563
validation,B,6,full_schedule,all,profile_A_control,cross_profile,6512,6482,30,6313,6357,44,0.11045830980002529,0.09874086998765902,-0.011717439812366268,0.0024367273199581135,0.009316698458826777,0.0068799711388686634,0.5565401036471881,0.494009824256907,-0.06253027939028111,1.4543044580973832,1.7510636384524387,0.29675918035505555
validation,B,6,full_schedule,all,profile_B_control,matching_profile,6512,6482,30,6335,6357,22,0.100202271937591,0.09874086998765902,-0.0014614019499319814,0.008525531114623877,0.009316698458826777,0.0007911673442028994,0.5371293622217411,0.494009824256907,-0.04311953796483414,1.3836569377257621,1.7510636384524387,0.3674067007266766
validation,B,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,20,-3,0.234415440827118,0.4653876756178284,0.2309722347907104,-0.0018804947026945002,0.1629674587280134,0.1648479534307079,0.710952331130356,1.4853718229906863,0.7744194918603302,0.8878534127507605,1.6787303862941378,0.7908769735433774
validation,B,6,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,20,20,0,0.3708771430366556,0.4653876756178284,0.09451053258117281,-0.04030760076389365,0.1629674587280134,0.20327505949190705,1.0841904997778096,1.4853718229906863,0.4011813232128767,1.3132773043152648,1.6787303862941378,0.36545308197887305
validation,B,6,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,20,-4,0.24801770801555317,0.4653876756178284,0.21736996760227523,-0.013471246534201635,0.1629674587280134,0.17643870526221506,0.7418213286467621,1.4853718229906863,0.7435504943439242,0.8497199323401672,1.6787303862941378,0.8290104539539707
validation,B,6,complete24,all,mixed_profile_candidate,primary_tree_only,5907,5907,0,5814,5829,15,0.0938910493326347,0.09162530436423381,-0.0022657449684008873,-0.0014269781141368605,0.008940593594397313,0.010367571708534173,0.4349737444883165,0.438019491184746,0.0030457466964294855,1.380740974830188,1.711966192001542,0.3312252171713541
validation,B,6,complete24,all,profile_A_control,cross_profile,5907,5907,0,5795,5829,34,0.10263992142331911,0.09162530436423381,-0.011014617059085297,-0.0008428947266035446,0.008940593594397313,0.009783488321000858,0.4917284692207623,0.438019491184746,-0.05370897803601632,1.418925588961958,1.711966192001542,0.293040603039584
validation,B,6,complete24,all,profile_B_control,matching_profile,5907,5907,0,5822,5829,7,0.09120507745949245,0.09162530436423381,0.00042022690474136093,0.004812783140366463,0.008940593594397313,0.004127810454030849,0.44551329635107,0.438019491184746,-0.00749380516632403,1.3754103196181582,1.711966192001542,0.3365558723833839
validation,B,6,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,23,20,-3,0.234415440827118,0.4653876756178284,0.2309722347907104,-0.0018804947026945002,0.1629674587280134,0.1648479534307079,0.710952331130356,1.4853718229906863,0.7744194918603302,0.8878534127507605,1.6787303862941378,0.7908769735433774
validation,B,6,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,20,20,0,0.3708771430366556,0.4653876756178284,0.09451053258117281,-0.04030760076389365,0.1629674587280134,0.20327505949190705,1.0841904997778096,1.4853718229906863,0.4011813232128767,1.3132773043152648,1.6787303862941378,0.36545308197887305
validation,B,6,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,24,20,-4,0.24801770801555317,0.4653876756178284,0.21736996760227523,-0.013471246534201635,0.1629674587280134,0.17643870526221506,0.7418213286467621,1.4853718229906863,0.7435504943439242,0.8497199323401672,1.6787303862941378,0.8290104539539707
validation,B,6,missing24,all,mixed_profile_candidate,primary_tree_only,605,575,30,519,528,9,0.18631671978145808,0.17183938500952467,-0.014477334771933414,0.038089431716541576,0.01318044008349607,-0.024908991633045507,0.95132760195731,0.8685807843027599,-0.08274681765455016,1.475247979291903,1.7510636384524387,0.27581565916053563
validation,B,6,missing24,all,profile_A_control,cross_profile,605,575,30,518,528,10,0.19077695352385712,0.17183938500952467,-0.018937568514332453,0.036128427196548955,0.01318044008349607,-0.022947987113052886,0.8162908378964646,0.8685807843027599,0.05228994640629525,1.4543044580973832,1.7510636384524387,0.29675918035505555
validation,B,6,missing24,all,profile_B_control,matching_profile,605,575,30,513,528,15,0.19263084199346575,0.17183938500952467,-0.02079145698394108,0.04666675247799523,0.01318044008349607,-0.03348631239449916,0.9196577490828756,0.8685807843027599,-0.0510769647801157,1.3836569377257621,1.7510636384524387,0.3674067007266766
validation,B,6,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,6,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,6,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,full_schedule,all,mixed_profile_candidate,primary_tree_only,6511,6481,30,6244,6273,29,0.12888867120541123,0.12258557528365527,-0.006303095921755958,0.0282472072947643,0.028475069375566115,0.00022786208080181544,0.6384378763200604,0.5765172800971892,-0.06192059622287127,1.7269704230562064,2.041154727342411,0.3141843042862045
validation,B,7,full_schedule,all,profile_A_control,cross_profile,6511,6481,30,6251,6273,22,0.13063814725693285,0.12258557528365527,-0.008052571973277578,0.032965767883194524,0.028475069375566115,-0.004490698507628409,0.6165092970362379,0.5765172800971892,-0.03999201693904875,1.8047254700258974,2.041154727342411,0.23642925731651343
validation,B,7,full_schedule,all,profile_B_control,matching_profile,6511,6481,30,6236,6273,37,0.13330361598357807,0.12258557528365527,-0.010718040699922798,0.03144705862428868,0.028475069375566115,-0.002971989248722568,0.6408497082730044,0.5765172800971892,-0.06433242817581519,1.9469233922814213,2.041154727342411,0.09423133506098957
validation,B,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,18,16,-2,0.4560700649693484,0.48789785171691485,0.03182778674756648,0.20504340381553315,0.2685893385132395,0.06354593469770636,1.3872288447657353,1.3100119742553287,-0.0772168705104066,1.4090351708705535,1.533638790229599,0.1246036193590454
validation,B,7,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,15,16,1,0.5020032912264474,0.48789785171691485,-0.014105439509532525,0.3184670394002619,0.2685893385132395,-0.04987770088702237,1.3692127537798813,1.3100119742553287,-0.059200779524552605,1.5851252091346923,1.533638790229599,-0.05148641890509342
validation,B,7,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,21,16,-5,0.4016508110801708,0.48789785171691485,0.08624704063674404,0.2531650575835825,0.2685893385132395,0.01542428092965703,1.3506980642690456,1.3100119742553287,-0.040686090013716925,1.5547784950117238,1.533638790229599,-0.021139704782124902
validation,B,7,complete24,all,mixed_profile_candidate,primary_tree_only,5906,5906,0,5745,5768,23,0.11928700964368893,0.1140941343413718,-0.005192875302317129,0.028266009960067468,0.028408250442693,0.00014224048262553163,0.5643583402551434,0.5177306463971362,-0.046627693858007246,1.7269704230562064,2.041154727342411,0.3141843042862045
validation,B,7,complete24,all,profile_A_control,cross_profile,5906,5906,0,5753,5768,15,0.12126339557671363,0.1140941343413718,-0.007169261235341826,0.033635631678583806,0.028408250442693,-0.005227381235890807,0.5458602910310884,0.5177306463971362,-0.028129644633952178,1.8047254700258974,2.041154727342411,0.23642925731651343
validation,B,7,complete24,all,profile_B_control,matching_profile,5906,5906,0,5734,5768,34,0.12463481590816046,0.1140941343413718,-0.010540681566788654,0.03234118959859131,0.028408250442693,-0.003932939155898308,0.5721765835623436,0.5177306463971362,-0.0544459371652074,1.9469233922814213,2.041154727342411,0.09423133506098957
validation,B,7,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,18,16,-2,0.4560700649693484,0.48789785171691485,0.03182778674756648,0.20504340381553315,0.2685893385132395,0.06354593469770636,1.3872288447657353,1.3100119742553287,-0.0772168705104066,1.4090351708705535,1.533638790229599,0.1246036193590454
validation,B,7,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,15,16,1,0.5020032912264474,0.48789785171691485,-0.014105439509532525,0.3184670394002619,0.2685893385132395,-0.04987770088702237,1.3692127537798813,1.3100119742553287,-0.059200779524552605,1.5851252091346923,1.533638790229599,-0.05148641890509342
validation,B,7,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,21,16,-5,0.4016508110801708,0.48789785171691485,0.08624704063674404,0.2531650575835825,0.2685893385132395,0.01542428092965703,1.3506980642690456,1.3100119742553287,-0.040686090013716925,1.5547784950117238,1.533638790229599,-0.021139704782124902
validation,B,7,missing24,all,mixed_profile_candidate,primary_tree_only,605,575,30,499,505,6,0.22751025935068409,0.20980374955343978,-0.017706509797244308,0.028054079396885145,0.029161386971302845,0.0011073075744176993,1.0302133538929847,1.0266098763140747,-0.003603477578909997,1.6907956791257162,1.6057662014646494,-0.08502947766106672
validation,B,7,missing24,all,profile_A_control,cross_profile,605,575,30,498,505,7,0.22692907494975859,0.20980374955343978,-0.017125325396318808,0.02608539296916132,0.029161386971302845,0.003075994002141525,1.04645157281533,1.0266098763140747,-0.019841696501255335,1.6831361993841578,1.6057662014646494,-0.07736999791950838
validation,B,7,missing24,all,profile_B_control,matching_profile,605,575,30,502,505,3,0.22234349988865007,0.20980374955343978,-0.012539750335210292,0.022263167260408168,0.029161386971302845,0.006898219710894677,1.0819491869434157,1.0266098763140747,-0.05533931062934094,1.5924472063852901,1.6057662014646494,0.013318995079359297
validation,B,7,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,7,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,full_schedule,all,mixed_profile_candidate,primary_tree_only,6510,6480,30,6059,6148,89,0.1704148861123432,0.1513687721832827,-0.0190461139290605,0.05208981196061281,0.03901827661424463,-0.01307153534636818,0.7659440332206413,0.6967604585302741,-0.06918357469036718,2.3646913665301716,2.017447020677113,-0.3472443458530585
validation,B,8,full_schedule,all,profile_A_control,cross_profile,6510,6480,30,6054,6148,94,0.16415992828328047,0.1513687721832827,-0.012791156099997758,0.056230243049921046,0.03901827661424463,-0.017211966435676414,0.7469618414570227,0.6967604585302741,-0.05020138292674858,1.9956744310280672,2.017447020677113,0.021772589649045937
validation,B,8,full_schedule,all,profile_B_control,matching_profile,6510,6480,30,6053,6148,95,0.1724419207308681,0.1513687721832827,-0.02107314854758538,0.04797729841331937,0.03901827661424463,-0.008959021799074741,0.7579236647437484,0.6967604585302741,-0.061163206213474264,2.4148113737986923,2.017447020677113,-0.39736435312157914
validation,B,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,12,15,3,0.5476979996492372,0.5853078044390043,0.037609804789767165,0.44919244382268136,0.47748154728980047,0.028289103467119103,1.0821748765155306,1.8356980568347807,0.7535231803192501,1.1407016548166258,2.017447020677113,0.8767453658604873
validation,B,8,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,11,15,4,0.6081830981842798,0.5853078044390043,-0.022875293745275527,0.5208705308551785,0.47748154728980047,-0.04338898356537807,1.2520218101792746,1.8356980568347807,0.5836762466555061,1.308635443619158,2.017447020677113,0.7088115770579551
