phase,horizon_h,subset,axis,stratum,scheduled_rows,observed,unknown_truth,pairs,failures,both_hit,hit_to_miss,miss_to_hit,both_miss,control_hits,augmented_hits,control_mae,augmented_mae,sum_absolute_error_change,control_under_halfmeter,augmented_under_halfmeter,control_over_halfmeter,augmented_over_halfmeter
validation,8,all,known_trend,rising,648,648,0,648,0,567,27,12,42,594,579,0.198654229767625,0.25513862252666847,36.60188650786016,18,14,36,55
validation,8,all,known_trend,stable,5311,5285,26,5285,0,4835,97,51,302,4932,4886,0.15996245471543777,0.2513225883470365,482.8383062429993,49,52,304,347
validation,8,all,known_trend,falling,506,499,7,499,0,406,13,19,61,419,425,0.2840846527905384,0.30043587326471327,8.15925901661324,39,35,41,39
validation,8,all,known_trend,unknown,79,78,1,38,40,32,3,1,2,35,33,0.22383756288939805,0.21608613645724023,-0.2945542044219964,1,2,2,3
validation,8,all,upstream,complete,6052,6021,31,5995,26,5493,104,70,328,5597,5563,0.16402043711217806,0.2489758980285026,509.30798819336565,70,63,328,369
validation,8,all,upstream,missing,492,489,3,475,14,347,36,13,79,383,360,0.297033816221638,0.3349220464736067,17.996909369685156,37,40,55,75
validation,8,all,transition,hit_to_miss,140,140,0,140,0,0,140,0,0,140,0,0.3376706162634924,0.8978110321876951,78.41965822938838,0,26,0,114
validation,8,all,transition,both_miss,407,407,0,407,0,0,0,0,407,0,0,0.8102697793670061,1.9447229164650068,461.7224267988863,79,77,328,330
validation,8,all,transition,both_hit,5840,5840,0,5840,0,5840,0,0,0,5840,5840,0.11914984256200013,0.12074509834168468,9.31629375335778,0,0,0,0
validation,8,all,transition,miss_to_hit,83,83,0,83,0,0,0,83,0,0,83,0.6205399536318584,0.3536305413597895,-22.153481218581724,28,0,55,0
validation,8,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,8,level_ge_7m,total,all,28,28,0,28,0,13,7,0,8,20,13,0.4882291267479996,0.843007084068548,9.933782804975353,1,0,7,15
validation,8,level_ge_7m,target_level,7to9,25,25,0,25,0,10,7,0,8,17,10,0.5305565726591892,0.9189320469037859,9.709386856114921,1,0,7,15
validation,8,level_ge_7m,target_level,atleast9,3,3,0,3,0,3,0,0,0,3,3,0.13550041082142053,0.21029906044156435,0.22439594886043146,0,0,0,0
validation,8,level_ge_7m,known_trend,rising,11,11,0,11,0,2,4,0,5,6,2,0.7848028204283033,1.343495578115892,6.145620334563475,1,0,4,9
validation,8,level_ge_7m,known_trend,stable,16,16,0,16,0,10,3,0,3,13,10,0.2941213038062336,0.5227382939188557,3.6578718418019545,0,0,3,6
validation,8,level_ge_7m,known_trend,falling,1,1,0,1,0,1,0,0,0,1,1,0.33164366333291984,0.4619342919428435,0.1302906286099237,0,0,0,0
validation,8,level_ge_7m,upstream,complete,28,28,0,28,0,13,7,0,8,20,13,0.4882291267479996,0.843007084068548,9.933782804975353,1,0,7,15
validation,8,level_ge_7m,transition,both_miss,8,8,0,8,0,0,0,0,8,0,0,1.100969909874817,1.3967193332578176,2.3659953870640056,1,0,7,8
validation,8,level_ge_7m,transition,hit_to_miss,7,7,0,7,0,0,7,0,0,7,0,0.30496142754315564,1.1863460904465248,6.169692640323584,0,0,0,7
validation,8,level_ge_7m,transition,both_hit,13,13,0,13,0,13,0,0,0,13,13,0.20984048285718207,0.3173862349793177,1.3980947775877635,0,0,0,0
validation,9,all,total,all,6543,6509,34,6470,39,5623,239,147,461,5862,5770,0.20975928763948337,0.2981333710708982,571.7803198012542,118,136,490,564
validation,9,all,target_level,below7,6481,6481,0,6442,39,5615,230,146,451,5845,5761,0.20802154872147768,0.29535919349645334,562.6291076403932,117,135,480,546
validation,9,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,all,target_level,7to9,25,25,0,25,0,6,9,0,10,15,6,0.6451461704328676,1.0279715003765793,9.570633248592792,0,1,10,18
validation,9,all,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.31303996762545633,0.17323293838151463,-0.4194210877318252,1,0,0,0
validation,9,all,known_trend,rising,648,648,0,648,0,561,27,12,48,588,573,0.22045430760315987,0.28171446110405096,39.69657946857743,11,13,49,62
validation,9,all,known_trend,stable,5310,5284,26,5284,0,4651,190,106,337,4841,4757,0.1968999300753935,0.296012858764239,523.7127151918598,63,79,380,448
validation,9,all,known_trend,falling,506,499,7,499,0,378,19,26,76,397,404,0.3292252422854602,0.3478864449320793,9.31194012066291,44,42,58,53
validation,9,all,known_trend,unknown,79,78,1,39,39,33,3,3,0,36,36,0.24578393030220355,0.22165790517794817,-0.940914979845962,0,2,3,1
validation,9,all,upstream,complete,6052,6021,31,5996,25,5296,206,126,368,5502,5422,0.19879191366885507,0.2909864398538107,552.7983790049939,88,95,406,479
validation,9,all,upstream,missing,491,488,3,474,14,327,33,21,93,360,348,0.34849425457595434,0.3885405431756594,18.981940796260197,30,41,84,85
validation,9,all,transition,both_miss,461,461,0,461,0,0,0,0,461,0,0,0.8601478622840075,1.4164408427866557,256.4510640117209,91,89,370,372
validation,9,all,transition,hit_to_miss,239,239,0,239,0,0,239,0,0,239,0,0.3363193695895279,1.8918141679797533,371.76325681526396,0,47,0,192
validation,9,all,transition,both_hit,5623,5623,0,5623,0,5623,0,0,0,5623,5623,0.14030341190409054,0.13695620357828975,-18.821352415977906,0,0,0,0
validation,9,all,transition,miss_to_hit,147,147,0,147,0,0,0,147,0,0,147,0.6211429390879702,0.3652745811984953,-37.612648609752796,27,0,120,0
validation,9,all,transition,missing_forecast,39,39,0,0,39,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,9,level_ge_7m,total,all,28,28,0,28,0,8,9,1,10,17,9,0.6095633629892163,0.936392368734251,9.151212160860968,1,1,10,18
validation,9,level_ge_7m,target_level,7to9,25,25,0,25,0,6,9,0,10,15,6,0.6451461704328676,1.0279715003765793,9.570633248592792,0,1,10,18
validation,9,level_ge_7m,target_level,atleast9,3,3,0,3,0,2,0,1,0,2,3,0.31303996762545633,0.17323293838151463,-0.4194210877318252,1,0,0,0
validation,9,level_ge_7m,known_trend,rising,12,12,0,12,0,1,6,0,5,7,1,0.7866518054896608,1.4082010104198683,7.458590459162487,0,1,5,10
validation,9,level_ge_7m,known_trend,stable,16,16,0,16,0,7,3,1,5,10,8,0.47674703111388295,0.5825358874700379,1.6926217016984797,1,0,5,8
validation,9,level_ge_7m,upstream,complete,28,28,0,28,0,8,9,1,10,17,9,0.6095633629892163,0.936392368734251,9.151212160860968,1,1,10,18
validation,9,level_ge_7m,transition,both_miss,10,10,0,10,0,0,0,0,10,0,0,1.1693149932062226,1.4051157407242776,2.358007475180548,0,0,10,10
validation,9,level_ge_7m,transition,hit_to_miss,9,9,0,9,0,0,9,0,0,9,0,0.3138227604248005,1.0477670024939687,6.605498178622512,0,1,0,8
validation,9,level_ge_7m,transition,both_hit,8,8,0,8,0,8,0,0,0,8,8,0.23978008776951665,0.2965830974618181,0.45442407753841163,0,0,0,0
validation,9,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.6319786856564935,0.36526111517598814,-0.2667175704805054,1,0,0,0
validation,10,all,total,all,6542,6508,34,6468,40,5347,257,173,691,5604,5520,0.2647682161240813,0.33728957532513154,469.06815131239364,138,171,726,777
validation,10,all,target_level,below7,6480,6480,0,6440,40,5339,254,172,675,5593,5511,0.26259853141225614,0.3347507569628594,464.6603325458847,138,170,709,759
validation,10,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,all,target_level,7to9,25,25,0,25,0,6,2,1,16,8,7,0.8165654814419544,0.9906101458102206,4.351116609206658,0,0,17,18
validation,10,all,target_level,atleast9,3,3,0,3,0,2,1,0,0,3,2,0.32404751985976255,0.3429482389604945,0.056702157302195744,0,1,0,0
validation,10,all,known_trend,rising,648,648,0,648,0,544,18,15,71,562,559,0.2683272144574417,0.3021707385248407,21.930603595674565,10,16,76,73
validation,10,all,known_trend,stable,5309,5282,27,5282,0,4429,209,130,514,4638,4559,0.25494709269326754,0.33759341345656035,436.5378662717127,81,104,563,619
validation,10,all,known_trend,falling,506,500,6,500,0,345,27,24,104,372,369,0.36392652518010804,0.3834849388394531,9.779206829672518,46,50,82,81
validation,10,all,known_trend,unknown,79,78,1,38,40,29,3,4,2,32,33,0.2644994927958486,0.2860909300414761,0.8204746153338445,1,1,5,4
validation,10,all,upstream,complete,6052,6020,32,5994,26,5031,233,139,591,5264,5170,0.2552842008729611,0.33208233010973803,460.32798664524125,112,130,618,694
validation,10,all,upstream,missing,490,488,2,474,14,316,24,34,100,340,350,0.3846989912616642,0.4031381572261208,8.740164667152392,26,41,108,83
validation,10,all,transition,both_miss,691,691,0,691,0,0,0,0,691,0,0,0.8446073592053364,1.1470733518144616,209.00400089290548,109,109,582,582
validation,10,all,transition,miss_to_hit,173,173,0,173,0,0,0,173,0,0,173,0.6705424283345331,0.35350007585437254,-54.848326979067764,29,0,144,0
validation,10,all,transition,both_hit,5347,5347,0,5347,0,5347,0,0,0,5347,5347,0.17270861669237206,0.17531661085926137,13.944944810357292,0,0,0,0
validation,10,all,transition,hit_to_miss,257,257,0,257,0,0,257,0,0,257,0,0.3479390004812557,1.51901889382055,300.9675325881986,0,62,0,195
validation,10,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,10,level_ge_7m,total,all,28,28,0,28,0,8,3,1,16,11,9,0.7637956998438623,0.92121779864775,4.4078187665088535,0,1,17,18
validation,10,level_ge_7m,target_level,7to9,25,25,0,25,0,6,2,1,16,8,7,0.8165654814419544,0.9906101458102206,4.351116609206658,0,0,17,18
validation,10,level_ge_7m,target_level,atleast9,3,3,0,3,0,2,1,0,0,3,2,0.32404751985976255,0.3429482389604945,0.056702157302195744,0,1,0,0
validation,10,level_ge_7m,known_trend,rising,13,13,0,13,0,3,0,0,10,3,3,0.9720611248953439,1.243182831293726,3.5245821831789677,0,0,10,10
validation,10,level_ge_7m,known_trend,stable,15,15,0,15,0,5,3,1,6,8,6,0.5832989981325784,0.6421814370212374,0.8832365833298859,0,1,7,8
validation,10,level_ge_7m,upstream,complete,28,28,0,28,0,8,3,1,16,11,9,0.7637956998438623,0.92121779864775,4.4078187665088535,0,1,17,18
validation,10,level_ge_7m,transition,both_miss,16,16,0,16,0,0,0,0,16,0,0,1.0913077602423749,1.292537425028152,3.219674636572435,0,0,16,16
validation,10,level_ge_7m,transition,both_hit,8,8,0,8,0,8,0,0,0,8,8,0.3022248897354617,0.30094721851067785,-0.010221369798270707,0,0,0,0
validation,10,level_ge_7m,transition,hit_to_miss,3,3,0,3,0,0,3,0,0,3,0,0.3166660096490966,0.7742894160641441,1.3728702192451427,0,1,0,2
validation,10,level_ge_7m,transition,miss_to_hit,1,1,0,1,0,0,0,1,0,0,1,0.557558284919164,0.3830535654087104,-0.17450471951045365,0,0,1,0
validation,11,all,total,all,6541,6507,34,6468,39,5151,201,285,831,5352,5436,0.3066261661079817,0.3528640391096417,299.0665625747364,210,239,906,793
validation,11,all,target_level,below7,6479,6479,0,6440,39,5147,196,281,816,5343,5428,0.3039887557464184,0.3504520586547319,299.2236707295387,207,239,890,773
validation,11,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,all,target_level,7to9,25,25,0,25,0,3,5,2,15,8,5,0.943853182629843,0.9847104785409178,1.0214323977768647,1,0,16,20
validation,11,all,target_level,atleast9,3,3,0,3,0,1,0,2,0,1,3,0.6580419379149957,0.2651950870552362,-1.1785405525792783,2,0,0,0
validation,11,all,known_trend,rising,648,648,0,648,0,532,23,20,73,555,552,0.29356025186429185,0.3125392508836937,12.298391364572392,15,23,78,73
validation,11,all,known_trend,stable,5308,5281,27,5281,0,4262,142,234,643,4404,4496,0.3006065630587783,0.3539407334704484,281.65775394403005,142,157,735,628
validation,11,all,known_trend,falling,506,500,6,500,0,328,35,26,111,363,354,0.3858340071394468,0.39489032946444547,4.528161162499292,52,58,85,88
validation,11,all,known_trend,unknown,79,78,1,39,39,29,1,5,4,30,34,0.3233522075700807,0.33828185125301835,0.5822561036345685,1,1,8,4
validation,11,all,upstream,complete,6052,6020,32,5995,25,4861,161,248,725,5022,5109,0.29674646388556897,0.3475639769900613,304.65099106143145,178,183,795,703
validation,11,all,upstream,missing,489,487,2,473,14,290,40,37,106,330,327,0.4318456477641441,0.4200392450438583,-5.584428486695144,32,56,111,90
validation,11,all,transition,both_miss,831,831,0,831,0,0,0,0,831,0,0,0.9101520600082688,1.3441783159092426,360.6758186537092,157,157,674,674
validation,11,all,transition,both_hit,5151,5151,0,5151,0,5151,0,0,0,5151,5151,0.18579408633322073,0.17913260525465716,-34.31328903568098,0,0,0,0
validation,11,all,transition,miss_to_hit,285,285,0,285,0,0,0,285,0,0,285,0.6910973125749361,0.36434437261057406,-93.1245878898432,53,0,232,0
validation,11,all,transition,hit_to_miss,201,201,0,201,0,0,201,0,0,201,0,0.3628537698173021,0.6903593461683035,65.82862084655129,0,82,0,119
validation,11,all,transition,missing_forecast,39,39,0,0,39,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,11,level_ge_7m,total,all,28,28,0,28,0,4,5,4,15,9,8,0.913230549267538,0.9076195437388803,-0.15710815480241358,3,0,16,20
validation,11,level_ge_7m,target_level,7to9,25,25,0,25,0,3,5,2,15,8,5,0.943853182629843,0.9847104785409178,1.0214323977768647,1,0,16,20
validation,11,level_ge_7m,target_level,atleast9,3,3,0,3,0,1,0,2,0,1,3,0.6580419379149957,0.2651950870552362,-1.1785405525792783,2,0,0,0
validation,11,level_ge_7m,known_trend,rising,14,14,0,14,0,2,3,1,8,5,3,1.0395542821782322,1.0832698425175498,0.6120178447504419,1,0,8,11
validation,11,level_ge_7m,known_trend,stable,14,14,0,14,0,2,2,3,7,4,5,0.7869068163568437,0.7319692449602112,-0.7691259995528554,2,0,8,9
validation,11,level_ge_7m,upstream,complete,28,28,0,28,0,4,5,4,15,9,8,0.913230549267538,0.9076195437388803,-0.15710815480241358,3,0,16,20
validation,11,level_ge_7m,transition,both_miss,15,15,0,15,0,0,0,0,15,0,0,1.2738345084664182,1.284134813447698,0.1545045747192031,0,0,15,15
validation,11,level_ge_7m,transition,hit_to_miss,5,5,0,5,0,0,5,0,0,5,0,0.36606897592687526,0.773468379733275,2.0369970190319986,0,0,0,5
validation,11,level_ge_7m,transition,miss_to_hit,4,4,0,4,0,0,0,4,0,0,4,0.7929909070769798,0.31445006878204884,-1.914163353179724,3,0,1,0
validation,11,level_ge_7m,transition,both_hit,4,4,0,4,0,4,0,0,0,4,4,0.36515731113812455,0.25654571229465173,-0.4344463953738913,0,0,0,0
validation,12,all,total,all,6540,6506,34,6466,40,4975,274,240,977,5249,5215,0.3268582657649666,0.3802446646276226,345.1964550459335,269,303,948,948
validation,12,all,target_level,below7,6478,6478,0,6438,40,4969,273,235,961,5242,5204,0.3243286356646616,0.3782357880528282,347.054247075017,265,303,931,931
validation,12,all,target_level,unknown,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,all,target_level,7to9,25,25,0,25,0,6,1,2,16,7,8,0.9214792714288288,0.8986113209976457,-0.5716987607795776,1,0,17,17
validation,12,all,target_level,atleast9,3,3,0,3,0,0,0,3,0,0,3,0.8002694138206756,0.37157165771937173,-1.2860932683039117,3,0,0,0
validation,12,all,known_trend,rising,648,648,0,648,0,516,23,27,82,539,543,0.30861690407196696,0.3242699190280107,10.143153691516408,28,29,81,76
validation,12,all,known_trend,stable,5307,5278,29,5278,0,4112,216,191,759,4328,4303,0.3213404173227543,0.38351969292187216,328.1822166121439,181,210,769,765
validation,12,all,known_trend,falling,506,501,5,501,0,322,31,19,129,353,341,0.4054475177062267,0.41760734807599326,6.092075015253047,59,62,89,98
validation,12,all,known_trend,unknown,79,79,0,39,40,25,4,3,7,29,28,0.3671247076236473,0.3870993160087784,0.7790097270201143,1,2,9,9
validation,12,all,upstream,complete,6052,6019,33,5993,26,4688,233,213,859,4921,4901,0.31836635178145417,0.37502249002382504,339.54023648652856,223,238,849,854
validation,12,all,upstream,missing,488,487,1,473,14,287,41,27,118,328,314,0.434452431733655,0.4464106105061813,5.656218559404933,46,65,99,94
validation,12,all,transition,both_miss,977,977,0,977,0,0,0,0,977,0,0,0.9113219423339591,1.2460005131556398,326.9809636927819,213,214,764,763
validation,12,all,transition,hit_to_miss,274,274,0,274,0,0,274,0,0,274,0,0.38095218219068483,0.7333686767703151,96.56211951481869,0,89,0,185
validation,12,all,transition,both_hit,4975,4975,0,4975,0,4975,0,0,0,4975,4975,0.19171648474425934,0.19114316548228852,-2.8522633283049013,0,0,0,0
validation,12,all,transition,miss_to_hit,240,240,0,240,0,0,0,240,0,0,240,0.6872233302210743,0.3726634767487316,-75.49436483336223,56,0,184,0
validation,12,all,transition,missing_forecast,40,40,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,all,transition,unknown_truth,34,0,34,0,0,0,0,0,0,0,0,,,0,0,0,0,0
validation,12,level_ge_7m,total,all,28,28,0,28,0,6,1,5,16,7,11,0.9084925009708122,0.8421427856464021,-1.8577920290834893,4,0,17,17
validation,12,level_ge_7m,target_level,7to9,25,25,0,25,0,6,1,2,16,7,8,0.9214792714288288,0.8986113209976457,-0.5716987607795776,1,0,17,17
validation,12,level_ge_7m,target_level,atleast9,3,3,0,3,0,0,0,3,0,0,3,0.8002694138206756,0.37157165771937173,-1.2860932683039117,3,0,0,0
validation,12,level_ge_7m,known_trend,rising,15,15,0,15,0,5,0,3,7,5,8,1.0038488909886887,0.8730242805121688,-1.9623691571477941,2,0,8,7
validation,12,level_ge_7m,known_trend,stable,13,13,0,13,0,1,1,2,9,2,3,0.7984658971040323,0.8065102915705172,0.10457712806430486,2,0,9,10
validation,12,level_ge_7m,upstream,complete,28,28,0,28,0,6,1,5,16,7,11,0.9084925009708122,0.8421427856464021,-1.8577920290834893,4,0,17,17
validation,12,level_ge_7m,transition,both_miss,16,16,0,16,0,0,0,0,16,0,0,1.2881210468036313,1.2199437100135349,-1.0908373886415426,0,0,16,16
validation,12,level_ge_7m,transition,miss_to_hit,5,5,0,5,0,0,0,5,0,0,5,0.7375072980713651,0.41273054835846956,-1.6238837485644773,4,0,1,0
validation,12,level_ge_7m,transition,both_hit,6,6,0,6,0,6,0,0,0,6,6,0.16045578376125422,0.22323003696753366,0.37664551923767675,0,0,0,0
validation,12,level_ge_7m,transition,hit_to_miss,1,1,0,1,0,0,1,0,0,1,0,0.1775820854002994,0.6578656742851532,0.4802835888848538,0,0,0,1
