phase,profile,horizon_h,subset,family,carreiro_availability,classified_rows,unknown_truth,observed_targets,pairs,failures,hits,sum_abs_error_m,mae_m,bias_m,max_abs_m
validation,A,9,all,carreiro_missing_exposure,fully_missing,278,1,277,274,3,192,101.79200503591005,0.37150366801427026,-0.004290705032478191,1.780415611181284
validation,A,9,level_ge_7m,profile_A_control,complete,61,33,28,28,0,12,17.776102010911515,0.6348607861039827,0.6337679118327397,1.2590347355946747
validation,A,9,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,profile_B_control,complete,61,33,28,28,0,12,15.099461599855466,0.5392664857091238,0.5271032951001124,1.2168768857406338
validation,A,9,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,12,16.541245457014416,0.5907587663219435,0.5711368784428802,1.1415678429191942
validation,A,9,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,15,14.315634145828948,0.5112726480653196,0.46873922753996045,1.2511517720631673
validation,A,9,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,A,9,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,10,all,profile_A_control,complete,6212,33,6179,6143,36,5496,1488.0936266285203,0.24224216614496505,0.03571898407525511,2.0658418737841915
validation,A,10,all,profile_A_control,partial,53,0,53,52,1,40,19.048411748844018,0.36631561055469264,0.16572437900375336,1.332662495679651
validation,A,10,all,profile_A_control,fully_missing,277,1,276,273,3,190,108.2551067248784,0.39653885247208204,-0.03517117778946636,1.713200660103469
validation,A,10,all,profile_B_control,complete,6212,33,6179,6143,36,5407,1546.6604521060203,0.25177607880612407,0.04188511836299643,2.428410263271374
validation,A,10,all,profile_B_control,partial,53,0,53,52,1,37,19.29493695186928,0.37105647984364,0.152349688587372,1.1644313847592251
validation,A,10,all,profile_B_control,fully_missing,277,1,276,273,3,195,107.0694556263474,0.3921958081551187,-0.02806036918437355,1.7979344125218117
validation,A,10,all,mixed_profile_candidate,complete,6212,33,6179,6143,36,5471,1510.1906545221611,0.2458392730786523,0.05060837563628259,2.237723271721032
validation,A,10,all,mixed_profile_candidate,partial,53,0,53,52,1,38,19.71488341920561,0.3791323734462617,0.1513200474343728,1.2510581940033527
validation,A,10,all,mixed_profile_candidate,fully_missing,277,1,276,273,3,191,106.49807757029282,0.39010284824283087,-0.01724135442758128,1.9068372371573215
validation,A,10,all,carreiro_missing_exposure,complete,6212,33,6179,6143,36,5458,1529.03203961036,0.24890640397368713,0.04549253658048884,2.1947014379817307
validation,A,10,all,carreiro_missing_exposure,partial,53,0,53,52,1,39,18.847196465296637,0.3624460858710892,0.14791910875018252,1.2251726988344427
validation,A,10,all,carreiro_missing_exposure,fully_missing,277,1,276,273,3,192,107.87518202244756,0.3951471868954123,-0.022750047995628794,1.8892532897344754
validation,A,10,level_ge_7m,profile_A_control,complete,61,33,28,28,0,10,16.326138930651002,0.5830763903803929,0.5830763903803929,1.2359981820131534
validation,A,10,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,profile_B_control,complete,61,33,28,28,0,10,17.273610887356263,0.616914674548438,0.5782746220722287,1.2604242736470344
validation,A,10,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,8,18.46873049734542,0.6595975177623364,0.6375555091487358,1.2884964127197378
validation,A,10,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,11,16.410083272047583,0.5860744025731279,0.574916516300245,1.127834817754417
validation,A,10,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,A,10,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,11,all,profile_A_control,complete,6212,33,6179,6144,35,5225,1764.7429779888078,0.2872303024070325,0.0412362341151944,2.1144976145257557
validation,A,11,all,profile_A_control,partial,53,0,53,52,1,36,21.91624275246822,0.42146620677823504,0.21705551313405608,1.5017623886346743
validation,A,11,all,profile_A_control,fully_missing,276,1,275,272,3,186,115.5297233612431,0.4247416300045702,-0.005145208285256468,1.9487762447896277
validation,A,11,all,profile_B_control,complete,6212,33,6179,6144,35,5230,1734.9792825821767,0.28238595094110946,0.06274387635836289,2.6053893011669236
validation,A,11,all,profile_B_control,partial,53,0,53,52,1,31,22.57905734741952,0.43421264129652926,0.21004659183758356,1.3081781249966362
validation,A,11,all,profile_B_control,fully_missing,276,1,275,272,3,187,117.57764592340168,0.43227075707132967,0.01287183211159989,2.1297506649608677
validation,A,11,all,mixed_profile_candidate,complete,6212,33,6179,6144,35,5256,1727.892325760673,0.2812324748959429,0.038437892753521344,2.437361910136891
validation,A,11,all,mixed_profile_candidate,partial,53,0,53,52,1,33,21.937622329931237,0.42187735249867764,0.18286771795080967,1.1046665384205403
validation,A,11,all,mixed_profile_candidate,fully_missing,276,1,275,272,3,184,118.30399631622471,0.43494116292729673,-0.011914564005166935,2.5161778003176107
validation,A,11,all,carreiro_missing_exposure,complete,6212,33,6179,6144,35,5264,1706.370465009889,0.27772956787270325,0.041580496197847344,2.4667472333264726
validation,A,11,all,carreiro_missing_exposure,partial,53,0,53,52,1,37,20.330448029772278,0.39097015441869765,0.17416961808018352,1.038388753189952
validation,A,11,all,carreiro_missing_exposure,fully_missing,276,1,275,272,3,180,119.2277180632286,0.43833719876186983,-0.022209285646881665,2.392558903642494
validation,A,11,level_ge_7m,profile_A_control,complete,61,33,28,28,0,12,18.451542524543623,0.6589836615908437,0.6390507926210605,1.504668573683551
validation,A,11,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,profile_B_control,complete,61,33,28,28,0,11,21.154002206033358,0.7555000787869056,0.6897570562014103,1.4203689217817352
validation,A,11,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,10,22.386730281864004,0.799526081495143,0.7823174760361563,1.7962699564444353
validation,A,11,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,11,19.558520602737865,0.6985185929549237,0.682269271219788,1.620109259981085
validation,A,11,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,A,11,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,12,all,profile_A_control,complete,6212,33,6179,6143,36,5106,1878.8172308947746,0.3058468551025191,0.05285963011737941,2.8900663229209105
validation,A,12,all,profile_A_control,partial,53,0,53,52,1,30,25.36941480277523,0.4878733615918313,0.2667491091294103,1.672403747728194
validation,A,12,all,profile_A_control,fully_missing,275,1,274,271,3,182,126.46520179343831,0.4666612612303997,0.001903011968095113,2.190192160996316
validation,A,12,all,profile_B_control,complete,6212,33,6179,6143,36,5114,1844.1121360093716,0.3001973198778075,0.05685250671750672,2.8147785248832493
validation,A,12,all,profile_B_control,partial,53,0,53,52,1,31,24.299378126768396,0.4672957332070845,0.22656416347495656,1.1908505249486352
validation,A,12,all,profile_B_control,fully_missing,275,1,274,271,3,182,123.02182193763713,0.453955062500506,-0.00920787003269214,2.6692262571876246
validation,A,12,all,mixed_profile_candidate,complete,6212,33,6179,6143,36,5066,1879.6658703228861,0.30598500249436533,0.06432823645182935,2.826852208974106
validation,A,12,all,mixed_profile_candidate,partial,53,0,53,52,1,34,24.834845310945656,0.4775931790566472,0.22586472144199804,1.7446105982267175
validation,A,12,all,mixed_profile_candidate,fully_missing,275,1,274,271,3,172,126.1451649558545,0.465480313490238,-0.03834357439758707,2.5403846295590244
validation,A,12,all,carreiro_missing_exposure,complete,6212,33,6179,6143,36,5078,1873.1587822206434,0.3049257337165299,0.0602919923429728,2.656010639241516
validation,A,12,all,carreiro_missing_exposure,partial,53,0,53,52,1,34,24.886850579596352,0.47859328037685295,0.24937545542829936,1.7726351087792807
validation,A,12,all,carreiro_missing_exposure,fully_missing,275,1,274,271,3,179,123.26454792670539,0.4548507303568465,-0.02796269598979985,2.31657393477146
validation,A,12,level_ge_7m,profile_A_control,complete,61,33,28,28,0,8,23.754424781564218,0.8483723136272935,0.7991965893521663,2.026203152954574
validation,A,12,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,profile_B_control,complete,61,33,28,28,0,12,22.899746324855037,0.817848083030537,0.7527906904393874,2.014439885015898
validation,A,12,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,8,22.992766982821777,0.8211702493864921,0.7845782491670297,1.5441790419072614
validation,A,12,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,10,20.999734859440878,0.7499905306943171,0.7184128506577421,1.6265386566417739
validation,A,12,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,A,12,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,1,all,profile_A_control,complete,6212,30,6182,6158,24,6154,174.09176588309987,0.028270829146329956,0.001440059176150136,0.7271043822240193
validation,B,1,all,profile_A_control,partial,53,2,51,50,1,50,2.2883837925396353,0.04576767585079271,-0.01330081979189288,0.4936929187422918
validation,B,1,all,profile_A_control,fully_missing,286,2,284,280,4,279,16.638466965676063,0.05942309630598594,0.005246286038218674,0.502433299722111
validation,B,1,all,profile_B_control,complete,6212,30,6182,6158,24,6156,135.70989453761018,0.022037982224360212,-0.0015403621910933401,0.6604182002351888
validation,B,1,all,profile_B_control,partial,53,2,51,50,1,50,2.1067095763729924,0.04213419152745985,-0.012253795015704195,0.45719978817599083
validation,B,1,all,profile_B_control,fully_missing,286,2,284,280,4,279,9.421944364375346,0.03364980130134052,-0.0008396787857162905,0.5099690298714414
validation,B,1,all,mixed_profile_candidate,complete,6212,30,6182,6158,24,6156,143.70848790966562,0.023336876893417607,-0.0007110871159563324,0.6751386202226772
validation,B,1,all,mixed_profile_candidate,partial,53,2,51,50,1,50,2.0456750550516674,0.040913501101033346,-0.01667562461981654,0.4677384473675925
validation,B,1,all,mixed_profile_candidate,fully_missing,286,2,284,280,4,280,11.931275887938543,0.04261169959978051,0.0006681222688513879,0.4931464623694026
validation,B,1,all,carreiro_missing_exposure,complete,6212,30,6182,6158,24,6156,141.54897282351774,0.022986192403948967,-0.001997359254993884,0.6617180607167488
validation,B,1,all,carreiro_missing_exposure,partial,53,2,51,50,1,50,1.9465588518873986,0.038931177037747976,-0.019363996265740258,0.46880136654570626
validation,B,1,all,carreiro_missing_exposure,fully_missing,286,2,284,280,4,280,11.913752636503974,0.042549116558942765,0.0015129938679072736,0.4858335947853287
validation,B,1,level_ge_7m,profile_A_control,complete,58,30,28,28,0,28,3.6360993238966746,0.12986069013916696,0.036123507752115244,0.45071616509014945
validation,B,1,level_ge_7m,profile_A_control,partial,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,profile_A_control,fully_missing,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,profile_B_control,complete,58,30,28,28,0,28,2.4425088997961577,0.08723246070700563,0.02569277249043424,0.2763001588280076
validation,B,1,level_ge_7m,profile_B_control,partial,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,profile_B_control,fully_missing,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,mixed_profile_candidate,complete,58,30,28,28,0,28,2.8137923457444654,0.10049258377658805,0.015549353169327531,0.3233328497722727
validation,B,1,level_ge_7m,mixed_profile_candidate,partial,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,mixed_profile_candidate,fully_missing,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,carreiro_missing_exposure,complete,58,30,28,28,0,28,2.805441850318261,0.10019435179708076,0.026657610620977965,0.33225869449257495
validation,B,1,level_ge_7m,carreiro_missing_exposure,partial,2,2,0,0,0,0,0.0,,,
validation,B,1,level_ge_7m,carreiro_missing_exposure,fully_missing,2,2,0,0,0,0,0.0,,,
validation,B,2,all,profile_A_control,complete,6212,31,6181,6156,25,6117,292.2506015475741,0.047474106814095855,0.00034302050929646257,1.1104937817972464
validation,B,2,all,profile_A_control,partial,53,2,51,51,0,49,4.16609072914505,0.08168805351264803,-0.016861445569913213,0.7645035307159129
validation,B,2,all,profile_A_control,fully_missing,285,1,284,280,4,268,30.691392349378027,0.10961211553349295,0.0007210743989413143,0.8379306038912335
validation,B,2,all,profile_B_control,complete,6212,31,6181,6156,25,6148,207.24516645419845,0.03366555660399585,-0.0013202961100630879,0.8667063184765595
validation,B,2,all,profile_B_control,partial,53,2,51,51,0,50,3.9339077563262004,0.07713544620247452,-0.021439098586070376,0.915431615571995
validation,B,2,all,profile_B_control,fully_missing,285,1,284,280,4,277,18.94442626888012,0.06765866524600044,0.000932256242877388,0.8435273605734459
validation,B,2,all,mixed_profile_candidate,complete,6212,31,6181,6156,25,6147,213.90135100738505,0.03474680815584552,-0.0013603784277825973,1.0021520968315372
validation,B,2,all,mixed_profile_candidate,partial,53,2,51,51,0,50,3.3911210709701605,0.06649257001902276,-0.024617606007493284,0.6198763460409156
validation,B,2,all,mixed_profile_candidate,fully_missing,285,1,284,280,4,276,20.814027269874153,0.07433581167812198,-0.002251812871885221,0.7838911963316004
validation,B,2,all,carreiro_missing_exposure,complete,6212,31,6181,6156,25,6147,212.17123134978397,0.03446576207761273,-0.0019936072766484933,0.9817377312962696
validation,B,2,all,carreiro_missing_exposure,partial,53,2,51,51,0,49,3.4587541719399812,0.06781870925372513,-0.027103195301834873,0.6320179052525523
validation,B,2,all,carreiro_missing_exposure,fully_missing,285,1,284,280,4,277,20.59582402339177,0.07355651436925632,0.0020731961502027775,0.7800482525993848
validation,B,2,level_ge_7m,profile_A_control,complete,59,31,28,28,0,23,6.6277730134274675,0.23670617905098099,0.050296731926163796,0.7727973300799835
validation,B,2,level_ge_7m,profile_A_control,partial,2,2,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,profile_B_control,complete,59,31,28,28,0,27,3.934199012339012,0.14050710758353616,0.02892117048358021,0.5038715751272758
validation,B,2,level_ge_7m,profile_B_control,partial,2,2,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,mixed_profile_candidate,complete,59,31,28,28,0,25,4.776474195655696,0.17058836413056058,-0.016713738065751636,0.6654902213279517
validation,B,2,level_ge_7m,mixed_profile_candidate,partial,2,2,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,carreiro_missing_exposure,complete,59,31,28,28,0,25,4.977647956783923,0.17777314131371155,0.01246716632957301,0.6967733521679165
validation,B,2,level_ge_7m,carreiro_missing_exposure,partial,2,2,0,0,0,0,0.0,,,
validation,B,2,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,3,all,profile_A_control,complete,6212,31,6181,6157,24,6079,427.23990730956984,0.06939092209023386,-0.007312426863568447,1.316950523600525
validation,B,3,all,profile_A_control,partial,53,0,53,52,1,48,5.256883401443346,0.10109391156621819,-0.015179410683534282,0.8147097318775831
validation,B,3,all,profile_A_control,fully_missing,284,3,281,278,3,260,44.589638404475785,0.16039438274991288,0.0036652501613692206,1.1896445041592765
validation,B,3,all,profile_B_control,complete,6212,31,6181,6157,24,6145,290.0176150440067,0.047103721787235125,-0.004289726804477031,1.1773227423019819
validation,B,3,all,profile_B_control,partial,53,0,53,52,1,51,3.85269207297883,0.0740902321726698,-0.0005477835012630294,0.5377359955148178
validation,B,3,all,profile_B_control,fully_missing,284,3,281,278,3,267,29.312760351583105,0.10544158399850037,0.0006187759590572991,0.9149301076380412
validation,B,3,all,mixed_profile_candidate,complete,6212,31,6181,6157,24,6118,311.3389366186798,0.05056666178636995,-0.00746480781998227,1.408020403800724
validation,B,3,all,mixed_profile_candidate,partial,53,0,53,52,1,50,4.231051286983894,0.08136637090353643,-0.011695599307402058,0.6457757090854717
validation,B,3,all,mixed_profile_candidate,fully_missing,284,3,281,278,3,265,33.68129693455721,0.12115574436891083,-0.0009241188900461172,1.0550665166953128
validation,B,3,all,carreiro_missing_exposure,complete,6212,31,6181,6157,24,6114,317.64944475332857,0.05159159408044966,-0.004960575181089973,1.238100768075899
validation,B,3,all,carreiro_missing_exposure,partial,53,0,53,52,1,50,4.429003060428528,0.08517313577747168,-0.009344876379783621,0.5533909261871051
validation,B,3,all,carreiro_missing_exposure,fully_missing,284,3,281,278,3,264,34.63708706170778,0.12459383835146684,0.0035684944885550273,1.0329032378378264
validation,B,3,level_ge_7m,profile_A_control,complete,59,31,28,28,0,22,10.05482994905998,0.359101069609285,-0.004511823148105006,1.316950523600525
validation,B,3,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,profile_A_control,fully_missing,3,3,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,profile_B_control,complete,59,31,28,28,0,25,6.1297108203165855,0.2189182435827352,-0.02446738052047007,0.8606432989096868
validation,B,3,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,profile_B_control,fully_missing,3,3,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,mixed_profile_candidate,complete,59,31,28,28,0,23,7.584970601807643,0.27089180720741585,-0.07557396818254454,1.1558051085951035
validation,B,3,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,mixed_profile_candidate,fully_missing,3,3,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,carreiro_missing_exposure,complete,59,31,28,28,0,23,7.763381806238775,0.27726363593709913,-0.02900748539386996,1.1368127332903288
validation,B,3,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,3,level_ge_7m,carreiro_missing_exposure,fully_missing,3,3,0,0,0,0,0.0,,,
validation,B,4,all,profile_A_control,complete,6212,33,6179,6154,25,6069,482.41587797778385,0.07839062040587973,-0.006738163817438896,1.5574574463242872
validation,B,4,all,profile_A_control,partial,53,0,53,52,1,48,5.9019366075602475,0.11349878091462015,-0.0036707427146901897,0.8695906869056618
validation,B,4,all,profile_A_control,fully_missing,283,1,282,278,4,248,54.276262232163276,0.1952383533531053,-0.0009596042130633048,1.4632005069685976
validation,B,4,all,profile_B_control,complete,6212,33,6179,6154,25,6130,386.48515929875435,0.06280226832933936,-0.004905462674890789,1.3381390558773205
validation,B,4,all,profile_B_control,partial,53,0,53,52,1,51,4.810776850310024,0.09251493942903892,0.03445414095045791,0.517118768674262
validation,B,4,all,profile_B_control,fully_missing,283,1,282,278,4,259,42.481419183105174,0.15281086037088193,0.019935270491013974,1.2437836581608406
validation,B,4,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,6118,407.1560137992475,0.0661611982124224,-0.008381084144594398,1.4569632485693784
validation,B,4,all,mixed_profile_candidate,partial,53,0,53,52,1,52,4.7625057213410145,0.0915866484873272,0.020092275798477895,0.4671563433875279
validation,B,4,all,mixed_profile_candidate,fully_missing,283,1,282,278,4,254,45.75411948508433,0.16458316361541125,0.01039023930005435,1.254090617011539
validation,B,4,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,6116,405.2211784973755,0.06584679533594012,-0.006079751310682036,1.4085431804414856
validation,B,4,all,carreiro_missing_exposure,partial,53,0,53,52,1,52,4.734646835238585,0.0910509006776651,0.02495068420971899,0.47161523592257915
validation,B,4,all,carreiro_missing_exposure,fully_missing,283,1,282,278,4,257,43.014175285273765,0.15472724922760347,0.013405687249234221,1.2054244510247423
validation,B,4,level_ge_7m,profile_A_control,complete,61,33,28,28,0,22,9.36393286997569,0.3344261739277032,0.030872241622005907,1.1860421389960791
validation,B,4,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,profile_B_control,complete,61,33,28,28,0,24,5.90372546031046,0.2108473378682307,0.007205640478103602,0.9459258404198012
validation,B,4,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,23,7.996320887354974,0.2855828888341062,-0.10408582531324782,1.0752953783696508
validation,B,4,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,23,8.925953003089727,0.3187840358246331,-0.12584127897904548,1.332299381672824
validation,B,4,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,4,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,5,all,profile_A_control,complete,6212,33,6179,6154,25,6055,539.711898071071,0.08770099091177624,-0.007525029455384318,1.5037302731448081
validation,B,5,all,profile_A_control,partial,53,0,53,52,1,49,6.248910517520538,0.1201713561061642,0.013362871700645857,0.9515305211153517
validation,B,5,all,profile_A_control,fully_missing,282,1,281,277,4,235,61.24863466038617,0.2211142045501306,0.010046742121284022,1.4997226999977404
validation,B,5,all,profile_B_control,complete,6212,33,6179,6154,25,6108,474.7745624068059,0.07714893766766427,0.0010548238053295184,1.2826742103863698
validation,B,5,all,profile_B_control,partial,53,0,53,52,1,51,5.6284203461469104,0.10823885281051751,0.06522927608777447,0.6192639137240814
validation,B,5,all,profile_B_control,fully_missing,282,1,281,277,4,238,59.47616887698834,0.21471541110826114,0.05375961909293078,1.331690111386059
validation,B,5,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,6105,472.63612439274743,0.07680145017756702,-0.005448476701301807,1.3031433360143039
validation,B,5,all,mixed_profile_candidate,partial,53,0,53,52,1,52,5.589824936318926,0.10749663339074857,0.03728483387853164,0.37894202041379454
validation,B,5,all,mixed_profile_candidate,fully_missing,282,1,281,277,4,243,56.90817971527542,0.20544469211290767,0.04331587148603087,1.3662891017699481
validation,B,5,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,6098,482.98053671433166,0.07848237515669998,-0.0077520201352404994,1.2573149371065977
validation,B,5,all,carreiro_missing_exposure,partial,53,0,53,52,1,51,5.1727634370634235,0.09947621994352737,0.04095098937882739,0.5859786561457545
validation,B,5,all,carreiro_missing_exposure,fully_missing,282,1,281,277,4,241,56.39840708017453,0.20360435769016075,0.03203254015786371,1.4101770924028703
validation,B,5,level_ge_7m,profile_A_control,complete,61,33,28,28,0,22,9.574613061820209,0.3419504664935789,0.0025341354571101044,1.4034081261171867
validation,B,5,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,profile_B_control,complete,61,33,28,28,0,22,7.709742035103499,0.27534792982512496,0.022703041383616833,0.6619228134997979
validation,B,5,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,23,7.711791456565688,0.27542112344877456,-0.022306526914723155,1.060013319538986
validation,B,5,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,22,9.250818680254648,0.330386381437666,-0.046069460537991276,1.112235096843345
validation,B,5,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,5,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,6,all,profile_A_control,complete,6212,33,6179,6154,25,6036,638.5120140434456,0.10375560839185011,8.212058499938511e-05,1.418925588961958
validation,B,6,all,profile_A_control,partial,53,0,53,52,1,51,6.941633661513827,0.13349295502911207,0.05500655084951388,0.7362832499389604
validation,B,6,all,profile_A_control,fully_missing,281,1,280,276,4,226,70.53711641880454,0.255569262386973,0.04503317305691144,1.4543044580973832
validation,B,6,all,profile_B_control,complete,6212,33,6179,6154,25,6060,570.1074878799222,0.09264015077671794,0.005469611975112277,1.3754103196181582
validation,B,6,all,profile_B_control,partial,53,0,53,52,1,49,7.11002375707654,0.13673122609762578,0.07694905864457878,0.7806144554262691
validation,B,6,all,profile_B_control,fully_missing,281,1,280,276,4,226,72.29361506246602,0.26193338790748555,0.06377228094432214,1.3836569377257621
validation,B,6,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,6054,585.6080646177699,0.09515893152709942,-0.0005586787785365124,1.380740974830188
validation,B,6,all,mixed_profile_candidate,partial,53,0,53,52,1,51,5.849923102012109,0.11249852119254057,0.0607114111757682,0.6624286539770452
validation,B,6,all,mixed_profile_candidate,fully_missing,281,1,280,276,4,228,70.28855456242964,0.25466867595083204,0.04983108456079241,1.475247979291903
validation,B,6,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,6071,560.0164218326562,0.09100039353796818,-0.0007165291621788991,1.4685202431751385
validation,B,6,all,carreiro_missing_exposure,partial,53,0,53,52,1,50,5.8871588649323,0.1132145935563904,0.05981522312826418,0.7647216943315316
validation,B,6,all,carreiro_missing_exposure,fully_missing,281,1,280,276,4,227,69.92622828446417,0.25335589958139193,0.05866535923663669,1.4210619610313624
