phase,horizon_h,subset,population,family,scheduled_rows,observed_targets,n,failures,hits,hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
validation,2,level_ge_7m,full_schedule,levels45_original,6550,28,28,0,28,1.0,1.0,0.12234732698524661,0.049522276592879076,0.348978425942503,0.3730528497303691
validation,2,level_ge_7m,full_schedule,levels45_augmented,6550,28,28,0,28,1.0,1.0,0.11056382663499568,0.028326444818807132,0.24850510946861235,0.2495112788530296
validation,2,level_ge_7m,full_schedule,rain108_original,6550,28,28,0,28,1.0,1.0,0.14439986725613368,0.039521696197819055,0.34931354674523113,0.3788205288450879
validation,2,level_ge_7m,full_schedule,rain108_augmented,6550,28,28,0,28,1.0,1.0,0.13272357456987888,-0.009178007530976862,0.2951791856562927,0.3525808463182276
validation,2,level_ge_7m,complete24,observed_control,5912,28,28,0,28,1.0,1.0,0.11897886238198042,0.02382246183854456,0.3544459802504053,0.36191043129735867
validation,2,level_ge_7m,complete24,augmented,5912,28,28,0,28,1.0,1.0,0.12951907349574096,0.011678629413639983,0.3835144772981856,0.44768831489714067
validation,2,level_ge_7m,complete24,core_original,5912,28,28,0,27,0.9642857142857143,0.9642857142857143,0.16316878136293617,0.012259775734056693,0.5455550975367626,0.6144893711934012
validation,2,level_ge_7m,complete24,core_augmented,5912,28,28,0,28,1.0,1.0,0.12438253781048954,0.0269201152959549,0.35380923567686295,0.3905449828425498
validation,2,level_ge_7m,complete24,levels45_original,5912,28,28,0,28,1.0,1.0,0.12234732698524661,0.049522276592879076,0.348978425942503,0.3730528497303691
validation,2,level_ge_7m,complete24,levels45_augmented,5912,28,28,0,28,1.0,1.0,0.11056382663499568,0.028326444818807132,0.24850510946861235,0.2495112788530296
validation,2,level_ge_7m,complete24,rain108_original,5912,28,28,0,28,1.0,1.0,0.14439986725613368,0.039521696197819055,0.34931354674523113,0.3788205288450879
validation,2,level_ge_7m,complete24,rain108_augmented,5912,28,28,0,28,1.0,1.0,0.13272357456987888,-0.009178007530976862,0.2951791856562927,0.3525808463182276
validation,2,level_ge_7m,missing24,observed_control,638,0,0,0,0,,,,,,
validation,2,level_ge_7m,missing24,augmented,638,0,0,0,0,,,,,,
validation,2,level_ge_7m,missing24,core_original,638,0,0,0,0,,,,,,
validation,2,level_ge_7m,missing24,core_augmented,638,0,0,0,0,,,,,,
validation,2,level_ge_7m,missing24,levels45_original,638,0,0,0,0,,,,,,
validation,2,level_ge_7m,missing24,levels45_augmented,638,0,0,0,0,,,,,,
