model,phase,lead_h_nominal,regime,n,hits,accuracy_percent,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m,invalid_pairs_in_model_horizon,goal_prospectively_verified
arvores,test,5.0,falling_at_least_015m_per_h,163,163,100.0,0.0843979654249741,0.026649399059359303,0.19543218447767718,0.32319249484028073,0.3946194153980205,0,False
arvores,test,6.0,all,1343,1243,92.55398361876397,0.18132259802022205,-0.004856106534797276,0.4340923060975978,0.8571426201512873,1.8969954139152634,0,False
arvores,test,6.0,level_ge_7m,140,101,72.14285714285714,0.42343975140046525,0.0010583874618970274,1.0537431840935756,1.508348189747511,1.8969954139152634,0,False
arvores,test,6.0,rising_at_least_015m_per_h,203,154,75.86206896551724,0.32061253486308294,-0.1484663591839062,0.7626384629394477,1.4515628653660722,1.8969954139152634,0,False
arvores,test,6.0,falling_at_least_015m_per_h,134,133,99.25373134328358,0.09407406940898125,0.043171788068184114,0.2669547595521003,0.4565432382574428,0.5348352613886047,0,False
arvores,test,7.0,all,1342,1206,89.86587183308495,0.22736166091142848,-0.014838193680109333,0.5024317988462533,0.8984185921964762,2.305311401230476,0,False
arvores,test,7.0,level_ge_7m,140,89,63.57142857142857,0.4952274747898985,-0.023430392107383652,1.0760642615827454,1.8469365566301088,2.305311401230476,0,False
arvores,test,7.0,rising_at_least_015m_per_h,182,130,71.42857142857143,0.3700311860153504,-0.2137443920129048,0.8344022665448257,1.6081157924781144,2.305311401230476,0,False
arvores,test,7.0,falling_at_least_015m_per_h,107,105,98.13084112149532,0.13184806009406153,0.09531103468731128,0.31140531767485913,0.4939990842699886,0.6752713784584046,0,False
arvores,test,8.0,all,1341,1145,85.38404175988069,0.2942284585794487,-0.020038895112468993,0.5970507035110604,1.160772683632317,2.756785372750601,0,False
arvores,test,8.0,level_ge_7m,140,86,61.42857142857143,0.5844153988738862,-0.029488096408648523,1.4275031760750079,2.3500863786733723,2.756785372750601,0,False
arvores,test,8.0,rising_at_least_015m_per_h,156,100,64.1025641025641,0.4472203862967649,-0.27623240150087963,1.070049745317181,1.5264070995699726,2.58487216218918,0,False
arvores,test,8.0,falling_at_least_015m_per_h,82,80,97.5609756097561,0.21114958776799975,0.1370705554521186,0.41480729959430673,0.5336394700793353,0.6707906958150236,0,False
arvores,test,9.0,all,1340,1068,79.70149253731343,0.348063882921936,-0.03072478463415614,0.708173017371455,1.3043616386040628,3.1424423224175992,0,False
