phase,profile,horizon_h,family,rank,origin,target_time,base_m,actual_m,predicted_m,error_m,dH1_m_per_nominal_hour,known_trend,future_response,target_response_m,training_response_min_m,training_response_max_m
validation,A,8,profile_A_control,4,2026-05-02T06:00:00-03:00,2026-05-02T14:00:00-03:00,1.15,1.76,3.282013531907444,1.522013531907444,0.029999999999999805,stable,rising,0.6100000000000001,-2.26,6.73
validation,A,8,profile_A_control,5,2026-01-04T19:00:00-03:00,2026-01-05T03:00:00-03:00,2.24,3.76,2.328290841174508,-1.431709158825492,-0.21999999999999975,falling,rising,1.5199999999999996,-2.26,6.73
validation,A,8,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.27,2.1,4.590496284608845,2.4904962846088448,0.06000000000000005,stable,rising,0.8300000000000001,-2.3200000000000003,6.86
validation,A,8,profile_B_control,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.32,2.35,4.2165376246433794,1.8665376246433794,0.050000000000000044,stable,rising,1.03,-2.3200000000000003,6.86
validation,A,8,profile_B_control,3,2026-05-02T10:00:00-03:00,2026-05-02T18:00:00-03:00,1.36,2.49,4.197319198858599,1.707319198858599,0.040000000000000036,stable,rising,1.1300000000000001,-2.3200000000000003,6.86
validation,A,8,profile_B_control,4,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.65,1.76,3.4642869493866715,1.7042869493866715,-0.20999999999999996,falling,falling,-0.8899999999999999,-2.3200000000000003,6.86
validation,A,8,profile_B_control,5,2026-05-02T07:00:00-03:00,2026-05-02T15:00:00-03:00,1.21,1.89,3.5344789327432595,1.6444789327432596,0.06000000000000005,stable,rising,0.6799999999999999,-2.3200000000000003,6.86
validation,A,8,mixed_profile_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.27,2.1,4.369256677821442,2.2692566778214416,0.06000000000000005,stable,rising,0.8300000000000001,-2.3000000000000007,6.86
validation,A,8,mixed_profile_candidate,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.32,2.35,3.892301397681009,1.5423013976810087,0.050000000000000044,stable,rising,1.03,-2.3000000000000007,6.86
validation,A,8,mixed_profile_candidate,3,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.65,1.76,3.2570969601822295,1.4970969601822295,-0.20999999999999996,falling,falling,-0.8899999999999999,-2.3000000000000007,6.86
validation,A,8,mixed_profile_candidate,4,2026-01-04T19:00:00-03:00,2026-01-05T03:00:00-03:00,2.24,3.76,2.3178075226654995,-1.4421924773345003,-0.21999999999999975,falling,rising,1.5199999999999996,-2.3000000000000007,6.86
validation,A,8,mixed_profile_candidate,5,2025-12-22T21:00:00-03:00,2025-12-23T05:00:00-03:00,1.49,1.4,2.775701670812552,1.375701670812552,-0.09000000000000008,stable,stable,-0.09000000000000008,-2.3000000000000007,6.86
validation,A,8,age_mixed_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.27,2.1,4.366100078491902,2.266100078491902,0.06000000000000005,stable,rising,0.8300000000000001,-2.3000000000000007,6.86
validation,A,8,age_mixed_candidate,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.32,2.35,3.8812395416508068,1.5312395416508067,0.050000000000000044,stable,rising,1.03,-2.3000000000000007,6.86
validation,A,8,age_mixed_candidate,3,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.65,1.76,3.242296192604992,1.482296192604992,-0.20999999999999996,falling,falling,-0.8899999999999999,-2.3000000000000007,6.86
validation,A,8,age_mixed_candidate,4,2026-01-04T19:00:00-03:00,2026-01-05T03:00:00-03:00,2.24,3.76,2.351517063323281,-1.4084829366767186,-0.21999999999999975,falling,rising,1.5199999999999996,-2.3000000000000007,6.86
validation,A,8,age_mixed_candidate,5,2025-12-22T21:00:00-03:00,2025-12-23T05:00:00-03:00,1.49,1.4,2.7590679313539668,1.3590679313539669,-0.09000000000000008,stable,stable,-0.09000000000000008,-2.3000000000000007,6.86
validation,A,9,profile_A_control,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.21,2.1,4.368506796335996,2.268506796335996,0.06000000000000005,stable,rising,0.8900000000000001,-2.5299999999999994,7.119999999999999
validation,A,9,profile_A_control,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.27,2.35,4.545363216145956,2.195363216145956,0.06000000000000005,stable,rising,1.08,-2.5299999999999994,7.119999999999999
validation,A,9,profile_A_control,3,2026-05-02T10:00:00-03:00,2026-05-02T19:00:00-03:00,1.36,2.52,4.3270260040729065,1.8070260040729065,0.040000000000000036,stable,rising,1.16,-2.5299999999999994,7.119999999999999
validation,A,9,profile_A_control,4,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.32,2.49,4.283937198631825,1.7939371986318244,0.050000000000000044,stable,rising,1.1700000000000002,-2.5299999999999994,7.119999999999999
validation,A,9,profile_A_control,5,2026-05-02T11:00:00-03:00,2026-05-02T20:00:00-03:00,1.4,2.49,4.270786612988033,1.7807866129880328,0.039999999999999813,stable,rising,1.0900000000000003,-2.5299999999999994,7.119999999999999
validation,A,9,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.27,2.35,5.0045295598969215,2.6545295598969214,0.06000000000000005,stable,rising,1.08,-2.58,7.249999999999999
validation,A,9,profile_B_control,2,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.21,2.1,4.558896165424061,2.458896165424061,0.06000000000000005,stable,rising,0.8900000000000001,-2.58,7.249999999999999
validation,A,9,profile_B_control,3,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.32,2.49,4.642924142508775,2.152924142508775,0.050000000000000044,stable,rising,1.1700000000000002,-2.58,7.249999999999999
validation,A,9,profile_B_control,4,2026-05-02T10:00:00-03:00,2026-05-02T19:00:00-03:00,1.36,2.52,4.402621087473425,1.8826210874734248,0.040000000000000036,stable,rising,1.16,-2.58,7.249999999999999
validation,A,9,profile_B_control,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.65,1.91,3.7495387361493258,1.8395387361493258,-0.20999999999999996,falling,falling,-0.74,-2.58,7.249999999999999
validation,A,9,mixed_profile_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.21,2.1,4.556952607614937,2.456952607614937,0.06000000000000005,stable,rising,0.8900000000000001,-2.540000000000001,7.249999999999999
validation,A,9,mixed_profile_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.27,2.35,4.747925259543154,2.3979252595431535,0.06000000000000005,stable,rising,1.08,-2.540000000000001,7.249999999999999
validation,A,9,mixed_profile_candidate,3,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.32,2.49,4.475410452695036,1.985410452695036,0.050000000000000044,stable,rising,1.1700000000000002,-2.540000000000001,7.249999999999999
validation,A,9,mixed_profile_candidate,4,2026-06-28T14:00:00-03:00,2026-06-28T23:00:00-03:00,2.86,1.76,3.640965923527567,1.8809659235275669,-0.1499999999999999,falling,falling,-1.0999999999999999,-2.540000000000001,7.249999999999999
validation,A,9,mixed_profile_candidate,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.65,1.91,3.7665150276761388,1.8565150276761389,-0.20999999999999996,falling,falling,-0.74,-2.540000000000001,7.249999999999999
validation,A,9,age_mixed_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.21,2.1,4.556952607614937,2.456952607614937,0.06000000000000005,stable,rising,0.8900000000000001,-2.540000000000001,7.249999999999999
validation,A,9,age_mixed_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.27,2.35,4.747925259543154,2.3979252595431535,0.06000000000000005,stable,rising,1.08,-2.540000000000001,7.249999999999999
validation,A,9,age_mixed_candidate,3,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.32,2.49,4.475410452695036,1.985410452695036,0.050000000000000044,stable,rising,1.1700000000000002,-2.540000000000001,7.249999999999999
validation,A,9,age_mixed_candidate,4,2026-06-28T14:00:00-03:00,2026-06-28T23:00:00-03:00,2.86,1.76,3.640965923527567,1.8809659235275669,-0.1499999999999999,falling,falling,-1.0999999999999999,-2.540000000000001,7.249999999999999
validation,A,9,age_mixed_candidate,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.65,1.91,3.7665150276761388,1.8565150276761389,-0.20999999999999996,falling,falling,-0.74,-2.540000000000001,7.249999999999999
validation,A,10,profile_A_control,1,2026-05-02T16:00:00-03:00,2026-05-03T02:00:00-03:00,2.04,3.86,1.7941581262158084,-2.0658418737841915,0.17999999999999994,rising,rising,1.8199999999999998,-2.789999999999999,7.469999999999999
validation,A,10,profile_A_control,2,2026-05-02T08:00:00-03:00,2026-05-02T18:00:00-03:00,1.27,2.49,4.423961845729544,1.9339618457295442,0.06000000000000005,stable,rising,1.2200000000000002,-2.789999999999999,7.469999999999999
validation,A,10,profile_A_control,3,2026-05-02T11:00:00-03:00,2026-05-02T21:00:00-03:00,1.4,2.44,4.340823872562117,1.9008238725621172,0.039999999999999813,stable,rising,1.04,-2.789999999999999,7.469999999999999
validation,A,10,profile_A_control,4,2025-12-10T03:00:00-03:00,2025-12-10T13:00:00-03:00,2.24,2.74,4.636320066097239,1.896320066097239,0.07000000000000028,stable,rising,0.5,-2.789999999999999,7.469999999999999
validation,A,10,profile_A_control,5,2026-05-02T12:00:00-03:00,2026-05-02T22:00:00-03:00,1.43,2.47,4.337456723859848,1.8674567238598478,0.030000000000000027,stable,rising,1.0400000000000003,-2.789999999999999,7.469999999999999
validation,A,10,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T18:00:00-03:00,1.27,2.49,4.918410263271374,2.428410263271374,0.06000000000000005,stable,rising,1.2200000000000002,-2.84,7.569999999999999
validation,A,10,profile_B_control,2,2026-05-02T16:00:00-03:00,2026-05-03T02:00:00-03:00,2.04,3.86,1.6670026744627142,-2.1929973255372857,0.17999999999999994,rising,rising,1.8199999999999998,-2.84,7.569999999999999
validation,A,10,profile_B_control,3,2026-05-02T09:00:00-03:00,2026-05-02T19:00:00-03:00,1.32,2.52,4.653479851060408,2.133479851060408,0.050000000000000044,stable,rising,1.2,-2.84,7.569999999999999
validation,A,10,profile_B_control,4,2026-06-22T17:00:00-03:00,2026-06-23T03:00:00-03:00,1.65,2.01,4.0106288856244925,2.0006288856244927,0.020000000000000018,stable,stable,0.3599999999999999,-2.84,7.569999999999999
validation,A,10,profile_B_control,5,2026-05-02T07:00:00-03:00,2026-05-02T17:00:00-03:00,1.21,2.35,4.3345308382201555,1.9845308382201554,0.06000000000000005,stable,rising,1.1400000000000001,-2.84,7.569999999999999
validation,A,10,mixed_profile_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T17:00:00-03:00,1.21,2.35,4.587723271721032,2.237723271721032,0.06000000000000005,stable,rising,1.1400000000000001,-2.790000000000001,7.569999999999999
validation,A,10,mixed_profile_candidate,2,2026-06-22T17:00:00-03:00,2026-06-23T03:00:00-03:00,1.65,2.01,4.1732013875008676,2.1632013875008678,0.020000000000000018,stable,stable,0.3599999999999999,-2.790000000000001,7.569999999999999
validation,A,10,mixed_profile_candidate,3,2026-06-22T18:00:00-03:00,2026-06-23T04:00:00-03:00,1.68,2.08,4.200375524212072,2.120375524212072,0.030000000000000027,stable,stable,0.40000000000000013,-2.790000000000001,7.569999999999999
validation,A,10,mixed_profile_candidate,4,2026-05-02T16:00:00-03:00,2026-05-03T02:00:00-03:00,2.04,3.86,1.8437244244204232,-2.0162755755795767,0.17999999999999994,rising,rising,1.8199999999999998,-2.790000000000001,7.569999999999999
validation,A,10,mixed_profile_candidate,5,2026-06-22T20:00:00-03:00,2026-06-23T06:00:00-03:00,1.71,2.26,4.190367429908766,1.9303674299087659,0.020000000000000018,stable,rising,0.5499999999999998,-2.790000000000001,7.569999999999999
validation,A,10,age_mixed_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T17:00:00-03:00,1.21,2.35,4.587723271721032,2.237723271721032,0.06000000000000005,stable,rising,1.1400000000000001,-2.790000000000001,7.569999999999999
validation,A,10,age_mixed_candidate,2,2026-06-22T17:00:00-03:00,2026-06-23T03:00:00-03:00,1.65,2.01,4.1732013875008676,2.1632013875008678,0.020000000000000018,stable,stable,0.3599999999999999,-2.790000000000001,7.569999999999999
validation,A,10,age_mixed_candidate,3,2026-06-22T18:00:00-03:00,2026-06-23T04:00:00-03:00,1.68,2.08,4.200375524212072,2.120375524212072,0.030000000000000027,stable,stable,0.40000000000000013,-2.790000000000001,7.569999999999999
validation,A,10,age_mixed_candidate,4,2026-05-02T16:00:00-03:00,2026-05-03T02:00:00-03:00,2.04,3.86,1.8437244244204232,-2.0162755755795767,0.17999999999999994,rising,rising,1.8199999999999998,-2.790000000000001,7.569999999999999
validation,A,10,age_mixed_candidate,5,2026-06-22T20:00:00-03:00,2026-06-23T06:00:00-03:00,1.71,2.26,4.190367429908766,1.9303674299087659,0.020000000000000018,stable,rising,0.5499999999999998,-2.790000000000001,7.569999999999999
validation,A,11,profile_A_control,1,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.23,6.57,4.455502385474245,-2.1144976145257557,0.020000000000000018,stable,rising,4.34,-3.0199999999999996,7.789999999999999
validation,A,11,profile_A_control,2,2026-06-22T20:00:00-03:00,2026-06-23T07:00:00-03:00,1.71,2.34,4.422084554893273,2.0820845548932727,0.020000000000000018,stable,rising,0.6299999999999999,-3.0199999999999996,7.789999999999999
validation,A,11,profile_A_control,3,2026-05-02T11:00:00-03:00,2026-05-02T22:00:00-03:00,1.4,2.47,4.535076180845211,2.0650761808452107,0.039999999999999813,stable,rising,1.0700000000000003,-3.0199999999999996,7.789999999999999
validation,A,11,profile_A_control,4,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.27,2.52,4.569819875996442,2.0498198759964423,0.06000000000000005,stable,rising,1.25,-3.0199999999999996,7.789999999999999
validation,A,11,profile_A_control,5,2026-06-22T17:00:00-03:00,2026-06-23T04:00:00-03:00,1.65,2.08,4.120894318519161,2.040894318519161,0.020000000000000018,stable,stable,0.43000000000000016,-3.0199999999999996,7.789999999999999
validation,A,11,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.27,2.52,5.125389301166924,2.6053893011669236,0.06000000000000005,stable,rising,1.25,-3.0700000000000003,7.87
validation,A,11,profile_B_control,2,2026-06-22T17:00:00-03:00,2026-06-23T04:00:00-03:00,1.65,2.08,4.679955057997265,2.5999550579972652,0.020000000000000018,stable,stable,0.43000000000000016,-3.0700000000000003,7.87
validation,A,11,profile_B_control,3,2026-05-02T09:00:00-03:00,2026-05-02T20:00:00-03:00,1.32,2.49,4.8008890383844784,2.3108890383844782,0.050000000000000044,stable,rising,1.1700000000000002,-3.0700000000000003,7.87
validation,A,11,profile_B_control,4,2026-05-02T07:00:00-03:00,2026-05-02T18:00:00-03:00,1.21,2.49,4.776233189524387,2.2862331895243866,0.06000000000000005,stable,rising,1.2800000000000002,-3.0700000000000003,7.87
validation,A,11,profile_B_control,5,2026-05-02T06:00:00-03:00,2026-05-02T17:00:00-03:00,1.15,2.35,4.635015778137559,2.285015778137559,0.029999999999999805,stable,rising,1.2000000000000002,-3.0700000000000003,7.87
validation,A,11,mixed_profile_candidate,1,2026-06-28T14:00:00-03:00,2026-06-29T01:00:00-03:00,2.86,2.57,5.086177800317611,2.5161778003176107,-0.1499999999999999,falling,stable,-0.29000000000000004,-3.0600000000000005,7.87
validation,A,11,mixed_profile_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.27,2.52,4.957361910136891,2.437361910136891,0.06000000000000005,stable,rising,1.25,-3.0600000000000005,7.87
validation,A,11,mixed_profile_candidate,3,2026-05-02T06:00:00-03:00,2026-05-02T17:00:00-03:00,1.15,2.35,4.667684470817523,2.317684470817523,0.029999999999999805,stable,rising,1.2000000000000002,-3.0600000000000005,7.87
validation,A,11,mixed_profile_candidate,4,2026-05-02T07:00:00-03:00,2026-05-02T18:00:00-03:00,1.21,2.49,4.789950386450835,2.299950386450835,0.06000000000000005,stable,rising,1.2800000000000002,-3.0600000000000005,7.87
validation,A,11,mixed_profile_candidate,5,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.23,6.57,4.3413393096391415,-2.228660690360859,0.020000000000000018,stable,rising,4.34,-3.0600000000000005,7.87
validation,A,11,age_mixed_candidate,1,2026-06-28T14:00:00-03:00,2026-06-29T01:00:00-03:00,2.86,2.57,5.086177800317611,2.5161778003176107,-0.1499999999999999,falling,stable,-0.29000000000000004,-3.0600000000000005,7.87
validation,A,11,age_mixed_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.27,2.52,4.957361910136891,2.437361910136891,0.06000000000000005,stable,rising,1.25,-3.0600000000000005,7.87
validation,A,11,age_mixed_candidate,3,2026-05-02T06:00:00-03:00,2026-05-02T17:00:00-03:00,1.15,2.35,4.667684470817523,2.317684470817523,0.029999999999999805,stable,rising,1.2000000000000002,-3.0600000000000005,7.87
validation,A,11,age_mixed_candidate,4,2026-05-02T07:00:00-03:00,2026-05-02T18:00:00-03:00,1.21,2.49,4.789950386450835,2.299950386450835,0.06000000000000005,stable,rising,1.2800000000000002,-3.0600000000000005,7.87
validation,A,11,age_mixed_candidate,5,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.23,6.57,4.3413393096391415,-2.228660690360859,0.020000000000000018,stable,rising,4.34,-3.0600000000000005,7.87
validation,A,12,profile_A_control,1,2026-05-02T06:00:00-03:00,2026-05-02T18:00:00-03:00,1.15,2.49,5.380066322920911,2.8900663229209105,0.029999999999999805,stable,rising,1.3400000000000003,-3.26,8.09
validation,A,12,profile_A_control,2,2026-05-02T08:00:00-03:00,2026-05-02T20:00:00-03:00,1.27,2.49,4.914223742903975,2.4242237429039744,0.06000000000000005,stable,rising,1.2200000000000002,-3.26,8.09
validation,A,12,profile_A_control,3,2026-05-02T16:00:00-03:00,2026-05-03T04:00:00-03:00,2.04,3.82,1.4099255679299985,-2.4100744320700014,0.17999999999999994,rising,rising,1.7799999999999998,-3.26,8.09
validation,A,12,profile_A_control,4,2026-05-02T07:00:00-03:00,2026-05-02T19:00:00-03:00,1.21,2.52,4.834975713615014,2.314975713615014,0.06000000000000005,stable,rising,1.31,-3.26,8.09
validation,A,12,profile_A_control,5,2026-06-28T14:00:00-03:00,2026-06-29T02:00:00-03:00,2.86,3.36,5.550192160996316,2.190192160996316,-0.1499999999999999,falling,rising,0.5,-3.26,8.09
validation,A,12,profile_B_control,1,2026-06-22T17:00:00-03:00,2026-06-23T05:00:00-03:00,1.65,2.17,4.984778524883249,2.8147785248832493,0.020000000000000018,stable,rising,0.52,-3.3100000000000005,8.18
validation,A,12,profile_B_control,2,2026-05-02T08:00:00-03:00,2026-05-02T20:00:00-03:00,1.27,2.49,5.240304446800428,2.7503044468004276,0.06000000000000005,stable,rising,1.2200000000000002,-3.3100000000000005,8.18
validation,A,12,profile_B_control,3,2026-06-28T14:00:00-03:00,2026-06-29T02:00:00-03:00,2.86,3.36,6.0292262571876245,2.6692262571876246,-0.1499999999999999,falling,rising,0.5,-3.3100000000000005,8.18
validation,A,12,profile_B_control,4,2026-05-02T09:00:00-03:00,2026-05-02T21:00:00-03:00,1.32,2.44,4.946670188103354,2.5066701881033544,0.050000000000000044,stable,rising,1.1199999999999999,-3.3100000000000005,8.18
validation,A,12,profile_B_control,5,2026-05-02T07:00:00-03:00,2026-05-02T19:00:00-03:00,1.21,2.52,4.978402363042605,2.458402363042605,0.06000000000000005,stable,rising,1.31,-3.3100000000000005,8.18
validation,A,12,mixed_profile_candidate,1,2026-06-22T17:00:00-03:00,2026-06-23T05:00:00-03:00,1.65,2.17,4.996852208974106,2.826852208974106,0.020000000000000018,stable,rising,0.52,-3.290000000000001,8.18
validation,A,12,mixed_profile_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T20:00:00-03:00,1.27,2.49,5.118393174800913,2.6283931748009124,0.06000000000000005,stable,rising,1.2200000000000002,-3.290000000000001,8.18
