horizon_h,phase,subset,start_origin,end_origin,n,start_target,end_target,min_target_m,max_target_m,missing_features
6,validation,all,2026-03-31T03:00:00-03:00,2026-03-31T03:00:00-03:00,1,2026-03-31T09:00:00-03:00,2026-03-31T09:00:00-03:00,1.31,1.31,86500000:dH8
6,validation,all,2026-04-07T20:00:00-03:00,2026-04-07T20:00:00-03:00,1,2026-04-08T02:00:00-03:00,2026-04-08T02:00:00-03:00,0.95,0.95,86510000:dH0.5
6,validation,all,2026-04-28T14:00:00-03:00,2026-04-28T19:00:00-03:00,6,2026-04-28T20:00:00-03:00,2026-04-29T01:00:00-03:00,1.07,1.12,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-04-28T22:00:00-03:00,2026-04-28T23:00:00-03:00,2,2026-04-29T04:00:00-03:00,2026-04-29T05:00:00-03:00,0.99,1.01,86472600:dH8
6,validation,all,2026-05-01T08:00:00-03:00,2026-05-01T08:00:00-03:00,1,2026-05-01T14:00:00-03:00,2026-05-01T14:00:00-03:00,1.27,1.27,86510000:dH0.5
6,validation,all,2026-05-05T10:00:00-03:00,2026-05-05T10:00:00-03:00,1,2026-05-05T16:00:00-03:00,2026-05-05T16:00:00-03:00,3.14,3.14,86500000:dH0.5
6,validation,all,2026-05-07T10:00:00-03:00,2026-05-07T15:00:00-03:00,6,2026-05-07T16:00:00-03:00,2026-05-07T21:00:00-03:00,2.83,2.91,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-05-07T18:00:00-03:00,2026-05-07T19:00:00-03:00,2,2026-05-08T00:00:00-03:00,2026-05-08T01:00:00-03:00,2.82,2.83,86472600:dH8
6,validation,all,2026-05-15T16:00:00-03:00,2026-05-15T17:00:00-03:00,2,2026-05-15T22:00:00-03:00,2026-05-15T23:00:00-03:00,1.3,1.33,86510000:dH1|86510000:dH2
6,validation,all,2026-05-15T19:00:00-03:00,2026-05-15T19:00:00-03:00,1,2026-05-16T01:00:00-03:00,2026-05-16T01:00:00-03:00,1.26,1.26,86510000:dH4
6,validation,all,2026-05-15T23:00:00-03:00,2026-05-15T23:00:00-03:00,1,2026-05-16T05:00:00-03:00,2026-05-16T05:00:00-03:00,1.18,1.18,86510000:dH8
6,validation,all,2026-05-17T19:00:00-03:00,2026-05-17T19:00:00-03:00,1,2026-05-18T01:00:00-03:00,2026-05-18T01:00:00-03:00,1.1,1.1,86510000:dH0.5
6,validation,all,2026-05-18T15:00:00-03:00,2026-05-18T20:00:00-03:00,6,2026-05-18T21:00:00-03:00,2026-05-19T02:00:00-03:00,1.07,1.21,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
6,validation,all,2026-05-18T23:00:00-03:00,2026-05-19T00:00:00-03:00,2,2026-05-19T05:00:00-03:00,2026-05-19T06:00:00-03:00,1.03,1.07,86472000:dH8
6,validation,all,2026-05-22T13:00:00-03:00,2026-05-22T15:00:00-03:00,3,2026-05-22T19:00:00-03:00,2026-05-22T21:00:00-03:00,1.01,1.03,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2026-05-22T17:00:00-03:00,2026-05-22T17:00:00-03:00,1,2026-05-22T23:00:00-03:00,2026-05-22T23:00:00-03:00,1.04,1.04,86500000:dH4
6,validation,all,2026-05-22T21:00:00-03:00,2026-05-22T21:00:00-03:00,1,2026-05-23T03:00:00-03:00,2026-05-23T03:00:00-03:00,1.08,1.08,86500000:dH8
6,validation,all,2026-06-26T18:00:00-03:00,2026-06-26T20:00:00-03:00,3,2026-06-27T00:00:00-03:00,2026-06-27T02:00:00-03:00,2.26,2.36,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-06-26T22:00:00-03:00,2026-06-26T22:00:00-03:00,1,2026-06-27T04:00:00-03:00,2026-06-27T04:00:00-03:00,2.17,2.17,86472600:dH4
6,validation,all,2026-06-27T02:00:00-03:00,2026-06-27T02:00:00-03:00,1,2026-06-27T08:00:00-03:00,2026-06-27T08:00:00-03:00,2.13,2.13,86472600:dH8
6,validation,all,2026-06-28T07:00:00-03:00,2026-06-30T17:00:00-03:00,59,2026-06-28T13:00:00-03:00,2026-06-30T23:00:00-03:00,1.76,5.51,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,all,2026-07-01T00:00:00-03:00,2026-07-15T11:00:00-03:00,348,2026-07-01T06:00:00-03:00,2026-07-15T17:00:00-03:00,1.53,8.82,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,all,2026-07-16T11:00:00-03:00,2026-07-22T09:00:00-03:00,143,2026-07-16T17:00:00-03:00,2026-07-22T15:00:00-03:00,1.2,19.86,86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,test,all,2026-07-22T11:00:00-03:00,2026-07-22T16:00:00-03:00,6,2026-07-22T17:00:00-03:00,2026-07-22T22:00:00-03:00,17.41,18.95,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,all,2026-07-22T18:00:00-03:00,2026-07-23T19:00:00-03:00,26,2026-07-23T00:00:00-03:00,2026-07-24T01:00:00-03:00,8.35,16.58,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,test,all,2026-07-25T13:00:00-03:00,2026-07-26T02:00:00-03:00,14,2026-07-25T19:00:00-03:00,2026-07-26T08:00:00-03:00,4.9,5.59,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,test,all,2026-08-06T12:00:00-03:00,2026-08-06T22:00:00-03:00,11,2026-08-06T18:00:00-03:00,2026-08-07T04:00:00-03:00,2.34,3.62,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,test,all,2026-08-07T01:00:00-03:00,2026-08-07T02:00:00-03:00,2,2026-08-07T07:00:00-03:00,2026-08-07T08:00:00-03:00,3.7,3.71,86472600:dH8
6,test,all,2026-08-14T14:00:00-03:00,2026-08-15T01:00:00-03:00,12,2026-08-14T20:00:00-03:00,2026-08-15T07:00:00-03:00,6.96,8.41,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,all,2026-08-24T17:00:00-03:00,2026-08-25T01:00:00-03:00,9,2026-08-24T23:00:00-03:00,2026-08-25T07:00:00-03:00,2.77,3.7,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,test,all,2026-08-27T23:00:00-03:00,2026-08-28T00:00:00-03:00,2,2026-08-28T05:00:00-03:00,2026-08-28T06:00:00-03:00,2.94,2.96,86510000:dH1|86510000:dH2
6,test,all,2026-08-28T02:00:00-03:00,2026-08-28T02:00:00-03:00,1,2026-08-28T08:00:00-03:00,2026-08-28T08:00:00-03:00,3.05,3.05,86510000:dH4
6,test,all,2026-08-28T06:00:00-03:00,2026-08-28T06:00:00-03:00,1,2026-08-28T12:00:00-03:00,2026-08-28T12:00:00-03:00,3.14,3.14,86510000:dH8
6,test,all,2026-09-02T11:00:00-03:00,2026-09-02T13:00:00-03:00,3,2026-09-02T17:00:00-03:00,2026-09-02T19:00:00-03:00,5.27,5.39,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,test,all,2026-09-02T15:00:00-03:00,2026-09-02T15:00:00-03:00,1,2026-09-02T21:00:00-03:00,2026-09-02T21:00:00-03:00,5.5,5.5,86472600:dH4
6,test,all,2026-09-02T19:00:00-03:00,2026-09-02T19:00:00-03:00,1,2026-09-03T01:00:00-03:00,2026-09-03T01:00:00-03:00,5.23,5.23,86472600:dH8
6,test,all,2026-09-09T16:00:00-03:00,2026-09-09T17:00:00-03:00,2,2026-09-09T22:00:00-03:00,2026-09-09T23:00:00-03:00,2.84,3.3,86510000:dH1|86510000:dH2
6,test,all,2026-09-09T19:00:00-03:00,2026-09-09T19:00:00-03:00,1,2026-09-10T01:00:00-03:00,2026-09-10T01:00:00-03:00,3.47,3.47,86510000:dH4
6,test,all,2026-09-09T23:00:00-03:00,2026-09-09T23:00:00-03:00,1,2026-09-10T05:00:00-03:00,2026-09-10T05:00:00-03:00,3.24,3.24,86510000:dH8
6,test,high_target_ge_7m,2026-07-02T15:00:00-03:00,2026-07-04T01:00:00-03:00,35,2026-07-02T21:00:00-03:00,2026-07-04T07:00:00-03:00,7.06,8.82,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,high_target_ge_7m,2026-07-21T16:00:00-03:00,2026-07-22T09:00:00-03:00,18,2026-07-21T22:00:00-03:00,2026-07-22T15:00:00-03:00,7.38,19.86,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,high_target_ge_7m,2026-07-22T11:00:00-03:00,2026-07-22T16:00:00-03:00,6,2026-07-22T17:00:00-03:00,2026-07-22T22:00:00-03:00,17.41,18.95,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,high_target_ge_7m,2026-07-22T18:00:00-03:00,2026-07-23T19:00:00-03:00,26,2026-07-23T00:00:00-03:00,2026-07-24T01:00:00-03:00,8.35,16.58,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,test,high_target_ge_7m,2026-08-14T14:00:00-03:00,2026-08-15T00:00:00-03:00,11,2026-08-14T20:00:00-03:00,2026-08-15T06:00:00-03:00,7.03,8.41,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,train,all,2025-04-01T08:00:00-03:00,2025-04-01T15:00:00-03:00,8,2025-04-01T20:00:00-03:00,2025-04-02T03:00:00-03:00,0.84,0.88,86472000:dH8|86472600:dH8|86500000:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,train,all,2025-04-04T08:00:00-03:00,2025-04-05T18:00:00-03:00,35,2025-04-04T20:00:00-03:00,2025-04-06T06:00:00-03:00,1.08,2.03,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-05T21:00:00-03:00,2025-04-05T22:00:00-03:00,2,2025-04-06T09:00:00-03:00,2025-04-06T10:00:00-03:00,1.1,1.12,86472600:dH8
12,train,all,2025-04-06T05:00:00-03:00,2025-04-06T07:00:00-03:00,3,2025-04-06T17:00:00-03:00,2025-04-06T19:00:00-03:00,1.1,1.13,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,train,all,2025-04-06T09:00:00-03:00,2025-04-06T09:00:00-03:00,1,2025-04-06T21:00:00-03:00,2025-04-06T21:00:00-03:00,1.07,1.07,86500000:dH4
12,train,all,2025-04-06T12:00:00-03:00,2025-04-06T14:00:00-03:00,3,2025-04-07T00:00:00-03:00,2025-04-07T02:00:00-03:00,1.03,1.04,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:dH8
12,train,all,2025-04-06T16:00:00-03:00,2025-04-06T16:00:00-03:00,1,2025-04-07T04:00:00-03:00,2025-04-07T04:00:00-03:00,1.02,1.02,86472600:dH4
12,train,all,2025-04-06T20:00:00-03:00,2025-04-06T20:00:00-03:00,1,2025-04-07T08:00:00-03:00,2025-04-07T08:00:00-03:00,1.01,1.01,86472600:dH8
12,train,all,2025-04-07T03:00:00-03:00,2025-04-07T05:00:00-03:00,3,2025-04-07T15:00:00-03:00,2025-04-07T17:00:00-03:00,1.01,1.02,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-07T07:00:00-03:00,2025-04-07T07:00:00-03:00,1,2025-04-07T19:00:00-03:00,2025-04-07T19:00:00-03:00,1.05,1.05,86472600:dH4
12,train,all,2025-04-07T10:00:00-03:00,2025-04-07T12:00:00-03:00,3,2025-04-07T22:00:00-03:00,2025-04-08T00:00:00-03:00,1.12,1.14,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH8
12,train,all,2025-04-07T14:00:00-03:00,2025-04-07T14:00:00-03:00,1,2025-04-08T02:00:00-03:00,2025-04-08T02:00:00-03:00,1.14,1.14,86472000:dH4
12,train,all,2025-04-07T18:00:00-03:00,2025-04-07T18:00:00-03:00,1,2025-04-08T06:00:00-03:00,2025-04-08T06:00:00-03:00,1.15,1.15,86472000:dH8
12,train,all,2025-04-14T07:00:00-03:00,2025-04-14T18:00:00-03:00,12,2025-04-14T19:00:00-03:00,2025-04-15T06:00:00-03:00,2.1,2.41,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-15T00:00:00-03:00,2025-04-15T02:00:00-03:00,3,2025-04-15T12:00:00-03:00,2025-04-15T14:00:00-03:00,2.21,2.34,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-15T04:00:00-03:00,2025-04-15T04:00:00-03:00,1,2025-04-15T16:00:00-03:00,2025-04-15T16:00:00-03:00,2.12,2.12,86472600:dH4
12,train,all,2025-04-15T08:00:00-03:00,2025-04-15T08:00:00-03:00,1,2025-04-15T20:00:00-03:00,2025-04-15T20:00:00-03:00,2.07,2.07,86472600:dH8
12,train,all,2025-04-15T13:00:00-03:00,2025-04-15T15:00:00-03:00,3,2025-04-16T01:00:00-03:00,2025-04-16T03:00:00-03:00,2.11,2.11,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-15T17:00:00-03:00,2025-04-15T17:00:00-03:00,1,2025-04-16T05:00:00-03:00,2025-04-16T05:00:00-03:00,2.1,2.1,86472600:dH4
12,train,all,2025-04-15T21:00:00-03:00,2025-04-15T21:00:00-03:00,1,2025-04-16T09:00:00-03:00,2025-04-16T09:00:00-03:00,2.12,2.12,86472600:dH8
12,train,all,2025-04-16T07:00:00-03:00,2025-04-16T19:00:00-03:00,13,2025-04-16T19:00:00-03:00,2025-04-17T07:00:00-03:00,2.2,2.4,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-18T20:00:00-03:00,2025-04-18T20:00:00-03:00,1,2025-04-19T08:00:00-03:00,2025-04-19T08:00:00-03:00,1.05,1.05,86510000:dH0.5
12,train,all,2025-04-20T02:00:00-03:00,2025-04-20T16:00:00-03:00,15,2025-04-20T14:00:00-03:00,2025-04-21T04:00:00-03:00,1.03,1.42,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-20T20:00:00-03:00,2025-04-20T20:00:00-03:00,1,2025-04-21T08:00:00-03:00,2025-04-21T08:00:00-03:00,1.45,1.45,86472600:dH8
12,train,all,2025-04-21T09:00:00-03:00,2025-04-21T14:00:00-03:00,6,2025-04-21T21:00:00-03:00,2025-04-22T02:00:00-03:00,1.09,1.13,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-21T17:00:00-03:00,2025-04-21T18:00:00-03:00,2,2025-04-22T05:00:00-03:00,2025-04-22T06:00:00-03:00,1.54,1.61,86472600:dH8
12,train,all,2025-04-22T08:00:00-03:00,2025-04-22T13:00:00-03:00,6,2025-04-22T20:00:00-03:00,2025-04-23T01:00:00-03:00,1.07,1.32,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-22T16:00:00-03:00,2025-04-22T17:00:00-03:00,2,2025-04-23T04:00:00-03:00,2025-04-23T05:00:00-03:00,1.63,1.64,86472600:dH8
12,train,all,2025-04-24T08:00:00-03:00,2025-04-24T13:00:00-03:00,6,2025-04-24T20:00:00-03:00,2025-04-25T01:00:00-03:00,0.98,1.23,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-24T16:00:00-03:00,2025-04-24T17:00:00-03:00,2,2025-04-25T04:00:00-03:00,2025-04-25T05:00:00-03:00,1.7,1.71,86472600:dH8
12,train,all,2025-04-26T11:00:00-03:00,2025-04-26T11:00:00-03:00,1,2025-04-26T23:00:00-03:00,2025-04-26T23:00:00-03:00,1.0,1.0,86500000:dH0.5
12,train,all,2025-04-28T05:00:00-03:00,2025-04-28T07:00:00-03:00,3,2025-04-28T17:00:00-03:00,2025-04-28T19:00:00-03:00,1.08,1.15,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-28T09:00:00-03:00,2025-04-28T09:00:00-03:00,1,2025-04-28T21:00:00-03:00,2025-04-28T21:00:00-03:00,1.03,1.03,86472600:dH4
12,train,all,2025-04-28T13:00:00-03:00,2025-04-29T06:00:00-03:00,18,2025-04-29T01:00:00-03:00,2025-04-29T18:00:00-03:00,0.97,1.71,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-29T10:00:00-03:00,2025-04-29T10:00:00-03:00,1,2025-04-29T22:00:00-03:00,2025-04-29T22:00:00-03:00,1.02,1.02,86472600:dH8
12,train,all,2025-04-29T14:00:00-03:00,2025-04-29T19:00:00-03:00,6,2025-04-30T02:00:00-03:00,2025-04-30T07:00:00-03:00,0.97,1.36,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-04-29T22:00:00-03:00,2025-04-30T23:00:00-03:00,26,2025-04-30T10:00:00-03:00,2025-05-01T11:00:00-03:00,0.97,1.64,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-01T01:00:00-03:00,2025-05-01T01:00:00-03:00,1,2025-05-01T13:00:00-03:00,2025-05-01T13:00:00-03:00,1.4,1.4,86472600:dH4
12,train,all,2025-05-01T05:00:00-03:00,2025-05-01T14:00:00-03:00,10,2025-05-01T17:00:00-03:00,2025-05-02T02:00:00-03:00,1.02,1.2,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-01T17:00:00-03:00,2025-05-01T20:00:00-03:00,4,2025-05-02T05:00:00-03:00,2025-05-02T08:00:00-03:00,1.01,1.27,86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
12,train,all,2025-05-01T23:00:00-03:00,2025-05-02T04:00:00-03:00,6,2025-05-02T11:00:00-03:00,2025-05-02T16:00:00-03:00,1.08,1.28,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH8
12,train,all,2025-05-02T07:00:00-03:00,2025-05-02T08:00:00-03:00,2,2025-05-02T19:00:00-03:00,2025-05-02T20:00:00-03:00,1.0,1.01,86472600:dH8
12,train,all,2025-05-02T14:00:00-03:00,2025-05-02T16:00:00-03:00,3,2025-05-03T02:00:00-03:00,2025-05-03T04:00:00-03:00,1.05,1.28,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
12,train,all,2025-05-02T18:00:00-03:00,2025-05-02T18:00:00-03:00,1,2025-05-03T06:00:00-03:00,2025-05-03T06:00:00-03:00,1.55,1.55,86472000:dH4
12,train,all,2025-05-02T22:00:00-03:00,2025-05-02T22:00:00-03:00,1,2025-05-03T10:00:00-03:00,2025-05-03T10:00:00-03:00,1.62,1.62,86472000:dH8
12,train,all,2025-05-03T15:00:00-03:00,2025-05-03T20:00:00-03:00,6,2025-05-04T03:00:00-03:00,2025-05-04T08:00:00-03:00,0.95,0.96,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-03T23:00:00-03:00,2025-05-04T00:00:00-03:00,2,2025-05-04T11:00:00-03:00,2025-05-04T12:00:00-03:00,0.95,0.95,86472600:dH8
12,train,all,2025-05-04T02:00:00-03:00,2025-05-04T19:00:00-03:00,18,2025-05-04T14:00:00-03:00,2025-05-05T07:00:00-03:00,0.95,1.2,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-05T07:00:00-03:00,2025-05-05T13:00:00-03:00,7,2025-05-05T19:00:00-03:00,2025-05-06T01:00:00-03:00,1.05,1.33,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-05T15:00:00-03:00,2025-05-05T17:00:00-03:00,3,2025-05-06T03:00:00-03:00,2025-05-06T05:00:00-03:00,0.98,1.0,86472600:dH8
12,train,all,2025-05-06T02:00:00-03:00,2025-05-06T07:00:00-03:00,6,2025-05-06T14:00:00-03:00,2025-05-06T19:00:00-03:00,0.93,0.94,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-06T10:00:00-03:00,2025-05-06T11:00:00-03:00,2,2025-05-06T22:00:00-03:00,2025-05-06T23:00:00-03:00,0.93,0.93,86472600:dH8
12,train,all,2025-05-10T21:00:00-03:00,2025-05-12T01:00:00-03:00,29,2025-05-11T09:00:00-03:00,2025-05-12T13:00:00-03:00,1.17,1.54,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-12T04:00:00-03:00,2025-05-12T05:00:00-03:00,2,2025-05-12T16:00:00-03:00,2025-05-12T17:00:00-03:00,1.16,1.2,86472600:dH8
12,train,all,2025-05-12T13:00:00-03:00,2025-05-12T15:00:00-03:00,3,2025-05-13T01:00:00-03:00,2025-05-13T03:00:00-03:00,1.1,1.18,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-12T17:00:00-03:00,2025-05-12T17:00:00-03:00,1,2025-05-13T05:00:00-03:00,2025-05-13T05:00:00-03:00,1.41,1.41,86472600:dH4
12,train,all,2025-05-12T21:00:00-03:00,2025-05-12T21:00:00-03:00,1,2025-05-13T09:00:00-03:00,2025-05-13T09:00:00-03:00,1.59,1.59,86472600:dH8
12,train,all,2025-05-15T08:00:00-03:00,2025-05-15T13:00:00-03:00,6,2025-05-15T20:00:00-03:00,2025-05-16T01:00:00-03:00,1.05,1.11,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-15T16:00:00-03:00,2025-05-15T17:00:00-03:00,2,2025-05-16T04:00:00-03:00,2025-05-16T05:00:00-03:00,1.04,1.05,86472600:dH8
12,train,all,2025-05-22T02:00:00-03:00,2025-05-22T16:00:00-03:00,15,2025-05-22T14:00:00-03:00,2025-05-23T04:00:00-03:00,1.05,1.39,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-22T18:00:00-03:00,2025-05-22T18:00:00-03:00,1,2025-05-23T06:00:00-03:00,2025-05-23T06:00:00-03:00,1.74,1.74,86472600:dH4
12,train,all,2025-05-22T22:00:00-03:00,2025-05-22T22:00:00-03:00,1,2025-05-23T10:00:00-03:00,2025-05-23T10:00:00-03:00,1.77,1.77,86472600:dH8
12,train,all,2025-05-23T05:00:00-03:00,2025-05-24T03:00:00-03:00,23,2025-05-23T17:00:00-03:00,2025-05-24T15:00:00-03:00,1.02,1.21,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-24T13:00:00-03:00,2025-05-25T09:00:00-03:00,21,2025-05-25T01:00:00-03:00,2025-05-25T21:00:00-03:00,1.05,1.25,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-27T10:00:00-03:00,2025-05-27T12:00:00-03:00,3,2025-05-27T22:00:00-03:00,2025-05-28T00:00:00-03:00,2.5,2.71,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-27T14:00:00-03:00,2025-05-27T14:00:00-03:00,1,2025-05-28T02:00:00-03:00,2025-05-28T02:00:00-03:00,3.08,3.08,86472600:dH4
12,train,all,2025-05-27T18:00:00-03:00,2025-05-27T18:00:00-03:00,1,2025-05-28T06:00:00-03:00,2025-05-28T06:00:00-03:00,3.98,3.98,86472600:dH8
12,train,all,2025-05-29T07:00:00-03:00,2025-05-30T01:00:00-03:00,19,2025-05-29T19:00:00-03:00,2025-05-30T13:00:00-03:00,4.34,4.83,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-05-30T03:00:00-03:00,2025-05-30T15:00:00-03:00,13,2025-05-30T15:00:00-03:00,2025-05-31T03:00:00-03:00,3.93,4.26,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH0.5
12,train,all,2025-05-30T17:00:00-03:00,2025-05-31T20:00:00-03:00,28,2025-05-31T05:00:00-03:00,2025-06-01T08:00:00-03:00,3.35,3.88,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,train,all,2025-06-04T03:00:00-03:00,2025-06-04T03:00:00-03:00,1,2025-06-04T15:00:00-03:00,2025-06-04T15:00:00-03:00,2.11,2.11,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-04T06:00:00-03:00,2025-06-04T06:00:00-03:00,1,2025-06-04T18:00:00-03:00,2025-06-04T18:00:00-03:00,2.25,2.25,86510000:dH1|86510000:dH2
12,train,all,2025-06-04T08:00:00-03:00,2025-06-04T09:00:00-03:00,2,2025-06-04T20:00:00-03:00,2025-06-04T21:00:00-03:00,2.37,2.41,86472600:dH1|86472600:dH2|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4
12,train,all,2025-06-04T11:00:00-03:00,2025-06-04T13:00:00-03:00,3,2025-06-04T23:00:00-03:00,2025-06-05T01:00:00-03:00,2.48,2.53,86472600:dH4|86472600:dH8|86510000:dH4|86510000:dH8
12,train,all,2025-06-04T15:00:00-03:00,2025-06-04T18:00:00-03:00,4,2025-06-05T03:00:00-03:00,2025-06-05T06:00:00-03:00,2.58,2.62,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH8
12,train,all,2025-06-04T20:00:00-03:00,2025-06-04T20:00:00-03:00,1,2025-06-05T08:00:00-03:00,2025-06-05T08:00:00-03:00,2.54,2.54,86472600:dH4
