horizon_h,phase,origin,target_time,base_m,target_m,high_target_ge_7m,missing_feature_indices,missing_features
1,test,2026-07-16T18:00:00-03:00,2026-07-16T19:00:00-03:00,2.27,2.03,False,5|11|17|18|19|20|21|22|23,86510000:dH8|86472000:dH8|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-16T19:00:00-03:00,2026-07-16T20:00:00-03:00,2.08,1.88,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-16T20:00:00-03:00,2026-07-16T21:00:00-03:00,1.91,1.76,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-16T21:00:00-03:00,2026-07-16T22:00:00-03:00,1.78,1.66,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-16T22:00:00-03:00,2026-07-16T23:00:00-03:00,1.68,1.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-16T23:00:00-03:00,2026-07-17T00:00:00-03:00,1.6,1.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T00:00:00-03:00,2026-07-17T01:00:00-03:00,1.54,1.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T01:00:00-03:00,2026-07-17T02:00:00-03:00,1.51,1.7,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T02:00:00-03:00,2026-07-17T03:00:00-03:00,1.61,2.27,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T03:00:00-03:00,2026-07-17T04:00:00-03:00,2.12,2.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T04:00:00-03:00,2026-07-17T05:00:00-03:00,2.61,2.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T05:00:00-03:00,2026-07-17T06:00:00-03:00,2.83,2.92,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T06:00:00-03:00,2026-07-17T07:00:00-03:00,2.91,2.95,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T07:00:00-03:00,2026-07-17T08:00:00-03:00,2.94,2.95,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T08:00:00-03:00,2026-07-17T09:00:00-03:00,2.95,2.96,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T09:00:00-03:00,2026-07-17T10:00:00-03:00,2.96,2.96,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T10:00:00-03:00,2026-07-17T11:00:00-03:00,2.96,2.97,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T11:00:00-03:00,2026-07-17T12:00:00-03:00,2.97,2.99,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T12:00:00-03:00,2026-07-17T13:00:00-03:00,2.98,2.97,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T13:00:00-03:00,2026-07-17T14:00:00-03:00,2.98,2.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T14:00:00-03:00,2026-07-17T15:00:00-03:00,2.89,2.67,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T15:00:00-03:00,2026-07-17T16:00:00-03:00,2.71,2.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T16:00:00-03:00,2026-07-17T17:00:00-03:00,2.51,2.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T17:00:00-03:00,2026-07-17T18:00:00-03:00,2.29,2.05,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T18:00:00-03:00,2026-07-17T19:00:00-03:00,2.1,1.9,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T19:00:00-03:00,2026-07-17T20:00:00-03:00,1.94,1.78,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T20:00:00-03:00,2026-07-17T21:00:00-03:00,1.8,1.67,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T21:00:00-03:00,2026-07-17T22:00:00-03:00,1.69,1.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T22:00:00-03:00,2026-07-17T23:00:00-03:00,1.61,1.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-17T23:00:00-03:00,2026-07-18T00:00:00-03:00,1.53,1.47,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T00:00:00-03:00,2026-07-18T01:00:00-03:00,1.48,1.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T01:00:00-03:00,2026-07-18T02:00:00-03:00,1.45,1.66,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T02:00:00-03:00,2026-07-18T03:00:00-03:00,1.57,2.11,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T03:00:00-03:00,2026-07-18T04:00:00-03:00,2.0,2.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T04:00:00-03:00,2026-07-18T05:00:00-03:00,2.37,2.56,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T05:00:00-03:00,2026-07-18T06:00:00-03:00,2.54,2.62,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T06:00:00-03:00,2026-07-18T07:00:00-03:00,2.61,2.64,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T07:00:00-03:00,2026-07-18T08:00:00-03:00,2.64,2.65,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T08:00:00-03:00,2026-07-18T09:00:00-03:00,2.64,2.66,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T09:00:00-03:00,2026-07-18T10:00:00-03:00,2.65,2.65,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T10:00:00-03:00,2026-07-18T11:00:00-03:00,2.66,2.57,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T11:00:00-03:00,2026-07-18T12:00:00-03:00,2.6,2.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T12:00:00-03:00,2026-07-18T13:00:00-03:00,2.46,2.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T13:00:00-03:00,2026-07-18T14:00:00-03:00,2.29,2.07,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T14:00:00-03:00,2026-07-18T15:00:00-03:00,2.11,1.92,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T15:00:00-03:00,2026-07-18T16:00:00-03:00,1.95,1.79,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T16:00:00-03:00,2026-07-18T17:00:00-03:00,1.82,1.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T17:00:00-03:00,2026-07-18T18:00:00-03:00,1.7,1.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T18:00:00-03:00,2026-07-18T19:00:00-03:00,1.61,1.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T19:00:00-03:00,2026-07-18T20:00:00-03:00,1.53,1.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T20:00:00-03:00,2026-07-18T21:00:00-03:00,1.46,1.4,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T21:00:00-03:00,2026-07-18T22:00:00-03:00,1.41,1.36,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T22:00:00-03:00,2026-07-18T23:00:00-03:00,1.37,1.33,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-18T23:00:00-03:00,2026-07-19T00:00:00-03:00,1.33,1.3,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T00:00:00-03:00,2026-07-19T01:00:00-03:00,1.3,1.31,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T01:00:00-03:00,2026-07-19T02:00:00-03:00,1.29,1.7,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T02:00:00-03:00,2026-07-19T03:00:00-03:00,1.54,2.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T03:00:00-03:00,2026-07-19T04:00:00-03:00,2.24,2.73,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T04:00:00-03:00,2026-07-19T05:00:00-03:00,2.67,2.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T05:00:00-03:00,2026-07-19T06:00:00-03:00,2.84,2.9,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T06:00:00-03:00,2026-07-19T07:00:00-03:00,2.9,2.89,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T07:00:00-03:00,2026-07-19T08:00:00-03:00,2.9,2.82,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T08:00:00-03:00,2026-07-19T09:00:00-03:00,2.84,2.72,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T09:00:00-03:00,2026-07-19T10:00:00-03:00,2.74,2.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T10:00:00-03:00,2026-07-19T11:00:00-03:00,2.61,2.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T11:00:00-03:00,2026-07-19T12:00:00-03:00,2.46,2.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T12:00:00-03:00,2026-07-19T13:00:00-03:00,2.29,2.08,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T13:00:00-03:00,2026-07-19T14:00:00-03:00,2.12,1.93,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T14:00:00-03:00,2026-07-19T15:00:00-03:00,1.97,1.8,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T15:00:00-03:00,2026-07-19T16:00:00-03:00,1.83,1.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T16:00:00-03:00,2026-07-19T17:00:00-03:00,1.71,1.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T17:00:00-03:00,2026-07-19T18:00:00-03:00,1.61,1.5,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T18:00:00-03:00,2026-07-19T19:00:00-03:00,1.53,1.43,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T19:00:00-03:00,2026-07-19T20:00:00-03:00,1.45,1.37,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T20:00:00-03:00,2026-07-19T21:00:00-03:00,1.38,1.32,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T21:00:00-03:00,2026-07-19T22:00:00-03:00,1.33,1.27,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T22:00:00-03:00,2026-07-19T23:00:00-03:00,1.28,1.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-19T23:00:00-03:00,2026-07-20T00:00:00-03:00,1.24,1.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T00:00:00-03:00,2026-07-20T01:00:00-03:00,1.21,1.2,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T01:00:00-03:00,2026-07-20T02:00:00-03:00,1.2,1.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T02:00:00-03:00,2026-07-20T03:00:00-03:00,1.31,2.2,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T03:00:00-03:00,2026-07-20T04:00:00-03:00,2.01,2.67,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T04:00:00-03:00,2026-07-20T05:00:00-03:00,2.6,2.82,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T05:00:00-03:00,2026-07-20T06:00:00-03:00,2.81,2.81,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T06:00:00-03:00,2026-07-20T07:00:00-03:00,2.83,2.71,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T07:00:00-03:00,2026-07-20T08:00:00-03:00,2.74,2.56,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T08:00:00-03:00,2026-07-20T09:00:00-03:00,2.6,2.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T09:00:00-03:00,2026-07-20T10:00:00-03:00,2.45,2.32,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T10:00:00-03:00,2026-07-20T11:00:00-03:00,2.35,2.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T11:00:00-03:00,2026-07-20T12:00:00-03:00,2.27,2.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T12:00:00-03:00,2026-07-20T13:00:00-03:00,2.22,2.2,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T13:00:00-03:00,2026-07-20T14:00:00-03:00,2.2,2.19,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T14:00:00-03:00,2026-07-20T15:00:00-03:00,2.19,2.15,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T15:00:00-03:00,2026-07-20T16:00:00-03:00,2.16,2.07,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T16:00:00-03:00,2026-07-20T17:00:00-03:00,2.09,1.98,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T17:00:00-03:00,2026-07-20T18:00:00-03:00,2.0,1.88,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T18:00:00-03:00,2026-07-20T19:00:00-03:00,1.9,1.78,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T19:00:00-03:00,2026-07-20T20:00:00-03:00,1.81,1.7,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T20:00:00-03:00,2026-07-20T21:00:00-03:00,1.72,1.64,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T21:00:00-03:00,2026-07-20T22:00:00-03:00,1.65,1.61,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T22:00:00-03:00,2026-07-20T23:00:00-03:00,1.61,1.63,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-20T23:00:00-03:00,2026-07-21T00:00:00-03:00,1.61,1.97,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T00:00:00-03:00,2026-07-21T01:00:00-03:00,1.84,2.62,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T01:00:00-03:00,2026-07-21T02:00:00-03:00,2.47,3.01,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T02:00:00-03:00,2026-07-21T03:00:00-03:00,2.94,3.18,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T03:00:00-03:00,2026-07-21T04:00:00-03:00,3.15,3.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T04:00:00-03:00,2026-07-21T05:00:00-03:00,3.24,3.3,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T05:00:00-03:00,2026-07-21T06:00:00-03:00,3.29,3.32,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T06:00:00-03:00,2026-07-21T07:00:00-03:00,3.32,3.35,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T07:00:00-03:00,2026-07-21T08:00:00-03:00,3.34,3.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T08:00:00-03:00,2026-07-21T09:00:00-03:00,3.37,3.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T09:00:00-03:00,2026-07-21T10:00:00-03:00,3.41,3.47,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T10:00:00-03:00,2026-07-21T11:00:00-03:00,3.46,3.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T11:00:00-03:00,2026-07-21T12:00:00-03:00,3.5,3.57,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T12:00:00-03:00,2026-07-21T13:00:00-03:00,3.56,3.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T13:00:00-03:00,2026-07-21T14:00:00-03:00,3.59,3.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T14:00:00-03:00,2026-07-21T15:00:00-03:00,3.54,3.37,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T15:00:00-03:00,2026-07-21T16:00:00-03:00,3.41,3.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T16:00:00-03:00,2026-07-21T17:00:00-03:00,3.27,3.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T17:00:00-03:00,2026-07-21T18:00:00-03:00,3.21,3.28,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T18:00:00-03:00,2026-07-21T19:00:00-03:00,3.25,3.49,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T19:00:00-03:00,2026-07-21T20:00:00-03:00,3.42,4.09,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T20:00:00-03:00,2026-07-21T21:00:00-03:00,3.89,5.4,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T21:00:00-03:00,2026-07-21T22:00:00-03:00,5.02,7.38,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T22:00:00-03:00,2026-07-21T23:00:00-03:00,6.95,9.21,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-21T23:00:00-03:00,2026-07-22T00:00:00-03:00,8.77,10.77,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-22T00:00:00-03:00,2026-07-22T01:00:00-03:00,10.42,11.99,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
1,test,2026-07-22T01:00:00-03:00,2026-07-22T02:00:00-03:00,11.7,12.97,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
