window,horizon_h,origin,target_time,base_time,base_m,target_m,response_m,above_current_training_max,target_ge7_in_source_reference,all_6_QI_present,all_6_levels_present,zero_defluent_positive_components,plants_unavailable_by_time
2024,6,2024-05-27T23:00:00-03:00,2024-05-28T05:00:00-03:00,2024-05-27T22:45:00-03:00,4.53,4.53,0.0,False,False,True,True,0,0
2024,6,2024-05-28T00:00:00-03:00,2024-05-28T06:00:00-03:00,2024-05-27T23:45:00-03:00,4.54,4.53,-0.009999999999999787,False,False,True,True,0,0
2024,6,2024-05-28T01:00:00-03:00,2024-05-28T07:00:00-03:00,2024-05-28T00:45:00-03:00,4.55,4.51,-0.040000000000000036,False,False,True,True,0,0
2024,6,2024-05-28T02:00:00-03:00,2024-05-28T08:00:00-03:00,2024-05-28T01:45:00-03:00,4.55,4.55,0.0,False,False,True,True,0,0
2024,6,2024-05-28T03:00:00-03:00,2024-05-28T09:00:00-03:00,2024-05-28T02:45:00-03:00,4.54,4.55,0.009999999999999787,False,False,True,True,0,0
2024,6,2024-05-28T04:00:00-03:00,2024-05-28T10:00:00-03:00,2024-05-28T03:45:00-03:00,4.52,4.57,0.05000000000000071,False,False,True,True,0,0
2024,6,2024-05-28T05:00:00-03:00,2024-05-28T11:00:00-03:00,2024-05-28T04:45:00-03:00,4.53,4.56,0.02999999999999936,False,False,True,True,0,0
2024,6,2024-05-28T06:00:00-03:00,2024-05-28T12:00:00-03:00,2024-05-28T05:45:00-03:00,4.53,4.6,0.0699999999999994,False,False,True,True,0,0
2024,6,2024-05-28T07:00:00-03:00,2024-05-28T13:00:00-03:00,2024-05-28T06:45:00-03:00,4.54,4.61,0.07000000000000028,False,False,True,True,0,0
2024,6,2024-05-28T08:00:00-03:00,2024-05-28T14:00:00-03:00,2024-05-28T07:45:00-03:00,4.54,4.61,0.07000000000000028,False,False,True,True,0,0
2024,6,2024-05-28T09:00:00-03:00,2024-05-28T15:00:00-03:00,2024-05-28T08:45:00-03:00,4.52,4.63,0.11000000000000032,False,False,True,True,0,0
2024,6,2024-05-28T10:00:00-03:00,2024-05-28T16:00:00-03:00,2024-05-28T09:45:00-03:00,4.54,4.64,0.09999999999999964,False,False,True,True,0,0
2024,6,2024-05-28T11:00:00-03:00,2024-05-28T17:00:00-03:00,2024-05-28T10:45:00-03:00,4.57,4.66,0.08999999999999986,False,False,True,True,0,0
2024,6,2024-05-28T12:00:00-03:00,2024-05-28T18:00:00-03:00,2024-05-28T11:45:00-03:00,4.6,4.68,0.08000000000000007,False,False,True,True,0,0
2024,6,2024-05-28T13:00:00-03:00,2024-05-28T19:00:00-03:00,2024-05-28T12:45:00-03:00,4.6,4.74,0.14000000000000057,False,False,True,True,0,0
2024,6,2024-05-28T14:00:00-03:00,2024-05-28T20:00:00-03:00,2024-05-28T13:45:00-03:00,4.63,4.81,0.17999999999999972,False,False,True,True,0,0
2024,6,2024-05-28T15:00:00-03:00,2024-05-28T21:00:00-03:00,2024-05-28T14:45:00-03:00,4.62,4.89,0.2699999999999996,False,False,True,True,0,0
2024,6,2024-05-28T16:00:00-03:00,2024-05-28T22:00:00-03:00,2024-05-28T15:45:00-03:00,4.63,4.95,0.3200000000000003,False,False,True,True,0,0
2024,6,2024-05-28T17:00:00-03:00,2024-05-28T23:00:00-03:00,2024-05-28T16:45:00-03:00,4.65,5.0,0.34999999999999964,False,False,True,True,0,0
2024,6,2024-05-28T18:00:00-03:00,2024-05-29T00:00:00-03:00,2024-05-28T17:45:00-03:00,4.68,5.05,0.3700000000000001,False,False,True,True,0,0
2024,6,2024-05-28T19:00:00-03:00,2024-05-29T01:00:00-03:00,2024-05-28T18:45:00-03:00,4.72,5.07,0.35000000000000053,False,False,True,True,0,0
2024,6,2024-05-28T20:00:00-03:00,2024-05-29T02:00:00-03:00,2024-05-28T19:45:00-03:00,4.8,5.11,0.3100000000000005,False,False,True,True,0,0
2024,6,2024-05-28T21:00:00-03:00,2024-05-29T03:00:00-03:00,2024-05-28T20:45:00-03:00,4.87,5.13,0.2599999999999998,False,False,True,True,0,0
2024,6,2024-05-28T22:00:00-03:00,2024-05-29T04:00:00-03:00,2024-05-28T21:45:00-03:00,4.93,5.14,0.20999999999999996,False,False,True,True,0,0
2024,6,2024-05-28T23:00:00-03:00,2024-05-29T05:00:00-03:00,2024-05-28T22:45:00-03:00,4.99,5.16,0.16999999999999993,False,False,True,True,0,0
2024,6,2024-05-29T00:00:00-03:00,2024-05-29T06:00:00-03:00,2024-05-28T23:45:00-03:00,5.04,5.17,0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-29T01:00:00-03:00,2024-05-29T07:00:00-03:00,2024-05-29T00:45:00-03:00,5.07,5.2,0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-29T02:00:00-03:00,2024-05-29T08:00:00-03:00,2024-05-29T01:45:00-03:00,5.1,5.23,0.13000000000000078,False,False,True,True,0,0
2024,6,2024-05-29T03:00:00-03:00,2024-05-29T09:00:00-03:00,2024-05-29T02:45:00-03:00,5.13,5.25,0.1200000000000001,False,False,True,True,0,0
2024,6,2024-05-29T04:00:00-03:00,2024-05-29T10:00:00-03:00,2024-05-29T03:45:00-03:00,5.14,5.28,0.14000000000000057,False,False,True,True,0,0
2024,6,2024-05-29T05:00:00-03:00,2024-05-29T11:00:00-03:00,2024-05-29T04:45:00-03:00,5.16,5.3,0.13999999999999968,False,False,True,True,0,0
2024,6,2024-05-29T06:00:00-03:00,2024-05-29T12:00:00-03:00,2024-05-29T05:45:00-03:00,5.16,5.3,0.13999999999999968,False,False,True,True,0,0
2024,6,2024-05-29T07:00:00-03:00,2024-05-29T13:00:00-03:00,2024-05-29T06:45:00-03:00,5.19,5.29,0.09999999999999964,False,False,True,True,0,0
2024,6,2024-05-29T08:00:00-03:00,2024-05-29T14:00:00-03:00,2024-05-29T07:45:00-03:00,5.21,5.29,0.08000000000000007,False,False,True,True,0,0
2024,6,2024-05-29T09:00:00-03:00,2024-05-29T15:00:00-03:00,2024-05-29T08:45:00-03:00,5.24,5.27,0.02999999999999936,False,False,True,True,0,0
2024,6,2024-05-29T10:00:00-03:00,2024-05-29T16:00:00-03:00,2024-05-29T09:45:00-03:00,5.28,5.29,0.009999999999999787,False,False,True,True,0,0
2024,6,2024-05-29T11:00:00-03:00,2024-05-29T17:00:00-03:00,2024-05-29T10:45:00-03:00,5.3,5.25,-0.04999999999999982,False,False,True,True,0,0
2024,6,2024-05-29T12:00:00-03:00,2024-05-29T18:00:00-03:00,2024-05-29T11:45:00-03:00,5.3,5.21,-0.08999999999999986,False,False,True,True,0,0
2024,6,2024-05-29T13:00:00-03:00,2024-05-29T19:00:00-03:00,2024-05-29T12:45:00-03:00,5.3,5.19,-0.10999999999999943,False,False,True,True,0,0
2024,6,2024-05-29T14:00:00-03:00,2024-05-29T20:00:00-03:00,2024-05-29T13:45:00-03:00,5.31,5.18,-0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-29T15:00:00-03:00,2024-05-29T21:00:00-03:00,2024-05-29T14:45:00-03:00,5.28,5.17,-0.11000000000000032,False,False,True,True,0,0
2024,6,2024-05-29T16:00:00-03:00,2024-05-29T22:00:00-03:00,2024-05-29T15:45:00-03:00,5.28,5.15,-0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-29T17:00:00-03:00,2024-05-29T23:00:00-03:00,2024-05-29T16:45:00-03:00,5.25,5.12,-0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-29T18:00:00-03:00,2024-05-30T00:00:00-03:00,2024-05-29T17:45:00-03:00,5.23,5.09,-0.14000000000000057,False,False,True,True,0,0
2024,6,2024-05-29T19:00:00-03:00,2024-05-30T01:00:00-03:00,2024-05-29T18:45:00-03:00,5.2,5.06,-0.14000000000000057,False,False,True,True,0,0
2024,6,2024-05-29T20:00:00-03:00,2024-05-30T02:00:00-03:00,2024-05-29T19:45:00-03:00,5.19,5.02,-0.17000000000000082,False,False,True,True,0,0
2024,6,2024-05-29T21:00:00-03:00,2024-05-30T03:00:00-03:00,2024-05-29T20:45:00-03:00,5.17,5.01,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-29T22:00:00-03:00,2024-05-30T04:00:00-03:00,2024-05-29T21:45:00-03:00,5.16,4.99,-0.16999999999999993,False,False,True,True,0,0
2024,6,2024-05-29T23:00:00-03:00,2024-05-30T05:00:00-03:00,2024-05-29T22:45:00-03:00,5.13,4.95,-0.17999999999999972,False,False,True,True,0,0
2024,6,2024-05-30T00:00:00-03:00,2024-05-30T06:00:00-03:00,2024-05-29T23:45:00-03:00,5.1,4.91,-0.1899999999999995,False,False,True,True,0,0
2024,6,2024-05-30T01:00:00-03:00,2024-05-30T07:00:00-03:00,2024-05-30T00:45:00-03:00,5.06,4.9,-0.15999999999999925,False,False,True,True,0,0
2024,6,2024-05-30T02:00:00-03:00,2024-05-30T08:00:00-03:00,2024-05-30T01:45:00-03:00,5.03,4.88,-0.15000000000000036,False,False,True,True,0,0
2024,6,2024-05-30T03:00:00-03:00,2024-05-30T09:00:00-03:00,2024-05-30T02:45:00-03:00,5.01,4.85,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-30T04:00:00-03:00,2024-05-30T10:00:00-03:00,2024-05-30T03:45:00-03:00,4.99,4.83,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-30T05:00:00-03:00,2024-05-30T11:00:00-03:00,2024-05-30T04:45:00-03:00,4.97,4.8,-0.16999999999999993,False,False,True,True,0,0
2024,6,2024-05-30T06:00:00-03:00,2024-05-30T12:00:00-03:00,2024-05-30T05:45:00-03:00,4.93,4.78,-0.14999999999999947,False,False,True,True,0,0
2024,6,2024-05-30T07:00:00-03:00,2024-05-30T13:00:00-03:00,2024-05-30T06:45:00-03:00,4.89,4.75,-0.13999999999999968,False,False,True,True,0,0
2024,6,2024-05-30T08:00:00-03:00,2024-05-30T14:00:00-03:00,2024-05-30T07:45:00-03:00,4.88,4.72,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-30T09:00:00-03:00,2024-05-30T15:00:00-03:00,2024-05-30T08:45:00-03:00,4.86,4.72,-0.14000000000000057,False,False,True,True,0,0
2024,6,2024-05-30T10:00:00-03:00,2024-05-30T16:00:00-03:00,2024-05-30T09:45:00-03:00,4.82,4.7,-0.1200000000000001,False,False,True,True,0,0
2024,6,2024-05-30T11:00:00-03:00,2024-05-30T17:00:00-03:00,2024-05-30T10:45:00-03:00,4.8,4.69,-0.10999999999999943,False,False,True,True,0,0
2024,6,2024-05-30T12:00:00-03:00,2024-05-30T18:00:00-03:00,2024-05-30T11:45:00-03:00,4.78,4.65,-0.1299999999999999,False,False,True,True,0,0
2024,6,2024-05-30T13:00:00-03:00,2024-05-30T19:00:00-03:00,2024-05-30T12:45:00-03:00,4.75,4.63,-0.1200000000000001,False,False,True,True,0,0
2024,6,2024-05-30T14:00:00-03:00,2024-05-30T20:00:00-03:00,2024-05-30T13:45:00-03:00,4.74,4.58,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-30T15:00:00-03:00,2024-05-30T21:00:00-03:00,2024-05-30T14:45:00-03:00,4.72,4.53,-0.1899999999999995,False,False,True,True,0,0
2024,6,2024-05-30T16:00:00-03:00,2024-05-30T22:00:00-03:00,2024-05-30T15:45:00-03:00,4.71,4.5,-0.20999999999999996,False,False,True,True,0,0
2024,6,2024-05-30T17:00:00-03:00,2024-05-30T23:00:00-03:00,2024-05-30T16:45:00-03:00,4.7,4.5,-0.20000000000000018,False,False,True,True,0,0
2024,6,2024-05-30T18:00:00-03:00,2024-05-31T00:00:00-03:00,2024-05-30T17:45:00-03:00,4.67,4.52,-0.15000000000000036,False,False,True,True,0,0
2024,6,2024-05-30T19:00:00-03:00,2024-05-31T01:00:00-03:00,2024-05-30T18:45:00-03:00,4.64,4.52,-0.1200000000000001,False,False,True,True,0,0
2024,6,2024-05-30T20:00:00-03:00,2024-05-31T02:00:00-03:00,2024-05-30T19:45:00-03:00,4.6,4.52,-0.08000000000000007,False,False,True,True,0,0
2024,6,2024-05-30T21:00:00-03:00,2024-05-31T03:00:00-03:00,2024-05-30T20:45:00-03:00,4.55,4.51,-0.040000000000000036,False,False,True,True,0,0
2024,6,2024-05-30T22:00:00-03:00,2024-05-31T04:00:00-03:00,2024-05-30T21:45:00-03:00,4.51,4.47,-0.040000000000000036,False,False,True,True,0,0
2024,6,2024-05-30T23:00:00-03:00,2024-05-31T05:00:00-03:00,2024-05-30T22:45:00-03:00,4.5,4.42,-0.08000000000000007,False,False,True,True,0,0
2024,6,2024-05-31T00:00:00-03:00,2024-05-31T06:00:00-03:00,2024-05-30T23:45:00-03:00,4.52,4.4,-0.11999999999999922,False,False,True,True,0,0
2024,6,2024-05-31T01:00:00-03:00,2024-05-31T07:00:00-03:00,2024-05-31T00:45:00-03:00,4.53,4.35,-0.1800000000000006,False,False,True,True,0,0
2024,6,2024-05-31T02:00:00-03:00,2024-05-31T08:00:00-03:00,2024-05-31T01:45:00-03:00,4.52,4.33,-0.1899999999999995,False,False,True,True,0,0
2024,6,2024-05-31T03:00:00-03:00,2024-05-31T09:00:00-03:00,2024-05-31T02:45:00-03:00,4.51,4.3,-0.20999999999999996,False,False,True,True,0,0
2024,6,2024-05-31T04:00:00-03:00,2024-05-31T10:00:00-03:00,2024-05-31T03:45:00-03:00,4.48,4.29,-0.1900000000000004,False,False,True,True,0,0
2024,6,2024-05-31T05:00:00-03:00,2024-05-31T11:00:00-03:00,2024-05-31T04:45:00-03:00,4.44,4.25,-0.1900000000000004,False,False,True,True,0,0
2024,6,2024-05-31T06:00:00-03:00,2024-05-31T12:00:00-03:00,2024-05-31T05:45:00-03:00,4.4,4.24,-0.16000000000000014,False,False,True,True,0,0
2024,6,2024-05-31T07:00:00-03:00,2024-05-31T13:00:00-03:00,2024-05-31T06:45:00-03:00,4.35,4.25,-0.09999999999999964,False,False,True,True,0,0
2024,6,2024-05-31T08:00:00-03:00,2024-05-31T14:00:00-03:00,2024-05-31T07:45:00-03:00,4.33,4.24,-0.08999999999999986,False,False,True,True,0,0
2024,6,2024-05-31T09:00:00-03:00,2024-05-31T15:00:00-03:00,2024-05-31T08:45:00-03:00,4.31,4.26,-0.04999999999999982,False,False,True,True,0,0
2024,6,2024-05-31T10:00:00-03:00,2024-05-31T16:00:00-03:00,2024-05-31T09:45:00-03:00,4.28,4.25,-0.03000000000000025,False,False,True,True,0,0
2024,6,2024-05-31T11:00:00-03:00,2024-05-31T17:00:00-03:00,2024-05-31T10:45:00-03:00,4.25,4.24,-0.009999999999999787,False,False,True,True,0,0
2024,6,2024-05-31T12:00:00-03:00,2024-05-31T18:00:00-03:00,2024-05-31T11:45:00-03:00,4.24,4.22,-0.020000000000000462,False,False,True,True,0,0
2024,6,2024-05-31T13:00:00-03:00,2024-05-31T19:00:00-03:00,2024-05-31T12:45:00-03:00,4.24,4.21,-0.03000000000000025,False,False,True,True,0,0
2024,6,2024-05-31T14:00:00-03:00,2024-05-31T20:00:00-03:00,2024-05-31T13:45:00-03:00,4.24,4.19,-0.04999999999999982,False,False,True,True,0,0
2024,6,2024-05-31T15:00:00-03:00,2024-05-31T21:00:00-03:00,2024-05-31T14:45:00-03:00,4.25,4.18,-0.07000000000000028,False,False,True,True,0,0
2024,6,2024-05-31T16:00:00-03:00,2024-05-31T22:00:00-03:00,2024-05-31T15:45:00-03:00,4.26,4.17,-0.08999999999999986,False,False,True,True,0,0
2024,6,2024-05-31T17:00:00-03:00,2024-05-31T23:00:00-03:00,2024-05-31T16:45:00-03:00,4.23,4.15,-0.08000000000000007,False,False,True,True,0,0
2024,7,2024-03-01T00:00:00-03:00,2024-03-01T07:00:00-03:00,2024-02-29T23:45:00-03:00,,3.2,,False,False,False,False,0,3
2024,7,2024-03-01T01:00:00-03:00,2024-03-01T08:00:00-03:00,2024-03-01T00:45:00-03:00,2.5,3.13,0.6299999999999999,False,False,False,False,0,3
2024,7,2024-03-01T02:00:00-03:00,2024-03-01T09:00:00-03:00,2024-03-01T01:45:00-03:00,2.63,2.98,0.3500000000000001,False,False,False,False,0,3
2024,7,2024-03-01T03:00:00-03:00,2024-03-01T10:00:00-03:00,2024-03-01T02:45:00-03:00,2.87,2.86,-0.010000000000000231,False,False,False,False,0,3
2024,7,2024-03-01T04:00:00-03:00,2024-03-01T11:00:00-03:00,2024-03-01T03:45:00-03:00,3.1,2.74,-0.3599999999999999,False,False,False,False,0,3
2024,7,2024-03-01T05:00:00-03:00,2024-03-01T12:00:00-03:00,2024-03-01T04:45:00-03:00,3.24,2.68,-0.56,False,False,False,False,0,3
2024,7,2024-03-01T06:00:00-03:00,2024-03-01T13:00:00-03:00,2024-03-01T05:45:00-03:00,3.27,2.66,-0.6099999999999999,False,False,False,False,0,3
2024,7,2024-03-01T07:00:00-03:00,2024-03-01T14:00:00-03:00,2024-03-01T06:45:00-03:00,3.22,2.62,-0.6000000000000001,False,False,False,False,0,3
2024,7,2024-03-01T08:00:00-03:00,2024-03-01T15:00:00-03:00,2024-03-01T07:45:00-03:00,3.13,2.61,-0.52,False,False,False,False,0,3
2024,7,2024-03-01T09:00:00-03:00,2024-03-01T16:00:00-03:00,2024-03-01T08:45:00-03:00,3.02,2.64,-0.3799999999999999,False,False,False,False,0,3
2024,7,2024-03-01T10:00:00-03:00,2024-03-01T17:00:00-03:00,2024-03-01T09:45:00-03:00,2.9,2.71,-0.18999999999999995,False,False,False,False,0,3
2024,7,2024-03-01T11:00:00-03:00,2024-03-01T18:00:00-03:00,2024-03-01T10:45:00-03:00,2.79,2.8,0.009999999999999787,False,False,False,False,0,3
2024,7,2024-03-01T12:00:00-03:00,2024-03-01T19:00:00-03:00,2024-03-01T11:45:00-03:00,2.7,2.93,0.22999999999999998,False,False,False,False,0,3
2024,7,2024-03-01T13:00:00-03:00,2024-03-01T20:00:00-03:00,2024-03-01T12:45:00-03:00,2.65,2.96,0.31000000000000005,False,False,False,False,0,3
2024,7,2024-03-01T14:00:00-03:00,2024-03-01T21:00:00-03:00,2024-03-01T13:45:00-03:00,2.61,3.02,0.41000000000000014,False,False,False,False,0,3
2024,7,2024-03-01T15:00:00-03:00,2024-03-01T22:00:00-03:00,2024-03-01T14:45:00-03:00,2.61,3.01,0.3999999999999999,False,False,False,False,0,3
2024,7,2024-03-01T16:00:00-03:00,2024-03-01T23:00:00-03:00,2024-03-01T15:45:00-03:00,2.61,3.04,0.43000000000000016,False,False,False,False,0,3
2024,7,2024-03-01T17:00:00-03:00,2024-03-02T00:00:00-03:00,2024-03-01T16:45:00-03:00,2.68,3.05,0.36999999999999966,False,False,False,False,0,3
2024,7,2024-03-01T18:00:00-03:00,2024-03-02T01:00:00-03:00,2024-03-01T17:45:00-03:00,2.77,3.05,0.2799999999999998,False,False,False,False,0,3
2024,7,2024-03-01T19:00:00-03:00,2024-03-02T02:00:00-03:00,2024-03-01T18:45:00-03:00,2.91,3.04,0.1299999999999999,False,False,False,False,0,3
2024,7,2024-03-01T20:00:00-03:00,2024-03-02T03:00:00-03:00,2024-03-01T19:45:00-03:00,2.97,3.06,0.08999999999999986,False,False,False,False,0,3
2024,7,2024-03-01T21:00:00-03:00,2024-03-02T04:00:00-03:00,2024-03-01T20:45:00-03:00,3.02,3.12,0.10000000000000009,False,False,False,False,0,3
2024,7,2024-03-01T22:00:00-03:00,2024-03-02T05:00:00-03:00,2024-03-01T21:45:00-03:00,3.03,3.21,0.18000000000000016,False,False,False,False,0,3
2024,7,2024-03-01T23:00:00-03:00,2024-03-02T06:00:00-03:00,2024-03-01T22:45:00-03:00,3.04,3.26,0.21999999999999975,False,False,False,False,0,3
2024,7,2024-03-02T00:00:00-03:00,2024-03-02T07:00:00-03:00,2024-03-01T23:45:00-03:00,3.04,3.24,0.20000000000000018,False,False,False,False,0,3
2024,7,2024-03-02T01:00:00-03:00,2024-03-02T08:00:00-03:00,2024-03-02T00:45:00-03:00,3.05,3.14,0.0900000000000003,False,False,False,False,0,3
2024,7,2024-03-02T02:00:00-03:00,2024-03-02T09:00:00-03:00,2024-03-02T01:45:00-03:00,3.04,3.0,-0.040000000000000036,False,False,False,False,0,3
2024,7,2024-03-02T03:00:00-03:00,2024-03-02T10:00:00-03:00,2024-03-02T02:45:00-03:00,3.06,2.88,-0.18000000000000016,False,False,False,False,0,3
2024,7,2024-03-02T04:00:00-03:00,2024-03-02T11:00:00-03:00,2024-03-02T03:45:00-03:00,3.09,2.78,-0.31000000000000005,False,False,False,False,0,3
2024,7,2024-03-02T05:00:00-03:00,2024-03-02T12:00:00-03:00,2024-03-02T04:45:00-03:00,3.17,2.69,-0.48,False,False,False,False,0,3
2024,7,2024-03-02T06:00:00-03:00,2024-03-02T13:00:00-03:00,2024-03-02T05:45:00-03:00,3.25,2.67,-0.5800000000000001,False,False,False,False,0,3
2024,7,2024-03-02T07:00:00-03:00,2024-03-02T14:00:00-03:00,2024-03-02T06:45:00-03:00,3.25,2.64,-0.6099999999999999,False,False,False,False,0,3
2024,7,2024-03-02T08:00:00-03:00,2024-03-02T15:00:00-03:00,2024-03-02T07:45:00-03:00,3.17,2.61,-0.56,False,False,False,False,0,3
2024,7,2024-03-02T09:00:00-03:00,2024-03-02T16:00:00-03:00,2024-03-02T08:45:00-03:00,3.04,2.6,-0.43999999999999995,False,False,False,False,0,3
2024,7,2024-03-02T10:00:00-03:00,2024-03-02T17:00:00-03:00,2024-03-02T09:45:00-03:00,2.91,2.61,-0.30000000000000027,False,False,False,False,0,3
2024,7,2024-03-02T11:00:00-03:00,2024-03-02T18:00:00-03:00,2024-03-02T10:45:00-03:00,2.8,2.6,-0.19999999999999973,False,False,False,False,0,3
2024,7,2024-03-02T12:00:00-03:00,2024-03-02T19:00:00-03:00,2024-03-02T11:45:00-03:00,2.72,2.56,-0.16000000000000014,False,False,False,False,0,3
2024,7,2024-03-02T13:00:00-03:00,2024-03-02T20:00:00-03:00,2024-03-02T12:45:00-03:00,2.68,2.57,-0.11000000000000032,False,False,False,False,0,3
2024,7,2024-03-02T14:00:00-03:00,2024-03-02T21:00:00-03:00,2024-03-02T13:45:00-03:00,2.62,2.57,-0.050000000000000266,False,False,False,False,0,3
2024,7,2024-03-02T15:00:00-03:00,2024-03-02T22:00:00-03:00,2024-03-02T14:45:00-03:00,2.63,2.58,-0.04999999999999982,False,False,False,False,0,3
2024,7,2024-03-02T16:00:00-03:00,2024-03-02T23:00:00-03:00,2024-03-02T15:45:00-03:00,2.63,2.61,-0.020000000000000018,False,False,False,False,0,3
2024,7,2024-03-02T17:00:00-03:00,2024-03-03T00:00:00-03:00,2024-03-02T16:45:00-03:00,2.62,2.63,0.009999999999999787,False,False,False,False,0,3
2024,7,2024-03-02T18:00:00-03:00,2024-03-03T01:00:00-03:00,2024-03-02T17:45:00-03:00,2.6,2.64,0.040000000000000036,False,False,False,False,0,3
2024,7,2024-03-02T19:00:00-03:00,2024-03-03T02:00:00-03:00,2024-03-02T18:45:00-03:00,2.57,2.68,0.11000000000000032,False,False,False,False,0,3
2024,7,2024-03-02T20:00:00-03:00,2024-03-03T03:00:00-03:00,2024-03-02T19:45:00-03:00,2.57,2.77,0.20000000000000018,False,False,False,False,0,3
2024,7,2024-03-02T21:00:00-03:00,2024-03-03T04:00:00-03:00,2024-03-02T20:45:00-03:00,2.57,2.94,0.3700000000000001,False,False,False,False,0,3
2024,7,2024-03-02T22:00:00-03:00,2024-03-03T05:00:00-03:00,2024-03-02T21:45:00-03:00,2.58,3.08,0.5,False,False,False,False,0,3
2024,7,2024-03-02T23:00:00-03:00,2024-03-03T06:00:00-03:00,2024-03-02T22:45:00-03:00,2.6,3.14,0.54,False,False,False,False,0,3
2024,7,2024-03-03T00:00:00-03:00,2024-03-03T07:00:00-03:00,2024-03-02T23:45:00-03:00,2.62,3.13,0.5099999999999998,False,False,False,False,0,3
2024,7,2024-03-03T01:00:00-03:00,2024-03-03T08:00:00-03:00,2024-03-03T00:45:00-03:00,2.63,3.02,0.3900000000000001,False,False,False,False,0,3
2024,7,2024-03-03T02:00:00-03:00,2024-03-03T09:00:00-03:00,2024-03-03T01:45:00-03:00,2.67,2.85,0.18000000000000016,False,False,False,False,0,3
2024,7,2024-03-03T03:00:00-03:00,2024-03-03T10:00:00-03:00,2024-03-03T02:45:00-03:00,2.74,2.63,-0.11000000000000032,False,False,False,False,0,3
2024,7,2024-03-03T04:00:00-03:00,2024-03-03T11:00:00-03:00,2024-03-03T03:45:00-03:00,2.89,2.46,-0.43000000000000016,False,False,False,False,0,3
2024,7,2024-03-03T05:00:00-03:00,2024-03-03T12:00:00-03:00,2024-03-03T04:45:00-03:00,3.05,2.34,-0.71,False,False,False,False,0,3
2024,7,2024-03-03T06:00:00-03:00,2024-03-03T13:00:00-03:00,2024-03-03T05:45:00-03:00,3.13,2.19,-0.94,False,False,False,False,0,3
2024,7,2024-03-03T07:00:00-03:00,2024-03-03T14:00:00-03:00,2024-03-03T06:45:00-03:00,3.13,2.15,-0.98,False,False,False,False,0,3
2024,7,2024-03-03T08:00:00-03:00,2024-03-03T15:00:00-03:00,2024-03-03T07:45:00-03:00,3.06,2.09,-0.9700000000000002,False,False,False,False,0,3
2024,7,2024-03-03T09:00:00-03:00,2024-03-03T16:00:00-03:00,2024-03-03T08:45:00-03:00,2.9,2.08,-0.8199999999999998,False,False,False,False,0,3
2024,7,2024-03-03T10:00:00-03:00,2024-03-03T17:00:00-03:00,2024-03-03T09:45:00-03:00,2.7,2.07,-0.6300000000000003,False,False,False,False,0,3
2024,7,2024-03-03T11:00:00-03:00,2024-03-03T18:00:00-03:00,2024-03-03T10:45:00-03:00,2.52,2.07,-0.4500000000000002,False,False,False,False,0,3
2024,7,2024-03-03T12:00:00-03:00,2024-03-03T19:00:00-03:00,2024-03-03T11:45:00-03:00,2.37,2.1,-0.27,False,False,False,False,0,3
2024,7,2024-03-03T13:00:00-03:00,2024-03-03T20:00:00-03:00,2024-03-03T12:45:00-03:00,2.23,2.17,-0.06000000000000005,False,False,False,False,0,3
2024,7,2024-03-03T14:00:00-03:00,2024-03-03T21:00:00-03:00,2024-03-03T13:45:00-03:00,2.15,2.17,0.020000000000000018,False,False,False,False,0,3
2024,7,2024-03-03T15:00:00-03:00,2024-03-03T22:00:00-03:00,2024-03-03T14:45:00-03:00,2.1,2.22,0.1200000000000001,False,False,False,False,0,3
2024,7,2024-03-03T16:00:00-03:00,2024-03-03T23:00:00-03:00,2024-03-03T15:45:00-03:00,2.08,2.24,0.16000000000000014,False,False,False,False,0,3
2024,7,2024-03-03T17:00:00-03:00,2024-03-04T00:00:00-03:00,2024-03-03T16:45:00-03:00,2.07,2.27,0.20000000000000018,False,False,False,False,0,3
2024,7,2024-03-03T18:00:00-03:00,2024-03-04T01:00:00-03:00,2024-03-03T17:45:00-03:00,2.08,2.33,0.25,False,False,False,False,0,3
2024,7,2024-03-03T19:00:00-03:00,2024-03-04T02:00:00-03:00,2024-03-03T18:45:00-03:00,2.09,2.35,0.26000000000000023,False,False,False,False,0,3
2024,7,2024-03-03T20:00:00-03:00,2024-03-04T03:00:00-03:00,2024-03-03T19:45:00-03:00,2.13,2.37,0.2400000000000002,False,False,False,False,0,3
2024,7,2024-03-03T21:00:00-03:00,2024-03-04T04:00:00-03:00,2024-03-03T20:45:00-03:00,2.19,2.38,0.18999999999999995,False,False,False,False,0,3
2024,7,2024-03-03T22:00:00-03:00,2024-03-04T05:00:00-03:00,2024-03-03T21:45:00-03:00,2.2,2.35,0.1499999999999999,False,False,False,False,0,3
2024,7,2024-03-03T23:00:00-03:00,2024-03-04T06:00:00-03:00,2024-03-03T22:45:00-03:00,2.26,2.4,0.14000000000000012,False,False,False,False,0,3
